,1454.5729,2001.771,760.5483,,,,,,,,,,,,,,,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,47.4841,,,,,,,,,,,,,,,,94,-3.9013,46.7552,-15.3735,1410.7696,477.0308,-27.0697,1414.5148,432.1458,-12.3111
1,Line,39.187,,,,,,,,,,,,,,,,92,-0.0922,13.5677,38.4185,1365.3199,810.7854,267.2103,1365.4084,797.7605,230.3285
1,Line,42.6783,,,,,,,,,,,,,,,,123,-15.5471,25.9207,32.5017,1350.3947,818.5008,263.8674,1365.3199,793.617,232.6657
1,Line,39.1709,,,,,,,,,,,,,,,,91,-0.1036,17.7304,36.6651,1365.4084,815.1505,265.319,1365.5078,798.1293,230.1205
1,Line,47.2862,,,,,,,,,,,,,,,,26,-8.2357,-1.2303,48.4571,1352.2533,823.2011,261.8309,1360.1595,824.3821,215.312
1,Line,42.6134,,,,,,,,,,,,,,,,120,13.8068,-26.1164,-33.0317,1365.5078,798.1293,230.1205,1352.2533,823.2011,261.8309
1,Line,45.4011,,,,,,,,,,,,,,,,105,-5.788,25.5083,39.2973,1439.3091,847.051,202.5252,1444.8655,822.563,164.7999
1,Line,48.3048,,,,,,,,,,,,,,,,87,-0.8236,-12.3116,-48.6846,1438.5184,835.2318,155.788,1439.3091,847.051,202.5252
1,Line,83.7716,,,,,,,,,,,,,,,,12,79.7732,18.9272,29.7932,1444.8655,754.5845,254.6828,1368.2833,736.4145,226.0813
1,Line,47.3187,,,,,,,,,,,,,,,,112,2.952,-3.3239,48.9977,1353.2286,776.5924,242.2688,1350.3947,779.7834,195.231
1,Line,45.9335,,,,,,,,,,,,,,,,161,15.6819,-2.5204,45.0499,1368.2833,754.5845,254.6828,1353.2286,757.0042,211.4349
1,Line,42.6134,,,,,,,,,,,,,,,,130,13.8068,-18.6779,-37.7396,1365.5078,829.1918,301.8087,1352.2533,847.1225,338.0387
1,Line,47.2862,,,,,,,,,,,,,,,,109,-8.2357,27.4877,39.9258,1352.2533,666.9592,84.7788,1360.1595,640.571,46.4501
1,Line,41.7866,,,,,,,,,,,,,,,,92,-0.2179,19.079,39.0331,1374.1518,838.1146,255.3691,1374.361,819.7988,217.8974
1,Line,49.8879,,,,,,,,,,,,,,,,176,-17.114,4.0645,48.8072,1364.7912,847.6926,251.2192,1381.2207,843.7907,204.3642
1,Line,44.5758,,,,,,,,,,,,,,,,37,9.9685,10.122,44.1199,1374.361,838.3675,255.2595,1364.7912,828.6504,212.9044
1,Line,41.9074,,,,,,,,,,,,,,,,104,-2.6176,14.2421,41.0961,1371.6389,833.2311,257.485,1374.1518,819.5587,218.0328
1,Line,44.6719,,,,,,,,,,,,,,,,29,-11.9577,-9.2177,-43.9302,1360.1595,824.3821,215.312,1371.6389,833.2311,257.485
1,Line,45.9335,,,,,,,,,,,,,,,,49,15.6819,20.3427,40.2745,1368.2833,637.2824,135.0115,1353.2286,617.7535,96.348
1,Line,47.3187,,,,,,,,,,,,,,,,82,2.952,21.6208,44.0952,1353.2286,650.1347,113.257,1350.3947,629.3787,70.9257
1,Line,44.6719,,,,,,,,,,,,,,,,69,-11.9577,-33.2794,-30.1224,1360.1595,640.571,46.4501,1371.6389,672.5192,75.3676
1,Line,47.2862,,,,,,,,,,,,,,,,118,-8.2357,18.5858,44.7682,1352.2533,731.1069,132.3719,1360.1595,713.2646,89.3945
1,Line,43.8852,,,,,,,,,,,,,,,,87,-1.2482,-25.0503,-38.1174,1392.5064,813.1881,171.4686,1393.7046,837.2364,208.0613
1,Line,47.2862,,,,,,,,,,,,,,,,128,-8.2357,13.8043,46.4656,1352.2533,759.1016,160.932,1360.1595,745.8494,116.325
1,Line,43.8852,,,,,,,,,,,,,,,,88,-1.2482,-32.4281,-32.0763,1392.5064,755.3756,105.9559,1393.7046,786.5065,136.7492
1,Line,45.1414,,,,,,,,,,,,,,,,173,-3.6787,-2.415,-46.7286,1417.4476,899.6227,373.1683,1420.9792,901.9411,418.0278
1,Line,43.9684,,,,,,,,,,,,,,,,103,-4.1826,21.2627,40.2538,1388.4911,833.6003,210.1123,1392.5064,813.1881,171.4686
1,Line,46.1786,,,,,,,,,,,,,,,,58,-7.5733,-14.3002,-45.2066,1381.2207,819.8721,166.714,1388.4911,833.6003,210.1123
1,Line,43.9684,,,,,,,,,,,,,,,,72,-4.1826,-11.1344,44.1416,1388.4911,877.131,503.9512,1392.5064,887.82,461.5752
1,Line,49.8879,,,,,,,,,,,,,,,,120,-17.114,31.977,37.0969,1364.7912,680.5357,61.7983,1381.2207,649.8378,26.1853
1,Line,83.7716,,,,,,,,,,,,,,,,23,-79.7732,-34.0016,-9.4762,1368.2833,369.5043,720.5946,1444.8655,402.1459,729.6918
1,Line,45.0348,,,,,,,,,,,,,,,,83,-3.0549,-25.8892,-38.8969,1414.5148,821.3539,165.6599,1417.4476,846.2076,203.0009
1,Line,47.4841,,,,,,,,,,,,,,,,72,-3.9013,-14.1034,-47.1529,1410.7696,831.8354,158.204,1414.5148,845.3746,203.4708
1,Line,45.1414,,,,,,,,,,,,,,,,81,-3.6787,-25.4562,-39.2607,1417.4476,822.1333,165.1056,1420.9792,846.5712,202.7958
1,Line,50.8697,,,,,,,,,,,,,,,,51,-21.2373,-28.6166,-39.1046,1418.1306,832.7364,157.5631,1438.5184,860.2083,195.1035
1,Line,47.4748,,,,,,,,,,,,,,,,77,2.9672,14.4113,47.1174,1420.9792,846.5712,202.7958,1418.1306,832.7364,157.5631
1,Line,44.6719,,,,,,,,,,,,,,,,75,-11.9577,-44.8876,-0.1175,1360.1595,351.6673,28.4088,1371.6389,394.7595,28.5216
1,Line,43.9684,,,,,,,,,,,,,,,,97,-4.1826,35.7975,28.1256,1388.4911,719.5708,80.895,1392.5064,685.2052,53.8944
1,Line,43.9684,,,,,,,,,,,,,,,,72,-4.1826,-14.8291,-43.0414,1388.4911,868.0477,289.6125,1392.5064,882.2836,330.9322
1,Line,52.3102,,,,,,,,,,,,,,,,55,-23.8567,-35.4323,-33.6994,1387.8672,822.563,164.7999,1410.7696,856.578,197.1513
1,Line,46.138,,,,,,,,,,,,,,,,65,6.0807,15.2848,45.064,1393.7046,837.2364,208.0613,1387.8672,822.563,164.7999
1,Line,46.1786,,,,,,,,,,,,,,,,43,-7.5733,-9.4964,-46.4537,1381.2207,843.7907,204.3642,1388.4911,852.9073,248.9598
1,Line,49.8879,,,,,,,,,,,,,,,,170,17.114,0.0794,48.9761,1381.2207,860.1733,590.9459,1364.7912,860.0971,543.9289
1,Line,44.5758,,,,,,,,,,,,,,,,41,-9.9685,-6.3529,44.8181,1364.7912,844.3648,583.7172,1374.361,850.4636,540.6919
1,Line,46.1786,,,,,,,,,,,,,,,,46,7.5733,5.5322,-47.0905,1388.4911,865.4842,545.739,1381.2207,860.1733,590.9459
1,Line,43.9684,,,,,,,,,,,,,,,,79,-4.1826,-20.0689,40.8621,1388.4911,849.5332,586.0806,1392.5064,868.7993,546.8529
1,Line,43.8852,,,,,,,,,,,,,,,,85,-1.2482,-17.4248,42.1523,1392.5064,852.7136,587.5349,1393.7046,869.4415,547.0687
1,Line,47.2862,,,,,,,,,,,,,,,,17,8.2357,5.3256,48.1793,1360.1595,839.9081,581.6794,1352.2533,834.7956,535.4272
1,Line,42.6134,,,,,,,,,,,,,,,,118,13.8068,-23.2282,35.1227,1365.5078,812.4966,569.145,1352.2533,834.7956,535.4272
1,Line,44.6719,,,,,,,,,,,,,,,,33,11.9577,5.4679,-44.5525,1371.6389,845.1574,538.9089,1360.1595,839.9081,581.6794
1,Line,41.7866,,,,,,,,,,,,,,,,90,0.2179,-15.7083,40.5072,1374.361,835.1224,579.491,1374.1518,850.2024,540.6041
1,Line,41.9074,,,,,,,,,,,,,,,,100,2.6176,-10.7141,42.1537,1374.1518,834.8718,579.3764,1371.6389,845.1574,538.9089
1,Line,50.8697,,,,,,,,,,,,,,,,47,-21.2373,-20.7415,43.7934,1418.1306,874.5306,597.511,1438.5184,894.4424,555.4693
1,Line,47.4748,,,,,,,,,,,,,,,,68,-2.9672,-5.2815,48.9881,1418.1306,874.5306,597.511,1420.9792,879.6008,550.4824
1,Line,48.3048,,,,,,,,,,,,,,,,79,0.8236,2.9242,-50.132,1439.3091,880.1229,550.6578,1438.5184,877.3156,598.7845
1,Line,41.9074,,,,,,,,,,,,,,,,94,2.6176,-30.356,31.1492,1374.1518,703.5147,738.3065,1371.6389,732.6564,708.4033
1,Line,45.4011,,,,,,,,,,,,,,,,105,-5.788,17.6524,-43.3973,1439.3091,880.1229,550.6578,1444.8655,863.1765,592.3192
1,Line,52.3102,,,,,,,,,,,,,,,,52,-23.8567,-28.453,39.7681,1387.8672,863.1765,592.3192,1410.7696,890.4914,554.1418
1,Line,46.138,,,,,,,,,,,,,,,,55,-6.0807,-6.526,47.1359,1387.8672,863.1765,592.3192,1393.7046,869.4415,547.0687
1,Line,47.4841,,,,,,,,,,,,,,,,62,3.9013,4.9723,-48.965,1414.5148,878.2985,550.0448,1410.7696,873.525,597.0512
1,Line,45.1414,,,,,,,,,,,,,,,,79,-3.6787,-17.6082,43.3515,1417.4476,862.6969,592.0999,1420.9792,879.6008,550.4824
1,Line,45.0348,,,,,,,,,,,,,,,,81,-3.0549,-18.102,43.0758,1414.5148,861.8272,591.7021,1417.4476,879.2051,550.3494
1,Line,39.1709,,,,,,,,,,,,,,,,90,-0.1036,35.8959,19.2413,1365.4084,662.4965,92.3327,1365.5078,628.0364,73.8611
1,Line,39.187,,,,,,,,,,,,,,,,90,-0.0922,33.5588,23.1065,1365.3199,660.0768,96.4284,1365.4084,627.8603,74.2462
1,Line,47.4841,,,,,,,,,,,,,,,,72,3.9013,10.0634,-48.177,1414.5148,861.8272,591.7021,1410.7696,852.1662,637.9521
1,Line,45.0348,,,,,,,,,,,,,,,,82,-3.0549,-22.5056,40.9477,1414.5148,841.0916,631.4096,1417.4476,862.6969,592.0999
1,Line,46.1786,,,,,,,,,,,,,,,,73,7.5733,24.2078,-40.7692,1388.4911,777.8256,694.1155,1381.2207,754.5862,733.254
1,Line,43.8852,,,,,,,,,,,,,,,,88,1.2482,44.8549,8.2797,1393.7046,424.6964,829.5959,1392.5064,381.6357,821.6474
1,Line,45.4011,,,,,,,,,,,,,,,,123,-5.788,12.116,45.2562,1439.3091,893.9926,328.5657,1444.8655,882.3612,285.1197
1,Line,49.8879,,,,,,,,,,,,,,,,126,17.114,-19.8483,44.7742,1381.2207,754.5862,733.254,1364.7912,773.6405,690.2708
1,Line,41.9074,,,,,,,,,,,,,,,,5,2.6176,2.8367,43.4013,1374.1518,868.3302,459.3294,1371.6389,865.607,417.6641
1,Line,41.9074,,,,,,,,,,,,,,,,136,-2.6176,5.3863,43.1591,1371.6389,857.837,335.8732,1374.1518,852.6661,294.4405
1,Line,47.3187,,,,,,,,,,,,,,,,103,-2.952,17.3869,45.9296,1350.3947,829.9399,533.7956,1353.2286,813.2485,489.7032
1,Line,44.6719,,,,,,,,,,,,,,,,67,11.9577,27.0121,-35.8497,1371.6389,732.6564,708.4033,1360.1595,706.7248,742.8191
1,Line,42.6783,,,,,,,,,,,,,,,,121,-15.5471,23.0779,-34.5781,1350.3947,829.9399,533.7956,1365.3199,807.7851,566.9906
1,Line,39.1709,,,,,,,,,,,,,,,,89,0.1036,-14.5648,38.0337,1365.5078,812.4966,569.145,1365.4084,826.4788,532.6327
1,Line,39.187,,,,,,,,,,,,,,,,89,0.0922,-10.2686,39.4286,1365.4084,812.1114,568.9689,1365.3199,821.9693,531.1174
1,Line,47.4748,,,,,,,,,,,,,,,,76,-2.9672,-10.3733,48.1677,1418.1306,853.1182,638.5145,1420.9792,863.0766,592.2735
1,Line,45.1414,,,,,,,,,,,,,,,,81,-3.6787,-22.0433,41.2735,1417.4476,841.915,631.8961,1420.9792,863.0766,592.2735
1,Line,50.8697,,,,,,,,,,,,,,,,52,-21.2373,-25.2056,41.3854,1418.1306,853.1182,638.5145,1438.5184,877.3156,598.7845
1,Line,43.9684,,,,,,,,,,,,,,,,97,4.1826,-29.8612,34.3628,1392.5064,749.1588,727.1037,1388.4911,777.8256,694.1155
1,Line,45.9335,,,,,,,,,,,,,,,,141,-15.6819,15.4733,42.3843,1353.2286,803.4411,524.8917,1368.2833,788.5867,484.2027
1,Line,49.8879,,,,,,,,,,,,,,,,160,-17.114,9.1441,48.115,1364.7912,828.6504,212.9044,1381.2207,819.8721,166.714
1,Line,47.2862,,,,,,,,,,,,,,,,122,8.2357,-9.8236,47.4669,1360.1595,770.0317,686.9555,1352.2533,779.4624,641.3872
1,Line,45.0348,,,,,,,,,,,,,,,,94,3.0549,-43.0767,-18.1016,1417.4476,609.2404,7.154,1414.5148,650.594,24.5315
1,Line,39.1709,,,,,,,,,,,,,,,,90,0.1036,-25.6053,31.6715,1365.5078,747.8352,666.5641,1365.4084,772.4163,636.1595
1,Line,47.4748,,,,,,,,,,,,,,,,86,2.9672,39.3546,29.6482,1420.9792,651.1654,23.2821,1418.1306,613.385,-5.1802
1,Line,45.1414,,,,,,,,,,,,,,,,95,3.6787,-43.3525,-17.6078,1420.9792,609.3733,6.7583,1417.4476,650.9917,23.6618
1,Line,45.4011,,,,,,,,,,,,,,,,100,-5.788,30.1993,-35.8185,1439.3091,817.8646,669.879,1444.8655,788.8733,704.2647
1,Line,45.1414,,,,,,,,,,,,,,,,84,-3.6787,-33.0629,-33.1102,1417.4476,762.8022,97.8721,1420.9792,794.5426,129.6579
1,Line,41.9074,,,,,,,,,,,,,,,,96,2.6176,-19.2444,39.0049,1374.1518,792.5154,651.0716,1371.6389,810.99,613.6268
1,Line,47.4841,,,,,,,,,,,,,,,,109,3.9013,-15.3738,-46.7541,1414.5148,898.6706,373.2588,1410.7696,913.4295,418.1427
1,Line,44.6719,,,,,,,,,,,,,,,,60,11.9577,18.9681,-40.6823,1371.6389,788.2411,647.9004,1360.1595,770.0317,686.9555
1,Line,46.138,,,,,,,,,,,,,,,,35,-6.0807,-1.5631,47.5598,1387.8672,879.705,550.5174,1393.7046,881.2055,504.8599
1,Line,45.4011,,,,,,,,,,,,,,,,82,5.788,39.2981,-25.5077,1444.8655,721.5558,763.6674,1439.3091,683.8296,788.1548
1,Line,42.6134,,,,,,,,,,,,,,,,109,-13.8068,40.5446,11.3727,1352.2533,666.9592,84.7788,1365.5078,628.0364,73.8611
1,Line,47.4841,,,,,,,,,,,,,,,,83,3.9013,32.8042,-36.6909,1414.5148,720.6957,762.4583,1410.7696,689.2036,797.6816
1,Line,45.1414,,,,,,,,,,,,,,,,85,-3.6787,-43.6962,16.7367,1417.4476,302.0893,20.17,1420.9792,344.0377,4.1028
1,Line,47.4841,,,,,,,,,,,,,,,,84,-3.9013,-39.1263,-29.858,1410.7696,613.0328,-4.1321,1414.5148,650.594,24.5315
1,Line,50.8697,,,,,,,,,,,,,,,,117,21.2373,-43.7943,-20.741,1438.5184,614.3604,-8.083,1418.1306,656.403,11.8284
1,Line,48.3048,,,,,,,,,,,,,,,,89,-0.8236,-38.5771,-32.1503,1438.5184,614.3604,-8.083,1439.3091,651.3944,22.7812
1,Line,48.3048,,,,,,,,,,,,,,,,88,0.8236,31.8332,-38.8388,1439.3091,721.8113,764.0266,1438.5184,691.2514,801.3119
1,Line,45.4011,,,,,,,,,,,,,,,,98,5.788,-43.7355,-16.7991,1444.8655,609.4083,6.6541,1439.3091,651.3944,22.7812
1,Line,41.7866,,,,,,,,,,,,,,,,90,-0.2179,40.2973,16.2411,1374.1518,638.268,51.4863,1374.361,599.5826,35.8948
1,Line,44.6719,,,,,,,,,,,,,,,,71,-11.9577,-36.2458,-26.4788,1360.1595,601.2588,30.9067,1371.6389,636.0547,56.3264
1,Line,48.3048,,,,,,,,,,,,,,,,87,0.8236,18.2731,-46.7747,1439.3091,817.8646,669.879,1438.5184,800.3225,714.7827
1,Line,42.6134,,,,,,,,,,,,,,,,113,13.8068,-30.0231,29.5259,1365.5078,772.7563,636.4118,1352.2533,801.5785,608.0669
1,Line,41.9074,,,,,,,,,,,,,,,,94,-2.6176,38.0832,21.0107,1371.6389,636.0547,56.3264,1374.1518,599.4949,36.1561
1,Line,47.3187,,,,,,,,,,,,,,,,60,-2.952,-2.798,49.0305,1350.3947,750.2122,668.7478,1353.2286,752.8982,621.6785
1,Line,42.6783,,,,,,,,,,,,,,,,111,15.5471,-41.0112,-6.8096,1365.3199,590.008,64.3885,1350.3947,629.3787,70.9257
1,Line,42.6134,,,,,,,,,,,,,,,,108,-13.8068,41.5113,7.0724,1352.2533,631.5089,66.2672,1365.5078,591.6581,59.4777
1,Line,39.1709,,,,,,,,,,,,,,,,90,-0.1036,37.7106,15.3838,1365.4084,627.8603,74.2462,1365.5078,591.6581,59.4777
1,Line,47.2862,,,,,,,,,,,,,,,,106,-8.2357,31.5106,36.8339,1352.2533,631.5089,66.2672,1360.1595,601.2588,30.9067
1,Line,52.3102,,,,,,,,,,,,,,,,122,23.8567,-39.769,-28.4524,1410.7696,613.0328,-4.1321,1387.8672,651.2111,23.1822
1,Line,43.8852,,,,,,,,,,,,,,,,92,1.2482,-42.1532,-17.4244,1393.7046,605.9596,16.9174,1392.5064,646.4266,33.6448
1,Line,47.4841,,,,,,,,,,,,,,,,83,-3.9013,-32.0633,-37.3401,1410.7696,696.845,34.1922,1414.5148,727.6258,70.0387
1,Line,48.3048,,,,,,,,,,,,,,,,88,-0.8236,-22.1649,-45.0611,1438.5184,773.6773,86.0349,1439.3091,794.9556,129.2935
1,Line,45.4011,,,,,,,,,,,,,,,,99,5.788,-39.287,-25.5249,1444.8655,691.0571,43.9892,1439.3091,728.7726,68.4931
1,Line,44.5758,,,,,,,,,,,,,,,,74,9.9685,37.0447,26.0147,1374.361,638.3826,51.2357,1364.7912,602.8197,26.2615
1,Line,49.8879,,,,,,,,,,,,,,,,117,-17.114,35.6796,33.5512,1364.7912,642.6089,41.9935,1381.2207,608.3565,9.7843
1,Line,46.1786,,,,,,,,,,,,,,,,78,-7.5733,-38.1415,-28.1676,1381.2207,608.3565,9.7843,1388.4911,644.9723,36.8252
1,Line,46.138,,,,,,,,,,,,,,,,81,6.0807,38.8542,27.4736,1393.7046,646.7084,33.0288,1387.8672,609.4083,6.6541
1,Line,43.9684,,,,,,,,,,,,,,,,96,4.1826,-40.863,-20.0684,1392.5064,605.7438,17.5596,1388.4911,644.9723,36.8252
1,Line,50.8697,,,,,,,,,,,,,,,,64,21.2373,42.5219,-23.2383,1438.5184,730.5678,776.3359,1418.1306,689.7468,798.6446
1,Line,83.7716,,,,,,,,,,,,,,,,14,79.7732,21.9378,27.6516,1444.8655,736.4145,226.0813,1368.2833,715.3542,199.5357
1,Line,45.4011,,,,,,,,,,,,,,,,102,-5.788,29.4763,36.4157,1439.3091,822.9223,164.5443,1444.8655,794.625,129.5852
1,Line,45.9335,,,,,,,,,,,,,,,,178,15.6819,2.2025,45.0665,1368.2833,736.4145,226.0813,1353.2286,734.3001,182.8174
1,Line,42.6783,,,,,,,,,,,,,,,,120,-15.5471,29.1761,29.6143,1350.3947,800.9407,228.5347,1365.3199,772.9316,200.1049
1,Line,47.3187,,,,,,,,,,,,,,,,156,2.952,1.8161,49.0767,1353.2286,757.0042,211.4349,1350.3947,755.2607,164.3212
1,Line,43.8852,,,,,,,,,,,,,,,,92,1.2482,-40.1009,-21.7351,1393.7046,646.7084,33.0288,1392.5064,685.2052,53.8944
1,Line,52.3102,,,,,,,,,,,,,,,,41,-23.8567,-23.2842,-42.999,1387.8672,882.3612,285.1197,1410.7696,904.714,326.3987
1,Line,41.7866,,,,,,,,,,,,,,,,91,-0.2179,26.7777,34.2134,1374.1518,797.2016,182.8406,1374.361,771.495,149.9957
1,Line,48.3048,,,,,,,,,,,,,,,,88,-0.8236,-17.3332,-47.131,1438.5184,806.2824,119.2985,1439.3091,822.9223,164.5443
1,Line,44.5758,,,,,,,,,,,,,,,,60,9.9685,19.074,41.0514,1374.361,797.4262,182.6808,1364.7912,779.1151,143.2715
1,Line,47.4748,,,,,,,,,,,,,,,,82,-2.9672,-20.1615,44.9584,1418.1306,798.0673,712.7109,1420.9792,817.4223,669.5508
1,Line,41.9074,,,,,,,,,,,,,,,,100,-2.6176,18.4599,39.3823,1371.6389,814.9231,220.6476,1374.1518,797.2016,182.8406
1,Line,44.5758,,,,,,,,,,,,,,,,69,-9.9685,-24.0332,38.3594,1364.7912,743.0846,720.2205,1374.361,766.1565,683.3954
1,Line,44.5758,,,,,,,,,,,,,,,,51,9.9685,14.6784,42.8202,1374.361,819.7988,217.8974,1364.7912,805.7075,176.79
1,Line,41.7866,,,,,,,,,,,,,,,,91,-0.2179,23.0547,36.825,1374.1518,819.5587,218.0328,1374.361,797.4262,182.6808
1,Line,39.1709,,,,,,,,,,,,,,,,91,-0.1036,21.4659,34.611,1365.4084,797.7605,230.3285,1365.5078,777.1532,197.102
1,Line,39.187,,,,,,,,,,,,,,,,91,-0.0922,17.5093,36.7899,1365.3199,793.617,232.6657,1365.4084,776.8081,197.3474
1,Line,42.6134,,,,,,,,,,,,,,,,117,13.8068,-29.4262,-30.1209,1365.5078,777.1532,197.102,1352.2533,805.4023,226.018
1,Line,44.6719,,,,,,,,,,,,,,,,44,-11.9577,-13.7592,-42.7261,1360.1595,801.7143,179.6305,1371.6389,814.9231,220.6476
1,Line,47.2862,,,,,,,,,,,,,,,,174,-8.2357,3.8417,48.3203,1352.2533,805.4023,226.018,1360.1595,801.7143,179.6305
1,Line,44.6719,,,,,,,,,,,,,,,,122,-11.9577,21.7642,39.2577,1360.1595,868.4818,333.7217,1371.6389,847.5882,296.0344
1,Line,47.2862,,,,,,,,,,,,,,,,59,-8.2357,-11.2784,47.1424,1352.2533,847.1225,338.0387,1360.1595,857.9498,292.782
1,Line,49.8879,,,,,,,,,,,,,,,,147,-17.114,14.1235,46.8956,1364.7912,805.7075,176.79,1381.2207,792.1489,131.7702
1,Line,43.9684,,,,,,,,,,,,,,,,101,-4.1826,25.354,37.8108,1388.4911,810.3384,173.4958,1392.5064,785.9986,137.1974
1,Line,46.1786,,,,,,,,,,,,,,,,66,-7.5733,-18.9474,-43.4642,1381.2207,792.1489,131.7702,1388.4911,810.3384,173.4958
1,Line,47.2862,,,,,,,,,,,,,,,,77,-8.2357,-35.8484,32.6275,1352.2533,358.1934,49.1994,1360.1595,392.6079,17.877
1,Line,49.8879,,,,,,,,,,,,,,,,142,17.114,-10.1053,47.9223,1381.2207,814.8585,667.6486,1364.7912,824.5596,621.6432
1,Line,50.8697,,,,,,,,,,,,,,,,63,21.2373,39.8598,-27.5556,1438.5184,767.0581,747.3871,1418.1306,728.7927,773.8405
1,Line,41.7866,,,,,,,,,,,,,,,,90,0.2179,-36.5183,23.5381,1374.361,668.4571,760.9032,1374.1518,703.5147,738.3065
1,Line,47.3187,,,,,,,,,,,,,,,,97,2.952,-18.3027,45.5725,1353.2286,814.7009,344.5916,1350.3947,832.2714,300.842
1,Line,47.4748,,,,,,,,,,,,,,,,81,2.9672,19.2576,45.3529,1420.9792,822.4735,164.8635,1418.1306,803.9862,121.3247
1,Line,45.1414,,,,,,,,,,,,,,,,83,-3.6787,-29.4207,-36.3848,1417.4476,794.2296,129.9342,1420.9792,822.4735,164.8635
1,Line,50.8697,,,,,,,,,,,,,,,,55,-21.2373,-32.5475,-35.8992,1418.1306,803.9862,121.3247,1438.5184,835.2318,155.788
1,Line,39.187,,,,,,,,,,,,,,,,91,-0.0922,21.259,34.7582,1365.3199,772.9316,200.1049,1365.4084,752.523,166.7371
1,Line,42.6783,,,,,,,,,,,,,,,,58,15.5471,22.9017,-34.695,1365.3199,744.02,663.0593,1350.3947,722.0344,696.3665
1,Line,46.138,,,,,,,,,,,,,,,,71,6.0807,19.9116,43.2195,1393.7046,813.7402,171.0759,1387.8672,794.625,129.5852
1,Line,43.8852,,,,,,,,,,,,,,,,88,-1.2482,-28.8975,-35.2902,1392.5064,785.9986,137.1974,1393.7046,813.7402,171.0759
1,Line,52.3102,,,,,,,,,,,,,,,,57,-23.8567,-38.7608,-29.8112,1387.8672,794.625,129.5852,1410.7696,831.8354,158.204
1,Line,45.0348,,,,,,,,,,,,,,,,84,-3.0549,-29.8133,-35.9777,1414.5148,793.5125,130.567,1417.4476,822.1333,165.1056
1,Line,47.4841,,,,,,,,,,,,,,,,77,-3.9013,-18.955,-45.4204,1410.7696,803.1571,122.0563,1414.5148,821.3539,165.6599
1,Line,76.5847,,,,,,,,,,,,,,,,180,79.7732,0,0,1513.8505,175.5983,542.3804,1437.2683,175.5983,542.3804
1,Line,20.618,,,,,,,,,,,,,,,,7,-21.2373,-2.3919,2.1106,1443.6154,138.9813,708.1088,1464.0032,141.2775,706.0825
1,Line,33.948,,,,,,,,,,,,,,,,91,0,12.3191,33.0773,1437.2683,175.5983,542.3804,1437.2683,163.772,510.6263
1,Line,25.5835,,,,,,,,,,,,,,,,21,-23.8567,-8.8876,7.8426,1471.3642,142.1065,705.351,1494.2666,150.6386,697.822
1,Line,42.3515,,,,,,,,,,,,,,,,91,0,15.3685,41.2652,1521.9743,102.0676,574.2398,1521.9743,87.3138,534.6253
1,Line,45.0807,,,,,,,,,,,,,,,,91,0,16.3589,43.9245,1442.8247,78.1864,584.5871,1442.8247,62.4818,542.4196
1,Line,5.5742,,,,,,,,,,,,,,,,176,-5.788,0.4214,-0.1826,1437.2683,78.5909,584.4118,1442.8247,78.1864,584.5871
1,Line,0.3464,,,,,,,,,,,,,,,,53,-0.2179,-0.2871,-0.0029,1507.7728,74.0592,409.6871,1507.982,74.3347,409.6899
1,Line,45.0345,,,,,,,,,,,,,,,,91,0,16.3421,43.8794,1437.2683,78.5909,584.4118,1437.2683,62.9024,542.2876
1,Line,42.8654,,,,,,,,,,,,,,,,86,0,-2.7779,44.4817,1517.3426,63.8968,409.5854,1517.3426,66.5636,366.883
1,Line,12.3184,,,,,,,,,,,,,,,,122,6.0807,-9.1905,6.5376,1494.2666,122.7006,662.6074,1488.4292,131.5235,656.3313
1,Line,44.6882,,,,,,,,,,,,,,,,68,0,1.9673,46.422,1500.9131,48.4034,453.9765,1500.9131,46.5148,409.4114
1,Line,28.1493,,,,,,,,,,,,,,,,96,2.952,-28.9891,2.7538,1531.739,97.38,449.324,1528.9052,125.2095,446.6804
1,Line,46.3437,,,,,,,,,,,,,,,,91,0,25.8382,40.6719,1464.0032,112.5273,669.8442,1464.0032,87.7226,630.7992
1,Line,17.1388,,,,,,,,,,,,,,,,151,-15.5471,8.3568,-2.6231,1516.8139,121.0148,524.0471,1531.739,112.9922,526.5652
1,Line,13.4198,,,,,,,,,,,,,,,,107,-3.9013,12.2944,-5.3269,1467.619,79.9524,583.8219,1471.3642,68.1498,588.9358
1,Line,45.023,,,,,,,,,,,,,,,,91,0,20.834,41.9201,1461.1546,98.6924,624.6115,1461.1546,78.6917,584.3681
1,Line,5.3291,,,,,,,,,,,,,,,,36,-4.1826,-2.9685,2.1116,1489.6274,132.0755,655.9386,1493.6427,134.9252,653.9115
1,Line,28.1493,,,,,,,,,,,,,,,,96,2.952,-26.7193,11.5769,1531.739,126.7628,563.5399,1528.9052,152.4133,552.426
1,Line,46.2278,,,,,,,,,,,,,,,,90,0,29.8732,37.6539,1471.3642,142.1065,705.351,1471.3642,113.4283,669.2033
1,Line,13.4198,,,,,,,,,,,,,,,,110,-3.9013,10.0465,-8.8653,1467.619,151.7512,696.8403,1471.3642,142.1065,705.351
1,Line,44.8789,,,,,,,,,,,,,,,,95,0,6.8381,46.1582,1467.619,53.1576,498.4603,1467.619,46.593,454.1485
1,Line,46.3437,,,,,,,,,,,,,,,,91,0,16.8172,45.155,1464.0032,67.1352,589.3753,1464.0032,50.9907,546.0265
