Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,127.4011,,,,,,,,,,,,,,,,55,3.1303,-2.3387,-60.7856,-11275.2989,20046.3689,4309.7668,-11278.4293,20048.7076,4370.5524
1,Line,1594.5627,,,,,,,,,,,,,,,,91,55.6011,-0.9379,-60.7856,-11288.9225,20036.9449,4309.7668,-11344.5235,20037.8828,4370.5524
1,Line,198.7672,,,,,,,,,,,,,,,,109,6.3301,1.8841,-60.7856,-11277.4773,20040.5420,4309.7668,-11283.8074,20038.6579,4370.5524
1,Line,1463.8619,,,,,,,,,,,,,,,,93,-51.0354,-0.9379,-60.7856,-11342.5437,20053.4567,4309.7668,-11291.5083,20054.3947,4370.5524
1,Line,89.5826,,,,,,,,,,,,,,,,26,0.9520,-2.0899,-60.7856,-11277.4773,20040.5420,4309.7668,-11278.4293,20042.6319,4370.5524
1,Line,1491.4868,,,,,,,,,,,,,,,,89,51.9251,-2.9517,-60.7856,-11393.2377,20040.4971,4309.7668,-11445.1627,20043.4488,4370.5524
1,Line,98.7312,,,,,,,,,,,,,,,,92,2.7152,0.0000,-60.7856,-11277.4773,20040.5420,4309.7668,-11280.1925,20040.5420,4370.5524
1,Line,112.6945,,,,,,,,,,,,,,,,47,2.3449,-2.3387,-60.7856,-11275.6939,20042.6319,4309.7668,-11278.0388,20044.9707,4370.5524
1,Line,97.8009,,,,,,,,,,,,,,,,92,2.6739,0.0000,-60.7856,-11281.1335,20038.6579,4309.7668,-11283.8074,20038.6579,4370.5524
1,Line,83.1457,,,,,,,,,,,,,,,,92,1.9799,0.0000,-60.7856,-11342.5437,20037.8828,4309.7668,-11344.5235,20037.8828,4370.5524
1,Line,95.8378,,,,,,,,,,,,,,,,92,2.5859,0.0000,-60.7856,-11288.9225,20036.9449,4309.7668,-11291.5083,20036.9449,4370.5524
1,Line,1495.9985,,,,,,,,,,,,,,,,89,52.1009,-2.6142,-60.7856,-11342.5437,20037.8828,4309.7668,-11394.6446,20040.4971,4370.5524
1,Line,1399.1704,,,,,,,,,,,,,,,,95,-48.7141,-2.6142,-60.7856,-11393.2377,20050.8425,4309.7668,-11344.5235,20053.4567,4370.5524
1,Line,85.6531,,,,,,,,,,,,,,,,29,-0.9410,1.8841,-60.7856,-11281.1335,20052.6816,4309.7668,-11280.1925,20050.7975,4370.5524
1,Line,785.7361,,,,,,,,,,,,,,,,87,27.2493,-2.2210,-60.7856,-11444.3333,20043.4488,4309.7668,-11471.5825,20045.6698,4370.5524
1,Line,154.5842,,,,,,,,,,,,,,,,67,4.4986,-2.0899,-60.7856,-11275.6939,20048.7076,4309.7668,-11280.1925,20050.7975,4370.5524
1,Line,768.3180,,,,,,,,,,,,,,,,97,-26.7218,-2.2210,0.0000,-11471.0550,20045.6698,4309.7668,-11444.3333,20047.8908,4309.7668
