Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,87.6224,,,,,,,90,0.0000,-87.4930,4.7603,46.0000,3850.7788,1848.7243,46.0000,3938.2718,1843.9640
1,Line,123.0000,,,,,,,90,0.0000,122.9983,0.6440,46.0000,4295.8564,2341.3304,46.0000,4172.8581,2340.6864
1,Line,217.2157,,,,,,,73,60.9858,202.2066,50.7532,-254.5298,1669.5477,1893.0265,-315.5155,1467.3412,1842.2732
1,Line,134.1900,,,,,,,57,72.9788,111.3710,-16.6595,359.7992,985.3250,1748.3654,286.8204,873.9539,1765.0249
1,Line,33.1163,,,,,,,90,0.0000,-30.9486,-11.7845,323.0000,953.4749,1868.9595,323.0000,984.4235,1880.7440
1,Line,137.4011,,,,,,,1,36.7992,0.9015,-132.3785,359.7992,985.3250,1748.3654,323.0000,984.4235,1880.7440
1,Line,251.7853,,,,,,,90,0.0000,-190.8035,-164.2860,15.0000,726.5042,1810.7675,15.0000,917.3077,1975.0535
1,Line,179.3825,,,,,,,90,0.0000,10.5852,-179.0700,369.0000,1014.4719,1359.6095,369.0000,1003.8866,1538.6795
1,Line,660.9794,,,,,,,90,0.0000,-453.2201,-481.1292,-15.0000,3657.6389,1859.2326,-15.0000,4110.8589,2340.3618
1,Line,309.5868,,,,,,,73,92.0000,294.1638,-29.1150,-338.0000,2671.6420,1439.1348,-430.0000,2377.4782,1468.2498
1,Line,22.3003,,,,,,,90,0.0000,1.2837,-22.2633,369.0000,1473.7949,1662.5523,369.0000,1472.5112,1684.8157
1,Line,113.9815,,,,,,,90,0.0000,6.7260,-113.7829,369.0000,1003.8866,1538.6795,369.0000,997.1607,1652.4624
1,Line,274.4532,,,,,,,90,0.0000,-274.4456,2.0415,369.0000,1014.4719,1359.6095,369.0000,1288.9175,1357.5681
1,Line,248.7368,,,,,,,90,0.0000,-246.3398,-34.4478,492.0000,1814.7949,1359.6795,492.0000,2061.1348,1394.1273
1,Line,261.9698,,,,,,,104,-61.5000,253.9719,-18.5527,-215.0000,1485.2869,2001.7764,-153.5000,1231.3150,2020.3291
1,Line,274.7629,,,,,,,77,61.5000,266.2991,28.2345,-92.0000,1497.6141,2048.5635,-153.5000,1231.3150,2020.3291
1,Line,145.4230,,,,,,,2,-138.5000,-3.9474,-44.1588,-153.5000,1231.3150,2020.3291,-15.0000,1235.2624,2064.4879
1,Line,77.0000,,,,,,,0,77.0000,0.0000,0.0000,-15.0000,1497.6141,2048.5635,-92.0000,1497.6141,2048.5635
1,Line,280.6054,,,,,,,77,-61.5000,-266.2991,-63.5763,-215.0000,965.0159,1956.7528,-153.5000,1231.3150,2020.3291
1,Line,227.3873,,,,,,,20,-200.0000,-71.4415,-81.2472,-215.0000,965.0159,1956.7528,-15.0000,1036.4575,2038.0000
1,Line,176.6622,,,,,,,143,-138.5000,102.8752,-37.9995,-153.5000,1231.3150,2020.3291,-15.0000,1128.4398,2058.3286
1,Line,73.1580,,,,,,,64,27.4146,55.6017,38.8457,108.0000,143.3520,1562.4342,80.5854,87.7503,1523.5885
1,Line,37.8733,,,,,,,47,-25.9309,-27.5581,-1.5890,61.0000,52.4600,1418.9642,86.9309,80.0181,1420.5532
