Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,2.8247,,,,,,42,0.0000,0.0000,-0.2813,-5320.4165,2114.1847,152.4517,-5320.4165,2114.1847,152.7330
1,Line,,,,,,,,,,,2.9828,,,,,,8,0.0000,0.0000,-0.1755,-5320.4165,2114.1847,152.7330,-5320.4165,2114.1847,152.9084
1,Line,,,,,,,,,,,40.5000,,,,,,0,40.5000,0.0000,0.0000,-5244.8785,2240.4346,135.8927,-5285.3785,2240.4346,135.8927
1,awning_43_5x22,-5243.3785,2245.1394,136.1222,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,2.8247,,,,,,23,0.0000,0.0000,0.2813,-5320.4165,2114.1847,152.7330,-5320.4165,2114.1847,152.4517
1,Line,,,,,,,,,,,2.9828,,,,,,172,0.0000,0.0000,-0.1755,-5320.4165,2114.1847,152.7330,-5320.4165,2114.1847,152.9084
1,Line,,,,,,,,,,,12.3235,,,,,,90,0.0000,0.0000,0.0000,-5320.4165,2114.1847,152.9084,-5320.4165,2114.1847,152.9084
1,Line,,,,,,,,,,,4.3235,,,,,,0,0.0000,0.0000,0.0000,-5320.4165,2114.1847,152.9084,-5320.4165,2114.1847,152.9084
1,Line,,,,,,,,,,,12.3235,,,,,,90,0.0000,0.0000,0.0000,-5320.4165,2114.1847,152.9084,-5320.4165,2114.1847,152.9084
1,Line,,,,,,,,,,,2.8247,,,,,,157,0.0000,0.0000,-0.2813,-5320.4165,2114.1847,152.4517,-5320.4165,2114.1847,152.7330
1,Line,,,,,,,,,,,2.8247,,,,,,138,0.0000,0.0000,0.2813,-5320.4165,2114.1847,152.7330,-5320.4165,2114.1847,152.4517
1,Line,,,,,,,,,,,2.9828,,,,,,149,0.0000,0.0000,-0.1755,-5320.4165,2114.1847,152.7330,-5320.4165,2114.1847,152.9084
1,Line,,,,,,,,,,,19.0000,,,,,,90,0.0000,4.3605,0.0000,-5244.8785,2244.7952,135.8927,-5244.8785,2240.4346,135.8927
1,Line,,,,,,,,,,,40.5000,,,,,,180,-40.5000,0.0000,0.0000,-5285.3785,2244.7952,135.9501,-5244.8785,2244.7952,135.9501
1,Line,,,,,,,,,,,19.0000,,,,,,90,0.0000,-4.3605,0.0000,-5285.3785,2240.4346,135.9501,-5285.3785,2244.7952,135.9501
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5245.8785,2244.5657,136.2943,-5245.8785,2244.5657,135.9501
1,Line,,,,,,,,,,,17.0000,,,,,,90,0.0000,-3.9015,0.0000,-5284.3785,2240.6641,135.9501,-5284.3785,2244.5657,135.9501
1,Line,,,,,,,,,,,40.5000,,,,,,0,40.5000,0.0000,0.0000,-5244.8785,2240.4346,135.9501,-5285.3785,2240.4346,135.9501
1,Line,,,,,,,,,,,19.0000,,,,,,90,0.0000,4.3605,0.0000,-5244.8785,2244.7952,135.9501,-5244.8785,2240.4346,135.9501
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5245.8785,2240.6641,136.2943,-5245.8785,2240.6641,135.9501
1,Line,,,,,,,,,,,38.5000,,,,,,0,38.5000,0.0000,0.0000,-5245.8785,2240.6641,136.2943,-5284.3785,2240.6641,136.2943
1,Line,,,,,,,,,,,17.0000,,,,,,90,0.0000,-3.9015,0.0000,-5284.3785,2240.6641,136.2943,-5284.3785,2244.5657,136.2943
1,Line,,,,,,,,,,,40.5000,,,,,,180,-40.5000,0.0000,0.0000,-5285.3785,2244.7952,135.8927,-5244.8785,2244.7952,135.8927
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5284.3785,2244.5657,136.2943,-5284.3785,2244.5657,135.9501
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5284.3785,2240.6641,136.2943,-5284.3785,2240.6641,135.9501
1,Line,,,,,,,,,,,17.0000,,,,,,90,0.0000,3.9015,0.0000,-5245.8785,2244.5657,136.2943,-5245.8785,2240.6641,136.2943
1,Line,,,,,,,,,,,22.0000,,,,,,90,0.0000,5.0490,0.0000,-5286.8785,2245.1394,136.1222,-5286.8785,2240.0904,136.1222
1,Line,,,,,,,,,,,38.5000,,,,,,0,38.5000,0.0000,0.0000,-5245.8785,2239.9342,138.3833,-5284.3785,2239.9342,138.3833
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5284.3785,2243.8357,138.6128,-5284.3785,2243.8357,138.3833
1,Line,,,,,,,,,,,14.0000,,,,,,90,0.0000,-3.2130,0.0000,-5282.8785,2240.2784,138.6128,-5282.8785,2243.4914,138.6128
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5247.3785,2240.2784,138.3833,-5247.3785,2240.2784,138.4981
1,Line,,,,,,,,,,,35.5000,,,,,,0,35.5000,0.0000,0.0000,-5247.3785,2240.2784,138.4981,-5282.8785,2240.2784,138.4981
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5282.8785,2240.2784,138.6128,-5282.8785,2240.2784,138.4981
1,Line,,,,,,,,,,,35.5000,,,,,,0,35.5000,0.0000,0.0000,-5247.3785,2240.2784,138.6128,-5282.8785,2240.2784,138.6128
1,Line,,,,,,,,,,,38.5000,,,,,,0,38.5000,0.0000,0.0000,-5245.8785,2239.9342,138.6128,-5284.3785,2239.9342,138.6128
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5245.8785,2239.9342,138.6128,-5245.8785,2239.9342,138.3833
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5284.3785,2239.9342,138.6128,-5284.3785,2239.9342,138.3833
1,Line,,,,,,,,,,,17.0000,,,,,,90,0.0000,-3.9015,0.0000,-5284.3785,2239.9342,138.6128,-5284.3785,2243.8357,138.6128
1,Line,,,,,,,,,,,38.5000,,,,,,180,-38.5000,0.0000,0.0000,-5284.3785,2243.8357,138.6128,-5245.8785,2243.8357,138.6128
1,Line,,,,,,,,,,,17.0000,,,,,,90,0.0000,3.9015,0.0000,-5245.8785,2243.8357,138.6128,-5245.8785,2239.9342,138.6128
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5282.8785,2240.2784,138.3833,-5282.8785,2240.2784,138.4981
1,Line,,,,,,,,,,,40.5000,,,,,,0,40.5000,0.0000,0.0000,-5412.4168,2240.7533,130.6480,-5452.9168,2240.7533,130.6480
1,Window_Awning_43_5x26_Opened,-5410.9168,2246.3761,130.8775,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,35.5000,,,,,,180,-35.5000,0.0000,0.0000,-5282.8785,2243.4914,138.4981,-5247.3785,2243.4914,138.4981
1,Line,,,,,,,,,,,21.0000,,,,,,90,0.0000,-4.8195,0.0000,-5451.9168,2240.9828,131.0496,-5451.9168,2245.8023,131.0496
1,Line,,,,,,,,,,,40.5000,,,,,,180,-40.5000,0.0000,0.0000,-5452.9168,2246.0318,130.6480,-5412.4168,2246.0318,130.6480
1,Line,,,,,,,,,,,23.0000,,,,,,90,0.0000,5.2785,0.0000,-5412.4168,2246.0318,130.6480,-5412.4168,2240.7533,130.6480
1,Line,,,,,,,,,,,14.0000,,,,,,90,0.0000,-3.2130,0.0000,-5282.8785,2240.2784,138.4981,-5282.8785,2243.4914,138.4981
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5282.8785,2243.4914,138.3833,-5282.8785,2243.4914,138.4981
1,Line,,,,,,,,,,,14.0000,,,,,,90,0.0000,-3.2130,0.0000,-5282.8785,2240.2784,138.3833,-5282.8785,2243.4914,138.3833
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5247.3785,2243.4914,138.3833,-5247.3785,2243.4914,138.4981
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5245.8785,2243.8357,138.6128,-5245.8785,2243.8357,138.3833
1,Line,,,,,,,,,,,35.5000,,,,,,180,-35.5000,0.0000,0.0000,-5282.8785,2243.4914,138.3833,-5247.3785,2243.4914,138.3833
1,Line,,,,,,,,,,,17.0000,,,,,,90,0.0000,3.9015,0.0000,-5245.8785,2243.8357,138.3833,-5245.8785,2239.9342,138.3833
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5282.8785,2243.4914,138.6128,-5282.8785,2243.4914,138.4981
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5244.3785,2244.9099,136.1222,-5244.3785,2244.9099,135.8927
1,Line,,,,,,,,,,,20.0000,,,,,,90,0.0000,4.5900,0.0000,-5244.3785,2244.9099,135.8927,-5244.3785,2240.3199,135.8927
1,Line,,,,,,,,,,,22.0000,,,,,,90,0.0000,-5.0490,0.0000,-5243.3785,2240.0904,136.1222,-5243.3785,2245.1394,136.1222
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5244.3785,2240.3199,136.1222,-5244.3785,2240.3199,135.8927
1,Line,,,,,,,,,,,41.5000,,,,,,0,41.5000,0.0000,0.0000,-5244.3785,2240.3199,135.8927,-5285.8785,2240.3199,135.8927
1,Line,,,,,,,,,,,20.0000,,,,,,90,0.0000,-4.5900,0.0000,-5244.3785,2240.3199,136.1222,-5244.3785,2244.9099,136.1222
1,Line,,,,,,,,,,,41.5000,,,,,,0,41.5000,0.0000,0.0000,-5244.3785,2244.9099,136.1222,-5285.8785,2244.9099,136.1222
1,Line,,,,,,,,,,,43.5000,,,,,,0,43.5000,0.0000,0.0000,-5243.3785,2240.0904,136.1222,-5286.8785,2240.0904,136.1222
1,Line,,,,,,,,,,,20.0000,,,,,,90,0.0000,-4.5900,0.0000,-5285.8785,2240.3199,135.8927,-5285.8785,2244.9099,135.8927
1,Line,,,,,,,,,,,19.0000,,,,,,90,0.0000,-4.3605,0.0000,-5285.3785,2240.4346,135.8927,-5285.3785,2244.7952,135.8927
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5285.8785,2244.9099,136.1222,-5285.8785,2244.9099,135.8927
1,Line,,,,,,,,,,,41.5000,,,,,,180,-41.5000,0.0000,0.0000,-5285.8785,2244.9099,135.8927,-5244.3785,2244.9099,135.8927
1,Line,,,,,,,,,,,43.5000,,,,,,0,43.5000,0.0000,0.0000,-5243.3785,2245.1394,136.1222,-5286.8785,2245.1394,136.1222
1,Line,,,,,,,,,,,41.5000,,,,,,180,-41.5000,0.0000,0.0000,-5285.8785,2240.3199,136.1222,-5244.3785,2240.3199,136.1222
1,Line,,,,,,,,,,,38.5000,,,,,,180,-38.5000,0.0000,0.0000,-5284.3785,2243.8357,138.3833,-5245.8785,2243.8357,138.3833
1,Line,,,,,,,,,,,17.0000,,,,,,90,0.0000,-3.9015,0.0000,-5284.3785,2239.9342,138.3833,-5284.3785,2243.8357,138.3833
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5247.3785,2243.4914,138.6128,-5247.3785,2243.4914,138.4981
1,Line,,,,,,,,,,,35.5000,,,,,,180,-35.5000,0.0000,0.0000,-5282.8785,2243.4914,138.6128,-5247.3785,2243.4914,138.6128
1,Line,,,,,,,,,,,14.0000,,,,,,90,0.0000,3.2130,0.0000,-5247.3785,2243.4914,138.3833,-5247.3785,2240.2784,138.3833
1,Line,,,,,,,,,,,35.5000,,,,,,0,35.5000,0.0000,0.0000,-5247.3785,2240.2784,138.3833,-5282.8785,2240.2784,138.3833
1,Line,,,,,,,,,,,14.0000,,,,,,90,0.0000,3.2130,0.0000,-5247.3785,2243.4914,138.6128,-5247.3785,2240.2784,138.6128
1,Line,,,,,,,,,,,38.5000,,,,,,0,38.5000,0.0000,0.0000,-5245.8785,2244.5657,136.2943,-5284.3785,2244.5657,136.2943
1,Line,,,,,,,,,,,20.0000,,,,,,90,0.0000,4.5900,0.0000,-5285.8785,2244.9099,136.1222,-5285.8785,2240.3199,136.1222
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5285.8785,2240.3199,136.1222,-5285.8785,2240.3199,135.8927
1,Line,,,,,,,,,,,14.0000,,,,,,90,0.0000,3.2130,0.0000,-5247.3785,2243.4914,138.4981,-5247.3785,2240.2784,138.4981
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5247.3785,2240.2784,138.6128,-5247.3785,2240.2784,138.4981
1,Group_76,-5245.8785,2244.5657,135.9501,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5561.5749,2120.4565,148.1182,-5561.5749,2120.4565,148.3477
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5600.0749,2120.4565,148.1182,-5600.0749,2120.4565,148.3477
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5598.5749,2115.9812,148.1182,-5598.5749,2115.9812,148.2329
1,Line,,,,,,,,,,,38.5000,,,,,,180,-38.5000,0.0000,0.0000,-5600.0749,2115.6369,148.1182,-5561.5749,2115.6369,148.1182
1,Line,,,,,,,,,,,21.0000,,,,,,90,0.0000,-4.8195,0.0000,-5561.5749,2115.6369,148.1182,-5561.5749,2120.4565,148.1182
1,Line,,,,,,,,,,,38.5000,,,,,,0,38.5000,0.0000,0.0000,-5561.5749,2120.4565,148.1182,-5600.0749,2120.4565,148.1182
1,Line,,,,,,,,,,,35.5000,,,,,,180,-35.5000,0.0000,0.0000,-5598.5749,2115.9812,148.1182,-5563.0749,2115.9812,148.1182
1,Line,,,,,,,,,,,21.0000,,,,,,90,0.0000,4.8195,0.0000,-5600.0749,2120.4565,148.3477,-5600.0749,2115.6369,148.3477
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5563.0749,2115.9812,148.1182,-5563.0749,2115.9812,148.2329
1,Line,,,,,,,,,,,18.0000,,,,,,90,0.0000,-4.1310,0.0000,-5563.0749,2115.9812,148.1182,-5563.0749,2120.1122,148.1182
1,Line,,,,,,,,,,,18.0000,,,,,,90,0.0000,-4.1310,0.0000,-5563.0749,2115.9812,148.3477,-5563.0749,2120.1122,148.3477
1,Line,,,,,,,,,,,35.5000,,,,,,0,35.5000,0.0000,0.0000,-5563.0749,2120.1122,148.3477,-5598.5749,2120.1122,148.3477
1,Line,,,,,,,,,,,38.5000,,,,,,180,-38.5000,0.0000,0.0000,-5600.0749,2115.6369,148.3477,-5561.5749,2115.6369,148.3477
1,Line,,,,,,,,,,,21.0000,,,,,,90,0.0000,4.8195,0.0000,-5600.0749,2120.4565,148.1182,-5600.0749,2115.6369,148.1182
1,Line,,,,,,,,,,,18.0000,,,,,,90,0.0000,4.1310,0.0000,-5598.5749,2120.1122,148.3477,-5598.5749,2115.9812,148.3477
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5563.0749,2115.9812,148.3477,-5563.0749,2115.9812,148.2329
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5598.5749,2120.1122,148.3477,-5598.5749,2120.1122,148.2329
1,Line,,,,,,,,,,,35.5000,,,,,,180,-35.5000,0.0000,0.0000,-5598.5749,2115.9812,148.3477,-5563.0749,2115.9812,148.3477
1,Line,,,,,,,,,,,21.0000,,,,,,90,0.0000,-4.8195,0.0000,-5561.5749,2115.6369,148.3477,-5561.5749,2120.4565,148.3477
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5598.5749,2115.9812,148.3477,-5598.5749,2115.9812,148.2329
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,0.1148,-5563.0749,2120.1122,148.3477,-5563.0749,2120.1122,148.2329
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5600.0749,2115.6369,148.1182,-5600.0749,2115.6369,148.3477
1,Line,,,,,,,,,,,18.0000,,,,,,90,0.0000,4.1310,0.0000,-5598.5749,2120.1122,148.1182,-5598.5749,2115.9812,148.1182
1,Line,,,,,,,,,,,35.5000,,,,,,0,35.5000,0.0000,0.0000,-5563.0749,2120.1122,148.1182,-5598.5749,2120.1122,148.1182
1,Line,,,,,,,,,,,35.5000,,,,,,0,35.5000,0.0000,0.0000,-5563.0749,2120.1122,148.2329,-5598.5749,2120.1122,148.2329
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5598.5749,2120.1122,148.1182,-5598.5749,2120.1122,148.2329
1,Line,,,,,,,,,,,38.5000,,,,,,0,38.5000,0.0000,0.0000,-5561.5749,2120.4565,148.3477,-5600.0749,2120.4565,148.3477
1,Line,,,,,,,,,,,18.0000,,,,,,90,0.0000,-4.1310,0.0000,-5563.0749,2115.9812,148.2329,-5563.0749,2120.1122,148.2329
1,Line,,,,,,,,,,,24.0000,,,,,,90,0.0000,5.5080,0.0000,-5601.5749,2121.5307,145.9718,-5601.5749,2116.0227,145.9718
1,Line,,,,,,,,,,,23.0000,,,,,,90,0.0000,5.2785,0.0000,-5601.0749,2121.4159,145.9718,-5601.0749,2116.1374,145.9718
1,Line,,,,,,,,,,,26.0000,,,,,,90,0.0000,-5.9670,0.0000,-5602.5749,2115.7932,145.7423,-5602.5749,2121.7602,145.7423
1,Line,,,,,,,,,,,41.5000,,,,,,180,-41.5000,0.0000,0.0000,-5601.5749,2116.0227,145.9718,-5560.0749,2116.0227,145.9718
1,Line,,,,,,,,,,,43.5000,,,,,,0,43.5000,0.0000,0.0000,-5559.0749,2115.7932,145.7423,-5602.5749,2115.7932,145.7423
1,Line,,,,,,,,,,,43.5000,,,,,,0,43.5000,0.0000,0.0000,-5559.0749,2121.7602,145.7423,-5602.5749,2121.7602,145.7423
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5602.5749,2121.7602,145.5128,-5602.5749,2121.7602,145.7423
1,Line,,,,,,,,,,,1.0000,,,,,,180,-1.0000,0.0000,0.0000,-5601.0749,2116.3669,145.5702,-5600.0749,2116.3669,145.5702
1,Line,,,,,,,,,,,22.0000,,,,,,90,0.0000,5.0490,0.0000,-5601.0749,2121.4159,145.5702,-5601.0749,2116.3669,145.5702
1,Line,,,,,,,,,,,0.7500,,,,,,166,-0.5000,-0.1148,-0.0574,-5601.5749,2116.2522,145.5128,-5601.0749,2116.3669,145.5702
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5559.0749,2121.7602,145.5128,-5559.0749,2121.7602,145.7423
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5559.0749,2115.7932,145.5128,-5559.0749,2115.7932,145.7423
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5602.5749,2115.7932,145.5128,-5602.5749,2115.7932,145.7423
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5601.5749,2116.0227,145.7423,-5601.5749,2116.0227,145.9718
1,Line,,,,,,,,,,,24.0000,,,,,,90,0.0000,-5.5080,0.0000,-5601.5749,2116.0227,145.7423,-5601.5749,2121.5307,145.7423
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5601.5749,2121.5307,145.7423,-5601.5749,2121.5307,145.9718
1,Line,,,,,,,,,,,41.5000,,,,,,180,-41.5000,0.0000,0.0000,-5601.5749,2121.5307,145.7423,-5560.0749,2121.5307,145.7423
1,Line,,,,,,,,,,,0.5000,,,,,,90,0.0000,0.0000,-0.1148,-5563.0749,2120.1122,148.1182,-5563.0749,2120.1122,148.2329
1,Group_80,-5561.5749,2116.3669,145.9144,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,38.5000,,,,,,0,38.5000,0.0000,0.0000,-5561.5749,2116.3669,145.5702,-5600.0749,2116.3669,145.5702
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5560.0749,2121.5307,145.7423,-5560.0749,2121.5307,145.9718
1,Line,,,,,,,,,,,24.0000,,,,,,90,0.0000,-5.5080,0.0000,-5560.0749,2116.0227,145.9718,-5560.0749,2121.5307,145.9718
1,Line,,,,,,,,,,,26.0000,,,,,,90,0.0000,5.9670,0.0000,-5559.0749,2121.7602,145.7423,-5559.0749,2115.7932,145.7423
1,Line,,,,,,,,,,,41.5000,,,,,,0,41.5000,0.0000,0.0000,-5560.0749,2116.0227,145.7423,-5601.5749,2116.0227,145.7423
1,Line,,,,,,,,,,,41.5000,,,,,,0,41.5000,0.0000,0.0000,-5560.0749,2121.5307,145.9718,-5601.5749,2121.5307,145.9718
1,Line,,,,,,,,,,,24.0000,,,,,,90,0.0000,5.5080,0.0000,-5560.0749,2121.5307,145.7423,-5560.0749,2116.0227,145.7423
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5560.0749,2116.0227,145.7423,-5560.0749,2116.0227,145.9718
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,-0.2295,-5561.5749,2115.6369,148.1182,-5561.5749,2115.6369,148.3477
1,Line,,,,,,,,,,,0.7500,,,,,,36,-0.5000,-0.1148,0.0574,-5226.4597,2112.2002,128.7877,-5225.9597,2112.3150,128.7303
1,Line,,,,,,,,,,,1.0000,,,,,,0,1.0000,0.0000,0.0000,-5224.9597,2112.3150,128.7303,-5225.9597,2112.3150,128.7303
1,Line,,,,,,,,,,,0.7500,,,,,,14,-0.5000,0.1148,0.0574,-5226.4597,2117.4788,128.7877,-5225.9597,2117.3640,128.7303
1,Line,,,,,,,,,,,22.0000,,,,,,90,0.0000,5.0490,0.0000,-5185.4597,2117.3640,128.7303,-5185.4597,2112.3150,128.7303
1,Line,,,,,,,,,,,0.7500,,,,,,144,0.5000,-0.1148,0.0574,-5184.9597,2112.2002,128.7877,-5185.4597,2112.3150,128.7303
1,Line,,,,,,,,,,,41.5000,,,,,,0,41.5000,0.0000,0.0000,-5184.9597,2112.2002,128.7877,-5226.4597,2112.2002,128.7877
1,Line,,,,,,,,,,,0.7500,,,,,,166,0.5000,0.1148,0.0574,-5184.9597,2117.4788,128.7877,-5185.4597,2117.3640,128.7303
1,Line,,,,,,,,,,,26.0000,,,,,,90,0.0000,-5.9670,0.0000,-5227.4597,2111.7412,128.7877,-5227.4597,2117.7083,128.7877
1,Line,,,,,,,,,,,43.5000,,,,,,180,-43.5000,0.0000,0.0000,-5227.4597,2117.7083,128.7877,-5183.9597,2117.7083,128.7877
1,Line,,,,,,,,,,,26.0000,,,,,,90,0.0000,5.9670,0.0000,-5183.9597,2117.7083,128.7877,-5183.9597,2111.7412,128.7877
1,Line,,,,,,,,,,,41.5000,,,,,,180,-41.5000,0.0000,0.0000,-5226.4597,2117.4788,128.7877,-5184.9597,2117.4788,128.7877
1,Line,,,,,,,,,,,23.0000,,,,,,90,0.0000,-5.2785,0.0000,-5226.4597,2112.2002,128.7877,-5226.4597,2117.4788,128.7877
1,Line,,,,,,,,,,,23.0000,,,,,,90,0.0000,5.2785,0.0000,-5184.9597,2117.4788,128.7877,-5184.9597,2112.2002,128.7877
1,Line,,,,,,,,,,,1.0000,,,,,,0,1.0000,0.0000,0.0000,-5185.4597,2112.3150,128.7303,-5186.4597,2112.3150,128.7303
1,Line,,,,,,,,,,,41.5000,,,,,,0,41.5000,0.0000,0.0000,-5184.9597,2111.9707,128.3287,-5226.4597,2111.9707,128.3287
1,Line,,,,,,,,,,,43.5000,,,,,,180,-43.5000,0.0000,0.0000,-5227.4597,2111.7412,128.5582,-5183.9597,2111.7412,128.5582
1,Line,,,,,,,,,,,43.5000,,,,,,180,-43.5000,0.0000,0.0000,-5227.4597,2117.7083,128.5582,-5183.9597,2117.7083,128.5582
1,Line,,,,,,,,,,,26.0000,,,,,,90,0.0000,5.9670,0.0000,-5227.4597,2117.7083,128.5582,-5227.4597,2111.7412,128.5582
1,Line,,,,,,,,,,,41.5000,,,,,,180,-41.5000,0.0000,0.0000,-5226.4597,2111.9707,128.5582,-5184.9597,2111.9707,128.5582
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5184.9597,2111.9707,128.5582,-5184.9597,2111.9707,128.3287
1,Line,,,,,,,,,,,24.0000,,,,,,90,0.0000,5.5080,0.0000,-5184.9597,2117.4788,128.3287,-5184.9597,2111.9707,128.3287
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5227.4597,2117.7083,128.7877,-5227.4597,2117.7083,128.5582
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5227.4597,2111.7412,128.7877,-5227.4597,2111.7412,128.5582
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5183.9597,2111.7412,128.7877,-5183.9597,2111.7412,128.5582
1,Line,,,,,,,,,,,23.0000,,,,,,90,0.0000,5.2785,0.0000,-5185.4597,2117.3640,128.3287,-5185.4597,2112.0855,128.3287
1,Line,,,,,,,,,,,26.0000,,,,,,90,0.0000,-5.9670,0.0000,-5183.9597,2111.7412,128.5582,-5183.9597,2117.7083,128.5582
1,Line,,,,,,,,,,,1.0000,,,,,,90,0.0000,0.0000,0.2295,-5183.9597,2117.7083,128.7877,-5183.9597,2117.7083,128.5582
1,Line,,,,,,,,,,,43.5000,,,,,,0,43.5000,0.0000,0.0000,-5183.9597,2111.7412,128.7877,-5227.4597,2111.7412,128.7877
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5186.4597,2117.1345,128.7303,-5186.4597,2117.1345,128.3860
1,Line,,,,,,,,,,,21.0000,,,,,,90,0.0000,-4.8195,0.0000,-5224.9597,2112.3150,128.7303,-5224.9597,2117.1345,128.7303
1,Line,,,,,,,,,,,38.5000,,,,,,180,-38.5000,0.0000,0.0000,-5224.9597,2117.1345,128.7303,-5186.4597,2117.1345,128.7303
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5224.9597,2112.3150,128.7303,-5224.9597,2112.3150,128.3860
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5224.9597,2117.1345,128.7303,-5224.9597,2117.1345,128.3860
1,Line,,,,,,,,,,,1.5000,,,,,,90,0.0000,0.0000,0.3443,-5186.4597,2112.3150,128.7303,-5186.4597,2112.3150,128.3860
1,Line,,,,,,,,,,,21.0000,,,,,,90,0.0000,4.8195,0.0000,-5186.4597,2117.1345,128.7303,-5186.4597,2112.3150,128.7303
1,Window_Awning_43_5x26_Opened,-5227.4597,2111.7412,128.5582,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,35.5000,,,,,,180,-35.5000,0.0000,0.0000,-5598.5749,2115.9812,148.2329,-5563.0749,2115.9812,148.2329
1,Line,,,,,,,,,,,18.0000,,,,,,90,0.0000,4.1310,0.0000,-5598.5749,2120.1122,148.2329,-5598.5749,2115.9812,148.2329
1,Line,,,,,,,,,,,40.5000,,,,,,0,40.5000,0.0000,0.0000,-5185.4597,2112.0855,128.3287,-5225.9597,2112.0855,128.3287
