Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,106,0.5019,-1.7371,2.0198,-52.9967,500.9703,80.7613,2.7109,-53.4986,502.7073,78.7415
1,Line,,,,,,,90,0.0000,-6.5474,0.0000,-53.4986,502.7073,78.7415,6.5474,-53.4986,509.2547,78.7415
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,509.2547,78.7415,2.7109,-52.9967,510.9918,80.7613
1,Line,,,,,,,0,3.4305,0.0000,13.8058,-49.5662,500.9703,94.5671,14.2256,-52.9967,500.9703,80.7613
1,Line,,,,,,,106,-0.5019,1.7371,-2.0198,-49.5662,491.2289,94.5671,2.7109,-49.0643,489.4918,96.5869
1,Line,,,,,,,90,0.0000,6.5474,0.0000,-49.0643,489.4918,96.5869,6.5474,-49.0643,482.9445,96.5869
1,Line,,,,,,,74,0.5019,1.7371,2.0198,-49.0643,502.7073,96.5869,2.7109,-49.5662,500.9703,94.5671
1,Line,,,,,,,106,0.5019,-1.7371,2.0198,-52.9967,520.7331,80.7613,2.7109,-53.4986,522.4702,78.7415
1,Line,,,,,,,90,0.0000,-6.5474,0.0000,-53.4986,522.4702,78.7415,6.5474,-53.4986,529.0176,78.7415
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,529.0176,78.7415,2.7109,-52.9967,530.7546,80.7613
1,Line,,,,,,,74,0.5019,1.7371,2.0198,-49.0643,522.4702,96.5869,2.7109,-49.5662,520.7331,94.5671
1,Line,,,,,,,180,-3.4305,0.0000,-13.8058,-52.9967,510.9918,80.7613,14.2256,-49.5662,510.9918,94.5671
1,Line,,,,,,,106,-0.5019,1.7371,-2.0198,-49.5662,510.9918,94.5671,2.7109,-49.0643,509.2547,96.5869
1,Line,,,,,,,90,0.0000,6.5474,0.0000,-49.0643,509.2547,96.5869,6.5474,-49.0643,502.7073,96.5869
1,Line,,,,,,,90,0.0000,-6.5474,0.0000,-53.4986,463.1816,78.7415,6.5474,-53.4986,469.7290,78.7415
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,469.7290,78.7415,2.7109,-52.9967,471.4660,80.7613
1,Line,,,,,,,106,-0.5019,1.7371,-2.0198,-49.5662,471.4660,94.5671,2.7109,-49.0643,469.7290,96.5869
1,Line,,,,,,,106,0.5019,-1.7371,2.0198,-52.9967,461.4445,80.7613,2.7109,-53.4986,463.1816,78.7415
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,430.2032,78.7415,2.7109,-52.9967,431.9403,80.7613
1,Line,,,,,,,180,-3.4305,0.0000,-13.8058,-52.9967,431.9403,80.7613,14.2256,-49.5662,431.9403,94.5671
1,Line,,,,,,,0,3.4305,0.0000,13.8058,-49.5662,461.4445,94.5671,14.2256,-52.9967,461.4445,80.7613
1,Line,,,,,,,90,0.0000,-6.5474,0.0000,-53.4986,482.9445,78.7415,6.5474,-53.4986,489.4918,78.7415
1,Line,,,,,,,74,-0.5019,-1.7371,-2.0198,-53.4986,489.4918,78.7415,2.7109,-52.9967,491.2289,80.7613
1,Line,,,,,,,180,-3.4305,0.0000,-13.8058,-52.9967,491.2289,80.7613,14.2256,-49.5662,491.2289,94.5671
1,Line,,,,,,,106,0.5019,-1.7371,2.0198,-52.9967,481.2074,80.7613,2.7109,-53.4986,482.9445,78.7415
1,Line,,,,,,,90,0.0000,6.5474,0.0000,-49.0643,469.7290,96.5869,6.5474,-49.0643,463.1816,96.5869
1,Line,,,,,,,74,0.5019,1.7371,2.0198,-49.0643,482.9445,96.5869,2.7109,-49.5662,481.2074,94.5671
1,Line,,,,,,,0,3.4305,0.0000,13.8058,-49.5662,481.2074,94.5671,14.2256,-52.9967,481.2074,80.7613
1,Line,,,,,,,0,3.4305,0.0000,13.8058,-49.5662,441.6817,94.5671,14.2256,-52.9967,441.6817,80.7613
1,Line,,,,,,,90,0.0000,1.7422,0.0000,-44.9844,263.1156,52.0667,1.7422,-44.9844,261.3734,52.0667
1,Line,,,,,,,90,0.0000,1.7672,0.0000,-44.9844,265.1322,52.0667,1.7672,-44.9844,263.3650,52.0667
1,Line,,,,,,,119,-6.1353,11.2315,-3.0676,-32.1428,57.8260,68.0992,13.1605,-26.0076,46.5945,71.1669
1,Line,,,,,,,0,4.8642,0.0000,-0.8238,-4.7864,80.3182,38.8375,4.9335,-9.6506,80.3182,39.6613
1,Line,,,,,,,96,-2.5208,24.7278,-4.9216,-18.5533,82.5538,40.6855,25.3385,-16.0325,57.8260,45.6070
1,Line,,,,,,,63,4.8642,9.7285,-2.9280,-4.7864,80.3182,38.8375,11.2640,-9.6506,70.5897,41.7655
1,Line,,,,,,,90,0.0000,7.9633,-1.7224,-9.6506,78.5531,40.0431,8.1475,-9.6506,70.5897,41.7655
1,Line,,,,,,,90,0.0000,4.2095,0.0000,-44.9844,286.7440,52.0667,4.2095,-44.9844,282.5346,52.0667
1,Line,,,,,,,90,0.0000,3.1451,0.0000,-44.9844,276.5371,52.0667,3.1451,-44.9844,273.3920,52.0667
