Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,,,,9,-0.0205,0.0000,0.1611,32.3239,-8.7837,21.9479,0.3293,32.3655,-8.7837,21.6215
1,Line,,,,,,,,,,,,,,9,-0.0205,0.0000,0.1611,32.3239,-10.6246,21.9479,0.3293,32.3655,-10.6246,21.6215
1,Line,,,,,,,,,,,,,,107,0.0045,-0.0603,0.0110,14.4198,-14.7788,22.6921,0.1275,14.4108,-14.6565,22.6697
1,Line,,,,,,,,,,,,,,98,0.0045,0.0603,-0.0110,32.0317,-14.6565,22.6697,0.1275,32.0227,-14.7788,22.6921
1,Line,,,,,,,,,,,,,,98,-0.0045,-0.0603,-0.0110,14.4108,-14.9011,22.6697,0.1275,14.4198,-14.7788,22.6921
1,Line,,,,,,,,,,,,,,126,-0.0208,0.0483,0.0515,32.0583,-20.5377,22.6042,0.1509,32.1005,-20.6355,22.4999
1,Line,,,,,,,,,,,,,,66,-0.0271,-0.0371,-0.0671,14.2870,-20.7106,22.3640,0.1660,14.3420,-20.6355,22.4999
1,Line,,,,,,,,,,,,,,138,-0.0271,0.0371,0.0671,32.1005,-20.6355,22.4999,0.1660,32.1555,-20.7106,22.3640
1,Line,,,,,,,,,,,,,,79,-0.0208,-0.0483,-0.0515,14.3420,-15.1129,22.4999,0.1509,14.3843,-15.0151,22.6042
1,Line,,,,,,,,,,,,,,126,-0.0208,0.0483,0.0515,32.0583,-15.0151,22.6042,0.1509,32.1005,-15.1129,22.4999
1,Line,,,,,,,,,,,,,,26,-0.0339,-0.0079,-0.0838,14.1542,-15.2513,22.0359,0.1846,14.2230,-15.2352,22.2057
1,Line,,,,,,,,,,,,,,107,-0.0045,0.0603,0.0110,32.0227,-14.7788,22.6921,0.1275,32.0317,-14.9011,22.6697
1,Line,,,,,,,,,,,,,,89,-0.0131,-0.0562,-0.0324,14.3843,-15.0151,22.6042,0.1365,14.4108,-14.9011,22.6697
1,Line,,,,,,,,,,,,,,115,-0.0131,0.0562,0.0324,32.0317,-14.9011,22.6697,0.1365,32.0583,-15.0151,22.6042
1,Line,,,,,,,,,,,,,,139,0.0271,-0.0371,0.0671,14.3420,-14.4447,22.4999,0.1660,14.2870,-14.3696,22.3640
1,Line,,,,,,,,,,,,,,66,0.0271,0.0371,-0.0671,32.1555,-14.3696,22.3640,0.1660,32.1005,-14.4447,22.4999
1,Line,,,,,,,,,,,,,,126,0.0208,-0.0483,0.0515,14.3843,-14.5426,22.6042,0.1509,14.3420,-14.4447,22.4999
1,Line,,,,,,,,,,,,,,11,0.0176,0.0000,-0.0434,32.3239,-14.3063,21.9479,0.0952,32.2883,-14.3063,22.0359
1,Line,,,,,,,,,,,,,,9,-0.0205,0.0000,0.1611,32.3239,-14.3063,21.9479,0.3293,32.3655,-14.3063,21.6215
1,Line,,,,,,,,,,,,,,15,0.0205,0.0000,0.1611,14.1186,-14.3063,21.9479,0.3293,14.0771,-14.3063,21.6215
1,Line,,,,,,,,,,,,,,89,-0.0131,-0.0562,-0.0324,14.3843,-20.5377,22.6042,0.1365,14.4108,-20.4237,22.6697
1,Line,,,,,,,,,,,,,,115,-0.0131,0.0562,0.0324,32.0317,-20.4237,22.6697,0.1365,32.0583,-20.5377,22.6042
1,Line,,,,,,,,,,,,,,79,-0.0208,-0.0483,-0.0515,14.3420,-20.6355,22.4999,0.1509,14.3843,-20.5377,22.6042
1,Line,,,,,,,,,,,,,,79,0.0208,0.0483,-0.0515,32.1005,-14.4447,22.4999,0.1509,32.0583,-14.5426,22.6042
1,Line,,,,,,,,,,,,,,115,0.0131,-0.0562,0.0324,14.4108,-14.6565,22.6697,0.1365,14.3843,-14.5426,22.6042
1,Line,,,,,,,,,,,,,,89,0.0131,0.0562,-0.0324,32.0583,-14.5426,22.6042,0.1365,32.0317,-14.6565,22.6697
1,Line,,,,,,,,,,,,,,95,0.0066,0.0483,-0.0515,32.4378,-20.5377,21.0532,0.1452,32.4245,-20.6355,21.1575
1,Line,,,,,,,,,,,,,,110,-0.0066,0.0483,-0.0515,14.0047,-20.5377,21.0532,0.1452,14.0180,-20.6355,21.1575
1,Line,,,,,,,,,,,,,,98,0.0041,0.0562,-0.0324,32.4462,-20.4237,20.9876,0.1341,32.4378,-20.5377,21.0532
1,Line,,,,,,,,,,,,,,126,-0.0099,0.0233,-0.0781,14.0353,-20.7106,21.2934,0.1668,14.0554,-20.7578,21.4516
1,Line,,,,,,,,,,,,,,89,0.0085,0.0371,-0.0671,32.4245,-20.6355,21.1575,0.1571,32.4072,-20.7106,21.2934
1,Line,,,,,,,,,,,,,,115,-0.0085,0.0371,-0.0671,14.0180,-20.6355,21.1575,0.1571,14.0353,-20.7106,21.2934
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,0.0110,32.4462,-20.1792,20.9876,0.1272,32.4490,-20.3015,20.9653
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,0.0110,13.9964,-20.1792,20.9876,0.1272,13.9935,-20.3015,20.9653
1,Line,,,,,,,,,,,,,,49,-0.0316,-0.0233,-0.0781,14.2230,-20.7578,22.2057,0.1780,14.2870,-20.7106,22.3640
1,Line,,,,,,,,,,,,,,107,-0.0041,0.0562,-0.0324,13.9964,-20.4237,20.9876,0.1341,14.0047,-20.5377,21.0532
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,-0.0110,32.4490,-20.3015,20.9653,0.1272,32.4462,-20.4237,20.9876
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,-0.0110,13.9935,-20.3015,20.9653,0.1272,13.9964,-20.4237,20.9876
1,Line,,,,,,,,,,,,,,9,0.0205,0.0000,-0.1611,32.3655,-15.2513,21.6215,0.3293,32.3239,-15.2513,21.9479
1,Line,,,,,,,,,,,,,,15,-0.0205,0.0000,-0.1611,14.0771,-15.2513,21.6215,0.3293,14.1186,-15.2513,21.9479
1,Line,,,,,,,,,,,,,,47,0.0107,0.0079,-0.0838,32.3871,-15.2352,21.4516,0.1721,32.3655,-15.2513,21.6215
1,Line,,,,,,,,,,,,,,178,-0.0339,0.0079,0.0838,32.2196,-15.2352,22.2057,0.1846,32.2883,-15.2513,22.0359
1,Line,,,,,,,,,,,,,,13,-0.0176,0.0000,-0.0434,14.1186,-15.2513,21.9479,0.0952,14.1542,-15.2513,22.0359
1,Line,,,,,,,,,,,,,,11,-0.0176,0.0000,0.0434,32.2883,-15.2513,22.0359,0.0952,32.3239,-15.2513,21.9479
1,Line,,,,,,,,,,,,,,47,0.0107,0.0079,-0.0838,32.3871,-20.7578,21.4516,0.1721,32.3655,-20.7739,21.6215
1,Line,,,,,,,,,,,,,,158,-0.0107,0.0079,-0.0838,14.0554,-20.7578,21.4516,0.1721,14.0771,-20.7739,21.6215
1,Line,,,,,,,,,,,,,,79,0.0099,0.0233,-0.0781,32.4072,-20.7106,21.2934,0.1668,32.3871,-20.7578,21.4516
1,Line,,,,,,,,,,,,,,158,-0.0107,0.0079,-0.0838,14.0554,-15.2352,21.4516,0.1721,14.0771,-15.2513,21.6215
1,Line,,,,,,,,,,,,,,79,0.0099,0.0233,-0.0781,32.4072,-15.1880,21.2934,0.1668,32.3871,-15.2352,21.4516
1,Line,,,,,,,,,,,,,,126,-0.0099,0.0233,-0.0781,14.0353,-15.1880,21.2934,0.1668,14.0554,-15.2352,21.4516
1,Line,,,,,,,,,,,,,,47,0.0107,0.0079,-0.0838,32.3871,-13.3943,21.4516,0.1721,32.3655,-13.4104,21.6215
1,Line,,,,,,,,,,,,,,158,-0.0107,0.0079,-0.0838,14.0554,-13.3943,21.4516,0.1721,14.0771,-13.4104,21.6215
1,Line,,,,,,,,,,,,,,79,0.0099,0.0233,-0.0781,32.4072,-13.3471,21.2934,0.1668,32.3871,-13.3943,21.4516
1,Line,,,,,,,,,,,,,,11,-0.0176,0.0000,0.0434,32.2883,-13.4104,22.0359,0.0952,32.3239,-13.4104,21.9479
1,Line,,,,,,,,,,,,,,9,0.0205,0.0000,-0.1611,32.3655,-13.4104,21.6215,0.3293,32.3239,-13.4104,21.9479
1,Line,,,,,,,,,,,,,,15,-0.0205,0.0000,-0.1611,14.0771,-13.4104,21.6215,0.3293,14.1186,-13.4104,21.9479
1,Line,,,,,,,,,,,,,,95,0.0066,0.0483,-0.0515,32.4378,-13.1742,21.0532,0.1452,32.4245,-13.2720,21.1575
1,Line,,,,,,,,,,,,,,110,-0.0066,0.0483,-0.0515,14.0047,-13.1742,21.0532,0.1452,14.0180,-13.2720,21.1575
1,Line,,,,,,,,,,,,,,98,0.0041,0.0562,-0.0324,32.4462,-13.0602,20.9876,0.1341,32.4378,-13.1742,21.0532
1,Line,,,,,,,,,,,,,,126,-0.0099,0.0233,-0.0781,14.0353,-13.3471,21.2934,0.1668,14.0554,-13.3943,21.4516
1,Line,,,,,,,,,,,,,,89,0.0085,0.0371,-0.0671,32.4245,-13.2720,21.1575,0.1571,32.4072,-13.3471,21.2934
1,Line,,,,,,,,,,,,,,115,-0.0085,0.0371,-0.0671,14.0180,-13.2720,21.1575,0.1571,14.0353,-13.3471,21.2934
1,Line,,,,,,,,,,,,,,157,0.0316,-0.0233,0.0781,14.2870,-14.3696,22.3640,0.1780,14.2230,-14.3224,22.2057
1,Line,,,,,,,,,,,,,,48,0.0316,0.0233,-0.0781,32.2196,-14.3224,22.2057,0.1780,32.1555,-14.3696,22.3640
1,Line,,,,,,,,,,,,,,0,0.0339,-0.0079,0.0838,14.2230,-12.4816,22.2057,0.1846,14.1542,-12.4655,22.0359
1,Line,,,,,,,,,,,,,,15,0.0205,0.0000,0.1611,14.1186,-10.6246,21.9479,0.3293,14.0771,-10.6246,21.6215
1,Line,,,,,,,,,,,,,,0,0.0339,-0.0079,0.0838,14.2230,-14.3224,22.2057,0.1846,14.1542,-14.3063,22.0359
1,Line,,,,,,,,,,,,,,25,0.0339,0.0079,-0.0838,32.2883,-14.3063,22.0359,0.1846,32.2196,-14.3224,22.2057
1,Line,,,,,,,,,,,,,,49,-0.0316,-0.0233,-0.0781,14.2230,-15.2352,22.2057,0.1780,14.2870,-15.1880,22.3640
1,Line,,,,,,,,,,,,,,155,-0.0316,0.0233,0.0781,32.1555,-15.1880,22.3640,0.1780,32.2196,-15.2352,22.2057
1,Line,,,,,,,,,,,,,,13,-0.0176,0.0000,-0.0434,14.1186,-13.4104,21.9479,0.0952,14.1542,-13.4104,22.0359
1,Line,,,,,,,,,,,,,,25,0.0339,0.0079,-0.0838,32.2883,-12.4655,22.0359,0.1846,32.2196,-12.4816,22.2057
1,Line,,,,,,,,,,,,,,66,-0.0271,-0.0371,-0.0671,14.2870,-15.1880,22.3640,0.1660,14.3420,-15.1129,22.4999
1,Line,,,,,,,,,,,,,,138,-0.0271,0.0371,0.0671,32.1005,-15.1129,22.4999,0.1660,32.1555,-15.1880,22.3640
1,Line,,,,,,,,,,,,,,125,-0.0099,0.0233,0.0781,32.3871,-12.4816,21.4516,0.1668,32.4072,-12.5288,21.2934
1,Line,,,,,,,,,,,,,,80,0.0099,0.0233,0.0781,14.0554,-12.4816,21.4516,0.1668,14.0353,-12.5288,21.2934
1,Line,,,,,,,,,,,,,,154,-0.0107,0.0079,0.0838,32.3655,-12.4655,21.6215,0.1721,32.3871,-12.4816,21.4516
1,Line,,,,,,,,,,,,,,98,0.0041,0.0562,0.0324,14.0047,-14.5426,21.0532,0.1341,13.9964,-14.6565,20.9876
1,Line,,,,,,,,,,,,,,115,-0.0085,0.0371,0.0671,32.4072,-12.5288,21.2934,0.1571,32.4245,-12.6038,21.1575
1,Line,,,,,,,,,,,,,,89,0.0085,0.0371,0.0671,14.0353,-12.5288,21.2934,0.1571,14.0180,-12.6038,21.1575
1,Line,,,,,,,,,,,,,,9,-0.0205,0.0000,0.1611,32.3239,-12.4655,21.9479,0.3293,32.3655,-12.4655,21.6215
1,Line,,,,,,,,,,,,,,15,0.0205,0.0000,0.1611,14.1186,-12.4655,21.9479,0.3293,14.0771,-12.4655,21.6215
1,Line,,,,,,,,,,,,,,13,0.0176,0.0000,0.0434,14.1542,-14.3063,22.0359,0.0952,14.1186,-14.3063,21.9479
1,Line,,,,,,,,,,,,,,51,0.0107,0.0079,0.0838,14.0771,-12.4655,21.6215,0.1721,14.0554,-12.4816,21.4516
1,Line,,,,,,,,,,,,,,13,0.0176,0.0000,0.0434,14.1542,-12.4655,22.0359,0.0952,14.1186,-12.4655,21.9479
1,Line,,,,,,,,,,,,,,11,0.0176,0.0000,-0.0434,32.3239,-12.4655,21.9479,0.0952,32.2883,-12.4655,22.0359
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,0.0110,32.4462,-12.8157,20.9876,0.1272,32.4490,-12.9379,20.9653
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,0.0110,13.9964,-12.8157,20.9876,0.1272,13.9935,-12.9379,20.9653
1,Line,,,,,,,,,,,,,,110,-0.0066,0.0483,0.0515,32.4245,-12.6038,21.1575,0.1452,32.4378,-12.7017,21.0532
1,Line,,,,,,,,,,,,,,107,-0.0041,0.0562,-0.0324,13.9964,-13.0602,20.9876,0.1341,14.0047,-13.1742,21.0532
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,-0.0110,32.4490,-12.9379,20.9653,0.1272,32.4462,-13.0602,20.9876
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,-0.0110,13.9935,-12.9379,20.9653,0.1272,13.9964,-13.0602,20.9876
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,0.0110,32.4462,-14.6565,20.9876,0.1272,32.4490,-14.7788,20.9653
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,0.0110,13.9964,-14.6565,20.9876,0.1272,13.9935,-14.7788,20.9653
1,Line,,,,,,,,,,,,,,106,-0.0041,0.0562,0.0324,32.4378,-14.5426,21.0532,0.1341,32.4462,-14.6565,20.9876
1,Line,,,,,,,,,,,,,,95,0.0066,0.0483,0.0515,14.0180,-12.6038,21.1575,0.1452,14.0047,-12.7017,21.0532
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,-0.0110,32.4490,-14.7788,20.9653,0.1272,32.4462,-14.9011,20.9876
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,-0.0110,13.9935,-14.7788,20.9653,0.1272,13.9964,-14.9011,20.9876
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,0.0110,32.4462,-65.9978,20.9876,0.1272,32.4490,-66.1201,20.9653
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,0.0110,13.9964,-65.9978,20.9876,0.1272,13.9935,-66.1201,20.9653
1,Line,,,,,,,,,,,,,,79,-0.0208,-0.0483,-0.0515,14.3420,-66.4542,22.4999,0.1509,14.3843,-66.3563,22.6042
1,Line,,,,,,,,,,,,,,66,0.0271,0.0371,-0.0671,32.1555,-65.7109,22.3640,0.1660,32.1005,-65.7860,22.4999
1,Line,,,,,,,,,,,,,,89,0.0085,0.0371,-0.0671,32.4245,-66.4542,21.1575,0.1571,32.4072,-66.5293,21.2934
1,Line,,,,,,,,,,,,,,115,-0.0085,0.0371,-0.0671,14.0180,-66.4542,21.1575,0.1571,14.0353,-66.5293,21.2934
1,Line,,,,,,,,,,,,,,79,-0.0208,-0.0483,-0.0515,14.3420,-68.2951,22.4999,0.1509,14.3843,-68.1972,22.6042
1,Line,,,,,,,,,,,,,,126,-0.0208,0.0483,0.0515,32.0583,-68.1972,22.6042,0.1509,32.1005,-68.2951,22.4999
1,Line,,,,,,,,,,,,,,139,0.0271,-0.0371,0.0671,14.3420,-67.6269,22.4999,0.1660,14.2870,-67.5518,22.3640
1,Line,,,,,,,,,,,,,,126,-0.0208,0.0483,0.0515,32.0583,-66.3563,22.6042,0.1509,32.1005,-66.4542,22.4999
1,Line,,,,,,,,,,,,,,49,-0.0316,-0.0233,-0.0781,14.2230,-66.5765,22.2057,0.1780,14.2870,-66.5293,22.3640
1,Line,,,,,,,,,,,,,,155,-0.0316,0.0233,0.0781,32.1555,-66.5293,22.3640,0.1780,32.2196,-66.5765,22.2057
1,Line,,,,,,,,,,,,,,110,-0.0066,0.0483,0.0515,32.4245,-65.7860,21.1575,0.1452,32.4378,-65.8838,21.0532
1,Line,,,,,,,,,,,,,,95,0.0066,0.0483,0.0515,14.0180,-65.7860,21.1575,0.1452,14.0047,-65.8838,21.0532
1,Line,,,,,,,,,,,,,,115,-0.0085,0.0371,0.0671,32.4072,-65.7109,21.2934,0.1571,32.4245,-65.7860,21.1575
1,Line,,,,,,,,,,,,,,25,0.0339,0.0079,-0.0838,32.2883,-65.6476,22.0359,0.1846,32.2196,-65.6637,22.2057
1,Line,,,,,,,,,,,,,,157,0.0316,-0.0233,0.0781,14.2870,-65.7109,22.3640,0.1780,14.2230,-65.6637,22.2057
1,Line,,,,,,,,,,,,,,48,0.0316,0.0233,-0.0781,32.2196,-65.6637,22.2057,0.1780,32.1555,-65.7109,22.3640
1,Line,,,,,,,,,,,,,,107,0.0045,-0.0603,0.0110,14.4198,-66.1201,22.6921,0.1275,14.4108,-65.9978,22.6697
1,Line,,,,,,,,,,,,,,98,0.0045,0.0603,-0.0110,32.0317,-65.9978,22.6697,0.1275,32.0227,-66.1201,22.6921
1,Line,,,,,,,,,,,,,,139,0.0271,-0.0371,0.0671,14.3420,-65.7860,22.4999,0.1660,14.2870,-65.7109,22.3640
1,Line,,,,,,,,,,,,,,89,0.0085,0.0371,0.0671,14.0353,-65.7109,21.2934,0.1571,14.0180,-65.7860,21.1575
1,Line,,,,,,,,,,,,,,95,0.0066,0.0483,-0.0515,32.4378,-66.3563,21.0532,0.1452,32.4245,-66.4542,21.1575
1,Line,,,,,,,,,,,,,,110,-0.0066,0.0483,-0.0515,14.0047,-66.3563,21.0532,0.1452,14.0180,-66.4542,21.1575
1,Line,,,,,,,,,,,,,,89,-0.0131,-0.0562,-0.0324,14.3843,-68.1972,22.6042,0.1365,14.4108,-68.0832,22.6697
1,Line,,,,,,,,,,,,,,115,-0.0131,0.0562,0.0324,32.0317,-68.0832,22.6697,0.1365,32.0583,-68.1972,22.6042
1,Line,,,,,,,,,,,,,,98,-0.0045,-0.0603,-0.0110,14.4108,-68.0832,22.6697,0.1275,14.4198,-67.9610,22.6921
1,Line,,,,,,,,,,,,,,110,-0.0066,0.0483,-0.0515,14.0047,-68.1972,21.0532,0.1452,14.0180,-68.2951,21.1575
1,Line,,,,,,,,,,,,,,107,0.0045,-0.0603,0.0110,14.4198,-67.9610,22.6921,0.1275,14.4108,-67.8387,22.6697
1,Line,,,,,,,,,,,,,,98,0.0045,0.0603,-0.0110,32.0317,-67.8387,22.6697,0.1275,32.0227,-67.9610,22.6921
1,Line,,,,,,,,,,,,,,125,-0.0099,0.0233,0.0781,32.3871,-67.5046,21.4516,0.1668,32.4072,-67.5518,21.2934
1,Line,,,,,,,,,,,,,,80,0.0099,0.0233,0.0781,14.0554,-67.5046,21.4516,0.1668,14.0353,-67.5518,21.2934
1,Line,,,,,,,,,,,,,,154,-0.0107,0.0079,0.0838,32.3655,-67.4885,21.6215,0.1721,32.3871,-67.5046,21.4516
1,Line,,,,,,,,,,,,,,107,-0.0045,0.0603,0.0110,32.0227,-67.9610,22.6921,0.1275,32.0317,-68.0832,22.6697
1,Line,,,,,,,,,,,,,,47,0.0107,0.0079,-0.0838,32.3871,-68.4173,21.4516,0.1721,32.3655,-68.4334,21.6215
1,Line,,,,,,,,,,,,,,158,-0.0107,0.0079,-0.0838,14.0554,-68.4173,21.4516,0.1721,14.0771,-68.4334,21.6215
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,0.0110,32.4462,-67.8387,20.9876,0.1272,32.4490,-67.9610,20.9653
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,0.0110,13.9964,-67.8387,20.9876,0.1272,13.9935,-67.9610,20.9653
1,Line,,,,,,,,,,,,,,106,-0.0041,0.0562,0.0324,32.4378,-67.7247,21.0532,0.1341,32.4462,-67.8387,20.9876
1,Line,,,,,,,,,,,,,,66,0.0271,0.0371,-0.0671,32.1555,-67.5518,22.3640,0.1660,32.1005,-67.6269,22.4999
1,Line,,,,,,,,,,,,,,89,0.0085,0.0371,-0.0671,32.4245,-68.2951,21.1575,0.1571,32.4072,-68.3701,21.2934
1,Line,,,,,,,,,,,,,,115,-0.0085,0.0371,-0.0671,14.0180,-68.2951,21.1575,0.1571,14.0353,-68.3701,21.2934
1,Line,,,,,,,,,,,,,,115,-0.0085,0.0371,0.0671,32.4072,-67.5518,21.2934,0.1571,32.4245,-67.6269,21.1575
1,Line,,,,,,,,,,,,,,89,0.0085,0.0371,0.0671,14.0353,-67.5518,21.2934,0.1571,14.0180,-67.6269,21.1575
1,Line,,,,,,,,,,,,,,95,0.0066,0.0483,-0.0515,32.4378,-68.1972,21.0532,0.1452,32.4245,-68.2951,21.1575
1,Line,,,,,,,,,,,,,,98,0.0041,0.0562,0.0324,14.0047,-67.7247,21.0532,0.1341,13.9964,-67.8387,20.9876
1,Line,,,,,,,,,,,,,,110,-0.0066,0.0483,0.0515,32.4245,-67.6269,21.1575,0.1452,32.4378,-67.7247,21.0532
1,Line,,,,,,,,,,,,,,95,0.0066,0.0483,0.0515,14.0180,-67.6269,21.1575,0.1452,14.0047,-67.7247,21.0532
1,Line,,,,,,,,,,,,,,98,0.0041,0.0562,-0.0324,32.4462,-66.2424,20.9876,0.1341,32.4378,-66.3563,21.0532
1,Line,,,,,,,,,,,,,,107,-0.0041,0.0562,-0.0324,13.9964,-66.2424,20.9876,0.1341,14.0047,-66.3563,21.0532
1,Line,,,,,,,,,,,,,,101,0.0014,0.0603,-0.0110,32.4490,-66.1201,20.9653,0.1272,32.4462,-66.2424,20.9876
1,Line,,,,,,,,,,,,,,138,-0.0271,0.0371,0.0671,32.1005,-64.6133,22.4999,0.1660,32.1555,-64.6884,22.3640
1,Line,,,,,,,,,,,,,,26,-0.0339,-0.0079,-0.0838,14.1542,-66.5926,22.0359,0.1846,14.2230,-66.5765,22.2057
1,Line,,,,,,,,,,,,,,178,-0.0339,0.0079,0.0838,32.2196,-66.5765,22.2057,0.1846,32.2883,-66.5926,22.0359
1,Line,,,,,,,,,,,,,,9,-0.0205,0.0000,0.1611,32.3239,-65.6476,21.9479,0.3293,32.3655,-65.6476,21.6215
1,Line,,,,,,,,,,,,,,15,0.0205,0.0000,0.1611,14.1186,-65.6476,21.9479,0.3293,14.0771,-65.6476,21.6215
1,Line,,,,,,,,,,,,,,126,0.0208,-0.0483,0.0515,14.3843,-65.8838,22.6042,0.1509,14.3420,-65.7860,22.4999
1,Line,,,,,,,,,,,,,,104,-0.0014,0.0603,-0.0110,13.9935,-66.1201,20.9653,0.1272,13.9964,-66.2424,20.9876
1,Line,,,,,,,,,,,,,,13,0.0176,0.0000,0.0434,14.1542,-65.6476,22.0359,0.0952,14.1186,-65.6476,21.9479
1,Line,,,,,,,,,,,,,,11,0.0176,0.0000,-0.0434,32.3239,-65.6476,21.9479,0.0952,32.2883,-65.6476,22.0359
1,Line,,,,,,,,,,,,,,89,-0.0131,-0.0562,-0.0324,14.3843,-64.5154,22.6042,0.1365,14.4108,-64.4015,22.6697
1,Line,,,,,,,,,,,,,,115,-0.0131,0.0562,0.0324,32.0317,-64.4015,22.6697,0.1365,32.0583,-64.5154,22.6042
1,Line,,,,,,,,,,,,,,98,-0.0045,-0.0603,-0.0110,14.4108,-64.4015,22.6697,0.1275,14.4198,-64.2792,22.6921
1,Line,,,,,,,,,,,,,,51,0.0107,0.0079,0.0838,14.0771,-63.8067,21.6215,0.1721,14.0554,-63.8228,21.4516
1,Line,,,,,,,,,,,,,,79,0.0099,0.0233,-0.0781,32.4072,-64.6884,21.2934,0.1668,32.3871,-64.7356,21.4516
1,Line,,,,,,,,,,,,,,126,-0.0099,0.0233,-0.0781,14.0353,-64.6884,21.2934,0.1668,14.0554,-64.7356,21.4516
1,Line,,,,,,,,,,,,,,106,-0.0041,0.0562,0.0324,32.4378,-64.0430,21.0532,0.1341,32.4462,-64.1569,20.9876
1,Line,,,,,,,,,,,,,,98,0.0041,0.0562,0.0324,14.0047,-64.0430,21.0532,0.1341,13.9964,-64.1569,20.9876
1,Line,,,,,,,,,,,,,,66,-0.0271,-0.0371,-0.0671,14.2870,-64.6884,22.3640,0.1660,14.3420,-64.6133,22.4999
1,Line,,,,,,,,,,,,,,107,-0.0045,0.0603,0.0110,32.0227,-64.2792,22.6921,0.1275,32.0317,-64.4015,22.6697
1,Line,,,,,,,,,,,,,,126,0.0208,-0.0483,0.0515,14.3843,-64.0430,22.6042,0.1509,14.3420,-63.9451,22.4999
1,Line,,,,,,,,,,,,,,79,0.0208,0.0483,-0.0515,32.1005,-63.9451,22.4999,0.1509,32.0583,-64.0430,22.6042
1,Line,,,,,,,,,,,,,,66,-0.0271,-0.0371,-0.0671,14.2870,-66.5293,22.3640,0.1660,14.3420,-66.4542,22.4999
1,Line,,,,,,,,,,,,,,138,-0.0271,0.0371,0.0671,32.1005,-66.4542,22.4999,0.1660,32.1555,-66.5293,22.3640
1,Line,,,,,,,,,,,,,,89,-0.0131,-0.0562,-0.0324,14.3843,-66.3563,22.6042,0.1365,14.4108,-66.2424,22.6697
1,Line,,,,,,,,,,,,,,80,0.0099,0.0233,0.0781,14.0554,-65.6637,21.4516,0.1668,14.0353,-65.7109,21.2934
1,Line,,,,,,,,,,,,,,154,-0.0107,0.0079,0.0838,32.3655,-65.6476,21.6215,0.1721,32.3871,-65.6637,21.4516
1,Line,,,,,,,,,,,,,,51,0.0107,0.0079,0.0838,14.0771,-65.6476,21.6215,0.1721,14.0554,-65.6637,21.4516
1,Line,,,,,,,,,,,,,,106,-0.0041,0.0562,0.0324,32.4378,-65.8838,21.0532,0.1341,32.4462,-65.9978,20.9876
1,Line,,,,,,,,,,,,,,98,0.0041,0.0562,0.0324,14.0047,-65.8838,21.0532,0.1341,13.9964,-65.9978,20.9876
1,Line,,,,,,,,,,,,,,0,0.0339,-0.0079,0.0838,14.2230,-65.6637,22.2057,0.1846,14.1542,-65.6476,22.0359
1,Line,,,,,,,,,,,,,,115,-0.0131,0.0562,0.0324,32.0317,-66.2424,22.6697,0.1365,32.0583,-66.3563,22.6042
1,Line,,,,,,,,,,,,,,98,-0.0045,-0.0603,-0.0110,14.4108,-66.2424,22.6697,0.1275,14.4198,-66.1201,22.6921
1,Line,,,,,,,,,,,,,,107,-0.0045,0.0603,0.0110,32.0227,-66.1201,22.6921,0.1275,32.0317,-66.2424,22.6697
1,Line,,,,,,,,,,,,,,9,0.0205,0.0000,-0.1611,32.3655,-66.5926,21.6215,0.3293,32.3239,-66.5926,21.9479
1,Line,,,,,,,,,,,,,,15,-0.0205,0.0000,-0.1611,14.0771,-66.5926,21.6215,0.3293,14.1186,-66.5926,21.9479
1,Line,,,,,,,,,,,,,,115,0.0131,-0.0562,0.0324,14.4108,-65.9978,22.6697,0.1365,14.3843,-65.8838,22.6042
1,Line,,,,,,,,,,,,,,79,0.0208,0.0483,-0.0515,32.1005,-65.7860,22.4999,0.1509,32.0583,-65.8838,22.6042
1,Line,,,,,,,,,,,,,,13,-0.0176,0.0000,-0.0434,14.1186,-66.5926,21.9479,0.0952,14.1542,-66.5926,22.0359
1,Line,,,,,,,,,,,,,,11,-0.0176,0.0000,0.0434,32.2883,-66.5926,22.0359,0.0952,32.3239,-66.5926,21.9479
1,Line,,,,,,,,,,,,,,79,0.0099,0.0233,-0.0781,32.4072,-66.5293,21.2934,0.1668,32.3871,-66.5765,21.4516
