Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,6.5620,,,,,,,,,,,,,,192,-6.4192,-1.3598,0.0650,-31.6175,11.7346,34.4942,-25.1984,13.0945,34.4292
1,Line,6.5617,,,,,,,,,,,,,,192,-6.4214,-1.3497,0.0266,-31.6135,11.7156,34.5720,-25.1921,13.0653,34.5453
1,Line,6.5618,,,,,,,,,,,,,,192,-6.4248,-1.3336,-0.0096,-31.6070,11.6856,34.6456,-25.1822,13.0191,34.6552
1,Line,6.5707,,,,,,,,,,,,,,189,-6.4814,-1.0706,-0.1375,-31.5012,11.1942,34.9051,-25.0198,12.2648,35.0426
1,Line,9.4461,,,,,,,,,,,,,,189,-9.3247,-1.5036,-0.1394,-34.3267,10.6788,34.9088,-25.0021,12.1825,35.0482
1,Line,9.4476,,,,,,,,,,,,,,189,-9.3306,-1.4761,-0.1369,-34.3157,10.6275,34.9038,-24.9851,12.1036,35.0407
1,Line,6.5692,,,,,,,,,,,,,,190,-6.4741,-1.1045,-0.1412,-31.5148,11.2574,34.9126,-25.0407,12.3618,35.0538
1,Line,6.5660,,,,,,,,,,,,,,190,-6.4572,-1.1830,-0.1312,-31.5464,11.4042,34.8923,-25.0892,12.5872,35.0235
1,Line,6.5670,,,,,,,,,,,,,,190,-6.4631,-1.1558,-0.1369,-31.5355,11.3533,34.9038,-25.0724,12.5091,35.0407
1,Line,6.5675,,,,,,,,,,,,,,190,-6.4656,-1.1441,-0.1393,-31.5308,11.3315,34.9087,-25.0652,12.4756,35.0481
1,Line,6.5621,,,,,,,,,,,,,,192,-6.4188,-1.3616,0.0821,-31.6182,11.7379,34.4593,-25.1994,13.0995,34.3772
1,Line,9.4474,,,,,,,,,,,,,,190,-9.2919,-1.6557,0.4147,-34.3879,10.9631,33.7846,-25.0960,12.6188,33.3699
1,Line,9.4455,,,,,,,,,,,,,,190,-9.2843,-1.6911,0.3998,-34.4022,11.0292,33.8148,-25.1178,12.7203,33.4151
1,Line,9.4437,,,,,,,,,,,,,,191,-9.2773,-1.7238,0.3796,-34.4153,11.0903,33.8557,-25.1380,12.8140,33.4761
1,Line,9.4492,,,,,,,,,,,,,,190,-9.2999,-1.6185,0.4239,-34.3729,10.8935,33.7658,-25.0730,12.5120,33.3418
1,Line,6.5825,,,,,,,,,,,,,,189,-6.4794,-1.0802,0.4249,-31.5051,11.2121,33.7638,-25.0257,12.2924,33.3389
1,Line,9.4510,,,,,,,,,,,,,,190,-9.3082,-1.5802,0.4274,-34.3576,10.8220,33.7588,-25.0494,12.4023,33.3314
1,Line,9.4497,,,,,,,,,,,,,,190,-9.3023,-1.6077,0.4249,-34.3686,10.8734,33.7638,-25.0664,12.4812,33.3389
1,Line,9.4363,,,,,,,,,,,,,,191,-9.2561,-1.8223,0.2204,-34.4549,11.2744,34.1787,-25.1988,13.0967,33.9583
1,Line,9.4361,,,,,,,,,,,,,,191,-9.2559,-1.8233,0.2097,-34.4553,11.2762,34.2005,-25.1994,13.0995,33.9908
1,Line,6.5632,,,,,,,,,,,,,,192,-6.4188,-1.3616,0.1440,-31.6182,11.7379,34.3338,-25.1994,13.0995,34.1898
1,Line,9.4374,,,,,,,,,,,,,,191,-9.2581,-1.8130,0.2576,-34.4512,11.2570,34.1032,-25.1931,13.0700,33.8456
1,Line,9.4419,,,,,,,,,,,,,,191,-9.2710,-1.7529,0.3547,-34.4270,11.1448,33.9063,-25.1560,12.8977,33.5516
1,Line,9.4403,,,,,,,,,,,,,,191,-9.2656,-1.7779,0.3256,-34.4371,11.1914,33.9654,-25.1714,12.9693,33.6398
1,Line,9.4388,,,,,,,,,,,,,,191,-9.2613,-1.7981,0.2929,-34.4452,11.2291,34.0316,-25.1839,13.0272,33.7386
1,Line,9.4482,,,,,,,,,,,,,,189,-9.3329,-1.4654,-0.1359,-34.3114,10.6074,34.9018,-24.9785,12.0728,35.0378
1,Line,6.5898,,,,,,,,,,,,,,188,-6.5115,-0.9311,0.3998,-31.4451,10.9333,33.8148,-24.9336,11.8644,33.4151
1,Line,6.5883,,,,,,,,,,,,,,188,-6.5038,-0.9664,0.4147,-31.4593,10.9994,33.7846,-24.9555,11.9659,33.3699
1,Line,0.1921,,,,,,,,,,,,,,102,-0.0007,0.0030,-0.1921,-31.5019,11.1972,34.7129,-31.5012,11.1942,34.9051
1,Line,6.5910,,,,,,,,,,,,,,188,-6.5185,-0.8984,0.3796,-31.4320,10.8723,33.8557,-24.9135,11.7707,33.4761
1,Line,6.5928,,,,,,,,,,,,,,187,-6.5345,-0.8241,0.2929,-31.4021,10.7334,34.0316,-24.8676,11.5575,33.7386
1,Line,6.5925,,,,,,,,,,,,,,187,-6.5301,-0.8443,0.3256,-31.4102,10.7711,33.9654,-24.8800,11.6154,33.6398
1,Line,6.5920,,,,,,,,,,,,,,188,-6.5248,-0.8692,0.3547,-31.4202,10.8178,33.9063,-24.8955,11.6870,33.5516
1,3D Polyline,0.5723,,,,,,,,,,,,,,,,,,,,,,,
1,Line,1.6425,,,,,,,,,,,,,,189,-1.6212,-0.2638,0.0000,-33.1243,10.9393,33.9538,-31.5032,11.2031,33.9538
1,Line,1.6425,,,,,,,,,,,,,,189,-1.6212,-0.2638,0.0000,-33.1048,10.8486,33.9668,-31.4836,11.1124,33.9668
1,Line,0.1884,,,,,,,,,,,,,,102,-0.0396,0.1842,0.0000,-31.6182,11.7379,34.3338,-31.5786,11.5537,34.3338
1,Line,0.1701,,,,,,,,,,,,,,102,-0.0358,0.1663,0.0000,-31.4277,10.8526,34.3338,-31.3919,10.6864,34.3338
1,3D Polyline,0.5847,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.1909,,,,,,,,,,,,,,102,-0.0006,0.0030,-0.1909,-31.5051,11.2121,33.7638,-31.5044,11.2091,33.9547
1,Line,6.5926,,,,,,,,,,,,,,187,-6.5377,-0.8092,0.2576,-31.3961,10.7055,34.1032,-24.8584,11.5147,33.8456
1,Line,9.4579,,,,,,,,,,,,,,188,-9.3672,-1.3060,-0.0375,-34.2472,10.3094,34.7022,-24.8800,11.6154,34.7398
1,Line,9.4593,,,,,,,,,,,,,,188,-9.3715,-1.2858,-0.0049,-34.2391,10.2717,34.6360,-24.8676,11.5575,34.6410
1,Line,9.4606,,,,,,,,,,,,,,188,-9.3748,-1.2709,0.0304,-34.2331,10.2439,34.5644,-24.8584,11.5147,34.5340
1,Line,9.4562,,,,,,,,,,,,,,188,-9.3618,-1.3309,-0.0667,-34.2573,10.3561,34.7613,-24.8955,11.6870,34.8280
1,Line,9.4503,,,,,,,,,,,,,,189,-9.3409,-1.4281,-0.1266,-34.2964,10.5378,34.8830,-24.9555,11.9659,35.0097
1,Line,9.4524,,,,,,,,,,,,,,188,-9.3485,-1.3927,-0.1117,-34.2822,10.4716,34.8528,-24.9336,11.8644,34.9645
1,Line,9.4543,,,,,,,,,,,,,,188,-9.3556,-1.3601,-0.0916,-34.2690,10.4106,34.8119,-24.9135,11.7707,34.9035
1,Line,6.5913,,,,,,,,,,,,,,187,-6.5404,-0.7964,0.1823,-31.3909,10.6817,34.2562,-24.8505,11.4782,34.0739
1,Line,6.5919,,,,,,,,,,,,,,187,-6.5399,-0.7989,0.2097,-31.3919,10.6864,34.2005,-24.8520,11.4853,33.9908
1,Line,6.5921,,,,,,,,,,,,,,187,-6.5397,-0.7999,0.2204,-31.3923,10.6882,34.1787,-24.8526,11.4880,33.9583
1,Line,6.5901,,,,,,,,,,,,,,187,-6.5399,-0.7989,0.1440,-31.3919,10.6864,34.3338,-24.8520,11.4853,34.1898
1,Line,9.4615,,,,,,,,,,,,,,188,-9.3768,-1.2616,0.0676,-34.2294,10.2265,34.4889,-24.8526,11.4880,34.4213
1,Line,9.4616,,,,,,,,,,,,,,188,-9.3770,-1.2606,0.0783,-34.2290,10.2247,34.4671,-24.8520,11.4853,34.3888
1,Line,9.4621,,,,,,,,,,,,,,188,-9.3775,-1.2581,0.1058,-34.2280,10.2200,34.4114,-24.8505,11.4782,34.3057
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,6.4321,31.9972,-4.3986,6.4321,31.9972
1,Line,1.9572,,,,,,,,,,,,,,3,1.9482,0.0935,0.1620,-4.3986,5.8256,29.9763,-6.3468,5.7321,29.8142
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,270,15,,,,,,,,,,
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,6.6833,31.9642,-4.3986,6.6833,31.9642
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,7.2726,31.5120,-4.3986,7.2726,31.5120
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,7.1184,31.7130,-4.3986,7.1184,31.7130
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,6.9174,31.8672,-4.3986,6.9174,31.8672
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,5.0321,31.0267,-8.3350,5.0321,31.0267
1,Arc,0.0732,,,,,,,0.0001,-1.9633,6.4321,31.0267,0.2795,195,15,,,,,,,,,,
1,Arc,0.0732,,,,,,,0.0001,-1.9633,6.4321,31.0267,0.2795,255,15,,,,,,,,,,
1,Line,1.0532,,,,,,,,,,,,,,180,-0.9741,0.0000,0.4003,-2.9374,6.4321,31.9972,-1.9633,6.4321,31.5969
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,285,15,,,,,,,,,,
1,Arc,0.1493,,,,,,,0.0005,-1.9633,6.4321,31.0267,0.5702,150,15,,,,,,,,,,
1,Line,1.0532,,,,,,,,,,,,,,196,-0.9741,-0.2831,-0.2831,-2.9374,5.7458,30.3404,-1.9633,6.0289,30.6234
1,Arc,0.0732,,,,,,,0.0001,-1.9633,6.4321,31.0267,0.2795,45,15,,,,,,,,,,
1,Arc,0.3175,,,,,,,0.0022,-6.3468,6.4321,31.0267,1.2129,120,15,,,,,,,,,,
1,Arc,0.1493,,,,,,,0.0005,-1.9633,6.4321,31.0267,0.5702,180,15,,,,,,,,,,
1,Arc,0.3175,,,,,,,0.0022,-6.3468,6.4321,31.0267,1.2129,315,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,1,1.9482,0.0484,-0.1807,-4.3986,6.1182,32.1982,-6.3468,6.0697,32.3790
1,Arc,0.3665,,,,,,,0.0029,-6.3468,6.4321,31.0267,1.4000,195,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,357,1.9482,-0.0935,0.1620,-4.3986,7.0385,29.9763,-6.3468,7.1321,29.8142
1,Arc,0.3665,,,,,,,0.0029,-6.3468,6.4321,31.0267,1.4000,90,15,,,,,,,,,,
1,Line,1.0166,,,,,,,,,,,,,,12,0.9741,0.2056,-0.2056,-0.9892,6.2344,31.2243,-1.9633,6.0289,31.4299
1,Arc,0.0732,,,,,,,0.0001,-0.9892,6.4321,31.0267,0.2795,120,15,,,,,,,,,,
1,Arc,0.0732,,,,,,,0.0001,-1.9633,6.4321,31.0267,0.2795,90,15,,,,,,,,,,
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,5.4946,30.7755,-4.3986,5.4946,30.7755
1,Line,1.0532,,,,,,,,,,,,,,158,-0.9741,0.4003,0.0000,-2.9374,7.4027,31.0267,-1.9633,7.0023,31.0267
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,5.9468,30.1861,-4.3986,5.9468,30.1861
1,Line,1.4612,,,,,,,,,,,,,,0,1.4612,0.0000,0.0000,-2.9374,5.4615,31.0267,-4.3986,5.4615,31.0267
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,5.4421,32.0166,-8.3350,5.4421,32.0166
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.5744,30.1690,-6.3468,5.5744,30.1690
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.3817,30.4202,-6.3468,5.3817,30.4202
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.2605,30.7127,-6.3468,5.2605,30.7127
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.8256,29.9763,-6.3468,5.8256,29.9763
1,Arc,0.3175,,,,,,,0.0022,-4.3986,6.4321,31.0267,1.2129,270,15,,,,,,,,,,
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,6.4321,29.8138,-6.3468,6.4321,29.8138
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,6.1182,29.8551,-6.3468,6.1182,29.8551
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.8256,32.0771,-6.3468,5.8256,32.0771
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,6.1182,32.1982,-6.3468,6.1182,32.1982
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-0.9892,6.6741,30.8869,-1.9633,6.6741,30.8869
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.5744,31.8843,-6.3468,5.5744,31.8843
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.2192,31.0267,-6.3468,5.2192,31.0267
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.2605,31.3406,-6.3468,5.2605,31.3406
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,5.3817,31.6331,-6.3468,5.3817,31.6331
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,6.7460,29.8551,-6.3468,6.7460,29.8551
1,Arc,0.3665,,,,,,,0.0029,-6.3468,6.4321,31.0267,1.4000,150,15,,,,,,,,,,
1,Arc,0.3665,,,,,,,0.0029,-6.3468,6.4321,31.0267,1.4000,180,15,,,,,,,,,,
1,Arc,0.0732,,,,,,,0.0001,-0.9892,6.4321,31.0267,0.2795,165,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-2.9374,6.4321,31.0267,0.9706,120,15,,,,,,,,,,
1,Line,1.0166,,,,,,,,,,,,,,196,-0.9741,-0.2808,-0.0752,-1.9633,5.8813,30.8791,-0.9892,6.1621,30.9543
1,Arc,0.1493,,,,,,,0.0005,-1.9633,6.4321,31.0267,0.5702,105,15,,,,,,,,,,
1,Line,1.4811,,,,,,,,,,,,,,5,1.4612,0.1212,0.2099,-2.9374,5.9468,30.1861,-4.3986,5.8256,29.9763
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,7.2897,30.1690,-6.3468,7.2897,30.1690
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,7.0385,29.9763,-6.3468,7.0385,29.9763
1,Arc,0.3175,,,,,,,0.0022,-4.3986,6.4321,31.0267,1.2129,285,15,,,,,,,,,,
1,Arc,0.3175,,,,,,,0.0022,-4.3986,6.4321,31.0267,1.2129,315,15,,,,,,,,,,
1,Arc,0.0732,,,,,,,0.0001,-0.9892,6.4321,31.0267,0.2795,195,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-2.9374,6.4321,31.0267,0.9706,195,15,,,,,,,,,,
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,7.4825,30.4202,-6.3468,7.4825,30.4202
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,6.7460,32.1982,-6.3468,6.7460,32.1982
1,Line,1.0166,,,,,,,,,,,,,,194,-0.9741,-0.2518,-0.1454,-1.9633,5.9382,30.7415,-0.9892,6.1900,30.8869
1,Arc,0.0732,,,,,,,0.0001,-0.9892,6.4321,31.0267,0.2795,45,15,,,,,,,,,,
1,Line,1.0532,,,,,,,,,,,,,,160,-0.9741,0.3467,-0.2002,-2.9374,7.2726,30.5414,-1.9633,6.9259,30.7415
1,Arc,0.3175,,,,,,,0.0022,-6.3468,6.4321,31.0267,1.2129,180,15,,,,,,,,,,
1,Arc,0.3175,,,,,,,0.0022,-4.3986,6.4321,31.0267,1.2129,345,15,,,,,,,,,,
1,Arc,0.3175,,,,,,,0.0022,-6.3468,6.4321,31.0267,1.2129,210,15,,,,,,,,,,
1,Arc,0.1493,,,,,,,0.0005,-2.9374,6.4321,31.0267,0.5702,45,15,,,,,,,,,,
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,5.7321,29.8142,-8.3350,5.7321,29.8142
1,Arc,0.2541,,,,,,,0.0014,-2.9374,6.4321,31.0267,0.9706,270,15,,,,,,,,,,
1,Line,1.4811,,,,,,,,,,,,,,0,1.4612,0.0000,0.2423,-2.9374,6.4321,30.0561,-4.3986,6.4321,29.8138
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,6.0697,32.3790,-8.3350,6.0697,32.3790
1,Arc,0.1493,,,,,,,0.0005,-1.9633,6.4321,31.0267,0.5702,225,15,,,,,,,,,,
1,Line,1.4811,,,,,,,,,,,,,,189,-1.4612,-0.2341,-0.0627,-4.3986,5.2605,30.7127,-2.9374,5.4946,30.7755
1,Arc,0.3175,,,,,,,0.0022,-4.3986,6.4321,31.0267,1.2129,0,15,,,,,,,,,,
1,Arc,0.0732,,,,,,,0.0001,-1.9633,6.4321,31.0267,0.2795,15,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,5,1.9482,0.1620,-0.0935,-4.3986,5.3817,31.6331,-6.3468,5.2197,31.7267
1,Arc,0.3175,,,,,,,0.0022,-4.3986,6.4321,31.0267,1.2129,135,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-2.9374,6.4321,31.0267,0.9706,135,15,,,,,,,,,,
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-0.9892,6.2923,30.7846,-1.9633,6.2923,30.7846
1,Line,1.9572,,,,,,,,,,,,,,5,1.9482,0.1807,-0.0484,-4.3986,5.2605,31.3406,-6.3468,5.0798,31.3890
1,Arc,0.3665,,,,,,,0.0029,-6.3468,6.4321,31.0267,1.4000,165,15,,,,,,,,,,
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-0.9892,6.2344,30.8290,-1.9633,6.2344,30.8290
1,Line,1.4811,,,,,,,,,,,,,,189,-1.4612,-0.2341,0.0627,-4.3986,5.2605,31.3406,-2.9374,5.4946,31.2779
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,5.2197,31.7267,-8.3350,5.2197,31.7267
1,Line,1.0166,,,,,,,,,,,,,,192,-0.9741,-0.2056,-0.2056,-1.9633,6.0289,30.6234,-0.9892,6.2344,30.8290
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-1.9633,6.2845,31.5775,-2.9374,6.2845,31.5775
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-0.9892,6.6297,31.2243,-1.9633,6.6297,31.2243
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,6.4321,32.4267,-8.3350,6.4321,32.4267
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-1.9633,6.1470,31.5205,-2.9374,6.1470,31.5205
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,5.2197,30.3267,-8.3350,5.2197,30.3267
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-0.9892,6.1526,31.0267,-1.9633,6.1526,31.0267
1,Arc,0.0732,,,,,,,0.0001,-1.9633,6.4321,31.0267,0.2795,330,15,,,,,,,,,,
1,Arc,0.3175,,,,,,,0.0022,-6.3468,6.4321,31.0267,1.2129,135,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,4,1.9482,0.1323,0.1323,-4.3986,5.5744,30.1690,-6.3468,5.4421,30.0367
1,Line,1.0532,,,,,,,,,,,,,,344,0.9741,-0.2831,0.2831,-1.9633,6.8353,30.6234,-2.9374,7.1184,30.3404
1,Arc,0.1493,,,,,,,0.0005,-1.9633,6.4321,31.0267,0.5702,90,15,,,,,,,,,,
1,Line,0.9741,,,,,,,,,,,,,,0,0.9741,0.0000,0.0000,-1.9633,6.7172,31.5205,-2.9374,6.7172,31.5205
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,45,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,60,15,,,,,,,,,,
1,Line,1.9482,,,,,,,,,,,,,,0,1.9482,0.0000,0.0000,-4.3986,7.0385,32.0771,-6.3468,7.0385,32.0771
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,30,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,345,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,0,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-4.3986,6.4321,31.0267,0.9706,15,15,,,,,,,,,,
1,Arc,0.2541,,,,,,,0.0014,-2.9374,6.4321,31.0267,0.9706,300,15,,,,,,,,,,
1,Line,1.4811,,,,,,,,,,,,,,351,1.4612,-0.2423,0.0000,-2.9374,7.4027,31.0267,-4.3986,7.6450,31.0267
1,Arc,0.1493,,,,,,,0.0005,-2.9374,6.4321,31.0267,0.5702,270,15,,,,,,,,,,
1,Line,1.0532,,,,,,,,,,,,,,12,0.9741,0.2002,0.3467,-1.9633,6.1470,30.5328,-2.9374,5.9468,30.1861
1,Arc,0.2541,,,,,,,0.0014,-2.9374,6.4321,31.0267,0.9706,0,15,,,,,,,,,,
1,Line,1.0166,,,,,,,,,,,,,,176,-0.9741,0.0752,-0.2808,-1.9633,6.5797,30.4759,-0.9892,6.5044,30.7567
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,5.4421,30.0367,-8.3350,5.4421,30.0367
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,6.4321,29.6267,-8.3350,6.4321,29.6267
1,Line,1.0166,,,,,,,,,,,,,,344,0.9741,-0.2808,-0.0752,-0.9892,6.7021,31.0990,-1.9633,6.9829,31.1743
1,Arc,0.0732,,,,,,,0.0001,-0.9892,6.4321,31.0267,0.2795,0,15,,,,,,,,,,
1,Line,1.0532,,,,,,,,,,,,,,348,0.9741,-0.2002,0.3467,-1.9633,6.7172,30.5328,-2.9374,6.9174,30.1861
1,Line,1.0166,,,,,,,,,,,,,,163,-0.9741,0.2907,0.0000,-1.9633,7.0023,31.0267,-0.9892,6.7116,31.0267
1,Arc,0.0732,,,,,,,0.0001,-1.9633,6.4321,31.0267,0.2795,225,15,,,,,,,,,,
1,Arc,0.3665,,,,,,,0.0029,-6.3468,6.4321,31.0267,1.4000,120,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,4,1.9482,0.1323,-0.1323,-4.3986,5.5744,31.8843,-6.3468,5.4421,32.0166
1,Arc,0.2541,,,,,,,0.0014,-2.9374,6.4321,31.0267,0.9706,15,15,,,,,,,,,,
1,Line,1.0003,,,,,,,,,,,,,,289,0.0514,-0.1477,0.9880,-1.2604,12.8261,34.5711,-1.3118,12.9738,33.5831
1,Line,1.0003,,,,,,,,,,,,,,289,0.0514,-0.1477,0.9880,-1.3338,12.9090,34.5864,-1.3851,13.0567,33.5984
1,Line,2.4903,,,,,,,,,,,,,,185,-2.3909,-0.2121,-0.6636,-6.3468,7.1321,32.2391,-3.9559,7.3442,32.9027
1,Line,0.4249,,,,,,,,,,,,,,8,0.4203,0.0622,-0.0072,0.4171,12.9710,34.5268,-0.0032,12.9087,34.5341
1,Line,0.3407,,,,,,,,,,,,,,289,0.0175,-0.0503,0.3365,0.4878,12.6403,34.1409,0.4703,12.6906,33.8044
1,Line,1.0003,,,,,,,,,,,,,,289,0.0514,-0.1477,0.9880,-0.6120,12.2620,34.4613,-0.6634,12.4098,33.4733
1,Line,1.0003,,,,,,,,,,,,,,289,0.0514,-0.1477,0.9880,0.4171,12.9710,34.5268,0.3657,13.1187,33.5388
1,Line,0.8425,,,,,,,,,,,,,,168,-0.7705,0.1645,-0.2984,-8.3350,6.3370,31.1778,-7.5645,6.1726,31.4762
1,Line,1.5711,,,,,,,,,,,,,,344,0.9817,-0.2760,-1.1951,-2.9374,7.1184,31.7130,-3.9192,7.3944,32.9081
1,Line,0.0550,,,,,,,,,,,,,,144,-0.0439,0.0325,0.0066,-1.3777,12.9415,34.5930,-1.3338,12.9090,34.5864
1,Line,0.8049,,,,,,,,,,,,,,175,-0.7705,0.0650,0.2237,-8.3350,6.2376,30.8008,-7.5645,6.1726,30.5772
1,Line,0.8250,,,,,,,,,,,,,,161,-0.7705,0.2671,-0.1248,-8.3350,6.1801,30.9018,-7.5645,5.9131,31.0267
1,Line,0.8145,,,,,,,,,,,,,,10,0.7705,0.1402,-0.2237,-7.5645,6.6916,30.5772,-8.3350,6.5514,30.8008
1,3D Polyline,0.1355,,,,,,,,,,,,,,,,,,,,,,,
1,Line,1.0003,,,,,,,,,,,,,,289,0.0514,-0.1477,0.9880,-0.6111,12.0920,34.4358,-0.6625,12.2398,33.4478
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.2291,31.0811,-0.9892,6.2291,31.0811
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.2220,31.0267,-0.9892,6.2220,31.0267
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.2291,30.9723,-0.9892,6.2291,30.9723
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.2501,31.1317,-0.9892,6.2501,31.1317
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.3777,31.2296,-0.9892,6.3777,31.2296
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.3270,31.2086,-0.9892,6.3270,31.2086
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.2835,31.1752,-0.9892,6.2835,31.1752
1,Line,1.0003,,,,,,,,,,,,,,289,0.0514,-0.1477,0.9880,-0.7047,12.3587,34.4794,-0.7561,12.5064,33.4914
1,Line,0.2943,,,,,,,,,,,,,,90,0.0000,0.2549,-0.1472,-2.9374,7.1184,31.7130,-2.9374,6.8635,31.8601
1,Line,1.2091,,,,,,,,,,,,,,55,0.6909,0.9849,0.1201,-1.3833,11.3835,33.3481,-2.0742,10.3985,33.2280
1,Line,0.5002,,,,,,,,,,,,,,289,0.0257,-0.0739,0.4940,-8.1219,4.2764,33.0564,-8.1476,4.3503,32.5624
1,Line,0.9741,,,,,,,,,,,,,,180,-0.9741,0.0000,0.0000,-1.9633,6.2501,30.9216,-0.9892,6.2501,30.9216
