Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0463,,,,,,,,,,180,-0.0052,0.0000,0.0460,-1.5800,9.9356,0.5383,-1.5748,9.9356,0.4924
1,Line,0.5695,,,,,,,,,,270,0.0000,-0.5695,0.0000,-4.0343,9.9628,1.5321,-4.0343,10.5323,1.5321
1,Arc,0.1729,0.0006,-3.3740,10.5323,1.5321,0.6603,180,15,,,,,,,,,,,,
1,Line,0.0953,,,,,,,,,,0,0.0786,0.0000,-0.0538,-0.1108,23.4364,3.1651,-0.1894,23.4364,3.2190
1,Line,0.5683,,,,,,,,,,90,0.0043,0.5448,0.1620,-0.1065,23.9811,3.3271,-0.1108,23.4364,3.1651
1,Line,0.1472,,,,,,,,,,101,-0.0274,0.1378,0.0442,-1.5800,9.9356,0.5383,-1.5526,9.7978,0.4942
1,Line,0.0969,,,,,,,,,,190,-0.0951,-0.0173,-0.0059,-0.4278,3.7825,3.5483,-0.3326,3.7998,3.5542
1,Line,0.1905,,,,,,,,,,294,0.0681,-0.1515,-0.0932,-0.7454,17.1824,0.8729,-0.8135,17.3340,0.9661
1,Arc,0.0296,0.0000,3.3123,8.3511,1.5321,0.1131,135,15,,,,,,,,,,,,
1,Line,0.0444,,,,,,,,,,281,0.0070,-0.0354,0.0260,3.2970,8.2803,1.4749,3.2900,8.3157,1.4489
1,Line,0.2988,,,,,,,,,,89,0.0059,0.2979,0.0229,-0.0475,22.4260,8.0862,-0.0534,22.1281,8.0634
1,Line,0.1079,,,,,,,,,,253,-0.0319,-0.1015,-0.0184,3.4102,8.3511,1.5886,3.4421,8.4526,1.6070
1,Line,0.0318,,,,,,,,,,0,0.0286,0.0000,0.0139,1.4611,9.9356,0.3791,1.4326,9.9356,0.3652
1,Line,0.2407,,,,,,,,,,259,-0.0462,-0.2361,-0.0048,1.4326,9.9356,0.3652,1.4788,10.1717,0.3701
1,Line,0.0075,,,,,,,,,,290,0.0024,-0.0067,-0.0024,0.0181,23.7007,8.0738,0.0156,23.7074,8.0762
1,Line,0.9002,,,,,,,,,,90,0.0034,0.9002,0.0017,0.0181,23.7007,8.0738,0.0147,22.8006,8.0721
1,Line,0.2985,,,,,,,,,,91,-0.0049,0.2979,0.0175,-0.0475,22.4260,8.0862,-0.0426,22.1281,8.0687
1,Line,0.5367,,,,,,,,,,68,0.0541,0.1329,0.5171,3.3664,11.3547,3.0988,3.3123,11.2218,2.5817
1,Line,0.7586,,,,,,,,,,90,0.0000,0.6186,0.4392,3.3664,11.3547,3.0988,3.3664,10.7362,2.6597
1,Line,0.6973,,,,,,,,,,65,0.2905,0.6207,0.1284,-0.8135,17.3340,0.9661,-1.1040,16.7133,0.8377
1,Line,0.0956,,,,,,,,,,256,-0.0239,-0.0926,0.0007,1.4583,9.5807,0.6056,1.4821,9.6732,0.6049
1,Line,0.9254,,,,,,,,,,77,0.2055,0.8959,0.1079,-0.6214,8.2129,3.1390,-0.8268,7.3171,3.0311
1,Line,0.9018,,,,,,,,,,264,-0.0890,-0.8959,-0.0520,-0.8268,7.3171,3.0311,-0.7379,8.2129,3.0832
1,Line,0.1172,,,,,,,,,,180,-0.1075,0.0000,-0.0468,-0.8268,7.3171,3.0311,-0.7193,7.3171,3.0780
1,Line,0.1292,,,,,,,,,,0,0.1165,0.0000,0.0558,-0.6214,8.2129,3.1390,-0.7379,8.2129,3.0832
1,Line,0.5144,,,,,,,,,,270,0.0000,-0.5144,0.0000,-6.2861,10.9771,1.8874,-6.2861,11.4915,1.8874
1,Line,0.7620,,,,,,,,,,268,-0.0330,-0.7606,0.0330,-6.2861,11.4915,1.8874,-6.2531,12.2521,1.8545
1,Line,0.7620,,,,,,,,,,270,0.0000,-0.7606,0.0466,-5.9228,11.4915,2.0379,-5.9228,12.2521,1.9913
1,Arc,0.1345,0.0004,-5.9228,11.4915,1.5241,0.5138,90,15,,,,,,,,,,,,
1,Arc,0.1927,0.0008,3.3123,8.9278,1.5321,0.7361,300,15,,,,,,,,,,,,
1,Line,0.5665,,,,,,,,,,266,-0.0388,-0.5651,0.0074,-1.5518,12.4972,0.6764,-1.5129,13.0623,0.6690
1,Arc,0.1223,0.0003,-5.9228,12.2521,1.5241,0.4672,120,15,,,,,,,,,,,,
1,Arc,0.1345,0.0004,-5.9228,11.4915,1.5241,0.5138,120,15,,,,,,,,,,,,
