Count,Name,Length,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,220.4080,66,-88.0619,-201.9457,-6.5389,1530.7008,4271.1344,1043.4566,1618.7627,4473.0800,1049.9955,,,,,,
1,Line,152.0415,55,-88.0619,-123.9398,0.8031,1530.7008,4054.7123,1049.3177,1618.7627,4178.6520,1048.5146,,,,,,
1,Line,152.5862,55,-88.0619,-124.5870,2.3909,1530.7008,4034.0736,1054.8515,1618.7627,4158.6607,1052.4606,,,,,,
1,Line,179.9480,61,-88.0619,-156.8946,-3.2352,1530.7008,5383.9148,1069.8601,1618.7627,5540.8095,1073.0954,,,,,,
1,Line,199.9247,64,-88.0619,-179.4221,-4.7632,1530.7008,4827.5010,1058.1264,1618.7627,5006.9231,1062.8896,,,,,,
1,Line,203.9855,64,-88.0619,-183.9271,-5.0985,1530.7008,4716.2236,1055.4273,1618.7627,4900.1507,1060.5259,,,,,,
1,Line,151.4689,54,-88.0619,-123.2374,-0.6908,1530.7008,4075.5475,1045.0080,1618.7627,4198.7849,1045.6988,,,,,,
1,Line,126.1909,45,-88.0619,-89.1060,15.1447,1530.7008,3987.5576,1158.7591,1618.7627,4076.6636,1143.6144,,,,,,
1,Line,105.7442,51,66.4944,82.1830,-2.5062,1618.7627,4042.7950,1122.5644,1552.2683,3960.6120,1125.0705,,,,,,
1,Line,104.4688,46,-71.9511,-74.6970,12.5351,1546.8115,3968.0980,1135.0995,1618.7627,4042.7950,1122.5644,,,,,,
1,Line,132.1069,51,83.6984,102.0874,-4.9987,1618.7627,4076.6636,1143.6144,1535.0643,3974.5762,1148.6131,,,,,,
1,Line,2.8476,134,-1.3507,1.3987,2.0804,1545.4608,3969.4967,1137.1799,1546.8115,3968.0980,1135.0995,,,,,,
1,Line,3.0059,137,-1.4536,1.3743,2.2437,1546.8115,3968.0980,1135.0995,1548.2652,3966.7237,1132.8559,,,,,,
1,Line,10.6766,123,-4.0031,6.1118,7.7853,1548.2652,3966.7237,1132.8559,1552.2683,3960.6120,1125.0705,,,,,,
1,Line,3.5891,130,-1.6417,1.9597,2.5191,1543.8192,3971.4564,1139.6991,1545.4608,3969.4967,1137.1799,,,,,,
1,Line,116.1373,51,73.3018,90.0095,-3.6073,1618.7627,4059.5062,1133.5726,1545.4608,3969.4967,1137.1799,,,,,,
1,Line,119.6654,46,-82.9620,-85.0254,14.4150,1535.8007,3974.4808,1147.9876,1618.7627,4059.5062,1133.5726,,,,,,
1,Line,0.9709,173,-0.7364,0.0955,0.6255,1535.0643,3974.5762,1148.6131,1535.8007,3974.4808,1147.9876,,,,,,
1,Line,2.0882,176,-1.5880,0.1244,1.3504,1535.8007,3974.4808,1147.9876,1537.3886,3974.3564,1146.6372,,,,,,
1,Line,9.8944,156,-6.4305,2.9000,6.9382,1537.3886,3974.3564,1146.6372,1543.8192,3971.4564,1139.6991,,,,,,
1,Line,3.9331,9,-3.2764,-0.5333,2.1096,1513.8955,3969.3303,1161.9616,1517.1718,3969.8636,1159.8520,,,,,,
1,Line,24.9982,47,-16.8053,-18.2273,3.2025,1513.8955,3969.3303,1161.9616,1530.7008,3987.5576,1158.7591,,,,,,
1,Line,88.4057,173,-87.5156,10.8311,6.2671,1443.1852,4154.5288,1202.8601,1530.7008,4143.6978,1196.5930,,,,,,
1,Line,12.1653,37,-9.3949,-6.9918,3.2933,1493.6735,3952.8897,1168.3965,1503.0684,3959.8815,1165.1032,,,,,,
1,Line,14.2967,42,-10.3891,-9.3958,2.8598,1503.0684,3959.8815,1165.1032,1513.4575,3969.2773,1162.2434,,,,,,
1,Line,0.5234,7,-0.4379,-0.0530,0.2818,1513.4575,3969.2773,1162.2434,1513.8955,3969.3303,1161.9616,,,,,,
1,Line,136.2720,50,88.0619,103.9484,3.1429,1618.7627,4158.6607,1052.4606,1530.7008,4054.7123,1049.3177,,,,,,
1,Line,136.9007,50,88.0619,104.7843,2.6759,1618.7627,4138.8579,1057.5274,1530.7008,4034.0736,1054.8515,,,,,,
1,Line,137.5240,50,88.0619,105.6103,2.1066,1618.7627,4119.2905,1063.7030,1530.7008,4013.6802,1061.5964,,,,,,
1,Line,127.1379,46,87.5156,91.7650,-9.1786,1530.7008,4482.4443,1181.1122,1443.1852,4390.6793,1190.2908,,,,,,
1,Line,130.4103,47,88.0619,95.7698,-8.9495,1618.7627,4352.4178,1183.6486,1530.7008,4256.6480,1192.5981,,,,,,
1,Line,135.6383,49,88.0619,103.1046,3.5066,1618.7627,4178.6520,1048.5146,1530.7008,4075.5475,1045.0080,,,,,,
1,Line,18.7937,53,-11.4242,-14.8892,1.0029,1482.2494,3938.0005,1169.3994,1493.6735,3952.8897,1168.3965,,,,,,
1,Line,101.3405,30,88.0619,50.1494,-0.1754,1618.7627,5433.2000,1088.4602,1530.7008,5383.0506,1088.6357,,,,,,
1,Line,99.1789,27,88.0619,45.6071,1.2409,1618.7627,5540.8095,1073.0954,1530.7008,5495.2023,1071.8545,,,,,,
1,Line,101.3328,30,88.0619,50.1144,1.4092,1618.7627,5434.0292,1071.2693,1530.7008,5383.9148,1069.8601,,,,,,
1,Line,103.7689,147,87.5156,-55.7540,-0.7145,1530.7008,5161.3443,1065.5190,1443.1852,5217.0983,1066.2335,,,,,,
1,Line,153.1043,55,-88.0619,-125.1777,4.0691,1530.7008,4013.6802,1061.5964,1618.7627,4138.8579,1057.5274,,,,,,
1,Line,103.6765,32,88.0619,54.6962,-1.4940,1618.7627,5325.4819,1102.7648,1530.7008,5270.7857,1104.2588,,,,,,
1,Line,40.1379,47,-26.9831,-29.2663,5.1421,1443.1852,3892.6369,1175.4367,1470.1684,3921.9032,1170.2946,,,,,,
1,Line,4.4639,59,-2.2839,-3.8301,-0.2006,1470.1684,3921.9032,1170.2946,1472.4522,3925.7333,1170.4952,,,,,,
1,Line,15.7375,51,-9.7971,-12.2672,1.0958,1472.4522,3925.7333,1170.4952,1482.2494,3938.0005,1169.3994,,,,,,
1,Line,103.6385,32,88.0619,54.6216,1.5874,1618.7627,5327.2504,1069.3357,1530.7008,5272.6288,1067.7483,,,,,,
1,Line,111.3692,38,88.0619,68.1428,2.1816,1618.7627,5006.9231,1062.8896,1530.7008,4938.7803,1060.7080,,,,,,
1,Line,114.1868,40,88.0619,72.6497,2.3995,1618.7627,4900.1507,1060.5259,1530.7008,4827.5010,1058.1264,,,,,,
1,Line,79.0524,35,64.4212,45.5951,-4.5037,1771.7178,4330.6391,1170.4114,1707.2966,4285.0440,1174.9151,,,,,,
1,Line,27.1915,27,-24.2071,-12.1569,2.3669,1772.0205,4335.8294,1171.0648,1796.2276,4347.9863,1168.6979,,,,,,
1,Line,32.3354,28,-28.4604,-14.9351,3.5391,1767.7672,4262.9084,1154.0988,1796.2276,4277.8435,1150.5597,,,,,,
1,Line,13.7565,87,0.7955,13.6390,1.6079,1772.8160,4349.4684,1172.6727,1772.0205,4335.8294,1171.0648,,,,,,
1,Line,5.2401,87,0.3027,5.1904,0.6534,1772.0205,4335.8294,1171.0648,1771.7178,4330.6391,1170.4114,,,,,,
1,Line,72.7034,27,-64.7240,-32.5045,6.3286,1707.2966,4303.3249,1177.3934,1772.0205,4335.8294,1171.0648,,,,,,
1,Line,5.0025,87,0.2905,4.9806,0.3663,1773.1065,4354.4490,1173.0390,1772.8160,4349.4684,1172.6727,,,,,,
1,Line,73.7424,26,-65.8100,-32.7542,5.8438,1707.2966,4321.6948,1178.8827,1773.1065,4354.4490,1173.0390,,,,,,
1,Line,80.2765,35,65.5195,46.1435,-4.7207,1772.8160,4349.4684,1172.6727,1707.2966,4303.3249,1177.3934,,,,,,
1,Line,6.4389,87,0.3740,6.4129,0.4409,1773.4806,4360.8619,1173.4799,1773.1065,4354.4490,1173.0390,,,,,,
1,Line,25.3185,26,22.7471,10.9268,-2.0499,1796.2276,4371.7887,1171.4300,1773.4806,4360.8619,1173.4799,,,,,,
1,Line,108.7888,35,88.9311,62.3195,-6.5219,1796.2276,4384.0143,1172.3609,1707.2966,4321.6948,1178.8827,,,,,,
1,Line,28.4788,27,-25.2866,-12.8245,2.6764,1770.9410,4317.3224,1168.1788,1796.2276,4330.1469,1165.5025,,,,,,
1,Line,75.4063,36,61.1822,43.9325,-3.5748,1768.4788,4275.1078,1158.0437,1707.2966,4231.1753,1161.6184,,,,,,
1,Line,5.8630,87,0.3281,5.6254,1.6192,1769.5465,4293.4135,1163.0907,1769.2184,4287.7881,1161.4714,,,,,,
1,Line,83.9008,42,61.9219,56.6128,-0.1470,1769.2184,4287.7881,1161.4714,1707.2966,4231.1753,1161.6184,,,,,,
1,Line,68.7040,28,-60.4707,-31.7331,7.5197,1707.2966,4231.1753,1161.6184,1767.7672,4262.9084,1154.0988,,,,,,
1,Line,74.2117,36,60.1299,43.3778,-3.1835,1767.4265,4257.0663,1152.0845,1707.2966,4213.6886,1155.2681,,,,,,
1,Line,13.1563,87,0.7396,12.6803,3.4278,1769.2184,4287.7881,1161.4714,1768.4788,4275.1078,1158.0437,,,,,,
1,Line,5.4779,87,0.3140,5.3834,0.9631,1770.9410,4317.3224,1168.1788,1770.6270,4311.9389,1167.2157,,,,,,
1,Line,71.6791,27,-63.6445,-32.2784,6.7362,1707.2966,4285.0440,1174.9151,1770.9410,4317.3224,1168.1788,,,,,,
1,Line,77.8303,35,63.3305,45.0427,-4.2381,1770.6270,4311.9389,1167.2157,1707.2966,4266.8962,1171.4538,,,,,,
1,Line,13.3909,87,0.7618,13.0611,2.8535,1770.3083,4306.4746,1165.9442,1769.5465,4293.4135,1163.0907,,,,,,
1,Line,85.3437,42,63.0118,57.5491,-1.0739,1770.3083,4306.4746,1165.9442,1707.2966,4248.9255,1167.0180,,,,,,
1,Line,76.6137,36,62.2500,44.4880,-3.9274,1769.5465,4293.4135,1163.0907,1707.2966,4248.9255,1167.0180,,,,,,
1,Line,2.3892,99,0.2785,-1.8518,1.4838,1553.6989,3961.7206,1101.5115,1553.4204,3963.5724,1100.0277,,,,,,
1,Line,103.8502,51,65.3423,80.7125,-0.8623,1618.7627,4044.2849,1099.1654,1553.4204,3963.5724,1100.0277,,,,,,
1,Line,111.7824,55,-63.3681,-91.5589,9.8358,1555.3946,3952.7259,1109.0012,1618.7627,4044.2849,1099.1654,,,,,,
1,Line,6.3247,86,-0.3726,-5.4307,3.2204,1555.0220,3947.2952,1112.2216,1555.3946,3952.7259,1109.0012,,,,,,
1,Line,0.1873,86,-0.0115,-0.1590,0.0982,1555.3946,3952.7259,1109.0012,1555.4061,3952.8850,1108.9030,,,,,,
1,Line,11.6455,101,1.7072,-8.8357,7.3915,1555.4061,3952.8850,1108.9030,1553.6989,3961.7206,1101.5115,,,,,,
1,Line,7.5630,100,-0.9447,5.4617,5.1455,1554.0773,3952.7570,1117.3671,1555.0220,3947.2952,1112.2216,,,,,,
1,Line,101.7351,51,63.7407,79.2753,-1.6052,1618.7627,4026.5705,1110.6164,1555.0220,3947.2952,1112.2216,,,,,,
1,Line,96.0748,46,-65.7348,-69.1333,11.3963,1553.0278,3957.4372,1122.0126,1618.7627,4026.5705,1110.6164,,,,,,
1,Line,0.2995,126,-0.1159,0.1582,0.2264,1552.2683,3960.6120,1125.0705,1552.3842,3960.4538,1124.8442,,,,,,
1,Line,4.1871,102,-0.6436,3.0166,2.8316,1552.3842,3960.4538,1124.8442,1553.0278,3957.4372,1122.0126,,,,,,
1,Line,6.6774,103,-1.0495,4.6802,4.6456,1553.0278,3957.4372,1122.0126,1554.0773,3952.7570,1117.3671,,,,,,
1,Line,97.1748,46,67.7998,69.1663,7.8842,1618.7627,4044.2849,1099.1654,1550.9629,3975.1186,1091.2812,,,,,,
1,Line,125.3708,45,-88.0619,-87.9871,14.8730,1530.7008,4006.2388,1167.5385,1618.7627,4094.2259,1152.6654,,,,,,
1,Line,124.5634,45,-88.0619,-86.8981,14.4868,1530.7008,4025.2524,1175.1907,1618.7627,4112.1504,1160.7039,,,,,,
1,Line,151.8190,55,88.0619,123.6599,-1.5230,1618.7627,4148.9123,1173.6677,1530.7008,4025.2524,1175.1907,,,,,,
1,Line,25.9080,26,-23.1211,-11.5076,2.0531,1773.1065,4354.4490,1173.0390,1796.2276,4365.9566,1170.9859,,,,,,
1,Line,227.9086,67,87.5156,209.8193,-16.1008,1530.7008,4482.4443,1181.1122,1443.1852,4272.6250,1197.2130,,,,,,
1,Line,91.3696,163,-87.5156,26.2388,0.9819,1443.1852,4508.6831,1182.0941,1530.7008,4482.4443,1181.1122,,,,,,
1,Line,121.5142,43,-88.0619,-82.8922,11.8190,1530.7008,4103.7017,1194.1996,1618.7627,4186.5939,1182.3805,,,,,,
1,Line,12.3927,98,1.3571,-10.0900,7.0660,1553.4204,3963.5724,1100.0277,1552.0633,3973.6624,1092.9617,,,,,,
1,Line,2.4810,127,1.1004,-1.4562,1.6805,1552.0633,3973.6624,1092.9617,1550.9629,3975.1186,1091.2812,,,,,,
1,Line,151.3948,54,88.0619,123.1083,-3.1355,1618.7627,4167.6607,1178.5617,1530.7008,4044.5524,1181.6973,,,,,,
1,Line,157.1773,56,-87.5156,-130.5422,-2.1161,1443.1852,3987.0687,1037.9828,1530.7008,4117.6109,1040.0989,,,,,,
1,Line,122.2435,44,-88.0619,-83.8362,12.6514,1530.7008,4083.8245,1191.2132,1618.7627,4167.6607,1178.5617,,,,,,
1,Line,58.4750,53,35.0707,46.5512,4.7282,1391.3606,3749.8737,1094.8990,1356.2899,3703.3225,1090.1708,,,,,,
1,Line,7.8050,100,-1.0464,5.7304,-5.1948,1389.5212,3721.9235,1112.3479,1390.5676,3716.1931,1117.5427,,,,,,
1,Line,11.0243,84,0.9154,9.3199,-5.8170,1389.7427,3734.8623,1103.0859,1388.8273,3725.5424,1108.9030,,,,,,
1,Line,4.1719,84,0.3887,3.6743,-1.9373,1391.7493,3753.5480,1092.9617,1391.3606,3749.8737,1094.8990,,,,,,
1,Line,16.0033,84,1.5275,13.9936,-7.6125,1391.3606,3749.8737,1094.8990,1389.8331,3735.8801,1102.5115,,,,,,
1,Line,1.1722,85,0.0904,1.0178,-0.5744,1389.8331,3735.8801,1102.5115,1389.7427,3734.8623,1103.0859,,,,,,
1,Line,104.6802,146,86.8953,-58.3623,-0.9959,1443.1852,5100.7108,1063.7939,1356.2899,5159.0731,1064.7899,,,,,,
1,Line,123.4049,45,87.5156,86.5911,-8.4720,1530.7008,4595.2742,1173.6221,1443.1852,4508.6831,1182.0941,,,,,,
1,Line,92.9679,160,-87.5156,31.3537,-0.9986,1443.1852,4626.6279,1172.6234,1530.7008,4595.2742,1173.6221,,,,,,
1,Line,5.0444,101,-0.6939,3.6190,-3.4450,1388.8273,3725.5424,1108.9030,1389.5212,3721.9235,1112.3479,,,,,,
1,Line,68.8114,61,-33.2313,-59.9059,6.4786,1356.2899,3662.0175,1118.8265,1389.5212,3721.9235,1112.3479,,,,,,
1,Line,14.8847,74,-3.6756,-13.2025,-5.8086,1392.8228,3730.5804,1126.5228,1396.4984,3743.7829,1132.3314,,,,,,
1,Line,8.1024,78,1.5396,7.3192,-3.1158,1393.2889,3760.8672,1089.8459,1391.7493,3753.5480,1092.9617,,,,,,
1,Line,137.9090,50,88.0619,105.9116,-6.8346,1618.7627,4112.1504,1160.7039,1530.7008,4006.2388,1167.5385,,,,,,
1,Line,137.3521,50,88.0619,105.1416,-7.4804,1618.7627,4130.3939,1167.7103,1530.7008,4025.2524,1175.1907,,,,,,
1,Line,98.3496,155,-88.9311,41.8734,3.2448,1707.2966,4443.9892,1176.0644,1796.2276,4402.1158,1172.8196,,,,,,
1,Line,106.1721,34,88.0619,59.2473,-2.7147,1618.7627,5217.6631,1116.0081,1530.7008,5158.4158,1118.7228,,,,,,
1,Line,129.7226,47,88.0619,95.1831,3.6375,1618.7627,4366.3175,1047.0941,1530.7008,4271.1344,1043.4566,,,,,,
1,Line,138.4563,50,88.0619,106.6682,-6.0936,1618.7627,4094.2259,1152.6654,1530.7008,3987.5576,1158.7591,,,,,,
1,Line,8.5711,79,1.5476,7.8267,-3.1323,1394.8364,3768.6939,1086.7136,1393.2889,3760.8672,1089.8459,,,,,,
1,Line,67.2865,53,40.7132,53.2977,5.4106,1397.0031,3778.0143,1083.2704,1356.2899,3724.7166,1077.8599,,,,,,
1,Line,68.4136,57,36.9989,57.5447,-0.3249,1393.2889,3760.8672,1089.8459,1356.2899,3703.3225,1090.1708,,,,,,
1,Line,0.3182,74,0.0832,0.2932,-0.0912,1400.3349,3792.6457,1078.0156,1400.2518,3792.3524,1078.1069,,,,,,
1,Line,15.5820,77,3.2487,14.3381,-5.1636,1400.2518,3792.3524,1078.1069,1397.0031,3778.0143,1083.2704,,,,,,
1,Line,10.1695,77,2.1667,9.3204,-3.4432,1397.0031,3778.0143,1083.2704,1394.8364,3768.6939,1086.7136,,,,,,
1,Line,105.0581,147,-87.5156,56.7549,-12.5348,1443.1852,5215.1707,1106.1880,1530.7008,5158.4158,1118.7228,,,,,,
1,Line,103.7098,32,87.5156,55.6150,-1.9292,1530.7008,5270.7857,1104.2588,1443.1852,5215.1707,1106.1880,,,,,,
1,Line,190.1334,62,87.5156,167.8799,-17.5523,1530.7008,5383.0506,1088.6357,1443.1852,5215.1707,1106.1880,,,,,,
1,Line,109.6621,37,87.5156,65.9251,-4.5485,1530.7008,5045.9489,1132.0266,1443.1852,4980.0238,1136.5750,,,,,,
1,Line,102.1370,149,-87.5156,51.6990,-10.0103,1443.1852,5097.6479,1122.0163,1530.7008,5045.9489,1132.0266,,,,,,
1,Line,106.5952,35,87.5156,60.7678,-3.2935,1530.7008,5158.4158,1118.7228,1443.1852,5097.6479,1122.0163,,,,,,
1,Line,183.9066,62,-87.5156,-161.7149,-3.3099,1443.1852,5333.4875,1068.5446,1530.7008,5495.2023,1071.8545,,,,,,
1,Line,248.7797,70,-86.8953,-232.9917,-7.4426,1356.2899,4053.0592,1035.6756,1443.1852,4286.0509,1043.1182,,,,,,
1,Line,145.4885,53,86.8953,116.6203,3.9748,1443.1852,4169.6795,1039.6505,1356.2899,4053.0592,1035.6756,,,,,,
1,Line,101.0252,30,87.5156,50.4670,-0.4555,1530.7008,5383.0506,1088.6357,1443.1852,5332.5836,1089.0912,,,,,,
1,Line,111.5599,143,-87.5156,66.8276,-17.9086,1443.1852,5449.8781,1070.7271,1530.7008,5383.0506,1088.6357,,,,,,
1,Line,98.5623,27,87.5156,45.3242,1.1274,1530.7008,5495.2023,1071.8545,1443.1852,5449.8781,1070.7271,,,,,,
1,Line,99.4538,152,-87.5156,46.6306,-7.5942,1443.1852,4980.0238,1136.5750,1530.7008,4933.3932,1144.1692,,,,,,
1,Line,52.7567,76,12.7158,50.9869,-4.6813,1495.2046,4722.8349,1163.7152,1482.4887,4671.8479,1168.3965,,,,,,
1,Line,1.2642,43,0.9246,0.8583,-0.0807,1482.4887,4671.8479,1168.3965,1481.5641,4670.9896,1168.4772,,,,,,
1,Line,28.2314,50,18.0549,21.6092,-2.0180,1481.5641,4670.9896,1168.4772,1463.5092,4649.3804,1170.4952,,,,,,
1,Line,56.3826,157,-52.0194,21.6704,-1.8356,1443.1852,4744.5053,1161.8795,1495.2046,4722.8349,1163.7152,,,,,,
1,Line,119.7780,43,87.5156,81.4198,-7.6557,1530.7008,4708.0477,1164.9677,1443.1852,4626.6279,1172.6234,,,,,,
1,Line,38.4735,157,-35.4962,14.7871,-1.2526,1495.2046,4722.8349,1163.7152,1530.7008,4708.0477,1164.9677,,,,,,
1,Line,97.0223,155,-87.5156,41.5500,-5.2868,1443.1852,4862.3068,1149.8631,1530.7008,4820.7568,1155.1499,,,,,,
1,Line,116.2693,41,87.5156,76.2514,-6.7296,1530.7008,4820.7568,1155.1499,1443.1852,4744.5053,1161.8795,,,,,,
1,Line,112.8923,39,87.5156,71.0864,-5.6938,1530.7008,4933.3932,1144.1692,1443.1852,4862.3068,1149.8631,,,,,,
1,Line,1.7397,136,1.2512,-1.2040,0.1064,1463.5092,4649.3804,1170.4952,1462.2579,4650.5844,1170.3888,,,,,,
1,Line,28.9874,129,18.2940,-22.3971,1.9923,1462.2579,4650.5844,1170.3888,1443.9639,4672.9815,1168.3965,,,,,,
1,Line,2.4123,109,0.7787,-2.2740,0.2052,1443.9639,4672.9815,1168.3965,1443.1852,4675.2555,1168.1913,,,,,,
1,Line,73.3639,36,59.4291,43.0044,1.0273,1766.7257,4245.0508,1074.9663,1707.2966,4202.0464,1073.9390,,,,,,
1,Line,72.1275,36,58.3348,42.4151,0.6272,1765.6313,4226.2887,1082.1320,1707.2966,4183.8736,1081.5047,,,,,,
1,Line,8.4314,74,-2.2766,-7.7196,-2.5126,1411.4960,3793.1042,1149.9426,1413.7726,3800.8238,1152.4552,,,,,,
1,Line,77.1643,35,62.8119,44.7774,1.9958,1770.1084,4303.0469,1059.1557,1707.2966,4258.2695,1057.1599,,,,,,
1,Line,75.8860,36,61.6703,44.1873,1.7150,1768.9669,4283.4755,1063.4673,1707.2966,4239.2882,1061.7523,,,,,,
1,Line,74.6180,36,60.5418,43.5957,1.3910,1767.8384,4264.1282,1068.7407,1707.2966,4220.5324,1067.3497,,,,,,
1,Line,92.6587,53,-55.2060,-73.4306,12.0784,1356.2899,3719.6736,1162.0210,1411.4960,3793.1042,1149.9426,,,,,,
1,Line,17.9822,69,-6.3530,-16.5081,-3.2373,1424.7776,3829.7922,1159.0060,1431.1306,3846.3004,1162.2434,,,,,,
1,Line,21.3685,67,-8.3814,-19.4342,-2.9460,1431.1306,3846.3004,1162.2434,1439.5120,3865.7345,1165.1894,,,,,,
1,Line,19.8406,70,-6.7624,-18.1303,-4.3832,1413.7726,3800.8238,1152.4552,1420.5350,3818.9540,1156.8384,,,,,,
1,Line,5.7309,71,-1.7767,-5.2320,-1.5208,1407.0265,3778.9417,1145.4507,1408.8032,3784.1737,1146.9715,,,,,,
1,Line,9.7894,73,-2.6928,-8.9304,-2.9711,1408.8032,3784.1737,1146.9715,1411.4960,3793.1042,1149.9426,,,,,,
1,Line,78.4491,35,63.9638,45.3644,2.2300,1771.2603,4322.7959,1055.8134,1707.2966,4277.4316,1053.5834,,,,,,
1,Line,135.0339,49,88.0619,101.9643,-9.0847,1618.7627,4205.6659,1185.1149,1530.7008,4103.7017,1194.1996,,,,,,
1,Line,95.4483,20,89.5000,33.0426,-2.8840,1974.9808,4777.1534,1153.7181,1885.4809,4744.1108,1156.6022,,,,,,
1,Line,111.9160,143,-89.5000,67.1486,-2.4525,1885.4809,4844.3020,1151.2656,1974.9808,4777.1534,1153.7181,,,,,,
1,Line,136.7858,50,88.0619,104.3599,-8.0295,1618.7627,4148.9123,1173.6677,1530.7008,4044.5524,1181.6973,,,,,,
1,Line,136.2103,50,88.0619,103.5685,-8.4806,1618.7627,4167.6607,1178.5617,1530.7008,4064.0922,1187.0424,,,,,,
1,Line,135.6261,49,88.0619,102.7693,-8.8327,1618.7627,4186.5939,1182.3805,1530.7008,4083.8245,1191.2132,,,,,,
1,Line,108.5130,35,88.9311,62.0840,3.4508,1796.2276,4397.6336,1052.4723,1707.2966,4335.5495,1049.0216,,,,,,
1,Line,108.7011,35,88.9311,62.4143,3.4133,1796.2276,4378.5314,1052.9228,1707.2966,4316.1172,1049.5095,,,,,,
1,Line,79.7368,35,65.1233,45.9466,2.4139,1772.4198,4342.6759,1053.4452,1707.2966,4296.7293,1051.0313,,,,,,
1,Line,94.6385,19,89.5000,30.6639,-2.4354,1974.9808,4874.9658,1148.8302,1885.4809,4844.3020,1151.2656,,,,,,
1,Line,113.3634,142,-89.5000,69.4773,-3.7305,1885.4809,4944.4431,1145.0996,1974.9808,4874.9658,1148.8302,,,,,,
1,Line,143.6201,52,87.5156,113.6018,-7.8982,1530.7008,4006.2388,1167.5385,1443.1852,3892.6369,1175.4367,,,,,,
1,Line,93.2750,161,-88.0619,30.7184,-1.3063,1530.7008,4708.0477,1164.9677,1618.7627,4677.3293,1166.2740,,,,,,
1,Line,117.4863,41,88.0619,77.4877,-6.6176,1618.7627,4785.5354,1158.3501,1530.7008,4708.0477,1164.9677,,,,,,
1,Line,94.8983,158,-88.0619,35.2214,-3.2002,1530.7008,4820.7568,1155.1499,1618.7627,4785.5354,1158.3501,,,,,,
1,Line,123.7839,45,88.0619,86.6248,-7.9802,1618.7627,4569.0692,1173.1321,1530.7008,4482.4443,1181.1122,,,,,,
1,Line,91.8795,163,-88.0619,26.2050,0.4900,1530.7008,4595.2742,1173.6221,1618.7627,4569.0692,1173.1321,,,,,,
1,Line,120.5899,43,88.0619,82.0551,-7.3480,1618.7627,4677.3293,1166.2740,1530.7008,4595.2742,1173.6221,,,,,,
1,Line,111.5875,38,88.0619,68.3610,-4.8623,1618.7627,5001.7542,1139.3070,1530.7008,4933.3932,1144.1692,,,,,,
1,Line,98.7982,153,-88.0619,44.1947,-7.2804,1530.7008,5045.9489,1132.0266,1618.7627,5001.7542,1139.3070,,,,,,
1,Line,101.0581,151,-88.0619,48.6645,-9.4663,1530.7008,5158.4158,1118.7228,1618.7627,5109.7512,1128.1891,,,,,,
1,Line,114.4821,40,88.0619,72.9229,-5.7890,1618.7627,4893.6796,1149.3609,1530.7008,4820.7568,1155.1499,,,,,,
1,Line,96.7420,156,-88.0619,39.7136,-5.1916,1530.7008,4933.3932,1144.1692,1618.7627,4893.6796,1149.3609,,,,,,
1,Line,108.8134,36,88.0619,63.8023,-3.8375,1618.7627,5109.7512,1128.1891,1530.7008,5045.9489,1132.0266,,,,,,
1,Line,90.7181,166,-88.0619,21.6816,2.1885,1530.7008,4482.4443,1181.1122,1618.7627,4460.7627,1178.9237,,,,,,
1,Line,113.9927,53,-68.4876,-89.9048,14.8628,1356.2899,3739.8874,1173.8688,1424.7776,3829.7922,1159.0060,,,,,,
1,Line,1.9247,66,-0.7650,-1.7535,-0.2115,1442.4202,3872.1080,1165.9925,1443.1852,3873.8615,1166.2040,,,,,,
1,Line,0.6237,66,-0.2512,-0.5666,-0.0694,1442.1691,3871.5413,1165.9231,1442.4202,3872.1080,1165.9925,,,,,,
1,Line,6.4279,65,-2.6571,-5.8068,-0.7338,1439.5120,3865.7345,1165.1894,1442.1691,3871.5413,1165.9231,,,,,,
1,Line,0.1377,70,-0.0454,-0.1266,-0.0294,1420.5350,3818.9540,1156.8384,1420.5804,3819.0807,1156.8679,,,,,,
1,Line,11.7015,69,-4.1971,-10.7115,-2.1381,1420.5804,3819.0807,1156.8679,1424.7776,3829.7922,1159.0060,,,,,,
1,Line,106.0861,34,88.0619,59.1287,1.7755,1618.7627,5220.4730,1067.2945,1530.7008,5161.3443,1065.5190,,,,,,
1,Line,191.8645,63,-88.0619,-170.4116,-4.1223,1530.7008,5050.0615,1063.1722,1618.7627,5220.4730,1067.2945,,,,,,
1,Line,127.0598,46,88.0619,91.1965,-8.5140,1618.7627,4460.7627,1178.9237,1530.7008,4369.5662,1187.4378,,,,,,
1,Line,142.1592,52,-86.1303,-111.5898,18.3986,1356.2899,3760.5182,1184.3912,1442.4202,3872.1080,1165.9925,,,,,,
1,Line,102.3490,149,88.0619,-52.1558,-0.4537,1618.7627,5220.4730,1067.2945,1530.7008,5272.6288,1067.7483,,,,,,
1,Line,108.6660,36,88.0619,63.6358,1.9736,1618.7627,5113.6973,1065.1458,1530.7008,5050.0615,1063.1722,,,,,,
1,Line,6.1889,87,0.3407,5.8421,2.0143,1767.7672,4262.9084,1154.0988,1767.4265,4257.0663,1152.0845,,,,,,
1,Line,99.0820,26,89.2532,42.9565,2.4194,1885.4809,4345.9646,1066.6448,1796.2276,4303.0081,1064.2254,,,,,,
