Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,8.8407,,,,,,,,,,,,,,0,0.0000,0.0000,4.6457,786.8873,799.5791,39.4086,786.8873,799.5791,30.5679
1,Line,8.8407,,,,,,,,,,,,,,0,0.0000,0.0000,4.6457,785.9133,801.7518,39.4086,785.9133,801.7518,30.5679
1,Line,17.2687,,,,,,,,,,,,,,90,0.0394,7.5984,4.9606,784.5647,813.8890,33.1152,784.4898,799.4292,23.6751
1,Line,1.8730,,,,,,,,,,,,,,0,0.9843,0.0000,0.0000,784.4898,799.4292,23.6751,782.6167,799.4292,23.6751
1,Line,2.3129,,,,,,,,,,,,,,65,0.5118,1.1024,0.0000,786.8873,799.5791,30.5679,785.9133,797.4813,30.5679
1,Line,2.6982,,,,,,,,,,,,,,100,-0.2362,1.3780,-0.2362,780.2193,799.5791,39.4086,780.6688,796.9568,39.8581
1,Line,0.8241,,,,,,,,,,,,,,49,-0.2362,-0.2756,0.2362,780.6688,796.9568,39.8581,781.1183,797.4813,39.4086
1,Line,2.8242,,,,,,,,,,,,,,149,-1.2598,0.7480,-0.2362,781.1183,797.4813,39.4086,783.5158,796.0578,39.8581
1,Line,8.8407,,,,,,,,,,,,,,0,0.0000,0.0000,4.6457,785.9133,797.4813,39.4086,785.9133,797.4813,30.5679
1,Line,2.5878,,,,,,,,,,,,,,22,1.2598,0.5118,0.0000,785.9133,797.4813,30.5679,783.5158,796.5073,30.5679
1,Line,0.6743,,,,,,,,,,,,,,63,0.1181,0.2362,0.2362,786.1380,802.2013,39.8581,785.9133,801.7518,39.4086
1,Line,37.9102,,,,,,,,,,,,,,0,0.0000,0.0000,19.9213,779.6948,799.5791,77.7683,779.6948,799.5791,39.8581
1,Line,2.7973,,,,,,,,,,,,,,70,-0.5118,-1.3780,0.0000,779.6948,799.5791,39.8581,780.6688,802.2013,39.8581
1,Line,2.7973,,,,,,,,,,,,,,70,0.5118,1.3780,0.0000,780.6688,802.2013,77.7683,779.6948,799.5791,77.7683
1,Line,37.9102,,,,,,,,,,,,,,0,0.0000,0.0000,19.9213,780.6688,796.9568,77.7683,780.6688,796.9568,39.8581
1,Line,2.7973,,,,,,,,,,,,,,110,0.5118,-1.3780,0.0000,780.6688,796.9568,39.8581,779.6948,799.5791,39.8581
1,Line,3.0090,,,,,,,,,,,,,,19,1.4961,0.5118,0.0000,783.5158,803.1753,77.7683,780.6688,802.2013,77.7683
1,Line,37.9102,,,,,,,,,,,,,,0,0.0000,0.0000,19.9213,783.5158,803.1753,77.7683,783.5158,803.1753,39.8581
1,Line,2.7973,,,,,,,,,,,,,,160,-1.3780,0.5118,0.0000,783.5158,803.1753,39.8581,786.1380,802.2013,39.8581
1,Line,2.7973,,,,,,,,,,,,,,160,1.3780,-0.5118,0.0000,786.1380,802.2013,77.7683,783.5158,803.1753,77.7683
1,Line,37.9102,,,,,,,,,,,,,,0,0.0000,0.0000,19.9213,780.6688,802.2013,77.7683,780.6688,802.2013,39.8581
1,Line,3.0090,,,,,,,,,,,,,,19,-1.4961,-0.5118,0.0000,780.6688,802.2013,39.8581,783.5158,803.1753,39.8581
1,Line,2.3129,,,,,,,,,,,,,,65,0.5118,1.1024,0.0000,786.8873,799.5791,39.4086,785.9133,797.4813,39.4086
1,Line,0.6357,,,,,,,,,,,,,,90,0.0000,0.2362,-0.2362,783.5158,796.5073,39.4086,783.5158,796.0578,39.8581
1,Line,0.6357,,,,,,,,,,,,,,0,0.2362,0.0000,0.2362,787.3368,799.5791,39.8581,786.8873,799.5791,39.4086
1,Line,2.3810,,,,,,,,,,,,,,114,-0.5118,1.1417,0.0000,785.9133,801.7518,39.4086,786.8873,799.5791,39.4086
1,Line,2.5747,,,,,,,,,,,,,,56,-0.7480,-1.1024,-0.2362,785.9133,797.4813,39.4086,787.3368,799.5791,39.8581
1,Line,2.6982,,,,,,,,,,,,,,10,-1.3780,-0.2362,-0.2362,783.5158,796.5073,39.4086,786.1380,796.9568,39.8581
1,Line,2.9856,,,,,,,,,,,,,,162,1.4961,-0.4724,0.0000,783.5158,796.0578,39.8581,780.6688,796.9568,39.8581
1,Line,2.7973,,,,,,,,,,,,,,110,-0.5118,1.3780,0.0000,779.6948,799.5791,77.7683,780.6688,796.9568,77.7683
1,Line,2.9856,,,,,,,,,,,,,,162,-1.4961,0.4724,0.0000,780.6688,796.9568,77.7683,783.5158,796.0578,77.7683
1,Line,0.7264,,,,,,,,,,,,,,113,0.1181,-0.2756,0.2362,786.1380,796.9568,39.8581,785.9133,797.4813,39.4086
1,Line,2.5878,,,,,,,,,,,,,,22,1.2598,0.5118,0.0000,785.9133,797.4813,39.4086,783.5158,796.5073,39.4086
1,Line,3.0809,,,,,,,,,,,,,,170,1.5354,-0.2756,-0.4331,807.1160,809.9182,42.3305,804.1941,810.4427,43.1546
1,Line,6.1243,,,,,,,,,,,,,,90,0.0000,0.8268,-3.1102,801.8715,788.7155,17.6065,801.8715,787.1421,23.5253
1,Line,7.9734,,,,,,,,,,,,,,158,2.5984,-1.0630,3.1102,806.8163,786.6926,23.5253,801.8715,788.7155,17.6065
1,Line,4.9652,,,,,,,,,,,,,,175,-2.5984,0.2362,0.0000,801.8715,787.1421,23.5253,806.8163,786.6926,23.5253
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,-1.5354,5.7480,790.7082,817.9348,34.3139,790.7082,820.8567,23.3754
1,Line,12.0707,,,,,,,,,,,,,,146,-1.6535,1.1024,-6.0236,790.7082,820.8567,23.3754,793.8549,818.7589,34.8384
1,Line,4.9641,,,,,,,,,,,,,,176,-2.5984,0.1969,0.1181,801.8715,788.7155,17.6065,806.8163,788.3409,17.3817
1,Line,4.8894,,,,,,,,,,,,,,177,2.5591,-0.1181,-0.1969,764.4109,804.8985,33.7895,759.5410,805.1232,34.1641
1,Line,11.9297,,,,,,,,,,,,,,35,1.5354,1.0630,-5.9843,762.0883,779.2005,11.9874,759.1664,777.1776,23.3754
1,Line,7.9272,,,,,,,,,,,,,,51,-2.5591,-3.1102,1.0630,759.5410,798.9797,35.8124,764.4109,804.8985,33.7895
1,Line,6.1986,,,,,,,,,,,,,,90,0.0000,2.2835,-2.3228,801.8715,793.0609,13.1861,801.8715,788.7155,17.6065
1,Line,8.0208,,,,,,,,,,,,,,136,2.5984,-2.4803,2.2047,806.8163,788.3409,17.3817,801.8715,793.0609,13.1861
1,Line,11.3371,,,,,,,,,,,,,,90,0.0000,4.2126,4.2126,790.7082,817.9348,12.5119,790.7082,809.9182,4.4953
1,Line,3.0800,,,,,,,,,,,,,,180,-1.5354,0.0000,0.5118,804.1941,798.9797,46.2264,807.1160,798.9797,45.2524
1,Line,3.2948,,,,,,,,,,,,,,15,1.6535,0.4331,-0.2756,793.8549,818.7589,11.9874,790.7082,817.9348,12.5119
1,Line,3.1018,,,,,,,,,,,,,,17,1.5354,0.4724,-0.2756,807.1160,780.0995,34.3139,804.1941,779.2005,34.8384
1,Line,11.8141,,,,,,,,,,,,,,90,0.0000,-4.4094,-4.3701,804.1941,779.2005,34.8384,804.1941,787.5917,43.1546
1,Line,11.9867,,,,,,,,,,,,,,33,-1.6535,-1.0630,5.9843,790.7082,777.1776,23.3754,793.8549,779.2005,11.9874
1,Line,3.3169,,,,,,,,,,,,,,162,1.6535,-0.5512,0.0000,793.8549,776.1287,23.3754,790.7082,777.1776,23.3754
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,-1.5354,-5.7480,790.7082,777.1776,23.3754,790.7082,780.0995,34.3139
1,Line,12.0549,,,,,,,,,,,,,,128,-1.6535,2.0866,5.7480,790.7082,780.0995,34.3139,793.8549,776.1287,23.3754
1,Line,3.3144,,,,,,,,,,,,,,164,1.6535,-0.4724,-0.2756,793.8549,779.2005,11.9874,790.7082,780.0995,12.5119
1,Line,11.2497,,,,,,,,,,,,,,90,0.0000,1.5354,-5.7087,790.7082,780.0995,12.5119,790.7082,777.1776,23.3754
1,Line,3.1018,,,,,,,,,,,,,,163,-1.5354,0.4724,0.2756,759.1664,780.0995,12.5119,762.0883,779.2005,11.9874
1,Line,6.1968,,,,,,,,,,,,,,90,0.0000,3.1496,-0.8268,801.8715,799.0546,11.6128,801.8715,793.0609,13.1861
1,Line,8.0463,,,,,,,,,,,,,,128,2.5984,-3.2677,0.6693,806.8163,792.8362,12.8865,801.8715,799.0546,11.6128
1,Line,4.9590,,,,,,,,,,,,,,177,-2.5984,0.1181,0.1575,801.8715,793.0609,13.1861,806.8163,792.8362,12.8865
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,1.5354,5.7480,759.1664,780.0995,34.3139,759.1664,777.1776,23.3754
1,Line,6.7968,,,,,,,,,,,,,,82,0.4331,3.0709,-1.7717,765.2350,794.4844,26.0726,764.4109,788.6406,29.4441
1,Line,11.8669,,,,,,,,,,,,,,90,0.0000,-4.4094,4.4094,762.0883,779.2005,11.9874,762.0883,787.5917,3.5962
1,Line,9.4487,,,,,,,,,,,,,,88,0.1969,4.9606,0.0787,759.5410,786.6177,23.5253,759.1664,777.1776,23.3754
1,Line,11.2497,,,,,,,,,,,,,,90,0.0000,-1.5354,5.7087,759.1664,777.1776,23.3754,759.1664,780.0995,12.5119
1,Line,3.0090,,,,,,,,,,,,,,19,-1.4961,-0.5118,0.0000,780.6688,802.2013,30.1183,783.5158,803.1753,30.1183
1,Line,2.8242,,,,,,,,,,,,,,31,1.2598,0.7480,-0.2362,783.5158,803.1753,30.1183,781.1183,801.7518,30.5679
1,Line,0.7786,,,,,,,,,,,,,,135,0.2362,-0.2362,0.2362,781.1183,801.7518,30.5679,780.6688,802.2013,30.1183
1,Line,3.0800,,,,,,,,,,,,,,180,-1.5354,0.0000,0.5118,759.1664,798.9797,1.5733,762.0883,798.9797,0.5994
1,Line,6.3573,,,,,,,,,,,,,,90,0.0000,2.3622,-2.3622,759.5410,809.6185,29.6688,759.5410,805.1232,34.1641
1,Line,12.0012,,,,,,,,,,,,,,76,1.5354,6.0236,1.0630,762.0883,810.4427,3.5962,759.1664,798.9797,1.5733
1,Line,11.9052,,,,,,,,,,,,,,75,1.5354,5.7087,-2.0472,762.0883,798.9797,0.5994,759.1664,788.1161,4.4953
1,Line,3.1018,,,,,,,,,,,,,,170,-1.5354,0.2756,0.4724,759.1664,788.1161,4.4953,762.0883,787.5917,3.5962
1,Line,3.1045,,,,,,,,,,,,,,160,-1.5354,0.5512,0.0000,759.1664,777.1776,23.3754,762.0883,776.1287,23.3754
1,Line,11.3371,,,,,,,,,,,,,,90,0.0000,4.2126,-4.2126,759.1664,817.9348,34.3139,759.1664,809.9182,42.3305
1,Line,6.8589,,,,,,,,,,,,,,0,0.3937,0.0000,3.5827,801.8715,799.0546,35.4378,801.1223,799.0546,28.6199
1,Line,11.9052,,,,,,,,,,,,,,53,1.5354,2.0472,5.7087,762.0883,821.8307,23.3754,759.1664,817.9348,12.5119
1,Line,11.9982,,,,,,,,,,,,,,126,1.5354,-2.0866,-5.7480,762.0883,776.1287,23.3754,759.1664,780.0995,34.3139
1,Line,3.1018,,,,,,,,,,,,,,163,-1.5354,0.4724,-0.2756,759.1664,780.0995,34.3139,762.0883,779.2005,34.8384
1,Line,11.9511,,,,,,,,,,,,,,111,-1.5354,3.9370,4.6457,804.1941,787.5917,43.1546,807.1160,780.0995,34.3139
1,Line,3.1018,,,,,,,,,,,,,,170,1.5354,-0.2756,0.4724,807.1160,809.9182,4.4953,804.1941,810.4427,3.5962
1,Line,12.0066,,,,,,,,,,,,,,69,-1.5354,-3.9370,-4.6850,804.1941,810.4427,3.5962,807.1160,817.9348,12.5119
1,Line,11.7950,,,,,,,,,,,,,,90,0.0000,1.6142,5.9843,804.1941,821.8307,23.3754,804.1941,818.7589,11.9874
1,Line,11.9426,,,,,,,,,,,,,,36,-1.5354,-1.1024,-5.9843,804.1941,818.7589,11.9874,807.1160,820.8567,23.3754
1,Line,3.0800,,,,,,,,,,,,,,162,1.5354,-0.5118,0.0000,807.1160,820.8567,23.3754,804.1941,821.8307,23.3754
1,Line,3.0809,,,,,,,,,,,,,,164,1.5354,-0.4331,0.2756,807.1160,817.9348,12.5119,804.1941,818.7589,11.9874
1,Line,7.9272,,,,,,,,,,,,,,157,-2.5591,1.0630,3.1102,759.5410,811.2668,23.5253,764.4109,809.2439,17.6065
1,Line,3.0800,,,,,,,,,,,,,,0,1.5354,0.0000,0.5118,807.1160,798.9797,1.5733,804.1941,798.9797,0.5994
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,-5.7480,1.5354,790.7082,798.9797,45.2524,790.7082,809.9182,42.3305
1,Line,11.8141,,,,,,,,,,,,,,90,0.0000,4.3701,4.4094,804.1941,818.7589,11.9874,804.1941,810.4427,3.5962
1,Line,12.0304,,,,,,,,,,,,,,106,-1.6535,5.7480,-2.0472,790.7082,809.9182,42.3305,793.8549,798.9797,46.2264
1,Line,6.8589,,,,,,,,,,,,,,180,-0.3937,0.0000,3.5827,801.1223,799.0546,18.4306,801.8715,799.0546,11.6128
1,Line,11.9736,,,,,,,,,,,,,,127,-1.5354,2.0472,-5.7480,804.1941,821.8307,23.3754,807.1160,817.9348,34.3139
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,-1.5354,5.7480,807.1160,817.9348,34.3139,807.1160,820.8567,23.3754
1,Line,11.7610,,,,,,,,,,,,,,90,0.0000,-4.3701,4.3701,804.1941,810.4427,43.1546,804.1941,818.7589,34.8384
1,Line,6.8527,,,,,,,,,,,,,,77,-0.3937,-1.7717,3.1102,801.1223,801.6019,19.1049,801.8715,804.9734,13.1861
1,Line,3.0809,,,,,,,,,,,,,,164,1.5354,-0.4331,-0.2756,807.1160,817.9348,34.3139,804.1941,818.7589,34.8384
1,Line,6.8589,,,,,,,,,,,,,,96,-0.3937,3.5827,0.0000,801.1223,793.9600,23.5253,801.8715,787.1421,23.5253
1,Line,6.1243,,,,,,,,,,,,,,90,0.0000,-0.8268,-3.1102,801.8715,787.1421,23.5253,801.8715,788.7155,29.4441
1,Line,6.8527,,,,,,,,,,,,,,97,-0.3937,3.1102,1.7717,801.1223,794.6343,20.9780,801.8715,788.7155,17.6065
1,Line,11.8674,,,,,,,,,,,,,,90,0.0000,-1.6142,6.0236,804.1941,818.7589,34.8384,804.1941,821.8307,23.3754
1,Line,6.8899,,,,,,,,,,,,,,102,-0.3937,1.8110,3.1102,801.1223,796.5073,19.1049,801.8715,793.0609,13.1861
1,Line,11.9736,,,,,,,,,,,,,,75,-1.5354,-5.7480,-2.0472,804.1941,798.9797,0.5994,807.1160,809.9182,4.4953
1,Line,11.8674,,,,,,,,,,,,,,90,0.0000,-1.6142,-6.0236,804.1941,776.1287,23.3754,804.1941,779.2005,34.8384
1,Line,12.0579,,,,,,,,,,,,,,75,-1.6535,-6.0236,-1.0630,790.7082,798.9797,1.5733,793.8549,810.4427,3.5962
1,Line,3.1045,,,,,,,,,,,,,,20,1.5354,0.5512,0.0000,807.1160,777.1776,23.3754,804.1941,776.1287,23.3754
1,Line,2.7721,,,,,,,,,,,,,,19,1.3780,0.4724,0.0000,786.1380,796.9568,30.1183,783.5158,796.0578,30.1183
1,Line,12.0012,,,,,,,,,,,,,,145,-1.5354,1.0630,6.0236,804.1941,779.2005,34.8384,807.1160,777.1776,23.3754
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,5.7480,1.5354,790.7082,809.9182,4.4953,790.7082,798.9797,1.5733
1,Line,3.3144,,,,,,,,,,,,,,171,1.6535,-0.2756,-0.4724,793.8549,787.5917,3.5962,790.7082,788.1161,4.4953
1,Line,11.3371,,,,,,,,,,,,,,90,0.0000,4.2126,-4.2126,790.7082,788.1161,4.4953,790.7082,780.0995,12.5119
1,Line,11.2497,,,,,,,,,,,,,,90,0.0000,5.7087,-1.5354,790.7082,798.9797,1.5733,790.7082,788.1161,4.4953
1,Line,11.9623,,,,,,,,,,,,,,74,-1.6535,-5.7087,2.0472,790.7082,788.1161,4.4953,793.8549,798.9797,0.5994
1,Line,3.2940,,,,,,,,,,,,,,0,1.6535,0.0000,-0.5118,793.8549,798.9797,0.5994,790.7082,798.9797,1.5733
1,Line,3.1018,,,,,,,,,,,,,,17,1.5354,0.4724,0.2756,807.1160,780.0995,12.5119,804.1941,779.2005,11.9874
1,Line,11.7950,,,,,,,,,,,,,,90,0.0000,1.6142,-5.9843,804.1941,779.2005,11.9874,804.1941,776.1287,23.3754
1,Line,11.9299,,,,,,,,,,,,,,54,-1.5354,-2.0866,5.7087,804.1941,776.1287,23.3754,807.1160,780.0995,12.5119
1,Line,3.1018,,,,,,,,,,,,,,10,1.5354,0.2756,0.4724,807.1160,788.1161,4.4953,804.1941,787.5917,3.5962
1,Line,11.9297,,,,,,,,,,,,,,76,-1.5354,-5.9843,1.0630,804.1941,787.5917,3.5962,807.1160,798.9797,1.5733
1,Line,8.8407,,,,,,,,,,,,,,0,0.0000,0.0000,4.6457,781.1183,797.4813,39.4086,781.1183,797.4813,30.5679
1,Line,2.8242,,,,,,,,,,,,,,31,-1.2598,-0.7480,-0.2362,783.5158,796.0578,30.1183,785.9133,797.4813,30.5679
1,Line,0.7264,,,,,,,,,,,,,,113,-0.1181,0.2756,0.2362,785.9133,797.4813,30.5679,786.1380,796.9568,30.1183
1,Line,2.5878,,,,,,,,,,,,,,158,1.2598,-0.5118,0.0000,783.5158,796.5073,30.5679,781.1183,797.4813,30.5679
1,Line,2.5878,,,,,,,,,,,,,,158,1.2598,-0.5118,0.0000,783.5158,796.5073,39.4086,781.1183,797.4813,39.4086
1,Line,8.8407,,,,,,,,,,,,,,0,0.0000,0.0000,-4.6457,783.5158,796.5073,30.5679,783.5158,796.5073,39.4086
1,Line,0.8241,,,,,,,,,,,,,,180,-0.4331,0.0000,0.0000,783.7406,813.8890,33.1152,784.5647,813.8890,33.1152
1,Line,11.9869,,,,,,,,,,,,,,128,-1.6535,2.0866,-5.7087,589.3698,780.3082,12.5119,592.5165,776.3374,23.3754
1,Line,11.3371,,,,,,,,,,,,,,90,0.0000,-4.2126,4.2126,589.3698,780.3082,12.5119,589.3698,788.3248,4.4953
1,Line,11.2497,,,,,,,,,,,,,,90,0.0000,-1.5354,5.7087,589.3698,777.3863,23.3754,589.3698,780.3082,12.5119
1,Line,11.7950,,,,,,,,,,,,,,90,0.0000,-1.6142,5.9843,602.9305,776.3374,23.3754,602.9305,779.4092,11.9874
1,Line,13.0915,,,,,,,,,,,,,,154,-2.7953,1.3386,-6.1417,597.6111,778.8847,11.6877,602.9305,776.3374,23.3754
1,Line,2.4713,,,,,,,,,,,,,,90,0.0000,-0.3150,-1.2598,560.3003,803.4589,21.1278,560.3003,804.0583,23.5253
1,Line,1.0857,,,,,,,,,,,,,,148,0.3150,-0.1969,-0.4331,610.6474,797.6150,70.5009,610.0481,797.9896,71.3250
1,Line,35.0219,,,,,,,,,,,,,,0,14.8819,0.0000,10.8268,610.0481,797.9896,71.3250,581.7278,797.9896,50.7217
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,1.5354,5.7480,589.3698,780.3082,34.3139,589.3698,777.3863,23.3754
1,Line,1.1362,,,,,,,,,,,,,,102,0.1181,-0.5512,-0.1969,583.1513,799.0385,48.6988,582.9266,800.0874,49.0734
1,Line,3.3169,,,,,,,,,,,,,,162,1.6535,-0.5512,0.0000,592.5165,776.3374,23.3754,589.3698,777.3863,23.3754
1,Line,11.3220,,,,,,,,,,,,,,90,0.0000,-5.7480,-1.5354,605.8525,799.1884,1.5733,605.8525,810.1269,4.4953
1,Line,3.6864,,,,,,,,,,,,,,178,1.9291,-0.0787,-0.1575,603.4550,801.5109,27.6459,599.7838,801.6608,27.9456
1,Line,9.6721,,,,,,,,,,,,,,180,-0.1969,0.0000,5.0787,605.4779,799.1884,11.2382,605.8525,799.1884,1.5733
1,Line,9.6718,,,,,,,,,,,,,,86,-0.1969,-2.5197,4.4094,605.4779,805.3319,12.8865,605.8525,810.1269,4.4953
1,Line,6.3608,,,,,,,,,,,,,,90,0.0000,-3.2283,-0.8661,605.4779,799.1884,11.2382,605.4779,805.3319,12.8865
1,Line,1.1362,,,,,,,,,,,,,,102,-0.1181,0.5512,0.1969,611.3217,800.0874,69.6768,611.5465,799.0385,69.3022
1,Line,2.7973,,,,,,,,,,,,,,20,1.3780,0.5118,0.0000,581.5031,803.3840,30.1183,578.8808,802.4100,30.1183
1,Line,5.3536,,,,,,,,,,,,,,6,2.7953,0.2756,0.1575,602.9305,779.4092,11.9874,597.6111,778.8847,11.6877
1,Line,0.6357,,,,,,,,,,,,,,90,0.0000,-0.2362,0.2362,581.5031,802.9344,30.5679,581.5031,803.3840,30.1183
1,Line,1.1362,,,,,,,,,,,,,,78,-0.1181,-0.5512,0.1969,582.9266,797.9896,49.0734,583.1513,799.0385,48.6988
1,Line,2.7117,,,,,,,,,,,,,,11,-1.3780,-0.2756,-0.2362,578.8808,802.4100,30.1183,581.5031,802.9344,30.5679
1,Line,3.6087,,,,,,,,,,,,,,5,-1.8898,-0.1575,0.0000,560.3003,804.0583,23.5253,563.8966,804.3579,23.5253
1,Line,2.8833,,,,,,,,,,,,,,65,0.6299,1.3780,0.0000,787.3368,799.5791,23.6751,786.1380,796.9568,23.6751
1,Line,6.4432,,,,,,,,,,,,,,0,0.0000,0.0000,3.3858,787.3368,799.5791,30.1183,787.3368,799.5791,23.6751
1,Line,6.1243,,,,,,,,,,,,,,90,0.0000,-3.1102,-0.8268,764.4109,798.9797,11.6128,764.4109,804.8985,13.1861
1,Line,7.9084,,,,,,,,,,,,,,129,-2.5591,3.1102,-1.0236,759.5410,798.9797,11.2382,764.4109,793.0609,13.1861
1,Line,7.9748,,,,,,,,,,,,,,136,-2.5591,2.4803,2.2047,759.5410,809.6185,17.3817,764.4109,804.8985,13.1861
1,Line,2.8833,,,,,,,,,,,,,,115,-0.6299,1.3780,0.0000,786.1380,802.2013,23.6751,787.3368,799.5791,23.6751
1,Line,3.0090,,,,,,,,,,,,,,19,-1.4961,-0.5118,0.0000,780.6688,802.2013,23.6751,783.5158,803.1753,23.6751
1,Line,6.4432,,,,,,,,,,,,,,0,0.0000,0.0000,3.3858,780.6688,802.2013,30.1183,780.6688,802.2013,23.6751
1,Line,6.4432,,,,,,,,,,,,,,0,0.0000,0.0000,3.3858,783.5158,803.1753,30.1183,783.5158,803.1753,23.6751
1,Line,6.4432,,,,,,,,,,,,,,0,0.0000,0.0000,3.3858,786.1380,802.2013,30.1183,786.1380,802.2013,23.6751
1,Line,2.7973,,,,,,,,,,,,,,160,-1.3780,0.5118,0.0000,783.5158,803.1753,23.6751,786.1380,802.2013,23.6751
1,Line,6.8257,,,,,,,,,,,,,,78,0.3937,1.8110,-3.0709,563.8966,796.7160,27.9456,563.1473,793.2696,33.7895
1,Line,2.6489,,,,,,,,,,,,,,90,0.0000,-0.9843,-0.9843,563.8966,794.8429,26.0726,563.8966,796.7160,27.9456
1,Line,3.3144,,,,,,,,,,,,,,171,1.6535,-0.2756,-0.4724,592.5165,787.8003,3.5962,589.3698,788.3248,4.4953
1,Line,4.4229,,,,,,,,,,,,,,174,1.8898,-0.1969,-1.3386,563.8966,803.6837,20.9780,560.3003,804.0583,23.5253
1,Line,11.9867,,,,,,,,,,,,,,105,-1.6535,5.9843,-1.0630,589.3698,799.1884,1.5733,592.5165,787.8003,3.5962
1,Line,6.8527,,,,,,,,,,,,,,83,0.3937,3.1102,-1.7717,563.8966,794.8429,26.0726,563.1473,788.9242,29.4441
1,Line,7.9424,,,,,,,,,,,,,,128,-2.5591,3.2283,0.6693,759.5410,805.1232,12.8865,764.4109,798.9797,11.6128
1,Line,4.8843,,,,,,,,,,,,,,3,2.5591,0.1181,0.1575,764.4109,793.0609,13.1861,759.5410,792.8362,12.8865
1,Group_2,,611.5465,775.8129,0.0000,1.9030,1.9030,-1.9030,,,,,,,,,,,,,,,,,
1,Line,6.1454,,,,,,,,,,,,,,90,0.0000,-2.2835,-2.2835,563.1473,788.9242,29.4441,563.1473,793.2696,33.7895
1,Line,2.6351,,,,,,,,,,,,,,90,0.0000,0.3543,1.3386,563.8966,804.3579,23.5253,563.8966,803.6837,20.9780
1,Line,5.3531,,,,,,,,,,,,,,174,2.7953,-0.3150,0.0000,602.9305,822.0394,23.3754,597.6111,822.6387,23.3754
1,Line,11.7610,,,,,,,,,,,,,,90,0.0000,-4.3701,4.3701,571.1639,810.6513,43.1546,571.1639,818.9676,34.8384
1,Line,3.2948,,,,,,,,,,,,,,171,-1.6535,0.2756,0.4331,571.1639,810.6513,43.1546,574.3106,810.1269,42.3305
1,Line,3.2948,,,,,,,,,,,,,,165,-1.6535,0.4331,0.2756,571.1639,818.9676,34.8384,574.3106,818.1435,34.3139
1,Line,6.3573,,,,,,,,,,,,,,90,0.0000,-2.3622,-2.3622,605.4779,805.3319,12.8865,605.4779,809.8272,17.3817
1,Line,13.1121,,,,,,,,,,,,,,121,-2.7953,4.6457,4.2520,597.6111,819.4920,11.6877,602.9305,810.6513,3.5962
1,Line,11.3371,,,,,,,,,,,,,,90,0.0000,-4.2126,4.2126,574.3106,810.1269,42.3305,574.3106,818.1435,34.3139
1,Line,6.1243,,,,,,,,,,,,,,90,0.0000,-0.8268,3.1102,600.6080,787.2759,23.5253,600.6080,788.8492,17.6065
1,Line,6.7931,,,,,,,,,,,,,,97,-0.4331,3.5433,0.0000,599.7838,794.0188,23.5253,600.6080,787.2759,23.5253
1,Line,2.6351,,,,,,,,,,,,,,90,0.0000,-0.3543,1.3386,599.7838,794.0188,23.5253,599.7838,794.6931,20.9780
1,Line,13.0494,,,,,,,,,,,,,,114,-2.6772,6.0236,1.8898,592.5165,810.6513,3.5962,597.6111,799.1884,0.0000
1,Line,6.7968,,,,,,,,,,,,,,98,-0.4331,3.0709,1.7717,599.7838,794.6931,20.9780,600.6080,788.8492,17.6065
1,Line,2.0668,,,,,,,,,,,,,,58,-0.4724,-0.7480,0.6299,610.6474,797.6150,70.5009,611.5465,799.0385,69.3022
1,Line,2.6920,,,,,,,,,,,,,,75,-0.3543,-1.2992,0.4331,610.6474,797.6150,70.5009,611.3217,800.0874,69.6768
1,Line,2.6742,,,,,,,,,,,,,,104,0.3150,-1.2992,-0.4331,610.6474,797.6150,70.5009,610.0481,800.0874,71.3250
1,Line,2.9219,,,,,,,,,,,,,,90,0.0000,-1.5354,0.0000,610.6474,797.6150,70.5009,610.6474,800.5370,70.5009
1,Line,2.0353,,,,,,,,,,,,,,120,0.4331,-0.7480,-0.6299,610.6474,797.6150,70.5009,609.8233,799.0385,71.6997
1,Line,6.1243,,,,,,,,,,,,,,90,0.0000,0.8268,3.1102,600.6080,788.8492,29.4441,600.6080,787.2759,23.5253
1,Line,4.9590,,,,,,,,,,,,,,177,2.5984,-0.1181,0.1575,563.1473,805.1821,13.1861,558.2025,805.4068,12.8865
1,Line,6.1986,,,,,,,,,,,,,,90,0.0000,2.2835,2.3228,563.1473,809.5275,17.6065,563.1473,805.1821,13.1861
1,Line,6.8985,,,,,,,,,,,,,,77,-0.4331,-1.8110,3.1102,599.7838,801.6608,19.1049,600.6080,805.1072,13.1861
1,Line,5.3531,,,,,,,,,,,,,,180,-2.7953,0.0000,0.3150,597.6111,799.1884,46.8258,602.9305,799.1884,46.2264
1,Line,5.3536,,,,,,,,,,,,,,174,2.7953,-0.2756,0.1575,602.9305,818.9676,11.9874,597.6111,819.4920,11.6877
1,Line,4.9590,,,,,,,,,,,,,,0,2.5984,0.0000,0.1969,563.1473,799.2633,11.6128,558.2025,799.2633,11.2382
