Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,235.0035,,,,,,,,,,,,94,-15.3587,226.1799,-61.9146,-2093.5861,7453.6808,1328.5213,-2078.2275,7227.5009,1390.4359
1,Line,,,,,540.4246,,,,,,,,,,,,7,536.4870,64.9097,5.2065,-1541.7405,7292.4107,1395.6424,-2078.2275,7227.5009,1390.4359
1,Line,,,,,465.9961,,,,,,,,,,,,10,-459.3018,-77.1824,-15.3963,-2567.8819,7482.0327,1155.5460,-2108.5800,7559.2151,1170.9423
1,Line,,,,,578.8324,,,,,,,,,,,,164,-551.8457,161.2701,-67.1211,-2093.5861,7453.6808,1328.5213,-1541.7405,7292.4107,1395.6424
1,Line,,,,,175.5097,,,,,,,,,,,,1,173.7949,1.7961,24.4082,-1934.7851,7561.0112,1195.3505,-2108.5800,7559.2151,1170.9423
1,Line,,,,,56.0793,,,,,,,,,,,,172,50.8267,-6.8645,22.6806,-1934.7851,7561.0112,1195.3505,-1985.6118,7567.8757,1172.6699
1,Line,,,,,532.8338,,,,,,,,,,,,8,-526.2142,-70.8105,-44.6800,-2634.7943,7468.0647,581.1995,-2108.5800,7538.8752,625.8795
1,Line,,,,,123.2849,,,,,,,,,,,,4,-122.9682,-8.6605,-1.7276,-2108.5800,7559.2151,1170.9423,-1985.6118,7567.8757,1172.6699
1,Line,,,,,143.2790,,,,,,,,,,,,25,77.5591,35.9498,114.9829,-2902.4947,7037.8500,1245.5235,-2980.0538,7001.9002,1130.5405
1,Line,,,,,222.1830,,,,,,,,,,,,69,77.5591,207.2138,-20.3051,-2902.4947,7037.8500,1245.5235,-2980.0538,6830.6362,1265.8285
1,Line,,,,,265.1223,,,,,,,,,,,,85,23.2235,262.8728,-25.4628,-2430.1450,6729.3422,1454.6220,-2453.3685,6466.4693,1480.0848
1,Line,,,,,259.9906,,,,,,,,,,,,71,-83.6860,-242.9757,39.4281,-2453.3685,6466.4693,1480.0848,-2369.6825,6709.4450,1440.6566
1,Line,,,,,468.3107,,,,,,,,,,,,5,-459.3018,-38.3671,-82.9738,-2567.8819,7482.0327,1155.5460,-2108.5800,7520.3999,1238.5198
1,Line,,,,,77.9317,,,,,,,,,,,,90,0.0000,-38.8153,67.5775,-2108.5800,7520.3999,1238.5198,-2108.5800,7559.2151,1170.9423
1,Line,,,,,238.3517,,,,,,,,,,,,38,-94.9911,-74.6496,-205.4645,-2902.4947,7257.1651,922.0246,-2807.5036,7331.8147,1127.4891
1,Line,,,,,197.3513,,,,,,,,,,,,90,0.0000,45.5088,-192.0325,-2807.5036,7377.3234,935.4566,-2807.5036,7331.8147,1127.4891
1,Line,,,,,11.6373,,,,,,,,,,,,101,-2.1689,10.7950,-3.7671,-3057.0413,5771.1467,882.5764,-3054.8724,5760.3517,886.3435
1,Line,,,,,80.2561,,,,,,,,,,,,72,11.7954,36.9344,70.2692,-3062.2845,6413.4603,1331.7297,-3074.0799,6376.5259,1261.4605
1,Line,,,,,69.9222,,,,,,,,,,,,90,0.0000,18.3410,67.4738,-3074.0799,5872.9825,915.6376,-3074.0799,5854.6415,848.1638
1,Line,,,,,91.9017,,,,,,,,,,,,102,-17.0386,83.4948,-34.4126,-3074.0799,5854.6415,848.1638,-3057.0413,5771.1467,882.5764
1,Line,,,,,93.5940,,,,,,,,,,,,20,77.6171,27.9964,44.1771,-2980.0538,6830.6362,1265.8285,-3057.6709,6802.6398,1221.6515
1,Line,,,,,227.4773,,,,,,,,,,,,119,72.3223,-132.0694,170.5083,-2980.0538,6830.6362,1265.8285,-3052.3760,6962.7056,1095.3202
1,Line,,,,,51.7727,,,,,,,,,,,,151,11.7954,-6.6533,49.9702,-3062.2845,6413.4603,1331.7297,-3074.0799,6420.1136,1281.7595
1,Line,,,,,48.0826,,,,,,,,,,,,90,0.0000,43.5877,20.2990,-3074.0799,6420.1136,1281.7595,-3074.0799,6376.5259,1261.4605
1,Line,,,,,148.8607,,,,,,,,,,,,90,0.0000,146.6428,-25.6008,-3074.0799,6608.9624,1242.2167,-3074.0799,6462.3196,1267.8176
1,Line,,,,,218.2526,,,,,,,,,,,,90,0.0000,-80.6749,202.7948,-2980.0538,7132.3134,955.5360,-2980.0538,7212.9883,752.7411
1,Line,,,,,81.3088,,,,,,,,,,,,104,11.7954,-48.8592,63.9121,-3062.2845,6413.4603,1331.7297,-3074.0799,6462.3196,1267.8176
1,Line,,,,,61.7925,,,,,,,,,,,,26,-13.0294,-6.3401,-60.0696,-3074.0799,6608.9624,1242.2167,-3061.0505,6615.3025,1302.2863
1,Line,,,,,71.3275,,,,,,,,,,,,106,8.5478,-29.0220,64.5932,-3046.3245,5731.3297,950.9366,-3054.8724,5760.3517,886.3435
1,Line,,,,,148.5998,,,,,,,,,,,,101,27.7553,-141.6528,35.2991,-3046.3245,5731.3297,950.9366,-3074.0799,5872.9825,915.6376
1,Line,,,,,78.8876,,,,,,,,,,,,43,57.5361,52.9967,10.2080,-2980.0538,7212.9883,752.7411,-3037.5899,7159.9916,742.5332
1,Line,,,,,222.3661,,,,,,,,,,,,154,57.5361,-27.6783,213.0028,-2980.0538,7132.3134,955.5360,-3037.5899,7159.9916,742.5332
1,Line,,,,,70.8105,,,,,,,,,,,,176,70.5473,-4.8023,3.7598,-2897.0642,1820.4712,1313.4713,-2967.6115,1825.2735,1309.7115
1,Line,,,,,201.9114,,,,,,,,,,,,90,0.0000,201.8345,-5.5708,-2897.0642,2022.3057,1307.9005,-2897.0642,1820.4712,1313.4713
1,Line,,,,,222.3954,,,,,,,,,,,,99,19.6272,-128.6224,180.3629,-3038.4797,5650.6240,749.2804,-3058.1069,5779.2465,568.9176
1,Line,,,,,209.2890,,,,,,,,,,,,70,-70.5473,-197.0322,1.8110,-2967.6115,1825.2735,1309.7115,-2897.0642,2022.3057,1307.9005
1,Line,,,,,559.6693,,,,,,,,,,,,86,38.1235,515.2688,215.1148,-2373.9099,2566.5566,1518.8313,-2412.0334,2051.2878,1303.7165
1,Line,,,,,44.4491,,,,,,,,,,,,90,0.0000,42.2060,-13.9420,-3074.0799,6462.3196,1267.8176,-3074.0799,6420.1136,1281.7595
1,Line,,,,,463.7605,,,,,,,,,,,,57,219.3109,337.0810,230.9826,-2373.9099,2566.5566,1518.8313,-2593.2208,2229.4756,1287.8487
1,Line,,,,,254.6204,,,,,,,,,,,,135,-181.1874,178.1878,-15.8678,-2593.2208,2229.4756,1287.8487,-2412.0334,2051.2878,1303.7165
1,Line,,,,,40.4726,,,,,,,,,,,,90,0.0000,40.0389,-5.9089,-3074.0799,6244.1664,1242.3597,-3074.0799,6204.1275,1248.2686
1,Line,,,,,218.2526,,,,,,,,,,,,90,0.0000,-171.2640,135.2880,-2980.0538,6830.6362,1265.8285,-2980.0538,7001.9002,1130.5405
1,Line,,,,,61.4321,,,,,,,,,,,,28,12.7910,6.7412,59.7064,-3061.2889,6210.8686,1307.9750,-3074.0799,6204.1275,1248.2686
1,Line,,,,,74.6841,,,,,,,,,,,,111,12.7910,-33.2978,65.6153,-3061.2889,6210.8686,1307.9750,-3074.0799,6244.1664,1242.3597
1,Line,,,,,178.3779,,,,,,,,,,,,101,-35.5139,174.6489,-7.4300,-3073.9936,5825.2730,741.8505,-3038.4797,5650.6240,749.2804
1,Line,,,,,179.6569,,,,,,,,,,,,109,15.8868,-46.0265,-172.9329,-3058.1069,5779.2465,568.9176,-3073.9936,5825.2730,741.8505
1,Line,,,,,89.4829,,,,,,,,,,,,28,72.3223,39.1946,35.2203,-2980.0538,7001.9002,1130.5405,-3052.3760,6962.7056,1095.3202
1,Line,,,,,175.3652,,,,,,,,,,,,106,7.8592,-27.4016,-173.0327,-3030.6204,5623.2224,576.2477,-3038.4797,5650.6240,749.2804
1,Line,,,,,218.2526,,,,,,,,,,,,90,0.0000,-130.4132,175.0046,-2980.0538,7001.9002,1130.5405,-2980.0538,7132.3134,955.5360
1,Line,,,,,84.3958,,,,,,,,,,,,36,65.4730,47.7217,23.6341,-2980.0538,7132.3134,955.5360,-3045.5268,7084.5916,931.9019
1,Line,,,,,97.9019,,,,,,,,,,,,104,21.0525,-86.0148,41.7495,-3053.0274,5857.7718,1110.8620,-3074.0799,5943.7867,1069.1125
1,Line,,,,,133.4110,,,,,,,,,,,,90,0.0000,53.6512,122.1477,-3074.0799,5943.7867,1069.1125,-3074.0799,5890.1354,946.9649
1,Line,,,,,96.2892,,,,,,,,,,,,10,-80.9967,-14.8903,-49.8940,-3061.0505,6615.3025,1302.2863,-2980.0538,6630.1928,1352.1803
1,Line,,,,,229.7829,,,,,,,,,,,,114,77.6171,-172.4470,130.5289,-2980.0538,6630.1928,1352.1803,-3057.6709,6802.6398,1221.6515
