Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,0.0104,,,,,,0,0.0000,0.0000,0.0001,4.3511,9.7676,3.8058,4.3492,9.7676,3.7956
1,Line,,,,,,,,,,,0.0104,,,,,,180,0.0000,0.0000,-0.0001,4.3492,9.7443,3.7956,4.3511,9.7443,3.8058
1,Line,,,,,,,,,,,0.0204,,,,,,0,0.0000,0.0000,0.0001,4.3333,9.7677,3.8247,4.3256,9.7676,3.8058
1,Line,,,,,,,,,,,0.0201,,,,,,0,0.0001,0.0000,0.0001,4.3395,9.7677,3.8203,4.3256,9.7676,3.8058
1,Line,,,,,,,,,,,0.0060,,,,,,180,0.0000,0.0000,0.0000,4.3452,9.7677,3.8061,4.3511,9.7676,3.8058
1,Line,,,,,,,,,,,0.0103,,,,,,0,0.0000,0.0000,0.0000,4.3076,9.7676,3.7869,4.3020,9.7676,3.7956
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3076,9.7443,3.8247,4.3076,9.7676,3.8247
1,Line,,,,,,,,,,,0.0101,,,,,,0,0.0000,0.0000,0.0000,4.3158,9.7443,3.8305,4.3076,9.7443,3.8247
1,Line,,,,,,,,,,,0.0659,,,,,,178,-0.0004,0.0000,-0.0001,4.6476,9.8011,3.5293,4.7121,9.7988,3.5420
1,Line,,,,,,,,,,,0.0103,,,,,,0,0.0000,0.0000,0.0000,4.3076,9.7443,3.8247,4.3020,9.7443,3.8160
1,Line,,,,,,,,,,,0.0255,,,,,,77,0.0000,-0.0001,0.0000,4.3020,9.7443,3.8160,4.3076,9.7676,3.8247
1,Line,,,,,,,,,,,0.0101,,,,,,180,0.0000,0.0000,0.0000,4.3076,9.7676,3.8247,4.3158,9.7676,3.8305
1,Line,,,,,,,,,,,0.0127,,,,,,9,-0.0001,0.0000,0.0000,4.7551,9.7910,3.7012,4.7646,9.7925,3.6929
1,Line,,,,,,,,,,,0.0122,,,,,,78,0.0000,0.0000,-0.0001,4.7646,9.7925,3.6929,4.7661,9.7993,3.7029
1,Line,,,,,,,,,,,0.0109,,,,,,92,0.0000,0.0000,0.0001,4.7552,9.7890,3.7119,4.7551,9.7910,3.7012
1,Line,,,,,,,,,,,0.0668,,,,,,7,-0.0004,0.0000,-0.0001,4.6476,9.8011,3.5293,4.7121,9.8090,3.5444
1,Line,,,,,,,,,,,0.0131,,,,,,172,-0.0001,0.0000,0.0000,4.7646,9.7925,3.6929,4.7751,9.7911,3.7006
1,Line,,,,,,,,,,,0.0124,,,,,,138,0.0000,0.0000,0.0000,4.7751,9.7911,3.7006,4.7661,9.7993,3.7029
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3020,9.7443,3.8160,4.3020,9.7676,3.8160
1,Line,,,,,,,,,,,0.0104,,,,,,0,0.0000,0.0000,-0.0001,4.3020,9.7676,3.7956,4.3001,9.7676,3.8058
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3020,9.7443,3.7956,4.3020,9.7676,3.7956
1,Line,,,,,,,,,,,0.0104,,,,,,180,0.0000,0.0000,0.0001,4.3001,9.7443,3.8058,4.3020,9.7443,3.7956
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3076,9.7443,3.7869,4.3076,9.7676,3.7869
1,Line,,,,,,,,,,,0.0103,,,,,,180,0.0000,0.0000,0.0000,4.3020,9.7443,3.7956,4.3076,9.7443,3.7869
1,Line,,,,,,,,,,,0.0255,,,,,,103,0.0000,-0.0001,0.0000,4.3076,9.7443,3.7869,4.3020,9.7676,3.7956
1,Line,,,,,,,,,,,0.0104,,,,,,0,0.0000,0.0000,0.0001,4.3020,9.7443,3.8160,4.3001,9.7443,3.8058
1,Line,,,,,,,,,,,0.0255,,,,,,85,0.0000,-0.0001,-0.0001,4.3001,9.7443,3.8058,4.3020,9.7676,3.8160
1,Line,,,,,,,,,,,0.0103,,,,,,180,0.0000,0.0000,0.0000,4.3020,9.7676,3.8160,4.3076,9.7676,3.8247
1,Line,,,,,,,,,,,0.0255,,,,,,95,0.0000,-0.0001,-0.0001,4.3020,9.7443,3.7956,4.3001,9.7676,3.8058
1,Line,,,,,,,,,,,0.0104,,,,,,180,0.0000,0.0000,-0.0001,4.3001,9.7676,3.8058,4.3020,9.7676,3.8160
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3001,9.7443,3.8058,4.3001,9.7676,3.8058
1,Line,,,,,,,,,,,0.0255,,,,,,85,0.0000,-0.0001,-0.0001,4.9275,9.7443,3.8058,4.9294,9.7676,3.8160
1,Line,,,,,,,,,,,0.0194,,,,,,180,0.0001,0.0000,0.0000,4.9711,9.7852,3.8138,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0078,,,,,,0,0.0000,0.0000,0.0000,4.9725,9.7852,3.8061,4.9711,9.7852,3.7984
1,Line,,,,,,,,,,,0.0078,,,,,,180,0.0000,0.0000,0.0000,4.9711,9.7677,3.7984,4.9725,9.7677,3.8061
1,Line,,,,,,,,,,,0.0200,,,,,,180,0.0000,0.0000,0.0001,4.9607,9.7852,3.8247,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0197,,,,,,180,0.0001,0.0000,0.0001,4.9669,9.7852,3.8203,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0192,,,,,,180,-0.0001,0.0000,0.0000,4.9533,9.7852,3.8061,4.9725,9.7852,3.8061
1,Line,,,,,,,,,,,0.0677,,,,,,92,0.0000,-0.0001,0.0004,4.5737,9.8025,3.4856,4.5733,9.8147,3.4189
1,Line,,,,,,,,,,,0.0589,,,,,,83,0.0000,0.0001,-0.0003,4.5922,9.8147,3.4188,4.5908,9.8041,3.4767
1,Line,,,,,,,,,,,0.0613,,,,,,149,0.0001,-0.0001,0.0003,4.5908,9.8041,3.4767,4.5733,9.8147,3.4189
1,Line,,,,,,,,,,,0.0192,,,,,,95,0.0000,-0.0001,0.0000,4.9725,9.7677,3.8061,4.9711,9.7852,3.7984
1,Line,,,,,,,,,,,0.0077,,,,,,0,0.0000,0.0000,0.0000,4.9711,9.7852,3.7984,4.9669,9.7852,3.7919
1,Line,,,,,,,,,,,0.0193,,,,,,5,0.0001,0.0000,0.0000,4.5908,9.8041,3.4767,4.5737,9.8025,3.4856
1,Line,,,,,,,,,,,0.0201,,,,,,90,0.0000,0.0000,0.0001,4.9533,9.7852,3.8262,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0565,,,,,,0,0.0003,0.0000,0.0000,4.5002,9.8008,3.4948,4.4436,9.8008,3.4952
1,Line,,,,,,,,,,,0.0196,,,,,,92,0.0000,0.0000,0.0001,4.4436,9.8008,3.4952,4.4435,9.8043,3.4759
1,Line,,,,,,,,,,,0.0200,,,,,,0,0.0000,0.0000,-0.0001,4.9459,9.7852,3.7875,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0131,,,,,,172,-0.0001,0.0000,0.0000,4.5638,9.7763,3.7816,4.5743,9.7749,3.7893
1,Line,,,,,,,,,,,0.0101,,,,,,157,0.0000,0.0000,0.0000,4.5743,9.7749,3.7893,4.5653,9.7788,3.7916
1,Line,,,,,,,,,,,0.0127,,,,,,9,-0.0001,0.0000,0.0000,4.5543,9.7748,3.7899,4.5638,9.7763,3.7816
1,Line,,,,,,,,,,,0.0194,,,,,,0,-0.0001,0.0000,0.0000,4.9355,9.7852,3.8138,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0197,,,,,,0,-0.0001,0.0000,0.0001,4.9397,9.7852,3.8203,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0200,,,,,,0,0.0000,0.0000,0.0001,4.9459,9.7852,3.8247,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0197,,,,,,0,-0.0001,0.0000,-0.0001,4.9397,9.7852,3.7919,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0194,,,,,,0,-0.0001,0.0000,0.0000,4.9355,9.7852,3.7984,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0192,,,,,,0,-0.0001,0.0000,0.0000,4.9341,9.7852,3.8061,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.9711,9.7677,3.7984,4.9711,9.7852,3.7984
1,Line,,,,,,,,,,,0.0076,,,,,,0,0.0000,0.0000,0.0000,4.9459,9.7852,3.7875,4.9397,9.7852,3.7919
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.9459,9.7677,3.7875,4.9459,9.7852,3.7875
1,Line,,,,,,,,,,,0.0535,,,,,,82,0.0000,-0.0001,0.0003,4.8049,9.8053,3.4701,4.8063,9.8149,3.4175
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.9533,9.7677,3.7860,4.9533,9.7852,3.7860
1,Line,,,,,,,,,,,0.0075,,,,,,180,0.0000,0.0000,0.0000,4.9459,9.7677,3.7875,4.9533,9.7677,3.7860
1,Line,,,,,,,,,,,0.0191,,,,,,113,0.0000,-0.0001,0.0000,4.9533,9.7677,3.7860,4.9459,9.7852,3.7875
1,Line,,,,,,,,,,,0.0191,,,,,,110,0.0000,-0.0001,0.0000,4.9459,9.7677,3.7875,4.9397,9.7852,3.7919
1,Line,,,,,,,,,,,0.0077,,,,,,0,0.0000,0.0000,0.0000,4.9397,9.7852,3.7919,4.9355,9.7852,3.7984
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.9397,9.7677,3.7919,4.9397,9.7852,3.7919
1,Line,,,,,,,,,,,0.0223,,,,,,0,-0.0001,0.0000,0.0000,4.8063,9.8149,3.4175,4.8285,9.8150,3.4173
1,Line,,,,,,,,,,,0.0624,,,,,,92,0.0000,0.0001,-0.0003,4.7823,9.8149,3.4176,4.7826,9.8037,3.4790
1,Line,,,,,,,,,,,0.0076,,,,,,180,0.0000,0.0000,0.0000,4.9397,9.7677,3.7919,4.9459,9.7677,3.7875
1,Line,,,,,,,,,,,0.0075,,,,,,0,0.0000,0.0000,0.0000,4.9533,9.7852,3.7860,4.9459,9.7852,3.7875
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.9669,9.7677,3.7919,4.9669,9.7852,3.7919
1,Line,,,,,,,,,,,0.0076,,,,,,180,0.0000,0.0000,0.0000,4.9607,9.7677,3.7875,4.9669,9.7677,3.7919
1,Line,,,,,,,,,,,0.0191,,,,,,110,0.0000,-0.0001,0.0000,4.9669,9.7677,3.7919,4.9607,9.7852,3.7875
1,Line,,,,,,,,,,,0.0077,,,,,,180,0.0000,0.0000,0.0000,4.9669,9.7677,3.7919,4.9711,9.7677,3.7984
1,Line,,,,,,,,,,,0.0192,,,,,,103,0.0000,-0.0001,0.0000,4.9711,9.7677,3.7984,4.9669,9.7852,3.7919
1,Line,,,,,,,,,,,0.0076,,,,,,0,0.0000,0.0000,0.0000,4.9669,9.7852,3.7919,4.9607,9.7852,3.7875
1,Line,,,,,,,,,,,0.0154,,,,,,0,-0.0001,0.0000,0.0000,4.7206,9.8145,3.4197,4.7360,9.8145,3.4196
1,Line,,,,,,,,,,,0.0075,,,,,,180,0.0000,0.0000,0.0000,4.9533,9.7677,3.7860,4.9607,9.7677,3.7875
1,Line,,,,,,,,,,,0.0191,,,,,,113,0.0000,-0.0001,0.0000,4.9607,9.7677,3.7875,4.9533,9.7852,3.7860
1,Line,,,,,,,,,,,0.0075,,,,,,0,0.0000,0.0000,0.0000,4.9607,9.7852,3.7875,4.9533,9.7852,3.7860
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.9607,9.7677,3.7875,4.9607,9.7852,3.7875
1,Line,,,,,,,,,,,0.0571,,,,,,82,0.0000,0.0001,-0.0003,4.7360,9.8145,3.4196,4.7347,9.8043,3.4758
1,Line,,,,,,,,,,,0.0076,,,,,,180,0.0000,0.0000,0.0000,4.3333,9.7852,3.8247,4.3395,9.7852,3.8203
1,Line,,,,,,,,,,,0.0100,,,,,,0,0.0001,0.0000,0.0000,4.3354,9.7676,3.7811,4.3256,9.7676,3.7791
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3354,9.7443,3.7811,4.3354,9.7676,3.7811
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.3259,9.7677,3.8262,4.3259,9.7852,3.8262
1,Line,,,,,,,,,,,0.0075,,,,,,0,0.0000,0.0000,0.0000,4.3333,9.7677,3.8247,4.3259,9.7677,3.8262
1,Line,,,,,,,,,,,0.0191,,,,,,67,0.0000,-0.0001,0.0000,4.3259,9.7677,3.8262,4.3333,9.7852,3.8247
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3256,9.7443,3.7791,4.3256,9.7676,3.7791
1,Line,,,,,,,,,,,0.0100,,,,,,180,-0.0001,0.0000,0.0000,4.3158,9.7443,3.7811,4.3256,9.7443,3.7791
1,Line,,,,,,,,,,,0.0253,,,,,,113,0.0001,-0.0001,0.0000,4.3256,9.7443,3.7791,4.3158,9.7676,3.7811
1,Line,,,,,,,,,,,0.0100,,,,,,180,-0.0001,0.0000,0.0000,4.3256,9.7443,3.7791,4.3354,9.7443,3.7811
1,Line,,,,,,,,,,,0.0253,,,,,,113,0.0001,-0.0001,0.0000,4.3354,9.7443,3.7811,4.3256,9.7676,3.7791
1,Line,,,,,,,,,,,0.0100,,,,,,0,0.0001,0.0000,0.0000,4.3256,9.7676,3.7791,4.3158,9.7676,3.7811
1,Line,,,,,,,,,,,0.0075,,,,,,180,0.0000,0.0000,0.0000,4.3259,9.7852,3.8262,4.3333,9.7852,3.8247
1,Line,,,,,,,,,,,0.0201,,,,,,90,0.0000,0.0000,-0.0001,4.9533,9.7852,3.7860,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0255,,,,,,77,0.0000,-0.0001,0.0000,4.9294,9.7443,3.8160,4.9349,9.7676,3.8247
1,Line,,,,,,,,,,,0.0101,,,,,,180,0.0000,0.0000,0.0000,4.9349,9.7676,3.8247,4.9432,9.7676,3.8305
1,Line,,,,,,,,,,,0.0194,,,,,,180,0.0001,0.0000,0.0000,4.9711,9.7852,3.7984,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0197,,,,,,180,0.0001,0.0000,-0.0001,4.9669,9.7852,3.7919,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0200,,,,,,180,0.0000,0.0000,-0.0001,4.9607,9.7852,3.7875,4.9533,9.7852,3.8061
1,Line,,,,,,,,,,,0.0076,,,,,,0,0.0000,0.0000,0.0000,4.3395,9.7852,3.7919,4.3333,9.7852,3.7875
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.3395,9.7677,3.7919,4.3395,9.7852,3.7919
1,Line,,,,,,,,,,,0.0191,,,,,,67,0.0000,-0.0001,0.0000,4.3186,9.7677,3.8247,4.3259,9.7852,3.8262
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.3437,9.7677,3.7984,4.3437,9.7852,3.7984
1,Line,,,,,,,,,,,0.0077,,,,,,180,0.0000,0.0000,0.0000,4.3395,9.7677,3.7919,4.3437,9.7677,3.7984
1,Line,,,,,,,,,,,0.0192,,,,,,103,0.0000,-0.0001,0.0000,4.3437,9.7677,3.7984,4.3395,9.7852,3.7919
1,Line,,,,,,,,,,,0.0101,,,,,,0,0.0000,0.0000,0.0000,4.3436,9.7443,3.8247,4.3354,9.7443,3.8305
1,Line,,,,,,,,,,,0.0134,,,,,,9,0.0001,0.0000,0.0000,4.6582,9.8110,3.5915,4.6482,9.8094,3.6003
1,Line,,,,,,,,,,,0.0104,,,,,,119,0.0000,0.0000,-0.0001,4.6572,9.8128,3.5813,4.6582,9.8110,3.5915
1,Line,,,,,,,,,,,0.0138,,,,,,37,-0.0001,0.0000,0.0000,4.5159,9.7904,3.7040,4.5269,9.7986,3.7057
1,Line,,,,,,,,,,,0.0190,,,,,,91,0.0000,0.0000,-0.0001,4.7326,9.8118,3.6185,4.7327,9.8030,3.6353
1,Line,,,,,,,,,,,0.0135,,,,,,173,0.0001,0.0000,0.0000,4.7327,9.8030,3.6353,4.7217,9.8044,3.6276
1,Line,,,,,,,,,,,0.0160,,,,,,34,-0.0001,0.0000,0.0000,4.7217,9.8044,3.6276,4.7326,9.8118,3.6185
1,Line,,,,,,,,,,,0.0134,,,,,,9,0.0001,0.0000,0.0000,4.5753,9.7730,3.7995,4.5654,9.7714,3.8083
1,Line,,,,,,,,,,,0.0104,,,,,,119,0.0000,0.0000,-0.0001,4.5743,9.7749,3.7893,4.5753,9.7730,3.7995
1,Line,,,,,,,,,,,0.0140,,,,,,150,0.0001,0.0000,0.0000,4.5753,9.7730,3.7995,4.5653,9.7788,3.7916
1,Line,,,,,,,,,,,0.0204,,,,,,90,0.0000,0.0001,-0.0001,4.5269,9.7986,3.7057,4.5270,9.7871,3.7225
1,Line,,,,,,,,,,,0.0135,,,,,,173,0.0001,0.0000,0.0000,4.5270,9.7871,3.7225,4.5160,9.7885,3.7148
1,Line,,,,,,,,,,,0.0174,,,,,,43,-0.0001,-0.0001,0.0000,4.5160,9.7885,3.7148,4.5269,9.7986,3.7057
1,Line,,,,,,,,,,,0.0123,,,,,,26,-0.0001,0.0000,0.0000,4.7216,9.8063,3.6168,4.7326,9.8118,3.6185
1,Line,,,,,,,,,,,0.0103,,,,,,0,0.0000,0.0000,0.0000,4.3492,9.7443,3.8160,4.3436,9.7443,3.8247
1,Line,,,,,,,,,,,0.0255,,,,,,77,0.0000,-0.0001,0.0000,4.3436,9.7443,3.8247,4.3492,9.7676,3.8160
1,Line,,,,,,,,,,,0.0104,,,,,,180,0.0000,0.0000,0.0001,4.3492,9.7676,3.8160,4.3511,9.7676,3.8058
1,Line,,,,,,,,,,,0.0254,,,,,,70,0.0000,-0.0001,0.0000,4.3354,9.7443,3.8305,4.3436,9.7676,3.8247
1,Line,,,,,,,,,,,0.0103,,,,,,180,0.0000,0.0000,0.0000,4.3436,9.7676,3.8247,4.3492,9.7676,3.8160
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3436,9.7443,3.8247,4.3436,9.7676,3.8247
1,Line,,,,,,,,,,,0.0127,,,,,,9,-0.0001,0.0000,0.0000,4.7216,9.8063,3.6168,4.7311,9.8079,3.6085
1,Line,,,,,,,,,,,0.0108,,,,,,69,0.0000,0.0000,-0.0001,4.7311,9.8079,3.6085,4.7326,9.8118,3.6185
1,Line,,,,,,,,,,,0.0109,,,,,,92,0.0000,0.0000,0.0001,4.7217,9.8044,3.6276,4.7216,9.8063,3.6168
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.3492,9.7443,3.8160,4.3492,9.7676,3.8160
1,Line,,,,,,,,,,,0.0104,,,,,,0,0.0000,0.0000,-0.0001,4.3511,9.7443,3.8058,4.3492,9.7443,3.8160
1,Line,,,,,,,,,,,0.0107,,,,,,149,0.0000,0.0000,0.0000,4.7416,9.8065,3.6162,4.7326,9.8118,3.6185
1,Line,,,,,,,,,,,0.0077,,,,,,180,0.0000,0.0000,0.0000,4.9355,9.7677,3.7984,4.9397,9.7677,3.7919
1,Line,,,,,,,,,,,0.0198,,,,,,0,0.0001,0.0000,0.0000,4.9711,9.7677,3.8138,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0104,,,,,,0,0.0000,0.0000,0.0001,4.9785,9.7676,3.8058,4.9765,9.7676,3.7956
1,Line,,,,,,,,,,,0.0104,,,,,,180,0.0000,0.0000,-0.0001,4.9765,9.7443,3.7956,4.9785,9.7443,3.8058
1,Line,,,,,,,,,,,0.0201,,,,,,180,0.0000,0.0000,0.0001,4.9459,9.7677,3.8247,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0204,,,,,,8,0.0000,0.0000,0.0001,4.9533,9.7677,3.8262,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0060,,,,,,180,0.0000,0.0000,0.0000,4.9725,9.7677,3.8061,4.9785,9.7676,3.8058
1,Line,,,,,,,,,,,0.0103,,,,,,180,0.0000,0.0000,0.0000,4.9710,9.7443,3.7869,4.9765,9.7443,3.7956
1,Line,,,,,,,,,,,0.0255,,,,,,103,0.0000,-0.0001,0.0000,4.9765,9.7443,3.7956,4.9710,9.7676,3.7869
1,Line,,,,,,,,,,,0.0101,,,,,,0,0.0000,0.0000,0.0000,4.9710,9.7676,3.7869,4.9627,9.7676,3.7811
1,Line,,,,,,,,,,,0.0255,,,,,,95,0.0000,-0.0001,0.0001,4.9785,9.7443,3.8058,4.9765,9.7676,3.7956
1,Line,,,,,,,,,,,0.0103,,,,,,0,0.0000,0.0000,0.0000,4.9765,9.7676,3.7956,4.9710,9.7676,3.7869
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9765,9.7443,3.7956,4.9765,9.7676,3.7956
1,Line,,,,,,,,,,,0.0197,,,,,,180,-0.0001,0.0000,0.0001,4.9397,9.7677,3.8203,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0195,,,,,,0,0.0001,0.0000,0.0000,4.9711,9.7677,3.7984,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0197,,,,,,0,0.0001,0.0000,-0.0001,4.9669,9.7677,3.7919,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0198,,,,,,0,0.0000,0.0000,-0.0001,4.9607,9.7677,3.7875,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0078,,,,,,0,0.0000,0.0000,0.0000,4.9725,9.7677,3.8061,4.9711,9.7677,3.8138
1,Line,,,,,,,,,,,0.0192,,,,,,85,0.0000,-0.0001,0.0000,4.9711,9.7677,3.8138,4.9725,9.7852,3.8061
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,0.0001,0.0000,4.9725,9.7852,3.8061,4.9725,9.7677,3.8061
1,Line,,,,,,,,,,,0.0189,,,,,,180,-0.0001,0.0000,0.0000,4.9355,9.7677,3.7984,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0189,,,,,,180,-0.0001,0.0000,0.0000,4.9341,9.7677,3.8061,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0192,,,,,,180,-0.0001,0.0000,0.0000,4.9355,9.7677,3.8138,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0198,,,,,,8,0.0000,0.0000,-0.0001,4.9533,9.7677,3.7860,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0196,,,,,,180,0.0000,0.0000,-0.0001,4.9459,9.7677,3.7875,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0192,,,,,,180,-0.0001,0.0000,-0.0001,4.9397,9.7677,3.7919,4.9530,9.7676,3.8058
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9710,9.7443,3.7869,4.9710,9.7676,3.7869
1,Line,,,,,,,,,,,0.0103,,,,,,180,0.0000,0.0000,0.0000,4.9294,9.7443,3.7956,4.9349,9.7443,3.7869
1,Line,,,,,,,,,,,0.0255,,,,,,103,0.0000,-0.0001,0.0000,4.9349,9.7443,3.7869,4.9294,9.7676,3.7956
1,Line,,,,,,,,,,,0.0104,,,,,,0,0.0000,0.0000,-0.0001,4.9294,9.7676,3.7956,4.9275,9.7676,3.8058
1,Line,,,,,,,,,,,0.0254,,,,,,110,0.0000,-0.0001,0.0000,4.9432,9.7443,3.7811,4.9349,9.7676,3.7869
1,Line,,,,,,,,,,,0.0103,,,,,,0,0.0000,0.0000,0.0000,4.9349,9.7676,3.7869,4.9294,9.7676,3.7956
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9349,9.7443,3.7869,4.9349,9.7676,3.7869
1,Line,,,,,,,,,,,0.0104,,,,,,180,0.0000,0.0000,-0.0001,4.9275,9.7676,3.8058,4.9294,9.7676,3.8160
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9275,9.7443,3.8058,4.9275,9.7676,3.8058
1,Line,,,,,,,,,,,0.0104,,,,,,0,0.0000,0.0000,0.0001,4.9294,9.7443,3.8160,4.9275,9.7443,3.8058
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9294,9.7443,3.7956,4.9294,9.7676,3.7956
1,Line,,,,,,,,,,,0.0104,,,,,,180,0.0000,0.0000,0.0001,4.9275,9.7443,3.8058,4.9294,9.7443,3.7956
1,Line,,,,,,,,,,,0.0255,,,,,,95,0.0000,-0.0001,-0.0001,4.9294,9.7443,3.7956,4.9275,9.7676,3.8058
1,Line,,,,,,,,,,,0.0101,,,,,,180,0.0000,0.0000,0.0000,4.9349,9.7443,3.7869,4.9432,9.7443,3.7811
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9627,9.7443,3.7811,4.9627,9.7676,3.7811
1,Line,,,,,,,,,,,0.0100,,,,,,180,-0.0001,0.0000,0.0000,4.9530,9.7443,3.7791,4.9627,9.7443,3.7811
1,Line,,,,,,,,,,,0.0254,,,,,,113,0.0001,-0.0001,0.0000,4.9627,9.7443,3.7811,4.9530,9.7676,3.7791
1,Line,,,,,,,,,,,0.0101,,,,,,180,0.0000,0.0000,0.0000,4.9627,9.7443,3.7811,4.9710,9.7443,3.7869
1,Line,,,,,,,,,,,0.0254,,,,,,110,0.0000,-0.0001,0.0000,4.9710,9.7443,3.7869,4.9627,9.7676,3.7811
1,Line,,,,,,,,,,,0.0100,,,,,,0,0.0001,0.0000,0.0000,4.9627,9.7676,3.7811,4.9530,9.7676,3.7791
1,Line,,,,,,,,,,,0.0253,,,,,,113,0.0001,-0.0001,0.0000,4.9530,9.7443,3.7791,4.9432,9.7676,3.7811
1,Line,,,,,,,,,,,0.0101,,,,,,0,0.0000,0.0000,0.0000,4.9432,9.7676,3.7811,4.9349,9.7676,3.7869
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9432,9.7443,3.7811,4.9432,9.7676,3.7811
1,Line,,,,,,,,,,,0.0100,,,,,,0,0.0001,0.0000,0.0000,4.9530,9.7676,3.7791,4.9432,9.7676,3.7811
1,Line,,,,,,,,,,,0.0233,,,,,,90,0.0000,-0.0001,0.0000,4.9530,9.7443,3.7791,4.9530,9.7676,3.7791
1,Line,,,,,,,,,,,0.0100,,,,,,180,-0.0001,0.0000,0.0000,4.9432,9.7443,3.7811,4.9530,9.7443,3.7791
1,Line,,,,,,,,,,,0.0078,,,,,,180,0.0000,0.0000,0.0000,4.9341,9.7852,3.8061,4.9355,9.7852,3.8138
1,Line,,,,,,,,,,,0.1462,,,,,,21,0.0003,0.0001,-0.0007,4.6482,9.7855,3.7072,4.5949,9.7653,3.8419
1,Line,,,,,,,,,,,0.0117,,,,,,17,0.0000,0.0000,-0.0001,4.5544,9.7728,3.8006,4.5485,9.7711,3.8106
1,Line,,,,,,,,,,,0.0176,,,,,,90,0.0000,-0.0001,0.0000,4.9355,9.7677,3.7984,4.9355,9.7852,3.7984
