Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.2332,,,,,,,,,,,,,,31,0.1181,0.0711,-0.1881,-17.3844,27.4442,0.0048,-17.5025,27.3730,0.1929
1,Line,0.2332,,,,,,,,,,,,,,120,0.1181,-0.2009,0.0095,-17.3844,27.4442,0.0048,-17.5025,27.6451,-0.0047
1,Line,0.2124,,,,,,,,,,,,,,0,0.2124,0.0001,0.0000,-18.0838,26.4870,-0.9970,-18.2962,26.4869,-0.9970
1,Line,0.3362,,,,,,,,,,,,,,90,0.0000,0.2720,-0.1976,-17.5025,27.6451,-0.0047,-17.5025,27.3730,0.1929
1,Line,0.0570,,,,,,,,,,,,,,94,-0.0026,0.0381,0.0423,-18.3663,27.3807,-0.2978,-18.3638,27.3426,-0.3401
1,Line,0.0432,,,,,,,,,,,,,,90,0.0000,-0.0272,0.0335,-18.2964,26.7253,-1.0449,-18.2964,26.7525,-1.0785
1,Line,0.2124,,,,,,,,,,,,,,0,0.2124,0.0001,0.0000,-18.0840,26.7254,-1.0449,-18.2964,26.7253,-1.0449
1,Line,0.0432,,,,,,,,,,,,,,90,0.0000,-0.0272,0.0335,-18.0840,26.7254,-1.0449,-18.0840,26.7526,-1.0785
1,Line,0.2124,,,,,,,,,,,,,,0,0.2124,0.0001,0.0000,-18.0840,26.7526,-1.0785,-18.2964,26.7525,-1.0785
1,Line,0.2537,,,,,,,,,,,,,,90,0.0000,-0.0784,-0.2413,-18.3663,27.6774,-1.6934,-18.3663,27.7558,-1.4521
1,Line,0.0334,,,,,,,,,,,,,,90,0.0000,0.0319,-0.0098,-18.3424,26.3132,-1.0482,-18.3424,26.2813,-1.0385
1,Line,0.1295,,,,,,,,,,,,,,173,-0.1098,0.0141,0.0671,-18.3424,26.2813,-1.0385,-18.2326,26.2672,-1.1056
1,Line,0.0846,,,,,,,,,,,,,,180,-0.0846,0.0000,0.0000,-18.0204,26.3207,-0.4695,-17.9358,26.3207,-0.4695
1,Line,0.0728,,,,,,,,,,,,,,90,0.0004,-0.0542,0.0485,-18.3564,26.7733,-0.9180,-18.3568,26.8275,-0.9666
1,Line,0.1177,,,,,,,,,,,,,,90,0.0000,-0.0832,-0.0832,-18.3529,26.6823,-1.3966,-18.3529,26.7655,-1.3134
1,Line,0.2684,,,,,,,,,,,,,,90,0.0000,-0.2171,-0.1577,-18.4718,25.7105,-0.2465,-18.4718,25.9277,-0.0888
1,Line,0.1067,,,,,,,,,,,,,,90,0.0000,-0.0754,-0.0754,-18.4487,26.6717,-1.3782,-18.4487,26.7471,-1.3028
1,Line,0.0982,,,,,,,,,,,,,,11,0.0959,0.0184,-0.0106,-18.3529,26.7655,-1.3134,-18.4487,26.7471,-1.3028
1,Line,0.1708,,,,,,,,,,,,,,142,-0.1121,0.0871,0.0949,-18.4685,26.4511,-0.8231,-18.3564,26.3639,-0.9180
1,Line,0.2381,,,,,,,,,,,,,,92,-0.0035,0.1020,0.2151,-18.3698,25.4566,-0.9830,-18.3663,25.3546,-1.1981
1,Line,0.0846,,,,,,,,,,,,,,180,-0.0846,0.0000,0.0000,-18.0204,26.3207,-1.9240,-17.9358,26.3207,-1.9240
1,Line,0.1909,,,,,,,,,,,,,,135,0.1190,-0.1189,-0.0902,-18.3732,26.2938,-0.8215,-18.4923,26.4127,-0.7313
1,Line,0.1411,,,,,,,,,,,,,,148,0.1188,-0.0746,-0.0152,-18.3732,26.2938,-0.8215,-18.4920,26.3684,-0.8063
1,Line,0.1285,,,,,,,,,,,,,,90,-0.0001,-0.1161,-0.0550,-18.4686,26.3350,-0.8782,-18.4685,26.4511,-0.8231
1,Line,0.3891,,,,,,,,,,,,,,96,-0.0382,0.3488,0.1681,-18.4558,25.8057,-0.8149,-18.4176,25.4569,-0.9830
1,Line,0.2606,,,,,,,,,,,,,,90,0.0003,0.0805,0.2478,-18.4558,25.8057,-0.8149,-18.4561,25.7252,-1.0627
1,Line,0.2668,,,,,,,,,,,,,,90,0.0000,-0.1820,-0.1951,-18.1710,26.2226,-1.0492,-18.1710,26.4046,-0.8541
1,Line,0.1067,,,,,,,,,,,,,,90,0.0000,0.0754,0.0754,-18.4487,26.4656,-1.0212,-18.4487,26.3901,-1.0967
1,Line,0.2825,,,,,,,,,,,,,,98,-0.0385,0.2683,-0.0797,-18.4561,25.7252,-1.0627,-18.4176,25.4569,-0.9830
1,Line,0.2869,,,,,,,,,,,,,,90,0.0000,-0.2321,-0.1686,-18.4891,27.2557,-2.3890,-18.4891,27.4878,-2.2204
1,Line,0.1225,,,,,,,,,,,,,,14,0.1122,0.0290,-0.0399,-18.3564,26.3639,-0.9180,-18.4686,26.3350,-0.8782
1,Line,0.3148,,,,,,,,,,,,,,90,0.0000,-0.2547,-0.1850,-18.5070,27.3218,-2.5040,-18.5070,27.5765,-2.3190
1,Line,0.1339,,,,,,,,,,,,,,105,-0.0179,0.0661,-0.1150,-18.5070,27.3218,-2.5040,-18.4891,27.2557,-2.3890
1,Line,0.2688,,,,,,,,,,,,,,90,0.0000,-0.2328,0.1344,-17.9358,26.0879,-1.7896,-17.9358,26.3207,-1.9240
1,Line,0.5711,,,,,,,,,,,,,,90,0.0000,0.5586,0.1187,-17.4220,27.1281,-2.4535,-17.4220,26.5695,-2.5722
1,Line,0.1260,,,,,,,,,,,,,,18,-0.1055,-0.0341,0.0599,-18.4718,25.9277,-0.0888,-18.3663,25.9618,-0.1487
1,Line,0.0188,,,,,,,,,,,,,,0,0.0097,0.0000,-0.0162,-18.4737,26.5686,-0.7997,-18.4834,26.5686,-0.7836
1,Line,0.1324,,,,,,,,,,,,,,92,0.0044,-0.1300,0.0244,-18.4834,26.5686,-0.7836,-18.4878,26.6986,-0.8080
1,Line,0.1259,,,,,,,,,,,,,,12,-0.1055,-0.0222,0.0650,-18.4718,26.1728,0.0204,-18.3663,26.1950,-0.0446
1,Line,0.0188,,,,,,,,,,,,,,122,0.0097,-0.0154,-0.0050,-18.4737,26.9490,-1.0761,-18.4834,26.9644,-1.0711
1,Line,0.1324,,,,,,,,,,,,,,105,0.0044,-0.0170,0.1312,-18.4834,26.9644,-1.0711,-18.4878,26.9814,-1.2023
1,Line,0.2554,,,,,,,,,,,,,,90,0.0000,-0.2332,-0.1040,-18.3663,25.9618,-0.1487,-18.3663,26.1950,-0.0446
1,Line,0.2944,,,,,,,,,,,,,,94,-0.0109,0.1698,0.2403,-18.3731,26.1130,-1.5426,-18.3622,25.9432,-1.7829
1,Line,0.1322,,,,,,,,,,,,,,157,-0.1098,0.0461,0.0573,-18.3424,26.3132,-1.0482,-18.2326,26.2672,-1.1056
