,,,,117,0,0,0.0002,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,
1,Line,,,,,,,127,0,0,-0.0007,1.2371,1.6149,0.5024,0.0436,1.2371,1.6149,0.5296
1,Line,,,,,,,76,0,0,0,1.2371,1.6149,0.4822,0.1047,1.2371,1.6149,0.4828
1,Line,,,,,,,116,0,0,-0.0001,1.2371,1.6149,0.4828,0.0562,1.2371,1.6149,0.4885
1,Line,,,,,,,59,0,0,0.0008,1.2371,1.6149,0.2518,0.0934,1.2371,1.6149,0.2207
1,Line,,,,,,,119,0,0,-0.0003,1.2371,1.6149,0.4885,0.0443,1.2371,1.6149,0.5024
1,Line,,,,,,,12,0,0,-0.0005,1.2371,1.6149,0.4822,0.0741,1.2371,1.6149,0.5024
1,Line,,,,,,,125,0,0,0.0009,1.2371,1.6149,0.5181,0.0667,1.2371,1.6149,0.4822
1,Line,,,,,,,46,0,0,-0.0002,1.2371,1.6149,0.4822,0.0715,1.2371,1.6149,0.4885
1,Line,,,,,,,161,0,0,-0.0014,1.2371,1.6149,0.6354,0.0641,1.2371,1.6149,0.693
1,Line,,,,,,,95,0,0,-0.0001,-0.361,0.6367,0.2794,0.2068,-0.361,0.6367,0.2841
1,Line,,,,,,,11,0,0,0.0037,-0.361,0.6367,0.4318,0.1565,-0.361,0.6367,0.2794
1,Line,,,,,,,180,0,0,-0.0003,-0.361,0.6367,0.2794,0.0993,-0.361,0.6367,0.2916
1,Line,,,,,,,95,0,0,0.0001,-0.361,0.6367,0.4365,0.2138,-0.361,0.6367,0.4318
1,Line,,,,,,,175,0,0,-0.0034,-0.361,0.6367,0.2963,0.2031,-0.361,0.6367,0.4365
1,Line,,,,,,,0,0,0,0.0037,-0.361,0.6367,0.4365,0.1563,-0.361,0.6367,0.2841
1,Line,,,,,,,85,0,0,0.0036,-0.361,0.6367,0.4318,0.2599,-0.361,0.6367,0.2841
1,Line,,,,,,,3,0,0,-0.0039,-0.361,0.6367,0.2794,0.1964,-0.361,0.6367,0.4379
1,Line,,,,,,,176,0,0,-0.0003,-0.361,0.6367,0.4365,0.1819,-0.361,0.6367,0.4487
1,Line,,,,,,,180,0,0,-0.0037,-0.361,0.6367,0.2963,0.1563,-0.361,0.6367,0.4487
1,Group_9,-0.361,0.6367,0.1372,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,117,0,0,0.0003,-0.361,0.6367,0.4487,0.2551,-0.361,0.6367,0.4379
1,Line,,,,,,,22,0,0,0.0036,-0.361,0.6367,0.4379,0.1475,-0.361,0.6367,0.2916
1,Line,,,,,,,180,0,0,-0.0001,-0.361,0.6367,0.4318,0.0812,-0.361,0.6367,0.4379
1,Line,,,,,,,131,0,0,-0.0004,-0.361,0.6367,0.4318,0.3013,-0.361,0.6367,0.4487
1,Line,,,,,,,96,0,0,-0.0005,-0.361,0.6367,0.6251,0.1302,-0.361,0.6367,0.6441
1,Line,,,,,,,96,0,0,-0.0003,-0.361,0.6367,0.868,0.1669,-0.361,0.6367,0.8805
1,Line,,,,,,,92,0,0,-0.0001,-0.361,0.6367,0.8657,0.1656,-0.361,0.6367,0.868
1,Line,,,,,,,92,0,0,0.0001,-0.361,0.6367,0.8826,0.1657,-0.361,0.6367,0.8805
1,Line,,,,,,,179,0,0,-0.0004,-0.361,0.6367,0.8657,0.0181,-0.361,0.6367,0.8805
1,Line,,,,,,,88,0,0,-0.0001,-0.361,0.6367,0.8805,0.1657,-0.361,0.6367,0.8826
1,Line,,,,,,,115,0,0,0.0003,-0.361,0.6367,0.8759,0.0232,-0.361,0.6367,0.8657
1,Line,,,,,,,85,0,0,0.0001,-0.361,0.6367,0.8805,0.0194,-0.361,0.6367,0.8759
1,_AUDI_R835,-0.361,0.6367,0.0051,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,126,0,0,-0.0004,-0.361,0.6367,0.546,0.0768,-0.361,0.6367,0.5607
1,Line,,,,,,,46,0,0,-0.0002,-0.361,0.6367,0.546,0.1636,-0.361,0.6367,0.5562
1,Line,,,,,,,68,0,0,-0.0001,-0.361,0.6367,0.5562,0.1911,-0.361,0.6367,0.5607
1,Line,,,,,,,73,0,0,0,-0.361,0.6367,0.5467,0.1448,-0.361,0.6367,0.546
1,Line,,,,,,,86,0,0,0,-0.361,0.6367,0.5466,0.0421,-0.361,0.6367,0.5467
1,Line,,,,,,,53,0,0,0.0003,-0.361,0.6367,0.5607,0.1499,-0.361,0.6367,0.5466
1,Line,,,,,,,41,0,0,-0.0003,-0.361,0.6367,0.5467,0.1172,-0.361,0.6367,0.5607
1,Line,,,,,,,180,0,0,0.0004,-0.361,0.6367,0.8826,0.0178,-0.361,0.6367,0.868
1,Line,,,,,,,62,0,0,0.0006,-0.8431,0.2704,0.74,0.0286,-0.8431,0.2704,0.7149
1,Line,,,,,,,118,0,0,0.0004,-0.8431,0.2704,0.7327,0.0357,-0.8431,0.2704,0.7149
1,Line,,,,,,,63,0,0,0.0007,-0.8431,0.2704,0.7327,0.0309,-0.8431,0.2704,0.7059
1,Line,,,,,,,52,0,0,0.0005,-0.8431,0.2704,0.74,0.0369,-0.8431,0.2704,0.7216
1,Line,,,,,,,144,0,0,-0.0003,-0.8431,0.2704,0.708,0.0276,-0.8431,0.2704,0.7216
1,Line,,,,,,,171,0,0,-0.0009,-0.8431,0.2704,0.708,0.0443,-0.8431,0.2704,0.7464
1,Line,,,,,,,55,0,0,0.0006,-0.8431,0.2704,0.7464,0.0278,-0.8431,0.2704,0.7216
1,Line,,,,,,,169,0,0,0.0007,-0.8431,0.2704,0.7339,0.0338,-0.8431,0.2704,0.7059
1,Line,,,,,,,95,0,0,-0.0001,-0.361,0.6367,0.8759,0.0194,-0.361,0.6367,0.8805
1,Line,,,,,,,84,0,0,0.0003,-0.361,0.6367,0.8805,0.1669,-0.361,0.6367,0.868
1,Line,,,,,,,88,0,0,0.0001,-0.361,0.6367,0.868,0.1656,-0.361,0.6367,0.8657
1,Line,,,,,,,1,0,0,0.0004,-0.361,0.6367,0.8805,0.0181,-0.361,0.6367,0.8657
1,Line,,,,,,,62,0,0,0.0006,-0.8431,0.2704,0.7339,0.0294,-0.8431,0.2704,0.708
1,_AUDI_R830,-0.361,0.6367,0.0051,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,65,0,0,-0.0003,-0.361,0.6367,0.8657,0.0232,-0.361,0.6367,0.8759
1,Line,,,,,,,138,0,0,-0.0003,-0.361,0.6367,0.5437,0.0627,-0.361,0.6367,0.5562
1,Line,,,,,,,139,0,0,0.0003,-0.361,0.6367,0.5607,0.1172,-0.361,0.6367,0.5467
1,Line,,,,,,,107,0,0,0,-0.361,0.6367,0.546,0.1448,-0.361,0.6367,0.5467
1,Line,,,,,,,54,0,0,0.0004,-0.361,0.6367,0.5607,0.0768,-0.361,0.6367,0.546
1,Line,,,,,,,94,0,0,0,-0.361,0.6367,0.5467,0.0421,-0.361,0.6367,0.5466
1,Line,,,,,,,87,0,0,0,-0.361,0.6367,0.6395,0.0469,-0.361,0.6367,0.6384
1,Line,,,,,,,51,0,0,0.0003,-0.361,0.6367,0.6508,0.1461,-0.361,0.6367,0.6395
1,Line,,,,,,,127,0,0,-0.0003,-0.361,0.6367,0.5466,0.1499,-0.361,0.6367,0.5607
1,Line,,,,,,,134,0,0,0.0002,-0.361,0.6367,0.5562,0.1636,-0.361,0.6367,0.546
1,Line,,,,,,,122,0,0,-0.0001,-0.361,0.6367,0.5416,0.1002,-0.361,0.6367,0.5437
1,Line,,,,,,,24,0,0,0.0004,-0.361,0.6367,0.5559,0.0508,-0.361,0.6367,0.5416
1,Line,,,,,,,116,0,0,0,-0.361,0.6367,0.5562,0.1185,-0.361,0.6367,0.5559
1,Line,,,,,,,93,0,0,0.0004,-0.361,0.6367,0.5562,0.1273,-0.361,0.6367,0.5416
1,Line,,,,,,,112,0,0,0.0001,-0.361,0.6367,0.5607,0.1911,-0.361,0.6367,0.5562
1,Line,,,,,,,114,0,0,-0.0001,-0.361,0.6367,0.5437,0.1718,-0.361,0.6367,0.546
1,Line,,,,,,,42,0,0,0.0003,-0.361,0.6367,0.5562,0.0627,-0.361,0.6367,0.5437
1,Line,,,,,,,37,0,0,0.0003,-0.361,0.6367,0.6508,0.1114,-0.361,0.6367,0.6384
1,Line,,,,,,,156,0,0,-0.0004,-0.361,0.6367,0.5416,0.0508,-0.361,0.6367,0.5559
1,Line,,,,,,,84,0,0,0.0005,-0.361,0.6367,0.6441,0.1302,-0.361,0.6367,0.6251
1,Line,,,,,,,65,0,0,-0.0001,-0.361,0.6367,0.6388,0.1202,-0.361,0.6367,0.6441
1,Line,,,,,,,64,0,0,0,-0.361,0.6367,0.5559,0.1185,-0.361,0.6367,0.5562
1,Line,,,,,,,66,0,0,0.0001,-0.361,0.6367,0.546,0.1718,-0.361,0.6367,0.5437
1,Line,,,,,,,87,0,0,-0.0004,-0.361,0.6367,0.5416,0.1273,-0.361,0.6367,0.5562
1,Line,,,,,,,58,0,0,0.0001,-0.361,0.6367,0.5437,0.1002,-0.361,0.6367,0.5416
1,Line,,,,,,,153,0,0,-0.0003,-0.361,0.6367,0.6251,0.0441,-0.361,0.6367,0.6388
1,Line,,,,,,,137,0,0,0.0004,-0.361,0.6367,0.6508,0.0697,-0.361,0.6367,0.6357
1,Line,,,,,,,67,0,0,-0.0002,-0.361,0.6367,0.6441,0.1925,-0.361,0.6367,0.6508
1,Line,,,,,,,71,0,0,0.0001,-0.361,0.6367,0.6384,0.1198,-0.361,0.6367,0.6357
1,Line,,,,,,,65,0,0,0.0001,-0.361,0.6367,0.6357,0.1769,-0.361,0.6367,0.63
1,Line,,,,,,,57,0,0,0.0001,-0.361,0.6367,0.63,0.1176,-0.361,0.6367,0.6251
1,Line,,,,,,,150,0,0,0.0003,-0.361,0.6367,0.6441,0.0608,-0.361,0.6367,0.63
1,Line,,,,,,,46,0,0,0.0002,-0.361,0.6367,0.6441,0.1809,-0.361,0.6367,0.6357
1,Line,,,,,,,160,0,0,0.0008,-0.8431,0.2704,0.792,0.0388,-0.8431,0.2704,0.7598
1,Line,,,,,,,133,0,0,0.0002,-0.8431,0.2704,0.8721,0.0249,-0.8431,0.2704,0.8654
1,Line,,,,,,,174,0,0,-0.0007,-0.8431,0.2704,0.792,0.0279,-0.8431,0.2704,0.8189
1,Line,,,,,,,35,0,0,0,-0.8431,0.2704,0.8182,0.0218,-0.8431,0.2704,0.8189
1,Line,,,,,,,105,0,0,0.0004,-0.8431,0.2704,0.8654,0.0258,-0.8431,0.2704,0.8494
1,Line,,,,,,,117,0,0,0,-0.8431,0.2704,0.8497,0.0141,-0.8431,0.2704,0.8494
1,Line,,,,,,,177,0,0,0.0006,-0.8431,0.2704,0.8721,0.0243,-0.8431,0.2704,0.8494
1,Line,,,,,,,65,0,0,-0.0005,-0.8431,0.2704,0.8497,0.0261,-0.8431,0.2704,0.8721
1,Line,,,,,,,35,0,0,0.0008,-0.8431,0.2704,0.851,0.0385,-0.8431,0.2704,0.8189
1,Line,,,,,,,13,0,0,0.0006,-0.8431,0.2704,0.8974,0.0321,-0.8431,0.2704,0.8721
1,Line,,,,,,,66,0,0,-0.0005,-0.8431,0.2704,0.8767,0.0245,-0.8431,0.2704,0.8974
1,Line,,,,,,,69,0,0,0.0004,-0.8431,0.2704,0.8898,0.0218,-0.8431,0.2704,0.8721
1,Line,,,,,,,42,0,0,0.0001,-0.8431,0.2704,0.8767,0.0235,-0.8431,0.2704,0.8721
1,Line,,,,,,,38,0,0,0,-0.8431,0.2704,0.851,0.0225,-0.8431,0.2704,0.8497
1,Line,,,,,,,14,0,0,0.0007,-0.8431,0.2704,0.8767,0.0335,-0.8431,0.2704,0.8497
1,Line,,,,,,,59,0,0,-0.0006,-0.8431,0.2704,0.851,0.0288,-0.8431,0.2704,0.8767
1,Line,,,,,,,42,0,0,-0.0008,-0.8431,0.2704,0.8189,0.0327,-0.8431,0.2704,0.8497
1,Line,,,,,,,48,0,0,0.0002,-0.8431,0.2704,0.8434,0.0094,-0.8431,0.2704,0.8345
1,Line,,,,,,,162,0,0,0.0001,-0.8431,0.2704,0.8494,0.0202,-0.8431,0.2704,0.8434
1,Line,,,,,,,65,0,0,0,-0.8431,0.2704,0.8434,0.023,-0.8431,0.2704,0.8452
1,Line,,,,,,,77,0,0,-0.0005,-0.8431,0.2704,0.8294,0.0222,-0.8431,0.2704,0.8494
1,Line,,,,,,,149,0,0,-0.0001,-0.8431,0.2704,0.8294,0.0248,-0.8431,0.2704,0.8345
1,Line,,,,,,,64,0,0,-0.0004,-0.8431,0.2704,0.815,0.0165,-0.8431,0.2704,0.8294
1,Line,,,,,,,168,0,0,0.0004,-0.8431,0.2704,0.8494,0.0237,-0.8431,0.2704,0.8345
1,Line,,,,,,,53,0,0,0.0005,-0.8431,0.2704,0.8654,0.0426,-0.8431,0.2704,0.8452
1,Line,,,,,,,84,0,0,-0.0001,-0.8431,0.2704,0.815,0.0169,-0.8431,0.2704,0.8189
1,Line,,,,,,,91,0,0,-0.0003,-0.8431,0.2704,0.8189,0.0168,-0.8431,0.2704,0.8294
1,Line,,,,,,,147,0,0,0.0005,-0.8431,0.2704,0.8497,0.0218,-0.8431,0.2704,0.8294
1,Line,,,,,,,117,0,0,0.0005,-0.8431,0.2704,0.8694,0.035,-0.8431,0.2704,0.851
1,Line,,,,,,,38,0,0,-0.0005,-0.8431,0.2704,0.8434,0.0269,-0.8431,0.2704,0.8654
1,Line,,,,,,,63,0,0,0.0006,-0.8431,0.2704,0.8694,0.0278,-0.8431,0.2704,0.8452
1,Line,,,,,,,48,0,0,-0.0001,-0.8431,0.2704,0.8654,0.0281,-0.8431,0.2704,0.8694
1,Line,,,,,,,43,0,0,0.0002,-0.8431,0.2704,0.8974,0.0244,-0.8431,0.2704,0.8898
1,Line,,,,,,,51,0,0,-0.0002,-0.8431,0.2704,0.9066,0.028,-0.8431,0.2704,0.9139
1,Line,,,,,,,28,0,0,0.0002,-0.8431,0.2704,0.7149,0.023,-0.8431,0.2704,0.7059
1,Line,,,,,,,68,0,0,-0.0004,-0.8431,0.2704,0.6893,0.0418,-0.8431,0.2704,0.7059
1,Line,,,,,,,60,0,0,0.0004,-0.8431,0.2704,0.9066,0.0471,-0.8431,0.2704,0.8885
1,Line,,,,,,,166,0,0,0.0008,-0.8431,0.2704,0.9144,0.0371,-0.8431,0.2704,0.8825
1,Line,,,,,,,63,0,0,0.0006,-0.8431,0.2704,0.9066,0.0275,-0.8431,0.2704,0.8825
1,Line,,,,,,,136,0,0,0.0002,-0.8431,0.2704,0.9144,0.0254,-0.8431,0.2704,0.9066
1,Line,,,,,,,106,0,0,0.0006,-0.8431,0.2704,0.7149,0.0349,-0.8431,0.2704,0.6893
1,Line,,,,,,,12,0,0,0.0003,-0.8431,0.2704,0.6666,0.0237,-0.8431,0.2704,0.6524
1,Line,,,,,,,67,0,0,-0.0007,-0.8431,0.2704,0.6524,0.0425,-0.8431,0.2704,0.6817
1,Line,,,,,,,100,0,0,-0.0006,-0.8431,0.2704,0.6583,0.0373,-0.8431,0.2704,0.6817
1,Line,,,,,,,100,0,0,-0.0006,-0.8431,0.2704,0.6524,0.0408,-0.8431,0.2704,0.6775
1,Line,,,,,,,21,0,0,0.0003,-0.8431,0.2704,0.6893,0.0233,-0.8431,0.2704,0.6775
1,Line,,,,,,,66,0,0,-0.0003,-0.8431,0.2704,0.6666,0.0423,-0.8431,0.2704,0.6775
1,Line,,,,,,,100,0,0,0.0006,-0.8431,0.2704,0.6893,0.0365,-0.8431,0.2704,0.6666
1,Line,,,,,,,40,0,0,0.0002,-0.8431,0.2704,0.9238,0.0242,-0.8431,0.2704,0.9144
1,Line,,,,,,,67,0,0,0.0005,-0.8431,0.2704,0.8885,0.0227,-0.8431,0.2704,0.8694
1,Line,,,,,,,59,0,0,-0.0001,-0.8431,0.2704,0.8825,0.0339,-0.8431,0.2704,0.8885
1,Line,,,,,,,120,0,0,0.0003,-0.8431,0.2704,0.8885,0.0319,-0.8431,0.2704,0.8767
1,Line,,,,,,,61,0,0,0.0003,-0.8431,0.2704,0.8825,0.045,-0.8431,0.2704,0.8694
1,Line,,,,,,,164,0,0,0.0006,-0.8431,0.2704,0.8898,0.0303,-0.8431,0.2704,0.8654
1,Line,,,,,,,80,0,0,0.0004,-0.8431,0.2704,0.8825,0.026,-0.8431,0.2704,0.8654
1,Line,,,,,,,125,0,0,0.0002,-0.8431,0.2704,0.8898,0.031,-0.8431,0.2704,0.8825
1,Line,,,,,,,146,0,0,0.0002,-0.8431,0.2704,0.8767,0.0226,-0.8431,0.2704,0.8694
1,Line,,,,,,,151,0,0,-0.0002,-0.8431,0.2704,0.9139,0.0225,-0.8431,0.2704,0.9238
1,Line,,,,,,,143,0,0,0.0008,-0.8431,0.2704,0.9238,0.0403,-0.8431,0.2704,0.8898
1,Line,,,,,,,72,0,0,0.0006,-0.8431,0.2704,0.9144,0.0319,-0.8431,0.2704,0.8898
1,Line,,,,,,,72,0,0,0.0006,-0.8431,0.2704,0.9238,0.0344,-0.8431,0.2704,0.8974
1,Line,,,,,,,148,0,0,-0.0002,-0.8431,0.2704,0.8885,0.0227,-0.8431,0.2704,0.8974
1,Line,,,,,,,111,0,0,0.0004,-0.8431,0.2704,0.9139,0.0398,-0.8431,0.2704,0.8974
1,Line,,,,,,,72,0,0,-0.0006,-0.8431,0.2704,0.8885,0.0328,-0.8431,0.2704,0.9139
1,Line,,,,,,,160,0,0,-0.0005,-0.8431,0.2704,0.815,0.0348,-0.8431,0.2704,0.8345
1,Line,,,,,,,32,0,0,-0.0002,-0.8431,0.2704,0.7327,0.0231,-0.8431,0.2704,0.74
1,Line,,,,,,,131,0,0,-0.0007,-0.8431,0.2704,0.7327,0.0291,-0.8431,0.2704,0.7598
1,Line,,,,,,,10,0,0,0.0004,-0.8431,0.2704,0.7747,0.0376,-0.8431,0.2704,0.7591
1,Line,,,,,,,62,0,0,-0.0004,-0.8431,0.2704,0.7149,0.0357,-0.8431,0.2704,0.7327
1,Line,,,,,,,128,0,0,-0.0005,-0.8431,0.2704,0.7216,0.0369,-0.8431,0.2704,0.74
1,Line,,,,,,,118,0,0,-0.0006,-0.8431,0.2704,0.7149,0.0286,-0.8431,0.2704,0.74
1,Line,,,,,,,134,0,0,0.0002,-0.8431,0.2704,0.7216,0.0236,-0.8431,0.2704,0.7149
1,Line,,,,,,,68,0,0,0.0002,-0.8431,0.2704,0.7691,0.0129,-0.8431,0.2704,0.7591
1,Line,,,,,,,154,0,0,0.0007,-0.8431,0.2704,0.7598,0.0333,-0.8431,0.2704,0.7327
1,Line,,,,,,,144,0,0,0,-0.8431,0.2704,0.7327,0.0207,-0.8431,0.2704,0.7339
1,Line,,,,,,,11,0,0,-0.0007,-0.8431,0.2704,0.7059,0.0338,-0.8431,0.2704,0.7339
1,Line,,,,,,,132,0,0,0.0006,-0.8431,0.2704,0.7598,0.0277,-0.8431,0.2704,0.7339
1,Line,,,,,,,15,0,0,0.0013,-0.8431,0.2704,0.8129,0.0562,-0.8431,0.2704,0.7591
1,Line,,,,,,,42,0,0,0.0013,-0.8431,0.2704,0.8129,0.0626,-0.8431,0.2704,0.7598
1,Line,,,,,,,65,0,0,0,-0.8431,0.2704,0.7598,0.023,-0.8431,0.2704,0.7591
1,Line,,,,,,,36,0,0,-0.0003,-0.8431,0.2704,0.708,0.0276,-0.8431,0.2704,0.7216
1,Line,,,,,,,152,0,0,-0.0007,-0.8431,0.2704,0.7598,0.0305,-0.8431,0.2704,0.789
1,Line,,,,,,,149,0,0,0.0007,-0.8431,0.2704,0.792,0.0282,-0.8431,0.2704,0.765
1,Line,,,,,,,36,0,0,-0.0001,-0.8431,0.2704,0.789,0.0226,-0.8431,0.2704,0.792
1,Line,,,,,,,56,0,0,0.0006,-0.8431,0.2704,0.789,0.0354,-0.8431,0.2704,0.765
1,Line,,,,,,,129,0,0,0.0002,-0.8431,0.2704,0.7464,0.0235,-0.8431,0.2704,0.74
1,Line,,,,,,,58,0,0,-0.0005,-0.8431,0.2704,0.74,0.0342,-0.8431,0.2704,0.7598
1,Line,,,,,,,35,0,0,-0.0001,-0.8431,0.2704,0.7598,0.0231,-0.8431,0.2704,0.765
1,Line,,,,,,,62,0,0,-0.0006,-0.8431,0.2704,0.792,0.0285,-0.8431,0.2704,0.815
1,Line,,,,,,,9,0,0,-0.0009,-0.8431,0.2704,0.708,0.0443,-0.8431,0.2704,0.7464
1,Line,,,,,,,118,0,0,0.0006,-0.8431,0.2704,0.7339,0.0294,-0.8431,0.2704,0.708
1,Line,,,,,,,125,0,0,-0.0006,-0.8431,0.2704,0.7216,0.0278,-0.8431,0.2704,0.7464
1,Line,,,,,,,37,0,0,-0.0003,-0.8431,0.2704,0.7339,0.0288,-0.8431,0.2704,0.7464
1,Line,,,,,,,29,0,0,0.0003,-0.8431,0.2704,0.7591,0.0167,-0.8431,0.2704,0.7464
1,Line,,,,,,,179,0,0,0.0001,-0.8431,0.2704,0.7632,0.0249,-0.8431,0.2704,0.7591
1,Line,,,,,,,40,0,0,0.0006,-0.8431,0.2704,0.7591,0.0309,-0.8431,0.2704,0.7339
1,Line,,,,,,,117,0,0,0.0007,-0.8431,0.2704,0.7327,0.0309,-0.8431,0.2704,0.7059
1,Line,,,,,,,49,0,0,-0.0005,-0.8431,0.2704,0.8156,0.0199,-0.8431,0.2704,0.8345
1,Line,,,,,,,67,0,0,-0.0003,-0.8431,0.2704,0.8345,0.0243,-0.8431,0.2704,0.8452
1,Line,,,,,,,37,0,0,0.0007,-0.8431,0.2704,0.8452,0.0314,-0.8431,0.2704,0.8153
1,Line,,,,,,,58,0,0,0.0005,-0.8431,0.2704,0.8345,0.0331,-0.8431,0.2704,0.8153
1,Line,,,,,,,144,0,0,0,-0.8431,0.2704,0.789,0.021,-0.8431,0.2704,0.7876
1,Line,,,,,,,59,0,0,0,-0.8431,0.2704,0.8156,0.0263,-0.8431,0.2704,0.8153
1,Line,,,,,,,81,0,0,-0.0001,-0.8431,0.2704,0.8129,0.0086,-0.8431,0.2704,0.8156
1,Line,,,,,,,167,0,0,0.0009,-0.8431,0.2704,0.851,0.0409,-0.8431,0.2704,0.8153
1,Line,,,,,,,50,0,0,0.0006,-0.8431,0.2704,0.8182,0.0353,-0.8431,0.2704,0.792
1,Line,,,,,,,4,0,0,-0.0001,-0.8431,0.2704,0.8131,0.0289,-0.8431,0.2704,0.8156
1,Line,,,,,,,166,0,0,0,-0.8431,0.2704,0.815,0.0245,-0.8431,0.2704,0.8156
1,Line,,,,,,,2,0,0,0.0007,-0.8431,0.2704,0.8182,0.0302,-0.8431,0.2704,0.789
1,Line,,,,,,,147,0,0,-0.0001,-0.8431,0.2704,0.8452,0.0215,-0.8431,0.2704,0.851
1,Line,,,,,,,146,0,0,0.0001,-0.8431,0.2704,0.8182,0.0209,-0.8431,0.2704,0.8153
1,Line,,,,,,,35,0,0,0.0008,-0.8431,0.2704,0.851,0.0344,-0.8431,0.2704,0.8182
1,Line,,,,,,,129,0,0,0.0006,-0.8431,0.2704,0.8153,0.0345,-0.8431,0.2704,0.789
1,Line,,,,,,,152,0,0,-0.0001,-0.8431,0.2704,0.6775,0.0191,-0.8431,0.2704,0.6817
1,Line,,,,,,,164,0,0,-0.001,-0.8431,0.2704,0.6817,0.0456,-0.8431,0.2704,0.7216
1,Line,,,,,,,105,0,0,-0.0006,-0.8431,0.2704,0.6983,0.0306,-0.8431,0.2704,0.7216
1,Line,,,,,,,106,0,0,-0.0006,-0.8431,0.2704,0.6817,0.0357,-0.8431,0.2704,0.708
1,Line,,,,,,,147,0,0,-0.0001,-0.8431,0.2704,0.7059,0.0199,-0.8431,0.2704,0.708
1,Line,,,,,,,61,0,0,-0.0007,-0.8431,0.2704,0.6775,0.0391,-0.8431,0.2704,0.708
1,Line,,,,,,,106,0,0,0.0007,-0.8431,0.2704,0.7059,0.0389,-0.8431,0.2704,0.6775
1,Line,,,,,,,26,0,0,-0.0004,-0.8431,0.2704,0.6817,0.0279,-0.8431,0.2704,0.6983
1,Line,,,,,,,143,0,0,0,-0.8431,0.2704,0.7598,0.0211,-0.8431,0.2704,0.7598
1,Line,,,,,,,178,0,0,0.0007,-0.8431,0.2704,0.8153,0.0288,-0.8431,0.2704,0.7876
1,Line,,,,,,,64,0,0,-0.0001,-0.8431,0.2704,0.8129,0.0342,-0.8431,0.2704,0.8153
1,Line,,,,,,,138,0,0,0.0007,-0.8431,0.2704,0.7876,0.0346,-0.8431,0.2704,0.7598
1,Line,,,,,,,120,0,0,-0.0004,-0.8431,0.2704,0.6983,0.0411,-0.8431,0.2704,0.7149
1,Line,,,,,,,149,0,0,0.0007,-0.8431,0.2704,0.7876,0.0291,-0.8431,0.2704,0.7598
1,Line,,,,,,,54,0,0,0.0006,-0.8431,0.2704,0.8129,0.0427,-0.8431,0.2704,0.7876
1,Line,,,,,,,162,0,0,-0.0001,-0.8431,0.2704,0.6524,0.0186,-0.8431,0.2704,0.6583
1,Line,,,,,,,97,0,0,0.0005,-0.8431,0.2704,0.9494,0.0485,-0.8431,0.2704,0.9306
1,Line,,,,,,,96,0,0,-0.0003,-0.8431,0.2704,0.9502,0.0269,-0.8431,0.2704,0.9607
1,Line,,,,,,,4,0,0,-0.0005,-0.8431,0.2704,0.9306,0.0281,-0.8431,0.2704,0.9502
1,Line,,,,,,,67,0,0,-0.0007,-0.8431,0.2704,0.9306,0.0447,-0.8431,0.2704,0.9607
1,Line,,,,,,,130,0,0,-0.0005,-0.8431,0.2704,0.9607,0.0362,-0.8431,0.2704,0.9806
1,Line,,,,,,,7,0,0,0.0003,-0.8431,0.2704,0.9806,0.0222,-0.8431,0.2704,0.9664
1,Line,,,,,,,127,0,0,0.0004,-0.8431,0.2704,0.9834,0.0363,-0.8431,0.2704,0.9664
1,Line,,,,,,,138,0,0,-0.0006,-0.8431,0.2704,0.9502,0.0363,-0.8431,0.2704,0.9747
1,Line,,,,,,,159,0,0,0.0004,-0.8431,0.2704,0.9747,0.0249,-0.8431,0.2704,0.9597
1,Line,,,,,,,46,0,0,0.0003,-0.8431,0.2704,0.9597,0.026,-0.8431,0.2704,0.9494
1,Line,,,,,,,70,0,0,0,-0.8431,0.2704,0.9496,0.045,-0.8431,0.2704,0.9494
1,Line,,,,,,,93,0,0,-0.0001,-0.8431,0.2704,0.9597,0.0274,-0.8431,0.2704,0.9653
1,Line,,,,,,,13,0,0,0.0003,-0.8431,0.2704,0.9747,0.0223,-0.8431,0.2704,0.9607
1,Line,,,,,,,93,0,0,-0.0001,-0.8431,0.2704,0.9747,0.0298,-0.8431,0.2704,0.9806
1,Line,,,,,,,116,0,0,0.0002,-0.8431,0.2704,0.9747,0.0384,-0.8431,0.2704,0.9653
1,Line,,,,,,,93,0,0,-0.0001,-0.8431,0.2704,0.9607,0.0279,-0.8431,0.2704,0.9664
1,Line,,,,,,,91,0,0,0.0001,-0.8431,0.2704,0.9834,0.0299,-0.8431,0.2704,0.9806
1,Line,,,,,,,91,0,0,-0.0001,-0.8431,0.2704,0.9653,0.027,-0.8431,0.2704,0.9677
1,Line,,,,,,,168,0,0,0.0004,-0.8431,0.2704,0.9806,0.0248,-0.8431,0.2704,0.9653
1,Line,,,,,,,116,0,0,0.0003,-0.8431,0.2704,0.9806,0.0376,-0.8431,0.2704,0.9677
1,Line,,,,,,,0,0,0,-0.0004,-0.8431,0.2704,0.9689,0.0222,-0.8431,0.2704,0.9834
1,Line,,,,,,,116,0,0,0.0004,-0.8431,0.2704,0.9834,0.0377,-0.8431,0.2704,0.9653
