Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,3.2961,,,,,,,,114,-0.7828,1.7559,0.1681,57.6560,290.8016,63.5255,58.9931,287.8026,63.2383
1,Line,,,,,,,0.7340,,,,,,,,68,0.0617,0.1547,0.3962,59.0984,288.0668,63.9150,58.9931,287.8026,63.2383
1,Line,,,,,,,2.9848,,,,,,,,69,-0.6186,-1.6114,-0.2733,57.6080,299.0704,62.4561,58.6647,301.8226,62.9230
1,Line,,,,,,,2.9848,,,,,,,,109,-0.5611,1.5881,0.4660,58.1401,290.7792,64.7110,59.0984,288.0668,63.9150
1,Line,,,,,,,1.2807,,,,,,,,177,-0.2834,0.0131,-0.6941,57.6560,290.8016,63.5255,58.1401,290.7792,64.7110
1,Line,,,,,,,3.4288,,,,,,,,106,0.4994,-1.7427,-0.8622,58.9931,287.8026,63.2383,58.1401,290.7792,64.7110
1,Line,,,,,,,2.0868,,,,,,,,62,0.5433,1.0256,0.3818,143.1403,174.1820,67.0555,142.2124,172.4304,66.4034
1,Line,,,,,,,7.2939,,,,,,,,56,1.5666,2.3580,-3.1972,144.8881,176.4579,60.9425,142.2124,172.4304,66.4034
1,Line,,,,,,,6.7529,,,,,,,,52,1.0233,1.3325,-3.5790,144.8881,176.4579,60.9425,143.1403,174.1820,67.0555
1,Line,,,,,,,6.9871,,,,,,,,90,0.0096,1.4278,-3.8335,144.0846,174.8691,59.8557,144.0681,172.4304,66.4034
1,Line,,,,,,,6.2728,,,,,,,,52,-0.9505,-1.2380,3.3245,144.0681,172.4304,66.4034,145.6916,174.5448,60.7252
1,Line,,,,,,,7.2335,,,,,,,,52,-1.0961,-1.4278,3.8335,142.2124,172.4304,66.4034,144.0846,174.8691,59.8557
1,Line,,,,,,,6.9868,,,,,,,,31,2.0536,1.2345,-3.3154,149.1993,176.6533,55.0625,145.6916,174.5448,60.7252
1,Line,,,,,,,6.2728,,,,,,,,19,-2.5969,-0.9064,2.4337,145.6916,174.5448,60.7252,150.1272,176.0929,56.5685
1,Line,,,,,,,1.8558,,,,,,,,169,-0.9409,0.1899,-0.5091,144.0846,174.8691,59.8557,145.6916,174.5448,60.7252
1,Line,,,,,,,2.0863,,,,,,,,113,0.4705,-1.1201,-0.1273,145.6916,174.5448,60.7252,144.8881,176.4579,60.9425
1,Line,,,,,,,6.8347,,,,,,,,176,3.0674,-0.2137,-2.5609,150.1272,176.0929,56.5685,144.8881,176.4579,60.9425
1,Line,,,,,,,1.8558,,,,,,,,180,-1.0865,0.0000,0.0000,142.2124,172.4304,66.4034,144.0681,172.4304,66.4034
1,Line,,,,,,,6.9867,,,,,,,,149,-2.0370,1.2375,-3.3244,142.2124,172.4304,66.4034,145.6916,170.3167,72.0815
1,Line,,,,,,,6.2726,,,,,,,,128,0.9505,-1.2375,3.3244,145.6916,170.3167,72.0815,144.0681,172.4304,66.4034
1,Line,,,,,,,1.8558,,,,,,,,11,-0.9409,-0.1899,0.5091,144.0846,169.9924,72.9511,145.6916,170.3167,72.0815
1,Line,,,,,,,2.0860,,,,,,,,117,0.4705,-0.9302,-0.6363,145.6916,170.3167,72.0815,144.8881,171.9055,73.1684
1,Line,,,,,,,6.8347,,,,,,,,147,-0.4801,0.3073,-3.9608,144.0681,172.4304,66.4034,144.8881,171.9055,73.1684
1,Line,,,,,,,6.7532,,,,,,,,128,-1.0233,1.3329,-3.5790,143.1403,174.1820,67.0555,144.8881,171.9055,73.1684
1,Line,,,,,,,2.0868,,,,,,,,118,0.5433,-1.0256,-0.3818,144.0681,172.4304,66.4034,143.1403,174.1820,67.0555
1,Line,,,,,,,6.8347,,,,,,,,8,1.4938,0.2124,-3.7063,145.6916,174.5448,60.7252,143.1403,174.1820,67.0555
1,Line,,,,,,,7.2333,,,,,,,,128,1.0961,-1.4274,3.8335,144.0846,169.9924,72.9511,142.2124,172.4304,66.4034
1,Line,,,,,,,2.0863,,,,,,,,67,0.4704,1.1201,0.1273,144.8881,171.9055,73.1684,144.0846,169.9924,72.9511
1,Line,,,,,,,7.2940,,,,,,,,103,-0.5529,2.4530,-3.4518,143.1403,174.1820,67.0555,144.0846,169.9924,72.9511
1,Line,,,,,,,1.8558,,,,,,,,90,0.0000,0.3793,-1.0182,156.1862,177.3071,53.3080,156.1862,176.6592,55.0471
1,Line,,,,,,,6.9869,,,,,,,,180,4.0907,-0.0035,0.0090,163.1731,176.6533,55.0625,156.1862,176.6592,55.0471
1,Line,,,,,,,6.8347,,,,,,,,156,3.5474,-1.5466,1.0181,162.2452,176.0929,56.5685,156.1862,178.7345,54.8296
1,Line,,,,,,,7.2334,,,,,,,,5,-4.0907,-0.3827,1.0272,149.1993,176.6533,55.0625,156.1862,177.3071,53.3080
1,Line,,,,,,,2.0866,,,,,,,,90,0.0000,-1.2150,0.1273,156.1862,176.6592,55.0471,156.1862,178.7345,54.8296
1,Line,,,,,,,6.2727,,,,,,,,175,-3.5474,0.3316,-0.8908,156.1862,176.6592,55.0471,162.2452,176.0929,56.5685
1,Line,,,,,,,7.2334,,,,,,,,175,-4.0907,0.3827,-1.0272,156.1862,177.3071,53.3080,163.1731,176.6533,55.0625
1,Line,,,,,,,2.0863,,,,,,,,77,-0.2717,-1.1894,0.0591,162.2452,176.0929,56.5685,162.7092,178.1244,56.4676
1,Line,,,,,,,7.2939,,,,,,,,7,3.8191,0.4785,1.8499,162.7092,178.1244,56.4676,156.1862,177.3071,53.3080
1,Line,,,,,,,6.7531,,,,,,,,175,3.8191,-0.3572,0.9590,162.7092,178.1244,56.4676,156.1862,178.7345,54.8296
1,Line,,,,,,,2.0864,,,,,,,,90,0.0000,0.8357,0.8909,156.1862,178.7345,54.8296,156.1862,177.3071,53.3080
1,Line,,,,,,,7.2940,,,,,,,,17,4.0907,1.2185,-0.1363,156.1862,178.7345,54.8296,149.1993,176.6533,55.0625
1,Line,,,,,,,7.2332,,,,,,,,19,-2.9946,-1.0446,2.8064,144.0846,174.8691,59.8557,149.1993,176.6533,55.0625
1,Line,,,,,,,2.0863,,,,,,,,103,0.2716,-1.1894,0.0591,150.1272,176.0929,56.5685,149.6633,178.1244,56.4676
1,Line,,,,,,,7.2937,,,,,,,,30,3.2662,1.9059,-1.9837,149.6633,178.1244,56.4676,144.0846,174.8691,59.8557
1,Line,,,,,,,6.7532,,,,,,,,19,2.7958,0.9757,-2.6200,149.6633,178.1244,56.4676,144.8881,176.4579,60.9425
1,Line,,,,,,,2.0859,,,,,,,,63,0.4704,0.9302,0.6363,144.8881,176.4579,60.9425,144.0846,174.8691,59.8557
1,Line,,,,,,,6.8347,,,,,,,,167,3.8190,-0.8578,-0.8317,156.1862,176.6592,55.0471,149.6633,178.1244,56.4676
1,Line,,,,,,,6.7530,,,,,,,,5,3.8190,0.3572,-0.9590,156.1862,178.7345,54.8296,149.6633,178.1244,56.4676
1,Line,,,,,,,2.0865,,,,,,,,72,0.2717,0.8613,0.8227,149.6633,178.1244,56.4676,149.1993,176.6533,55.0625
1,Line,,,,,,,6.2727,,,,,,,,5,-3.5474,-0.3316,0.8908,150.1272,176.0929,56.5685,156.1862,176.6592,55.0471
1,Line,,,,,,,1.8556,,,,,,,,149,-0.5433,0.3281,-0.8817,149.1993,176.6533,55.0625,150.1272,176.0929,56.5685
1,Line,,,,,,,6.9869,,,,,,,,11,3.5474,0.7109,-1.9090,156.1862,177.3071,53.3080,150.1272,176.0929,56.5685
1,Line,,,,,,,6.3672,,,,,,,,119,0.7073,-1.2817,3.4284,163.2154,170.8423,69.1403,162.0073,173.0315,63.2846
1,Line,,,,,,,6.2812,,,,,,,,73,1.0356,3.3923,-0.9716,162.0073,173.0315,63.2846,160.2385,167.2375,64.9441
1,Line,,,,,,,6.2820,,,,,,,,50,-1.7429,-2.1105,-2.4567,160.2385,167.2375,64.9441,163.2154,170.8423,69.1403
1,Line,,,,,,,6.9772,,,,,,,,2,-4.0693,-0.1257,0.3356,156.1862,170.4100,70.2964,163.1365,170.6247,69.7232
1,Line,,,,,,,6.7785,,,,,,,,43,2.7732,2.6259,1.0791,163.1365,170.6247,69.7232,158.4000,166.1396,67.8800
1,Line,,,,,,,5.9931,,,,,,,,56,-1.9677,-2.8760,-0.4107,158.3944,168.3392,61.9961,161.7552,173.2514,62.6976
1,Line,,,,,,,5.3688,,,,,,,,65,-1.2928,-2.7967,-0.6226,153.9781,168.3392,61.9961,156.1862,173.1159,63.0595
1,Line,,,,,,,5.5824,,,,,,,,179,3.2605,-0.0793,0.2119,156.1862,173.1159,63.0595,150.6172,173.2514,62.6976
1,Line,,,,,,,5.3688,,,,,,,,115,1.2928,-2.7967,-0.6226,158.3944,168.3392,61.9961,156.1862,173.1159,63.0595
1,Line,,,,,,,5.5824,,,,,,,,1,3.2606,0.0793,-0.2119,161.7552,173.2514,62.6976,156.1862,173.1159,63.0595
1,Line,,,,,,,4.4163,,,,,,,,180,-2.5856,0.0000,0.0000,153.9781,168.3392,61.9961,158.3944,168.3392,61.9961
1,Line,,,,,,,5.3829,,,,,,,,117,1.2961,-2.5002,-1.4147,158.4000,166.1396,67.8800,156.1862,170.4100,70.2964
1,Line,,,,,,,0.6756,,,,,,,,41,0.1476,0.1287,-0.3437,150.6172,173.2514,62.6976,150.3650,173.0315,63.2846
1,Line,,,,,,,6.2820,,,,,,,,130,-1.7429,2.1105,2.4567,149.1571,170.8423,69.1403,152.1340,167.2376,64.9441
1,Line,,,,,,,6.5965,,,,,,,,104,0.8880,-3.5210,1.3153,152.1340,167.2376,64.9441,150.6172,173.2514,62.6976
1,Line,,,,,,,3.6477,,,,,,,,149,-1.0797,0.6450,-1.7260,158.3944,168.3392,61.9961,160.2385,167.2375,64.9441
1,Line,,,,,,,3.6477,,,,,,,,31,-1.0797,-0.6450,1.7260,152.1340,167.2376,64.9441,153.9781,168.3392,61.9961
1,Line,,,,,,,6.2812,,,,,,,,107,1.0357,-3.3923,0.9716,152.1340,167.2376,64.9441,150.3650,173.0315,63.2846
1,Line,,,,,,,5.3829,,,,,,,,63,-1.2961,-2.5002,-1.4147,153.9725,166.1396,67.8800,156.1862,170.4100,70.2964
1,Line,,,,,,,4.4275,,,,,,,,0,2.5922,0.0000,0.0000,158.4000,166.1396,67.8800,153.9725,166.1396,67.8800
1,Line,,,,,,,6.9772,,,,,,,,178,-4.0693,0.1257,-0.3356,149.2359,170.6246,69.7232,156.1862,170.4100,70.2964
1,Line,,,,,,,6.3672,,,,,,,,61,0.7072,1.2817,-3.4284,150.3650,173.0315,63.2846,149.1571,170.8423,69.1403
1,Line,,,,,,,6.7785,,,,,,,,137,2.7732,-2.6259,-1.0791,153.9725,166.1396,67.8800,149.2359,170.6246,69.7232
1,Line,,,,,,,6.8348,,,,,,,,179,-2.3253,0.0451,-3.2564,145.6916,170.3167,72.0815,149.6633,170.2397,77.6434
1,Line,,,,,,,1.8558,,,,,,,,31,-0.5433,-0.3286,0.8818,149.1993,168.2074,77.7443,150.1272,168.7686,76.2382
1,Line,,,,,,,2.0866,,,,,,,,108,0.2716,-0.8613,-0.8227,150.1272,168.7686,76.2382,149.6633,170.2397,77.6434
1,Line,,,,,,,7.2939,,,,,,,,158,-3.8190,1.5722,-1.0863,149.6633,170.2397,77.6434,156.1862,167.5544,79.4988
1,Line,,,,,,,7.2334,,,,,,,,175,4.0907,-0.3823,1.0272,156.1862,167.5544,79.4988,149.1993,168.2074,77.7443
1,Line,,,,,,,6.9868,,,,,,,,169,-3.5378,0.7165,-1.9246,144.0846,169.9924,72.9511,150.1272,168.7686,76.2382
1,Line,,,,,,,7.2939,,,,,,,,139,-2.5241,2.1651,-2.6791,144.8881,171.9055,73.1684,149.1993,168.2074,77.7443
1,Line,,,,,,,7.2334,,,,,,,,161,2.9946,-1.0451,2.8063,149.1993,168.2074,77.7443,144.0846,169.9924,72.9511
1,Line,,,,,,,2.0870,,,,,,,,77,0.2717,1.1899,-0.0591,149.6633,170.2397,77.6434,149.1993,168.2074,77.7443
1,Line,,,,,,,6.2728,,,,,,,,161,2.5969,-0.9064,2.4337,150.1272,168.7686,76.2382,145.6916,170.3167,72.0815
1,Line,,,,,,,6.7530,,,,,,,,161,-2.7958,0.9753,-2.6200,144.8881,171.9055,73.1684,149.6633,170.2397,77.6434
1,Line,,,,,,,6.7530,,,,,,,,175,-3.8190,0.3572,-0.9590,149.6633,170.2397,77.6434,156.1862,169.6296,79.2813
1,Line,,,,,,,8.9110,,,,,,,,176,5.1954,-0.3901,0.2740,165.0600,173.6823,68.4632,156.1862,174.3486,67.9951
1,Line,,,,,,,8.0311,,,,,,,,174,-4.2797,0.4235,-1.9010,148.8764,175.0719,64.7482,156.1862,174.3486,67.9951
1,Line,,,,,,,4.2636,,,,,,,,138,-0.9157,0.8136,-2.1750,163.4960,175.0719,64.7482,165.0600,173.6823,68.4632
1,Line,,,,,,,5.9931,,,,,,,,124,-1.9677,2.8760,0.4107,150.6172,173.2514,62.6976,153.9781,168.3392,61.9961
1,Line,,,,,,,8.0311,,,,,,,,6,-4.2797,-0.4235,1.9010,156.1862,174.3486,67.9951,163.4960,175.0719,64.7482
1,Line,,,,,,,8.9110,,,,,,,,4,5.1954,0.3901,-0.2740,156.1862,174.3486,67.9951,147.3125,173.6823,68.4632
1,Line,,,,,,,6.9869,,,,,,,,180,-4.0907,0.0030,-0.0090,149.1993,168.2074,77.7443,156.1862,168.2022,77.7597
1,Line,,,,,,,6.2728,,,,,,,,175,3.5474,-0.3316,0.8908,156.1862,168.2022,77.7597,150.1272,168.7686,76.2382
1,Line,,,,,,,6.8347,,,,,,,,8,-3.5474,-0.5041,-1.7817,150.1272,168.7686,76.2382,156.1862,169.6296,79.2813
1,Line,,,,,,,4.2635,,,,,,,,42,-0.9156,-0.8136,2.1750,147.3125,173.6823,68.4632,148.8764,175.0719,64.7482
1,Group_5,144.1057,158.9589,59.3112,1.7080,1.7080,1.7080,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.6384,237.6484,116.4888,117.6384,237.6484,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.6554,237.7433,116.4888,117.6554,237.7433,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.5871,237.5644,116.4888,117.5871,237.5644,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.3822,237.4293,116.4888,117.3822,237.4293,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.5018,237.4914,116.4888,117.5018,237.4914,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.6507,238.1505,116.4888,116.6507,238.1505,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.4047,238.0446,116.4888,117.4047,238.0446,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.2636,238.0910,116.4888,117.2636,238.0910,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.5144,237.9861,116.4888,117.5144,237.9861,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.6398,237.8355,116.4888,117.6398,237.8355,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.5928,237.9164,116.4888,117.5928,237.9164,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.2277,237.3798,116.4888,117.2277,237.3798,116.3783
1,3D Polyline,,,,,,,1.7897,,,,,,,,,,,,,,,,,
1,Line,,,,,,,3.0000,,,,,,,,90,0.0000,1.3266,0.0000,115.1097,238.1505,116.3783,115.1097,236.8240,116.3783
1,Line,,,,,,,0.6692,,,,,,,,90,0.0000,-0.2959,0.0000,116.0408,237.5850,116.3783,116.0408,237.8809,116.3783
1,Line,,,,,,,2.0866,,,,,,,,90,0.0000,-1.2150,0.1273,156.1862,167.5544,79.4988,156.1862,169.6296,79.2813
1,Group_6,142.2124,158.9589,53.3080,1.7080,1.7080,1.7080,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,0.9311,,,,,,,,180,-0.9311,0.0000,0.0000,115.1097,236.8240,116.3783,116.0408,236.8240,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.7259,237.6731,116.4888,116.7259,237.6731,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.0372,237.3445,116.4888,117.0372,237.3445,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.7530,237.7316,116.4888,116.7530,237.7316,116.3783
1,Line,,,,,,,1.1132,,,,,,,,90,0.0000,-0.4923,0.0000,116.0408,236.8240,116.3783,116.0408,237.3162,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.7294,237.7892,116.4888,116.7294,237.7892,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.8107,237.3233,116.4888,116.8107,237.3233,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,134.5095,237.8157,116.4888,134.5095,237.8157,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.5483,237.3162,116.4888,116.5483,237.3162,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.0408,236.8240,116.4888,116.0408,236.8240,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.0408,237.3162,116.4888,116.0408,237.3162,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,135.3608,237.8157,116.4888,135.3608,237.8157,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,134.4849,237.7261,116.4888,134.4849,237.7261,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,134.6097,237.6232,116.4888,134.6097,237.6232,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,134.3805,237.8386,116.4888,134.3805,237.8386,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,134.7059,237.6655,116.4888,134.7059,237.6655,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,134.9351,237.5479,116.4888,134.9351,237.5479,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,115.1097,236.8240,116.4888,115.1097,236.8240,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.0408,237.8809,116.4888,116.0408,237.8809,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.3048,237.8809,116.4888,116.3048,237.8809,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,115.1097,238.1505,116.4888,115.1097,238.1505,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,117.0909,238.1241,116.4888,117.0909,238.1241,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.8866,238.1439,116.4888,116.8866,238.1439,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.5233,237.8700,116.4888,116.5233,237.8700,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.0408,237.5850,116.4888,116.0408,237.5850,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.2680,237.5850,116.4888,116.2680,237.5850,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.4962,237.5953,116.4888,116.4962,237.5953,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.6588,237.8374,116.4888,116.6588,237.8374,116.3783
1,Line,,,,,,,0.2500,,,,,,,,90,0.0000,0.0000,0.1105,116.6445,237.6261,116.4888,116.6445,237.6261,116.3783
1,Line,,,,,,,7.2938,,,,,,,,144,0.5528,-0.4023,4.2153,169.2321,174.1820,67.0555,168.2879,174.8691,59.8557
1,Line,,,,,,,7.2335,,,,,,,,128,-1.0961,1.4278,-3.8335,168.2879,174.8691,59.8557,170.1600,172.4304,66.4034
1,Line,,,,,,,2.0859,,,,,,,,117,-0.4705,0.9302,0.6363,167.4843,176.4579,60.9425,168.2879,174.8691,59.8557
1,Line,,,,,,,6.2728,,,,,,,,128,-0.9505,1.2380,-3.3245,166.6808,174.5448,60.7252,168.3043,172.4304,66.4034
1,Line,,,,,,,6.7529,,,,,,,,128,1.0233,-1.3325,3.5790,169.2321,174.1820,67.0555,167.4843,176.4579,60.9425
1,Line,,,,,,,2.0867,,,,,,,,62,-0.5432,-1.0256,-0.3818,168.3043,172.4304,66.4034,169.2321,174.1820,67.0555
1,Line,,,,,,,6.2726,,,,,,,,52,0.9505,1.2375,-3.3244,168.3043,172.4304,66.4034,166.6808,170.3167,72.0815
1,Line,,,,,,,6.7532,,,,,,,,52,-1.0233,-1.3329,3.5790,167.4843,171.9055,73.1684,169.2321,174.1820,67.0555
1,Line,,,,,,,6.9869,,,,,,,,90,-0.0096,-1.4274,3.8335,168.2879,169.9924,72.9511,168.3043,172.4304,66.4034
1,Line,,,,,,,6.8346,,,,,,,,57,-1.4937,-2.2631,2.9427,166.6808,170.3167,72.0815,169.2321,174.1820,67.0555
1,Line,,,,,,,1.8557,,,,,,,,0,1.0865,0.0000,0.0000,170.1600,172.4304,66.4034,168.3043,172.4304,66.4034
1,Line,,,,,,,6.9870,,,,,,,,149,2.0370,-1.2380,3.3245,170.1600,172.4304,66.4034,166.6808,174.5448,60.7252
1,Line,,,,,,,6.2729,,,,,,,,161,-2.5970,0.9064,-2.4337,162.2452,176.0929,56.5685,166.6808,174.5448,60.7252
1,Line,,,,,,,6.7531,,,,,,,,161,2.7957,-0.9757,2.6200,167.4843,176.4579,60.9425,162.7092,178.1244,56.4676
1,Line,,,,,,,6.9869,,,,,,,,169,3.5379,-0.7165,1.9246,168.2879,174.8691,59.8557,162.2452,176.0929,56.5685
1,Line,,,,,,,6.8348,,,,,,,,138,2.3253,-2.0958,2.4927,166.6808,174.5448,60.7252,162.7092,178.1244,56.4676
1,Line,,,,,,,1.8556,,,,,,,,31,0.5433,0.3281,-0.8817,163.1731,176.6533,55.0625,162.2452,176.0929,56.5685
1,Line,,,,,,,2.0865,,,,,,,,108,-0.2716,0.8613,0.8227,162.7092,178.1244,56.4676,163.1731,176.6533,55.0625
1,Line,,,,,,,6.8348,,,,,,,,102,0.4801,-2.3580,3.1972,168.3043,172.4304,66.4034,167.4843,176.4579,60.9425
1,Line,,,,,,,1.8558,,,,,,,,11,0.9409,0.1899,-0.5091,168.2879,174.8691,59.8557,166.6808,174.5448,60.7252
1,Line,,,,,,,2.0863,,,,,,,,67,-0.4704,-1.1201,-0.1273,166.6808,174.5448,60.7252,167.4843,176.4579,60.9425
1,Line,,,,,,,7.2938,,,,,,,,177,2.5241,-0.1144,3.4427,167.4843,176.4579,60.9425,163.1731,176.6533,55.0625
1,Line,,,,,,,7.2332,,,,,,,,161,-2.9946,1.0446,-2.8064,163.1731,176.6533,55.0625,168.2879,174.8691,59.8557
1,Line,,,,,,,1.8558,,,,,,,,149,0.5433,-0.3286,0.8818,163.1731,168.2074,77.7443,162.2452,168.7686,76.2382
1,Line,,,,,,,6.9869,,,,,,,,11,-3.5474,-0.7109,1.9090,156.1862,167.5544,79.4988,162.2452,168.7686,76.2382
1,Line,,,,,,,2.0863,,,,,,,,90,0.0000,0.8357,0.8909,156.1862,169.6296,79.2813,156.1862,168.2022,77.7597
1,Line,,,,,,,2.0866,,,,,,,,72,-0.2717,-0.8613,-0.8227,162.2452,168.7686,76.2382,162.7092,170.2397,77.6434
1,Line,,,,,,,6.8348,,,,,,,,17,-3.8191,-1.1929,0.0681,156.1862,168.2022,77.7597,162.7092,170.2397,77.6434
1,Line,,,,,,,6.2728,,,,,,,,5,3.5474,0.3316,-0.8908,162.2452,168.7686,76.2382,156.1862,168.2022,77.7597
1,Line,,,,,,,7.2940,,,,,,,,168,-4.0907,0.8327,0.8999,156.1862,169.6296,79.2813,163.1731,168.2074,77.7443
1,Line,,,,,,,7.2334,,,,,,,,5,4.0907,0.3823,-1.0272,163.1731,168.2074,77.7443,156.1862,167.5544,79.4988
1,Line,,,,,,,2.0870,,,,,,,,103,-0.2716,1.1898,-0.0591,162.7092,170.2397,77.6434,163.1731,168.2074,77.7443
1,Line,,,,,,,1.8558,,,,,,,,90,0.0000,0.3793,-1.0182,156.1862,168.2022,77.7597,156.1862,167.5544,79.4988
1,Line,,,,,,,6.7531,,,,,,,,5,-3.8191,-0.3572,0.9590,156.1862,169.6296,79.2813,162.7092,170.2397,77.6434
1,Line,,,,,,,7.2334,,,,,,,,19,2.9946,1.0451,-2.8063,168.2879,169.9924,72.9511,163.1731,168.2074,77.7443
1,Line,,,,,,,2.0859,,,,,,,,63,-0.4704,-0.9302,-0.6363,166.6808,170.3167,72.0815,167.4843,171.9055,73.1684
1,Line,,,,,,,6.8346,,,,,,,,31,-3.0674,-1.8366,1.7973,162.2452,168.7686,76.2382,167.4843,171.9055,73.1684
1,Line,,,,,,,7.2333,,,,,,,,52,1.0961,1.4274,-3.8335,170.1600,172.4304,66.4034,168.2879,169.9924,72.9511
1,Line,,,,,,,2.0868,,,,,,,,118,-0.5433,1.0256,0.3818,169.2321,174.1820,67.0555,170.1600,172.4304,66.4034
1,Line,,,,,,,7.2939,,,,,,,,11,-1.5666,-0.3073,3.9608,167.4843,171.9055,73.1684,170.1600,172.4304,66.4034
1,Line,,,,,,,1.8558,,,,,,,,169,0.9409,-0.1899,0.5091,168.2879,169.9924,72.9511,166.6808,170.3167,72.0815
1,Line,,,,,,,2.0863,,,,,,,,113,-0.4705,1.1201,0.1273,167.4843,171.9055,73.1684,168.2879,169.9924,72.9511
1,Line,,,,,,,7.2939,,,,,,,,177,-3.2662,0.1448,2.7473,162.7092,170.2397,77.6434,168.2879,169.9924,72.9511
1,Line,,,,,,,6.7529,,,,,,,,19,-2.7957,-0.9753,2.6200,162.7092,170.2397,77.6434,167.4843,171.9055,73.1684
1,Line,,,,,,,6.9871,,,,,,,,31,-2.0537,-1.2349,3.3154,163.1731,168.2074,77.7443,166.6808,170.3167,72.0815
1,Line,,,,,,,6.2729,,,,,,,,19,2.5970,0.9064,-2.4337,166.6808,170.3167,72.0815,162.2452,168.7686,76.2382
1,Line,,,,,,,2.1104,,,,,,,,0,0.0000,0.0000,-2.1104,77.0623,98.6430,13.3740,77.0623,98.6430,15.4844
1,Line,,,,,,,2.1104,,,,,,,,0,0.0000,0.0000,-2.1104,75.0811,97.7892,13.3740,75.0811,97.7892,15.4844
1,Line,,,,,,,2.1104,,,,,,,,0,0.0000,0.0000,-2.1104,76.5727,98.2673,13.3740,76.5727,98.2673,15.4844
1,Line,,,,,,,2.1104,,,,,,,,0,0.0000,0.0000,-2.1104,76.1970,97.7777,13.3740,76.1970,97.7777,15.4844
1,Line,,,,,,,2.1104,,,,,,,,0,0.0000,0.0000,-2.1104,76.1415,97.6437,13.3740,76.1415,97.6437,15.4844
1,Line,,,,,,,2.1104,,,,,,,,0,0.0000,0.0000,-2.1104,75.1804,98.0869,13.3740,75.1804,98.0869,15.4844
