Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.2700,,,,,,,90,0.0000,0.0211,0.0598,0.5454,20.3016,1.5882,0.5454,20.2117,1.3336
1,Line,0.5414,,,,,,,86,0.0088,0.1236,-0.0281,0.5828,20.8283,1.4684,0.5454,20.3016,1.5882
1,Line,0.6320,,,,,,,86,-0.0088,-0.1342,-0.0627,0.5454,20.3016,1.5882,0.5828,20.8732,1.8553
1,Line,0.2688,,,,,,,90,0.0000,-0.0070,0.0627,0.5454,20.3016,2.1224,0.5454,20.3315,1.8553
1,Line,0.6322,,,,,,,87,0.0088,0.1447,0.0316,0.5828,20.8283,1.4684,0.5454,20.2117,1.3336
1,Line,0.5429,,,,,,,86,-0.0088,-0.1271,0.0000,0.5454,20.3315,1.8553,0.5828,20.8732,1.8553
1,Line,0.2688,,,,,,,90,0.0000,0.0070,0.0627,0.5454,20.3315,1.8553,0.5454,20.3016,1.5882
1,Line,0.1458,,,,,,,90,0.0000,-0.0340,0.0041,0.7051,19.1309,2.5018,0.7051,19.2757,2.4843
1,Line,0.1708,,,,,,,0,0.0105,0.0000,0.0387,0.7500,19.1309,2.6665,0.7051,19.1309,2.5018
1,Line,0.2365,,,,,,,114,0.0105,-0.0234,0.0492,0.7500,19.3131,2.6465,0.7051,19.4130,2.4369
1,Line,0.2370,,,,,,,107,0.0105,-0.0340,0.0428,0.7500,19.1309,2.6665,0.7051,19.2757,2.4843
1,Line,0.1833,,,,,,,90,0.0000,0.0428,-0.0047,0.7500,19.3131,2.6465,0.7500,19.1309,2.6665
1,Line,0.1725,,,,,,,40,-0.0105,-0.0088,-0.0381,0.7051,19.2757,2.4843,0.7500,19.3131,2.6465
1,Line,0.5450,,,,,,,86,-0.0088,-0.1148,-0.0557,0.5454,20.2117,2.3745,0.5828,20.7010,2.6116
1,Line,0.2683,,,,,,,90,0.0000,0.0445,0.0445,0.5454,20.0695,1.1064,0.5454,19.8798,0.9167
1,Line,0.5412,,,,,,,85,0.0088,0.0990,-0.0791,0.5828,20.4913,0.7695,0.5454,20.0695,1.1064
1,Line,0.6340,,,,,,,82,-0.0088,-0.0662,-0.1330,0.5454,20.2117,2.3745,0.5828,20.4938,2.9411
1,Line,0.2680,,,,,,,90,0.0000,-0.0334,0.0533,0.5454,20.0695,2.6016,0.5454,20.2117,2.3745
1,Line,0.6301,,,,,,,86,0.0088,0.1436,-0.0346,0.5828,20.4913,0.7695,0.5454,19.8798,0.9167
1,Line,0.6327,,,,,,,85,-0.0088,-0.0938,-0.1148,0.5454,20.3016,2.1224,0.5828,20.7010,2.6116
1,Line,0.2680,,,,,,,90,0.0000,0.0334,0.0533,0.5454,20.2117,1.3336,0.5454,20.0695,1.1064
1,Line,0.5439,,,,,,,86,0.0088,0.1148,-0.0551,0.5828,20.7010,1.0990,0.5454,20.2117,1.3336
1,Line,0.6307,,,,,,,86,-0.0088,-0.1166,-0.0908,0.5454,20.3315,1.8553,0.5828,20.8283,2.2422
1,Line,0.2676,,,,,,,90,0.0000,-0.0211,0.0592,0.5454,20.2117,2.3745,0.5454,20.3016,2.1224
1,Line,0.6327,,,,,,,87,0.0088,0.1482,-0.0018,0.5828,20.7010,1.0990,0.5454,20.0695,1.1064
1,Line,0.5414,,,,,,,86,-0.0088,-0.1236,-0.0281,0.5454,20.3016,2.1224,0.5828,20.8283,2.2422
1,Line,0.6322,,,,,,,74,0.0088,0.0316,-0.1447,0.5828,18.7440,0.1579,0.5454,18.6092,0.7745
1,Line,0.5465,,,,,,,86,0.0094,0.1248,0.0281,1.8258,17.9677,1.5882,1.7859,17.4361,1.4684
1,Line,0.6298,,,,,,,94,0.0088,-0.1336,-0.0627,0.5828,17.3912,1.8553,0.5454,17.9603,2.1224
1,Line,0.5414,,,,,,,94,-0.0088,0.1236,-0.0281,0.5454,17.9603,2.1224,0.5828,17.4336,2.2422
1,Line,0.5292,,,,,,,0,0.0000,0.0000,0.1242,1.8258,17.9677,2.1174,1.8258,17.9677,1.5882
1,Line,0.5325,,,,,,,90,0.0000,-0.0545,0.1125,1.8258,17.9677,1.5882,1.8258,18.1999,1.1089
1,Line,0.6341,,,,,,,84,-0.0094,-0.0949,-0.1143,1.7859,17.5634,1.1015,1.8258,17.9677,1.5882
1,Line,0.2688,,,,,,,90,0.0000,-0.0070,-0.0627,0.5454,17.9303,1.8553,0.5454,17.9603,2.1224
1,Line,0.6307,,,,,,,94,0.0088,-0.1166,-0.0908,0.5828,17.4336,1.4684,0.5454,17.9303,1.8553
1,Line,0.5416,,,,,,,94,-0.0088,0.1143,-0.0551,0.5454,18.0501,2.3770,0.5828,17.5634,2.6116
1,Line,0.2688,,,,,,,90,0.0000,0.0070,-0.0627,0.5454,17.9603,1.5882,0.5454,17.9303,1.8553
1,Line,0.5405,,,,,,,94,0.0088,-0.1266,0.0000,0.5828,17.3912,1.8553,0.5454,17.9303,1.8553
1,Line,0.6322,,,,,,,93,-0.0088,0.1447,0.0316,0.5454,18.0501,2.3770,0.5828,17.4336,2.2422
1,Line,0.2700,,,,,,,90,0.0000,-0.0211,-0.0598,0.5454,17.9603,2.1224,0.5454,18.0501,2.3770
1,Line,0.6375,,,,,,,86,-0.0094,-0.1336,-0.0668,1.7859,18.0476,0.4949,1.8258,18.6167,0.7795
1,Line,0.6379,,,,,,,84,0.0094,0.0949,-0.1154,1.8258,17.9677,2.1174,1.7859,17.5634,2.6091
1,Line,0.5314,,,,,,,90,0.0000,0.0539,0.1125,1.8258,18.1974,2.5966,1.8258,17.9677,2.1174
1,Line,0.5484,,,,,,,85,0.0094,0.1002,-0.0803,1.8258,18.1974,2.5966,1.7859,17.7706,2.9386
1,Line,0.5485,,,,,,,81,-0.0094,-0.0563,-0.1154,1.7859,18.3771,0.2877,1.8258,18.6167,0.7795
1,Line,0.6354,,,,,,,86,0.0094,0.1488,-0.0029,1.8258,18.1974,2.5966,1.7859,17.5634,2.6091
1,Line,0.5313,,,,,,,90,0.0000,-0.0979,0.0773,1.8258,18.1999,1.1089,1.8258,18.6167,0.7795
1,Line,0.6346,,,,,,,86,0.0094,0.1354,0.0615,1.8258,17.9677,2.1174,1.7859,17.3912,1.8553
1,Line,0.6378,,,,,,,86,-0.0094,-0.1494,-0.0018,1.7859,17.5634,1.1015,1.8258,18.1999,1.1089
1,Line,0.6367,,,,,,,86,0.0094,0.1354,-0.0627,1.8258,17.9677,1.5882,1.7859,17.3912,1.8553
1,Line,0.6339,,,,,,,75,-0.0094,-0.0357,-0.1441,1.7859,18.0476,0.4949,1.8258,18.1999,1.1089
1,Line,0.5476,,,,,,,86,0.0094,0.1248,-0.0293,1.8258,17.9677,2.1174,1.7859,17.4361,2.2422
1,Line,0.5472,,,,,,,85,-0.0094,-0.1008,-0.0791,1.7859,17.7706,0.7720,1.8258,18.1999,1.1089
1,Line,0.5414,,,,,,,94,0.0088,-0.1236,-0.0281,0.5828,17.4336,1.4684,0.5454,17.9603,1.5882
1,Line,0.2683,,,,,,,90,0.0000,0.0445,-0.0445,0.5454,18.3821,0.9167,0.5454,18.1924,1.1064
1,Line,0.5412,,,,,,,96,0.0088,-0.0791,-0.0990,0.5828,18.0451,0.4949,0.5454,18.3821,0.9167
1,Line,0.6307,,,,,,,94,-0.0088,0.1143,-0.0938,0.5454,18.8638,3.0259,0.5828,18.3771,3.4253
1,Line,0.2701,,,,,,,90,0.0000,-0.0539,-0.0334,0.5454,18.3821,2.7938,0.5454,18.6117,2.9361
1,Line,0.6301,,,,,,,104,0.0088,-0.0346,-0.1436,0.5828,18.0451,0.4949,0.5454,18.1924,1.1064
1,Line,0.5439,,,,,,,99,-0.0088,0.0551,-0.1148,0.5454,18.6117,2.9361,0.5828,18.3771,3.4253
1,Line,0.2676,,,,,,,90,0.0000,-0.0592,-0.0211,0.5454,18.6117,2.9361,0.5454,18.8638,3.0259
1,Line,0.5416,,,,,,,99,0.0088,-0.0551,-0.1143,0.5828,18.3746,0.2877,0.5454,18.6092,0.7745
1,Line,0.6307,,,,,,,96,-0.0088,0.0908,-0.1166,0.5454,19.1309,3.0559,0.5828,18.7440,3.5526
1,Line,0.2688,,,,,,,90,0.0000,-0.0627,-0.0070,0.5454,18.8638,3.0259,0.5454,19.1309,3.0559
1,Line,0.6302,,,,,,,169,0.0088,-0.0018,-0.1477,0.5828,18.3746,0.2877,0.5454,18.3821,0.9167
1,Line,0.5414,,,,,,,107,-0.0088,0.0281,-0.1236,0.5454,18.8638,3.0259,0.5828,18.7440,3.5526
1,Line,0.2680,,,,,,,90,0.0000,0.0533,-0.0334,0.5454,18.6092,0.7745,0.5454,18.3821,0.9167
1,Line,0.5412,,,,,,,95,-0.0088,0.0990,-0.0791,0.5454,18.1924,2.6041,0.5828,17.7706,2.9411
1,Line,0.2676,,,,,,,90,0.0000,0.0211,-0.0592,0.5454,18.0501,1.3361,0.5454,17.9603,1.5882
1,Line,0.5427,,,,,,,94,0.0088,-0.1143,-0.0557,0.5828,17.5634,1.0990,0.5454,18.0501,1.3361
1,Line,0.6302,,,,,,,93,-0.0088,0.1477,-0.0018,0.5454,18.1924,2.6041,0.5828,17.5634,2.6116
1,Line,0.2680,,,,,,,90,0.0000,-0.0334,-0.0533,0.5454,18.0501,2.3770,0.5454,18.1924,2.6041
1,Line,0.6311,,,,,,,95,0.0088,-0.0932,-0.1148,0.5828,17.5634,1.0990,0.5454,17.9603,1.5882
1,Line,0.6301,,,,,,,94,-0.0088,0.1436,-0.0346,0.5454,18.3821,2.7938,0.5828,17.7706,2.9411
1,Line,0.2701,,,,,,,90,0.0000,0.0334,-0.0539,0.5454,18.1924,1.1064,0.5454,18.0501,1.3361
1,Line,0.5412,,,,,,,95,0.0088,-0.0990,-0.0791,0.5828,17.7706,0.7695,0.5454,18.1924,1.1064
1,Line,0.6340,,,,,,,94,-0.0088,0.1330,-0.0662,0.5454,18.6117,2.9361,0.5828,18.0451,3.2181
1,Line,0.2683,,,,,,,90,0.0000,-0.0445,-0.0445,0.5454,18.1924,2.6041,0.5454,18.3821,2.7938
1,Line,0.6329,,,,,,,98,0.0088,-0.0656,-0.1330,0.5828,17.7706,0.7695,0.5454,18.0501,1.3361
1,Line,0.5432,,,,,,,96,-0.0088,0.0791,-0.0996,0.5454,18.3821,2.7938,0.5828,18.0451,3.2181
1,Line,0.2688,,,,,,,90,0.0000,-0.0070,-0.0627,9.8499,17.9303,1.8553,9.8499,17.9603,2.1224
1,Line,0.5405,,,,,,,86,-0.0088,-0.1266,0.0000,9.8124,17.3912,1.8553,9.8499,17.9303,1.8553
1,Line,0.6322,,,,,,,87,0.0088,0.1447,0.0316,9.8499,18.0501,2.3770,9.8124,17.4336,2.2422
1,Line,0.5465,,,,,,,94,-0.0094,0.1248,0.0281,8.5694,17.9677,1.5882,8.6093,17.4361,1.4684
1,Line,0.6298,,,,,,,86,-0.0088,-0.1336,-0.0627,9.8124,17.3912,1.8553,9.8499,17.9603,2.1224
1,Line,0.5414,,,,,,,86,0.0088,0.1236,-0.0281,9.8499,17.9603,2.1224,9.8124,17.4336,2.2422
1,Line,0.2700,,,,,,,90,0.0000,-0.0211,-0.0598,9.8499,17.9603,2.1224,9.8499,18.0501,2.3770
1,Line,0.5414,,,,,,,86,-0.0088,-0.1236,-0.0281,9.8124,17.4336,1.4684,9.8499,17.9603,1.5882
1,Line,0.6302,,,,,,,87,0.0088,0.1477,-0.0018,9.8499,18.1924,2.6041,9.8124,17.5634,2.6116
1,Line,0.2680,,,,,,,90,0.0000,-0.0334,-0.0533,9.8499,18.0501,2.3770,9.8499,18.1924,2.6041
1,Line,0.6307,,,,,,,86,-0.0088,-0.1166,-0.0908,9.8124,17.4336,1.4684,9.8499,17.9303,1.8553
1,Line,0.5416,,,,,,,86,0.0088,0.1143,-0.0551,9.8499,18.0501,2.3770,9.8124,17.5634,2.6116
1,Line,0.2688,,,,,,,90,0.0000,0.0070,-0.0627,9.8499,17.9603,1.5882,9.8499,17.9303,1.8553
1,Line,0.5313,,,,,,,90,0.0000,-0.0979,0.0773,8.5694,18.1999,1.1089,8.5694,18.6167,0.7795
1,Line,0.6339,,,,,,,105,0.0094,-0.0357,-0.1441,8.6093,18.0476,0.4949,8.5694,18.1999,1.1089
1,Line,0.5476,,,,,,,94,-0.0094,0.1248,-0.0293,8.5694,17.9677,2.1174,8.6093,17.4361,2.2422
1,Line,0.6375,,,,,,,94,0.0094,-0.1336,-0.0668,8.6093,18.0476,0.4949,8.5694,18.6167,0.7795
1,Line,0.6379,,,,,,,96,-0.0094,0.0949,-0.1154,8.5694,17.9677,2.1174,8.6093,17.5634,2.6091
1,Line,0.5314,,,,,,,90,0.0000,0.0539,0.1125,8.5694,18.1974,2.5966,8.5694,17.9677,2.1174
1,Line,0.5472,,,,,,,95,0.0094,-0.1008,-0.0791,8.6093,17.7706,0.7720,8.5694,18.1999,1.1089
1,Line,0.5292,,,,,,,0,0.0000,0.0000,0.1242,8.5694,17.9677,2.1174,8.5694,17.9677,1.5882
1,Line,0.5325,,,,,,,90,0.0000,-0.0545,0.1125,8.5694,17.9677,1.5882,8.5694,18.1999,1.1089
1,Line,0.6341,,,,,,,96,0.0094,-0.0949,-0.1143,8.6093,17.5634,1.1015,8.5694,17.9677,1.5882
1,Line,0.6346,,,,,,,94,-0.0094,0.1354,0.0615,8.5694,17.9677,2.1174,8.6093,17.3912,1.8553
1,Line,0.6378,,,,,,,94,0.0094,-0.1494,-0.0018,8.6093,17.5634,1.1015,8.5694,18.1999,1.1089
1,Line,0.6367,,,,,,,94,-0.0094,0.1354,-0.0627,8.5694,17.9677,1.5882,8.6093,17.3912,1.8553
1,Line,0.6311,,,,,,,85,-0.0088,-0.0932,-0.1148,9.8124,17.5634,1.0990,9.8499,17.9603,1.5882
1,Line,0.2676,,,,,,,90,0.0000,-0.0592,-0.0211,9.8499,18.6117,2.9361,9.8499,18.8638,3.0259
1,Line,0.6302,,,,,,,11,-0.0088,-0.0018,-0.1477,9.8124,18.3746,0.2877,9.8499,18.3821,0.9167
1,Line,0.5414,,,,,,,73,0.0088,0.0281,-0.1236,9.8499,18.8638,3.0259,9.8124,18.7440,3.5526
1,Line,0.2683,,,,,,,90,0.0000,0.0445,-0.0445,9.8499,18.3821,0.9167,9.8499,18.1924,1.1064
1,Line,0.5412,,,,,,,84,-0.0088,-0.0791,-0.0990,9.8124,18.0451,0.4949,9.8499,18.3821,0.9167
1,Line,0.6307,,,,,,,86,0.0088,0.1143,-0.0938,9.8499,18.8638,3.0259,9.8124,18.3771,3.4253
1,Line,0.2680,,,,,,,90,0.0000,0.0533,-0.0334,9.8499,18.6092,0.7745,9.8499,18.3821,0.9167
1,Line,0.6322,,,,,,,106,-0.0088,0.0316,-0.1447,9.8124,18.7440,0.1579,9.8499,18.6092,0.7745
1,Line,0.5429,,,,,,,0,0.0088,0.0000,-0.1271,9.8499,19.1309,3.0559,9.8124,19.1309,3.5975
1,Line,0.2700,,,,,,,90,0.0000,0.0598,-0.0211,9.8499,18.8638,0.6846,9.8499,18.6092,0.7745
1,Line,0.5416,,,,,,,81,-0.0088,-0.0551,-0.1143,9.8124,18.3746,0.2877,9.8499,18.6092,0.7745
1,Line,0.6307,,,,,,,84,0.0088,0.0908,-0.1166,9.8499,19.1309,3.0559,9.8124,18.7440,3.5526
1,Line,0.2688,,,,,,,90,0.0000,-0.0627,-0.0070,9.8499,18.8638,3.0259,9.8499,19.1309,3.0559
1,Line,0.6301,,,,,,,86,0.0088,0.1436,-0.0346,9.8499,18.3821,2.7938,9.8124,17.7706,2.9411
1,Line,0.2683,,,,,,,90,0.0000,-0.0445,-0.0445,9.8499,18.1924,2.6041,9.8499,18.3821,2.7938
1,Line,0.6329,,,,,,,82,-0.0088,-0.0656,-0.1330,9.8124,17.7706,0.7695,9.8499,18.0501,1.3361
1,Line,0.5412,,,,,,,85,0.0088,0.0990,-0.0791,9.8499,18.1924,2.6041,9.8124,17.7706,2.9411
1,Line,0.2676,,,,,,,90,0.0000,0.0211,-0.0592,9.8499,18.0501,1.3361,9.8499,17.9603,1.5882
1,Line,0.5427,,,,,,,86,-0.0088,-0.1143,-0.0557,9.8124,17.5634,1.0990,9.8499,18.0501,1.3361
1,Line,0.5432,,,,,,,84,0.0088,0.0791,-0.0996,9.8499,18.3821,2.7938,9.8124,18.0451,3.2181
1,Line,0.2701,,,,,,,90,0.0000,-0.0539,-0.0334,9.8499,18.3821,2.7938,9.8499,18.6117,2.9361
1,Line,0.6301,,,,,,,76,-0.0088,-0.0346,-0.1436,9.8124,18.0451,0.4949,9.8499,18.1924,1.1064
1,Line,0.5439,,,,,,,81,0.0088,0.0551,-0.1148,9.8499,18.6117,2.9361,9.8124,18.3771,3.4253
1,Line,0.2701,,,,,,,90,0.0000,0.0334,-0.0539,9.8499,18.1924,1.1064,9.8499,18.0501,1.3361
1,Line,0.5412,,,,,,,85,-0.0088,-0.0990,-0.0791,9.8124,17.7706,0.7695,9.8499,18.1924,1.1064
1,Line,0.6340,,,,,,,86,0.0088,0.1330,-0.0662,9.8499,18.6117,2.9361,9.8124,18.0451,3.2181
1,Line,0.6354,,,,,,,94,-0.0094,0.1488,-0.0029,8.5694,18.1974,2.5966,8.6093,17.5634,2.6091
1,Line,0.5325,,,,,,,90,0.0000,0.0545,-0.1125,8.5694,20.2941,2.1224,8.5694,20.0620,2.6016
1,Line,0.5292,,,,,,,0,0.0000,0.0000,-0.1242,8.5694,20.2941,1.5932,8.5694,20.2941,2.1224
1,Line,0.6346,,,,,,,86,0.0094,0.1354,0.0615,8.6093,20.8707,1.8553,8.5694,20.2941,1.5932
1,Line,0.6341,,,,,,,84,-0.0094,-0.0949,-0.1143,8.5694,20.2941,2.1224,8.6093,20.6985,2.6091
1,Line,0.6367,,,,,,,86,0.0094,0.1354,-0.0627,8.6093,20.8707,1.8553,8.5694,20.2941,2.1224
1,Line,0.6378,,,,,,,86,-0.0094,-0.1494,-0.0018,8.5694,20.0620,2.6016,8.6093,20.6985,2.6091
1,Line,0.5472,,,,,,,85,-0.0094,-0.1008,-0.0791,8.5694,20.0620,2.6016,8.6093,20.4913,2.9386
1,Line,0.6375,,,,,,,86,-0.0094,-0.1336,-0.0668,8.5694,19.6451,2.9311,8.6093,20.2142,3.2156
1,Line,0.5313,,,,,,,90,0.0000,0.0979,-0.0773,8.5694,20.0620,2.6016,8.5694,19.6451,2.9311
1,Line,0.5314,,,,,,,90,0.0000,-0.0539,-0.1125,8.5694,20.0645,1.1139,8.5694,20.2941,1.5932
1,Line,0.5476,,,,,,,86,0.0094,0.1248,-0.0293,8.6093,20.8258,1.4684,8.5694,20.2941,1.5932
1,Line,0.6339,,,,,,,75,-0.0094,-0.0357,-0.1441,8.5694,20.0620,2.6016,8.6093,20.2142,3.2156
1,Line,0.6379,,,,,,,84,0.0094,0.0949,-0.1154,8.6093,20.6985,1.1015,8.5694,20.2941,1.5932
1,Line,0.3153,,,,,,,90,0.0000,-0.0141,0.0727,9.8249,19.3106,2.1648,9.8249,19.3705,1.8553
1,Line,0.3302,,,,,,,90,0.0000,-0.0562,0.0533,9.8249,19.1309,2.0824,9.8249,19.3705,1.8553
1,Line,0.4792,,,,,,,0,0.0000,0.0000,0.1125,9.8249,19.1309,2.0824,9.8249,19.1309,1.6032
1,Line,0.4073,,,,,,,90,0.0000,0.0316,0.0902,8.7990,17.4885,2.6465,8.7990,17.3537,2.2621
1,Line,0.4497,,,,,,,15,0.0445,0.0123,0.0949,8.7990,17.4885,2.6465,8.6093,17.4361,2.2422
1,Line,0.3884,,,,,,,90,0.0000,0.0299,0.0861,8.6093,17.5634,2.6091,8.6093,17.4361,2.2422
1,Line,0.3478,,,,,,,90,0.0000,-0.0562,-0.0592,9.8249,19.1309,1.6032,9.8249,19.3705,1.8553
1,Line,0.3142,,,,,,,90,0.0000,0.0182,0.0715,9.8249,18.9512,2.1648,9.8249,18.8738,1.8603
1,Line,0.3239,,,,,,,90,0.0000,-0.0182,0.0738,9.8249,18.8738,1.8603,9.8249,18.9512,1.5458
1,Line,0.5465,,,,,,,86,0.0094,0.1248,0.0281,8.6093,20.8258,2.2422,8.5694,20.2941,2.1224
1,Line,0.3179,,,,,,,90,0.0000,-0.0727,-0.0170,9.8249,19.1309,1.6032,9.8249,19.4404,1.6756
1,Line,0.3398,,,,,,,90,0.0000,0.0604,0.0521,9.8249,19.1309,2.0824,9.8249,18.8738,1.8603
1,Line,0.3636,,,,,,,90,0.0000,-0.0604,0.0604,9.8249,18.8738,1.8603,9.8249,19.1309,1.6032
1,Line,0.6354,,,,,,,86,0.0094,0.1488,-0.0029,8.6093,20.6985,1.1015,8.5694,20.0645,1.1139
1,Line,0.5486,,,,,,,100,-0.0094,0.0551,-0.1160,8.5694,18.6117,2.9286,8.6093,18.3771,3.4228
1,Line,0.5481,,,,,,,176,0.0094,-0.0006,-0.1283,8.6093,19.1309,0.1155,8.5694,19.1334,0.6621
1,Line,0.6342,,,,,,,94,-0.0094,0.1324,-0.0674,8.5694,18.6117,2.9286,8.6093,18.0476,3.2156
1,Line,0.5304,,,,,,,90,0.0000,0.1213,0.0281,8.5694,19.1284,3.0484,8.5694,18.6117,2.9286
1,Line,0.5304,,,,,,,90,0.0000,-0.1213,-0.0281,8.5694,19.1334,0.6621,8.5694,19.6501,0.7820
1,Line,0.6333,,,,,,,84,0.0094,0.0902,-0.1178,8.6093,19.5178,0.1604,8.5694,19.1334,0.6621
1,Line,0.6363,,,,,,,96,0.0094,-0.0914,-0.1178,8.6093,18.7440,0.1604,8.5694,19.1334,0.6621
1,Line,0.6332,,,,,,,73,0.0094,0.0299,-0.1453,8.6093,18.7440,0.1604,8.5694,18.6167,0.7795
1,Line,0.5484,,,,,,,95,-0.0094,0.1002,-0.0803,8.5694,18.1974,2.5966,8.6093,17.7706,2.9386
1,Line,0.5485,,,,,,,99,0.0094,-0.0563,-0.1154,8.6093,18.3771,0.2877,8.5694,18.6167,0.7795
1,Line,0.6381,,,,,,,105,-0.0094,0.0352,-0.1453,8.5694,18.1974,2.5966,8.6093,18.0476,3.2156
1,Line,0.5309,,,,,,,90,0.0000,0.0973,0.0779,8.5694,18.6117,2.9286,8.5694,18.1974,2.5966
1,Line,0.5298,,,,,,,90,0.0000,-0.1213,0.0275,8.5694,18.6167,0.7795,8.5694,19.1334,0.6621
1,Line,0.6381,,,,,,,75,0.0094,0.0352,-0.1453,8.6093,20.2142,0.4949,8.5694,20.0645,1.1139
1,Line,0.6363,,,,,,,84,-0.0094,-0.0914,-0.1178,8.5694,19.1284,3.0484,8.6093,19.5178,3.5501
1,Line,0.5298,,,,,,,90,0.0000,0.1213,-0.0275,8.5694,19.6451,2.9311,8.5694,19.1284,3.0484
1,Line,0.5485,,,,,,,81,-0.0094,-0.0563,-0.1154,8.5694,19.6451,2.9311,8.6093,19.8847,3.4228
1,Line,0.5484,,,,,,,85,0.0094,0.1002,-0.0803,8.6093,20.4913,0.7720,8.5694,20.0645,1.1139
1,Line,0.6332,,,,,,,107,-0.0094,0.0299,-0.1453,8.5694,19.6451,2.9311,8.6093,19.5178,3.5501
1,Line,0.5309,,,,,,,90,0.0000,-0.0973,-0.0779,8.5694,19.6501,0.7820,8.5694,20.0645,1.1139
1,Line,0.6333,,,,,,,96,-0.0094,0.0902,-0.1178,8.5694,19.1284,3.0484,8.6093,18.7440,3.5501
1,Line,0.6367,,,,,,,107,0.0094,-0.0311,-0.1459,8.6093,19.5178,0.1604,8.5694,19.6501,0.7820
1,Line,0.6367,,,,,,,73,-0.0094,-0.0311,-0.1459,8.5694,18.6117,2.9286,8.6093,18.7440,3.5501
1,Line,0.6342,,,,,,,86,0.0094,0.1324,-0.0674,8.6093,20.2142,0.4949,8.5694,19.6501,0.7820
1,Line,0.5481,,,,,,,4,-0.0094,-0.0006,-0.1283,8.5694,19.1284,3.0484,8.6093,19.1309,3.5951
1,Line,0.5486,,,,,,,80,0.0094,0.0551,-0.1160,8.6093,19.8847,0.2877,8.5694,19.6501,0.7820
1,Line,0.2365,,,,,,,78,-0.0105,-0.0492,-0.0234,9.6452,18.3397,2.0375,9.6901,18.5493,2.1373
1,Line,0.1808,,,,,,,90,0.0000,0.0146,0.0398,9.6452,18.4021,2.2072,9.6452,18.3397,2.0375
1,Line,0.1691,,,,,,,73,0.0105,0.0346,-0.0164,9.6901,18.5493,2.1373,9.6452,18.4021,2.2072
1,Line,0.2350,,,,,,,79,-0.0105,-0.0527,0.0123,9.6452,18.6267,2.4893,9.6901,18.8514,2.4369
1,Line,0.1828,,,,,,,90,0.0000,0.0363,0.0229,9.6452,18.7815,2.5866,9.6452,18.6267,2.4893
1,Line,0.1434,,,,,,,90,0.0000,-0.0287,-0.0176,9.6901,18.7291,2.3620,9.6901,18.8514,2.4369
1,Line,0.1452,,,,,,,90,0.0000,-0.0111,-0.0322,9.6901,18.5019,2.0000,9.6901,18.5493,2.1373
1,Line,0.1447,,,,,,,90,0.0000,-0.0182,-0.0287,9.6901,18.5493,2.1373,9.6901,18.6267,2.2596
1,Line,0.2351,,,,,,,73,-0.0105,-0.0340,-0.0422,9.6452,18.3397,1.6756,9.6901,18.4844,1.8553
1,Line,0.1808,,,,,,,90,0.0000,-0.0047,0.0422,9.6452,18.3197,1.8553,9.6452,18.3397,1.6756
1,Line,0.1725,,,,,,,75,-0.0105,-0.0381,0.0088,9.6452,18.3397,2.0375,9.6901,18.5019,2.0000
1,Line,0.2350,,,,,,,79,-0.0105,-0.0527,-0.0123,9.6452,18.4021,2.2072,9.6901,18.6267,2.2596
1,Line,0.1815,,,,,,,90,0.0000,0.0223,0.0363,9.6452,18.4969,2.3620,9.6452,18.4021,2.2072
1,Line,0.1452,,,,,,,90,0.0000,-0.0322,-0.0111,9.6901,18.8514,2.4369,9.6901,18.9886,2.4843
1,Line,0.1713,,,,,,,57,-0.0105,-0.0164,0.0352,9.6452,18.7815,2.5866,9.6901,18.8514,2.4369
1,Line,0.2351,,,,,,,76,-0.0105,-0.0422,0.0340,9.6452,18.9512,2.6465,9.6901,19.1309,2.5018
1,Line,0.2354,,,,,,,78,-0.0105,-0.0486,0.0240,9.6452,18.7815,2.5866,9.6901,18.9886,2.4843
1,Line,0.1800,,,,,,,90,0.0000,0.0398,0.0141,9.6452,18.9512,2.6465,9.6452,18.7815,2.5866
1,Line,0.1725,,,,,,,40,0.0105,0.0088,-0.0381,9.6901,18.9886,2.4843,9.6452,18.9512,2.6465
1,Line,0.1808,,,,,,,90,0.0000,0.0422,0.0047,9.6452,19.1309,2.6665,9.6452,18.9512,2.6465
1,Line,0.1694,,,,,,,66,0.0105,0.0240,-0.0299,9.6901,18.7291,2.3620,9.6452,18.6267,2.4893
1,Line,0.1447,,,,,,,90,0.0000,-0.0240,-0.0240,9.6901,18.6267,2.2596,9.6901,18.7291,2.3620
1,Line,0.1713,,,,,,,71,-0.0105,-0.0305,0.0240,9.6452,18.4969,2.3620,9.6901,18.6267,2.2596
1,Line,0.1433,,,,,,,90,0.0000,-0.0334,-0.0041,9.6901,18.9886,2.4843,9.6901,19.1309,2.5018
1,Line,0.2364,,,,,,,79,-0.0105,-0.0545,0.0000,9.6452,18.4969,2.3620,9.6901,18.7291,2.3620
1,Line,0.1818,,,,,,,90,0.0000,0.0305,0.0299,9.6452,18.6267,2.4893,9.6452,18.4969,2.3620
1,Line,0.1708,,,,,,,75,0.0105,0.0387,0.0000,9.6901,18.4844,1.8553,9.6452,18.3197,1.8553
1,Line,0.1447,,,,,,,90,0.0000,0.0287,-0.0182,9.6901,18.8489,1.2737,9.6901,18.7266,1.3511
