Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0115,,,,,,,,,,,,,,,,27,0.0099,0.0051,0.0031,0.0759,1.3894,1.2977,0.0661,1.3843,1.2946
1,Line,0.0617,,,,,,,,,,,,,,,,149,-0.0509,0.0308,0.0165,0.0196,1.3702,1.3944,0.0704,1.3394,1.3779
1,Line,0.0115,,,,,,,,,,,,,,,,3,0.0113,0.0005,-0.0022,0.1671,1.3062,1.3381,0.1559,1.3057,1.3403
1,Line,0.0238,,,,,,,,,,,,,,,,108,0.0046,-0.0137,0.0189,0.1559,1.3057,1.3403,0.1513,1.3194,1.3214
1,Line,0.0290,,,,,,,,,,,,,,,,153,-0.0108,0.0055,0.0264,-0.0545,1.5181,1.3406,-0.0437,1.5126,1.3142
1,Line,0.0538,,,,,,,,,,,,,,,,111,-0.0041,0.0108,0.0525,0.1876,1.3609,1.4112,0.1917,1.3500,1.3587
1,Line,0.0661,,,,,,,,,,,,,,,,95,0.0037,-0.0431,-0.0500,0.1917,1.3500,1.3587,0.1881,1.3931,1.4087
1,Line,0.0266,,,,,,,,,,,,,,,,140,-0.0159,0.0132,-0.0167,0.1513,1.3194,1.3214,0.1671,1.3062,1.3381
1,Line,0.0524,,,,,,,,,,,,,,,,161,-0.0494,0.0167,-0.0053,0.0458,1.4945,1.4940,0.0953,1.4778,1.4993
1,Line,0.0054,,,,,,,,,,,,,,,,54,0.0032,0.0044,-0.0003,-0.0572,1.4628,1.3656,-0.0604,1.4584,1.3659
1,Line,0.0347,,,,,,,,,,,,,,,,119,-0.0166,0.0305,0.0002,-0.0604,1.4584,1.3659,-0.0438,1.4279,1.3657
1,Line,0.0197,,,,,,,,,,,,,,,,147,0.0046,-0.0029,-0.0190,0.1740,1.4388,1.4398,0.1694,1.4418,1.4587
1,Line,0.0328,,,,,,,,,,,,,,,,160,-0.0303,0.0109,0.0060,0.0953,1.4778,1.4993,0.1256,1.4669,1.4933
1,Line,0.0844,,,,,,,,,,,,,,,,161,0.0797,-0.0276,-0.0007,0.1256,1.4669,1.4933,0.0458,1.4945,1.4940
1,Line,0.0158,,,,,,,,,,,,,,,,155,-0.0056,0.0026,0.0146,-0.0649,1.5200,1.3516,-0.0593,1.5174,1.3370
