Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,12.3698,,,,,,,,134,-8.6550,8.8365,0.1368,4.8858,83.7118,5.8700,13.5408,74.8754,5.7332
1,Line,,,,,,,6.5844,,,,,,,,90,0.0000,6.5835,0.1044,13.5408,90.0839,5.9744,13.5408,83.5004,5.8700
1,Line,,,,,,,8.6576,,,,,,,,179,8.6550,-0.2114,0.0000,13.5408,83.5004,5.8700,4.8858,83.7118,5.8700
1,Line,,,,,,,8.6032,,,,,,,,0,8.6030,0.0000,-0.0530,13.5408,74.8754,5.7332,4.9378,74.8754,5.7862
1,Line,,,,,,,8.5520,,,,,,,,0,8.5502,0.0000,-0.1754,13.5408,63.6550,5.5552,4.9906,63.6550,5.7305
1,Line,,,,,,,14.1408,,,,,,,,127,-8.6030,11.2203,0.2310,4.9378,74.8754,5.7862,13.5408,63.6550,5.5552
1,Line,,,,,,,8.6261,,,,,,,,90,0.0000,8.6250,0.1368,13.5408,83.5004,5.8700,13.5408,74.8754,5.7332
1,Line,,,,,,,5.2585,,,,,,,,87,0.2372,4.8513,-2.0151,3.4081,35.7295,17.7323,3.1709,30.8782,19.7475
1,Line,,,,,,,2.3700,,,,,,,,86,0.1056,1.6861,-1.6621,3.5137,37.4156,16.0702,3.4081,35.7295,17.7323
1,Line,,,,,,,2.3076,,,,,,,,88,0.0533,1.3136,-1.8964,3.5670,38.7292,14.1737,3.5137,37.4156,16.0702
1,Line,,,,,,,2.3384,,,,,,,,85,0.2205,2.3153,-0.2422,3.1709,30.8782,19.7475,2.9504,28.5629,19.9897
1,Line,,,,,,,2.2486,,,,,,,,86,-0.1363,-1.8847,-1.2187,2.8962,21.8911,17.9900,3.0326,23.7759,19.2087
1,Line,,,,,,,2.5041,,,,,,,,93,-0.1190,2.4372,0.5625,2.9135,26.2131,19.7712,3.0326,23.7759,19.2087
1,Line,,,,,,,2.3602,,,,,,,,89,0.0369,2.3498,0.2185,2.9504,28.5629,19.9897,2.9135,26.2131,19.7712
1,Line,,,,,,,2.4043,,,,,,,,80,0.1802,0.9748,-2.1904,3.7472,39.7040,11.9833,3.5670,38.7292,14.1737
1,Line,,,,,,,8.7965,,,,,,,,170,-8.6254,1.5959,0.6586,4.9154,41.6606,5.8396,13.5408,40.0646,5.1810
1,Line,,,,,,,2.5749,,,,,,,,90,0.0000,2.5746,0.0408,13.5408,44.2351,5.2471,13.5408,41.6606,5.2063
1,Line,,,,,,,8.6486,,,,,,,,0,8.6254,0.0000,-0.6333,13.5408,41.6606,5.2063,4.9154,41.6606,5.8396
1,Line,,,,,,,1.5961,,,,,,,,90,0.0000,1.5959,0.0253,13.5408,41.6606,5.2063,13.5408,40.0646,5.1810
1,Line,,,,,,,2.4086,,,,,,,,57,0.3033,0.4608,-2.3446,4.0505,40.1648,9.6387,3.7472,39.7040,11.9833
1,Line,,,,,,,2.3369,,,,,,,,23,0.3197,0.1366,-2.3109,4.3702,40.3014,7.3279,4.0505,40.1648,9.6387
1,Line,,,,,,,2.3750,,,,,,,,167,0.9875,-0.2368,-2.1469,5.3577,40.0646,5.1810,4.3702,40.3014,7.3279
1,Line,,,,,,,2.5013,,,,,,,,90,0.0000,-2.4372,-0.5625,13.5408,23.7759,19.2087,13.5408,26.2131,19.7712
1,Line,,,,,,,7.9537,,,,,,,,0,7.9537,0.0000,0.0000,13.5408,115.1041,6.3398,5.5870,115.1041,6.3398
1,Line,,,,,,,2.3070,,,,,,,,90,0.0000,-1.3136,1.8964,13.5408,112.4550,17.2290,13.5408,113.7687,15.3325
1,Line,,,,,,,2.3676,,,,,,,,90,0.0000,-1.6861,1.6621,13.5408,110.7689,18.8911,13.5408,112.4550,17.2290
1,Line,,,,,,,10.4152,,,,,,,,0,10.4152,0.0000,0.0000,13.5408,96.9306,19.1488,3.1255,96.9306,19.1488
1,Line,,,,,,,9.5000,,,,,,,,0,9.5000,0.0000,0.0000,13.5408,92.4747,6.0124,4.0408,92.4747,6.0124
1,Line,,,,,,,5.2532,,,,,,,,90,0.0000,-4.8513,2.0151,13.5408,105.9176,20.9062,13.5408,110.7689,18.8911
1,Line,,,,,,,9.9034,,,,,,,,0,9.9034,0.0000,0.0000,13.5408,110.7689,18.8911,3.6374,110.7689,18.8911
1,Line,,,,,,,10.3979,,,,,,,,0,10.3979,0.0000,0.0000,13.5408,101.2525,20.9299,3.1429,101.2525,20.9299
1,Line,,,,,,,4.5579,,,,,,,,90,0.0000,-2.2189,-3.9813,13.5408,92.9282,13.6193,13.5408,95.1470,17.6007
1,Line,,,,,,,3.6626,,,,,,,,90,0.0000,0.1681,-3.6587,13.5408,92.4747,6.0124,13.5408,92.3066,9.6711
1,Line,,,,,,,9.7978,,,,,,,,0,9.7978,0.0000,0.0000,13.5408,112.4550,17.2290,3.7430,112.4550,17.2290
1,Line,,,,,,,2.3617,,,,,,,,90,0.0000,-1.7836,-1.5481,13.5408,95.1470,17.6007,13.5408,96.9306,19.1488
1,Line,,,,,,,22.6317,,,,,,,,90,0.0000,22.6294,0.3274,13.5408,115.1041,6.3398,13.5408,92.4747,6.0124
1,Line,,,,,,,2.3976,,,,,,,,90,0.0000,-0.9748,2.1904,13.5408,113.7687,15.3325,13.5408,114.7435,13.1421
1,Line,,,,,,,2.5500,,,,,,,,90,0.0000,2.4372,0.7500,13.5408,101.2525,20.9299,13.5408,98.8153,20.1800
1,Line,,,,,,,0.1444,,,,,,,,137,0.1006,-0.0953,0.0406,27.8004,109.9965,32.6905,27.6998,110.0918,32.6499
1,Line,,,,,,,1.6308,,,,,,,,4,1.6256,0.1013,0.0810,27.6998,110.0918,32.6499,26.0741,109.9904,32.5689
1,Line,,,,,,,2.8159,,,,,,,,4,2.8091,0.1875,0.0572,30.5088,110.2793,32.7071,27.6998,110.0918,32.6499
1,Line,,,,,,,0.6000,,,,,,,,164,0.5693,-0.1624,0.0977,26.0741,109.9904,32.5689,25.5049,110.1529,32.4711
1,Line,,,,,,,1.9728,,,,,,,,10,1.9445,0.3286,0.0539,26.1373,111.5705,32.0197,24.1928,111.2419,31.9658
1,Line,,,,,,,1.6166,,,,,,,,66,0.6324,1.4177,-0.4514,26.1373,111.5705,32.0197,25.5049,110.1529,32.4711
1,Line,,,,,,,1.7785,,,,,,,,140,1.3121,-1.0891,0.5053,25.5049,110.1529,32.4711,24.1928,111.2419,31.9658
1,undercar,13.5408,92.3066,6.0124,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,10.0221,,,,,,,,0,10.0221,0.0000,0.0000,13.5408,92.3066,9.6711,3.5187,92.3066,9.6711
1,Line,,,,,,,9.7445,,,,,,,,0,9.7445,0.0000,0.0000,13.5408,113.7687,15.3325,3.7963,113.7687,15.3325
1,Line,,,,,,,2.3894,,,,,,,,90,0.0000,-0.4608,2.3446,13.5408,114.7435,13.1421,13.5408,115.2042,10.7975
1,Line,,,,,,,10.1406,,,,,,,,0,10.1406,0.0000,0.0000,13.5408,105.9176,20.9062,3.4002,105.9176,20.9062
1,Line,,,,,,,2.1484,,,,,,,,90,0.0000,-1.8847,-1.0312,13.5408,96.9306,19.1488,13.5408,98.8153,20.1800
1,Line,,,,,,,3.9969,,,,,,,,90,0.0000,-0.6215,-3.9483,13.5408,92.3066,9.6711,13.5408,92.9282,13.6193
1,Line,,,,,,,9.2610,,,,,,,,0,9.2610,0.0000,0.0000,13.5408,115.2042,10.7975,4.2798,115.2042,10.7975
1,Line,,,,,,,2.3599,,,,,,,,90,0.0000,2.3498,0.2185,13.5408,103.6023,21.1485,13.5408,101.2525,20.9299
1,Line,,,,,,,8.9413,,,,,,,,0,8.9413,0.0000,0.0000,13.5408,115.3409,8.4867,4.5995,115.3409,8.4867
1,Line,,,,,,,2.3149,,,,,,,,90,0.0000,-0.1366,2.3109,13.5408,115.2042,10.7975,13.5408,115.3409,8.4867
1,Line,,,,,,,2.3602,,,,,,,,89,-0.0369,-2.3498,-0.2185,3.1429,101.2525,20.9299,3.1797,103.6023,21.1485
1,Line,,,,,,,10.3610,,,,,,,,0,10.3610,0.0000,0.0000,13.5408,103.6023,21.1485,3.1797,103.6023,21.1485
1,Line,,,,,,,2.3279,,,,,,,,90,0.0000,2.3153,-0.2422,13.5408,105.9176,20.9062,13.5408,103.6023,21.1485
1,Line,,,,,,,2.3384,,,,,,,,85,0.2205,2.3153,-0.2422,3.4002,105.9176,20.9062,3.1797,103.6023,21.1485
1,Line,,,,,,,2.1599,,,,,,,,90,0.0000,0.2368,2.1469,13.5408,115.3409,8.4867,13.5408,115.1041,6.3398
1,Line,,,,,,,2.3894,,,,,,,,90,0.0000,-0.4608,2.3446,13.5408,39.7040,11.9833,13.5408,40.1648,9.6387
1,Line,,,,,,,2.3976,,,,,,,,90,0.0000,-0.9748,2.1904,13.5408,38.7292,14.1737,13.5408,39.7040,11.9833
1,Line,,,,,,,10.5362,,,,,,,,0,10.5362,0.0000,0.0000,13.5408,17.8887,12.4606,3.0045,17.8887,12.4606
1,Line,,,,,,,2.3279,,,,,,,,90,0.0000,-2.3153,0.2422,13.5408,28.5629,19.9897,13.5408,30.8782,19.7475
1,Line,,,,,,,2.3369,,,,,,,,23,0.3197,0.1366,-2.3109,4.5995,115.3409,8.4867,4.2798,115.2042,10.7975
1,Line,,,,,,,2.3750,,,,,,,,167,0.9875,-0.2368,-2.1469,5.5870,115.1041,6.3398,4.5995,115.3409,8.4867
1,Line,,,,,,,2.3676,,,,,,,,90,0.0000,-1.6861,1.6621,13.5408,35.7295,17.7323,13.5408,37.4156,16.0702
1,Line,,,,,,,3.6996,,,,,,,,18,-0.5221,-0.1681,3.6587,3.5187,92.3066,9.6711,4.0408,92.4747,6.0124
1,Line,,,,,,,4.0070,,,,,,,,115,-0.2848,0.6215,3.9483,3.2339,92.9282,13.6193,3.5187,92.3066,9.6711
1,Line,,,,,,,4.5597,,,,,,,,93,-0.1297,2.2189,3.9813,3.1042,95.1470,17.6007,3.2339,92.9282,13.6193
1,Line,,,,,,,10.2789,,,,,,,,0,10.2789,0.0000,0.0000,13.5408,98.8153,20.1800,3.2619,98.8153,20.1800
1,Line,,,,,,,10.4366,,,,,,,,0,10.4366,0.0000,0.0000,13.5408,95.1470,17.6007,3.1042,95.1470,17.6007
1,Line,,,,,,,10.3069,,,,,,,,0,10.3069,0.0000,0.0000,13.5408,92.9282,13.6193,3.2339,92.9282,13.6193
1,Line,,,,,,,9.5642,,,,,,,,0,9.5642,0.0000,0.0000,13.5408,114.7435,13.1421,3.9765,114.7435,13.1421
1,Line,,,,,,,2.3618,,,,,,,,89,0.0213,1.7836,1.5481,3.1255,96.9306,19.1488,3.1042,95.1470,17.6007
1,Line,,,,,,,2.3076,,,,,,,,88,0.0533,1.3136,-1.8964,3.7963,113.7687,15.3325,3.7430,112.4550,17.2290
1,Line,,,,,,,2.4043,,,,,,,,80,-0.1802,-0.9748,2.1904,3.7963,113.7687,15.3325,3.9765,114.7435,13.1421
1,Line,,,,,,,2.4086,,,,,,,,57,0.3033,0.4608,-2.3446,4.2798,115.2042,10.7975,3.9765,114.7435,13.1421
1,Line,,,,,,,2.3700,,,,,,,,86,0.1056,1.6861,-1.6621,3.7430,112.4550,17.2290,3.6374,110.7689,18.8911
1,Line,,,,,,,2.1527,,,,,,,,86,0.1363,1.8847,1.0312,3.2619,98.8153,20.1800,3.1255,96.9306,19.1488
1,Line,,,,,,,2.5528,,,,,,,,93,-0.1190,2.4372,0.7500,3.1429,101.2525,20.9299,3.2619,98.8153,20.1800
1,Line,,,,,,,5.2585,,,,,,,,87,0.2372,4.8513,-2.0151,3.6374,110.7689,18.8911,3.4002,105.9176,20.9062
1,Line,,,,,,,11.1291,,,,,,,,144,-8.9725,6.5835,0.0869,4.5683,90.0839,5.9569,13.5408,83.5004,5.8700
1,Line,,,,,,,1.7144,,,,,,,,4,1.6301,0.1148,-0.5186,17.6015,128.2449,11.5891,15.9714,128.1302,12.1077
1,Line,,,,,,,1.6467,,,,,,,,27,-1.3940,-0.7066,-0.5186,14.5774,127.4235,11.5891,15.9714,128.1302,12.1077
1,Line,,,,,,,1.4874,,,,,,,,0,1.3940,0.0000,0.5186,15.9714,119.7850,12.1077,14.5774,119.7850,11.5891
1,Line,,,,,,,1.7106,,,,,,,,0,1.6301,0.0000,-0.5186,17.6015,119.7850,11.5891,15.9714,119.7850,12.1077
1,Line,,,,,,,5.2238,,,,,,,,81,-0.7583,-4.6809,-2.1914,13.5408,115.1041,6.3398,14.2991,119.7850,8.5311
1,Line,,,,,,,5.0718,,,,,,,,100,-0.8762,4.9956,0.0000,13.4229,124.7806,8.5311,14.2991,119.7850,8.5311
1,Line,,,,,,,8.3452,,,,,,,,90,0.0000,-8.3452,0.0000,15.9714,119.7850,12.1077,15.9714,128.1302,12.1077
1,wheel,10.1984,94.1597,0.5045,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,5.8869,,,,,,,,157,-4.2874,1.8340,1.6514,5.0906,100.0709,16.0623,10.1927,97.8885,14.0972
1,Line,,,,,,,2.9369,,,,,,,,90,-0.0001,-1.8341,-1.6514,5.0905,97.8883,14.0972,5.0906,100.0709,16.0623
1,Line,,,,,,,5.1021,,,,,,,,0,4.2875,0.0001,0.0000,10.1927,97.8885,14.0972,5.0905,97.8883,14.0972
1,Line,,,,,,,1.3935,,,,,,,,90,0.0000,-0.3647,1.1128,4.9253,101.3436,9.9558,4.9253,101.7775,8.6316
1,inner_rim_,6.6873,103.6024,9.9457,1.1900,1.1900,1.1900,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,2.6423,,,,,,,,11,2.1312,0.4137,-0.4658,7.4614,101.8359,9.4015,4.9253,101.3436,9.9558
1,Line,,,,,,,2.6511,,,,,,,,1,-2.1312,-0.0490,-0.6470,4.9253,101.7775,8.6316,7.4614,101.8359,9.4015
1,Line,,,,,,,8.4600,,,,,,,,90,0.0000,-8.4600,0.0000,17.6015,119.7850,11.5891,17.6015,128.2449,11.5891
1,Line,,,,,,,8.5156,,,,,,,,90,0.0000,-8.5156,0.0000,18.8581,119.7850,10.2271,18.8581,128.3006,10.2271
1,Line,,,,,,,1.8531,,,,,,,,180,-1.2566,0.0000,1.3619,17.6015,119.7850,11.5891,18.8581,119.7850,10.2271
1,Line,,,,,,,1.5034,,,,,,,,180,-0.6368,0.0000,-1.3619,13.9406,119.7850,10.2271,14.5774,119.7850,11.5891
1,Line,,,,,,,6.5538,,,,,,,,90,0.0000,-6.5538,0.0000,13.9406,119.7850,10.2271,13.9406,126.3388,10.2271
1,Line,,,,,,,1.7335,,,,,,,,0,0.3585,0.0000,-1.6960,14.2991,119.7850,8.5311,13.9406,119.7850,10.2271
1,Line,,,,,,,7.6385,,,,,,,,90,0.0000,-7.6385,0.0000,14.5774,119.7850,11.5891,14.5774,127.4235,11.5891
1,Line,,,,,,,7.8914,,,,,,,,90,0.0000,-7.8914,0.0000,19.2714,119.7850,8.5311,19.2714,127.6764,8.5311
1,Line,,,,,,,1.8539,,,,,,,,124,0.4133,-0.6242,-1.6960,19.2714,127.6764,8.5311,18.8581,128.3006,10.2271
1,Line,,,,,,,5.8561,,,,,,,,120,2.7534,-4.6809,-2.1914,22.0248,115.1041,6.3398,19.2714,119.7850,8.5311
1,Line,,,,,,,4.9723,,,,,,,,180,-4.9723,0.0000,0.0000,14.2991,119.7850,8.5311,19.2714,119.7850,8.5311
1,Line,,,,,,,1.8539,,,,,,,,3,1.2566,0.0557,-1.3619,18.8581,128.3006,10.2271,17.6015,128.2449,11.5891
1,Line,,,,,,,1.7456,,,,,,,,180,-0.4133,0.0000,1.6960,18.8581,119.7850,10.2271,19.2714,119.7850,8.5311
1,Line,,,,,,,1.8539,,,,,,,,119,-0.3585,0.6572,1.6960,13.9406,126.3388,10.2271,14.2991,125.6816,8.5311
1,Line,,,,,,,1.8539,,,,,,,,60,0.6368,1.0847,1.3619,14.5774,127.4235,11.5891,13.9406,126.3388,10.2271
1,Line,,,,,,,2.9368,,,,,,,,90,0.0002,-0.5135,2.4139,5.0908,110.0543,12.8183,5.0906,110.6654,9.9458
1,Line,,,,,,,2.9369,,,,,,,,90,0.0000,0.5129,-2.4141,10.1928,110.6651,9.9457,10.1928,110.0547,12.8184
1,Line,,,,,,,5.1022,,,,,,,,180,-4.2876,0.0002,0.0001,5.0906,110.6654,9.9458,10.1928,110.6651,9.9457
1,Line,,,,,,,5.8871,,,,,,,,173,-4.2876,0.5132,-2.4140,5.0906,110.6654,9.9458,10.1928,110.0547,12.8184
1,Line,,,,,,,2.9369,,,,,,,,90,-0.0001,-1.4505,1.9967,5.0906,108.3282,15.1943,5.0908,110.0543,12.8183
1,Line,,,,,,,2.9370,,,,,,,,90,0.0000,1.4507,-1.9967,10.1928,110.0547,12.8184,10.1929,108.3284,15.1945
1,Line,,,,,,,5.1021,,,,,,,,0,-4.2875,-0.0003,-0.0001,5.0908,110.0543,12.8183,10.1928,110.0547,12.8184
1,Line,,,,,,,5.8870,,,,,,,,7,-4.2875,-0.5130,-2.4140,5.0907,110.0546,7.0730,10.1928,110.6651,9.9457
1,Line,,,,,,,2.9369,,,,,,,,90,0.0001,1.4507,1.9966,5.0907,110.0546,7.0730,5.0906,108.3283,4.6970
1,Line,,,,,,,2.9371,,,,,,,,90,0.0000,-1.4507,-1.9968,10.1983,108.3283,4.6969,10.1984,110.0546,7.0731
1,Line,,,,,,,5.1077,,,,,,,,0,-4.2922,0.0000,0.0001,5.0906,108.3283,4.6970,10.1983,108.3283,4.6969
1,Line,,,,,,,5.8920,,,,,,,,19,-4.2923,-1.4507,-1.9967,5.0906,108.3283,4.6970,10.1984,110.0546,7.0731
1,Line,,,,,,,2.9370,,,,,,,,90,-0.0001,0.5133,2.4141,5.0906,110.6654,9.9458,5.0907,110.0546,7.0730
1,Line,,,,,,,2.9367,,,,,,,,91,0.0047,-0.5130,-2.4139,10.1984,110.0546,7.0731,10.1928,110.6651,9.9457
1,Line,,,,,,,5.1077,,,,,,,,0,-4.2922,0.0000,-0.0001,5.0907,110.0546,7.0730,10.1984,110.0546,7.0731
1,Line,,,,,,,2.9367,,,,,,,,90,0.0000,2.3470,0.7628,10.1927,102.8640,16.9699,10.1927,100.0710,16.0622
1,Line,,,,,,,5.1020,,,,,,,,180,-4.2874,0.0002,-0.0001,5.0907,102.8642,16.9697,10.1927,102.8640,16.9699
1,Line,,,,,,,5.8871,,,,,,,,150,-4.2875,2.4546,-0.2579,5.0906,105.7850,16.6630,10.1927,102.8640,16.9699
1,Line,,,,,,,2.9370,,,,,,,,90,-0.0001,-2.3473,-0.7625,5.0906,100.0709,16.0623,5.0907,102.8642,16.9697
1,Line,,,,,,,2.9368,,,,,,,,90,0.0000,1.8341,1.6512,10.1927,100.0710,16.0622,10.1927,97.8885,14.0972
1,Line,,,,,,,5.1021,,,,,,,,0,-4.2875,-0.0001,0.0001,5.0906,100.0709,16.0623,10.1927,100.0710,16.0622
1,Line,,,,,,,5.8869,,,,,,,,151,-4.2874,2.3472,0.7627,5.0907,102.8642,16.9697,10.1927,100.0710,16.0622
1,Line,,,,,,,2.9369,,,,,,,,90,0.0001,-2.4545,0.2578,5.0907,102.8642,16.9697,5.0906,105.7850,16.6630
1,Line,,,,,,,2.9369,,,,,,,,90,0.0002,2.1374,-1.2339,10.1929,108.3284,15.1945,10.1927,105.7848,16.6628
1,Line,,,,,,,5.1023,,,,,,,,0,-4.2876,-0.0001,-0.0001,5.0906,108.3282,15.1943,10.1929,108.3284,15.1945
1,Line,,,,,,,5.8870,,,,,,,,161,-4.2875,1.4504,-1.9968,5.0908,110.0543,12.8183,10.1929,108.3284,15.1945
1,Line,,,,,,,2.9368,,,,,,,,90,0.0000,-2.1372,1.2341,5.0906,105.7850,16.6630,5.0906,108.3282,15.1943
1,Line,,,,,,,2.9370,,,,,,,,90,0.0000,2.4545,-0.2581,10.1927,105.7848,16.6628,10.1927,102.8640,16.9699
1,Line,,,,,,,5.1021,,,,,,,,180,-4.2875,0.0001,0.0001,5.0906,105.7850,16.6630,10.1927,105.7848,16.6628
1,Line,,,,,,,5.8870,,,,,,,,154,-4.2875,2.1373,-1.2340,5.0906,108.3282,15.1943,10.1927,105.7848,16.6628
1,Line,,,,,,,5.8966,,,,,,,,90,0.0000,-5.8966,0.0000,14.2991,119.7850,8.5311,14.2991,125.6816,8.5311
1,Line,,,,,,,8.4604,,,,,,,,36,-6.8665,-4.9313,0.3343,6.6742,12.5040,5.1879,13.5408,17.4353,4.8536
1,Line,,,,,,,9.5075,,,,,,,,15,-9.2018,-2.3908,-0.0555,4.3389,15.0445,4.7981,13.5408,17.4353,4.8536
1,Line,,,,,,,2.4489,,,,,,,,102,-0.5275,2.3908,0.0555,3.8114,17.4353,4.8536,4.3389,15.0445,4.7981
1,Line,,,,,,,9.4364,,,,,,,,60,-4.7762,-8.1220,0.5150,8.7645,9.3132,5.3686,13.5408,17.4353,4.8536
1,Line,,,,,,,17.2389,,,,,,,,52,-10.6701,-13.5231,0.6758,16.5484,3.9122,5.5294,27.2184,17.4353,4.8536
1,Line,,,,,,,13.8699,,,,,,,,103,-3.0076,13.5231,-0.6758,13.5408,17.4353,4.8536,16.5484,3.9122,5.5294
1,Line,,,,,,,11.1990,,,,,,,,87,-0.5341,-11.1716,0.5721,13.0067,6.2636,5.4257,13.5408,17.4353,4.8536
1,Line,,,,,,,3.4727,,,,,,,,133,2.3353,-2.5405,0.3898,6.6742,12.5040,5.1879,4.3389,15.0445,4.7981
1,Line,,,,,,,6.5940,,,,,,,,176,6.5808,-0.4167,-0.0025,30.5088,2.3844,5.4974,23.9280,2.8011,5.5000
1,Line,,,,,,,16.9681,,,,,,,,0,16.9681,0.0000,0.0000,30.5088,40.0646,5.1810,13.5408,40.0646,5.1810
1,Line,,,,,,,16.9681,,,,,,,,0,16.9681,0.0000,0.0000,30.5088,92.4747,6.0124,13.5408,92.4747,6.0124
1,Line,,,,,,,7.4629,,,,,,,,171,7.3796,-1.1111,-0.0294,23.9280,2.8011,5.5000,16.5484,3.9122,5.5294
1,Line,,,,,,,3.8188,,,,,,,,123,2.0903,-3.1908,0.1807,8.7645,9.3132,5.3686,6.6742,12.5040,5.1879
1,Line,,,,,,,5.2249,,,,,,,,144,4.2421,-3.0496,0.0571,13.0067,6.2636,5.4257,8.7645,9.3132,5.3686
1,Line,,,,,,,4.2525,,,,,,,,146,3.5417,-2.3514,0.1037,16.5484,3.9122,5.5294,13.0067,6.2636,5.4257
1,Line,,,,,,,6.3806,,,,,,,,93,0.3175,-6.3721,-0.0869,4.8858,83.7118,5.8700,4.5683,90.0839,5.9569
1,Line,,,,,,,8.8370,,,,,,,,90,0.0520,-8.8365,-0.0838,4.9378,74.8754,5.7862,4.8858,83.7118,5.8700
1,Line,,,,,,,11.2206,,,,,,,,90,0.0528,-11.2203,-0.0556,4.9906,63.6550,5.7305,4.9378,74.8754,5.7862
1,Line,,,,,,,2.4489,,,,,,,,102,0.5275,-2.3908,-0.0555,4.5683,90.0839,5.9569,4.0408,92.4747,6.0124
1,Line,,,,,,,2.3911,,,,,,,,90,0.0000,2.3908,0.0379,13.5408,92.4747,6.0124,13.5408,90.0839,5.9744
1,Line,,,,,,,8.9725,,,,,,,,0,8.9725,0.0000,0.0176,13.5408,90.0839,5.9744,4.5683,90.0839,5.9569
1,Line,,,,,,,9.7963,,,,,,,,166,-9.5000,2.3908,0.0379,4.0408,92.4747,6.0124,13.5408,90.0839,5.9744
1,Line,,,,,,,9.7198,,,,,,,,91,0.1167,-9.7187,-0.0876,5.1072,53.9363,5.6430,4.9906,63.6550,5.7305
1,Line,,,,,,,16.0588,,,,,,,,66,-6.5808,-14.6342,0.6464,23.9280,2.8011,5.5000,30.5088,17.4353,4.8536
1,Line,,,,,,,3.2904,,,,,,,,0,3.2904,0.0000,0.0000,30.5088,17.4353,4.8536,27.2184,17.4353,4.8536
1,Line,,,,,,,15.0134,,,,,,,,77,3.2904,14.6342,-0.6464,27.2184,17.4353,4.8536,23.9280,2.8011,5.5000
1,Line,,,,,,,13.6777,,,,,,,,0,13.6777,0.0000,0.0000,27.2184,17.4353,4.8536,13.5408,17.4353,4.8536
1,Line,,,,,,,9.7052,,,,,,,,89,-0.1954,-9.7012,0.1966,4.9118,44.2351,5.8396,5.1072,53.9363,5.6430
1,Line,,,,,,,1.7823,,,,,,,,105,-0.4423,1.5959,0.6586,4.9154,41.6606,5.8396,5.3577,40.0646,5.1810
1,Line,,,,,,,2.5746,,,,,,,,90,-0.0036,2.5746,0.0000,4.9118,44.2351,5.8396,4.9154,41.6606,5.8396
1,Line,,,,,,,13.0555,,,,,,,,102,2.7534,-12.5723,-2.1914,22.0248,115.1041,6.3398,19.2714,127.6764,8.5311
1,Line,,,,,,,3.2226,,,,,,,,97,-0.3810,3.1520,-0.5522,24.2901,127.7196,7.6021,24.6712,124.5676,8.1543
1,Line,,,,,,,1.3015,,,,,,,,29,-0.5599,-0.3128,1.1325,23.7302,127.4068,8.7346,24.2901,127.7196,7.6021
1,Line,,,,,,,12.8793,,,,,,,,80,-2.2653,-12.6155,-1.2623,22.0248,115.1041,6.3398,24.2901,127.7196,7.6021
1,Line,,,,,,,9.9222,,,,,,,,91,-0.1178,9.6765,2.1914,13.4229,124.7806,8.5311,13.5408,115.1041,6.3398
1,Line,,,,,,,12.4862,,,,,,,,100,2.2203,-12.0902,-2.1914,22.0248,115.1041,6.3398,19.8045,127.1943,8.5311
1,Line,,,,,,,12.6491,,,,,,,,82,1.7054,12.3027,2.3948,23.7302,127.4068,8.7346,22.0248,115.1041,6.3398
1,Line,,,,,,,3.9368,,,,,,,,3,-3.9257,-0.2125,-0.2034,19.8045,127.1943,8.5311,23.7302,127.4068,8.7346
1,Line,,,,,,,0.6207,,,,,,,,34,-0.5159,-0.3442,-0.0231,10.7486,123.7760,8.3724,11.2646,124.1202,8.3954
1,Line,,,,,,,4.2559,,,,,,,,54,-2.4584,-3.4037,-0.6952,8.2902,120.3723,7.6772,10.7486,123.7760,8.3724
1,Line,,,,,,,2.6950,,,,,,,,52,-1.6524,-2.0954,-0.3768,6.6378,118.2768,7.3005,8.2902,120.3723,7.6772
1,Line,,,,,,,0.2564,,,,,,,,174,-0.2545,0.0288,-0.0114,11.2646,124.1202,8.3954,11.5191,124.0914,8.4068
1,Line,,,,,,,0.7187,,,,,,,,138,-0.5331,0.4821,0.0000,19.2714,127.6764,8.5311,19.8045,127.1943,8.5311
1,Line,,,,,,,1.2568,,,,,,,,46,-0.8762,-0.9010,0.0000,13.4229,124.7806,8.5311,14.2991,125.6816,8.5311
1,Line,,,,,,,2.0285,,,,,,,,20,-1.9038,-0.6892,-0.1243,11.5191,124.0914,8.4068,13.4229,124.7806,8.5311
1,Line,,,,,,,9.9927,,,,,,,,74,2.6464,9.4635,1.8145,24.6712,124.5676,8.1543,22.0248,115.1041,6.3398
1,Line,,,,,,,2.3114,,,,,,,,176,2.3066,-0.1495,0.0000,26.9777,124.4181,8.1543,24.6712,124.5676,8.1543
1,Line,,,,,,,3.5342,,,,,,,,2,3.5311,0.1489,0.0000,30.5088,124.5670,8.1543,26.9777,124.4181,8.1543
1,Line,,,,,,,10.7039,,,,,,,,62,-4.9529,-9.3140,-1.8145,22.0248,115.1041,6.3398,26.9777,124.4181,8.1543
1,Line,,,,,,,8.4840,,,,,,,,0,8.4840,0.0000,0.0000,22.0248,115.1041,6.3398,13.5408,115.1041,6.3398
