Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.1939,1.9834,0.6087,0.2350,5.1939,2.2184,0.6087
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.2301,1.9834,0.5052,0.2350,5.2301,2.2184,0.5052
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.1321,1.9834,0.6993,0.2350,5.1321,2.2184,0.6993
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.0083,1.9834,0.0444,0.2350,5.0083,2.2184,0.0444
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.2383,1.9834,0.3959,0.2350,5.2383,2.2184,0.3959
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.2180,1.9834,0.2881,0.2350,5.2180,2.2184,0.2881
1,Line,,,,,,,,,,,,,,33,-0.0309,-0.0200,-0.0472,5.0084,1.9434,0.7087,0.0599,5.0393,1.9634,0.7559
1,Line,,,,,,,,,,,,,,59,-0.0118,-0.0200,0.0132,5.0871,1.9634,0.1194,0.0267,5.0989,1.9834,0.1062
1,Line,,,,,,,,,,,,,,49,0.0176,0.0200,0.0536,4.9447,1.9634,0.8015,0.0599,4.9270,1.9434,0.7478
1,Line,,,,,,,,,,,,,,20,-0.0553,-0.0200,-0.0115,5.1575,1.9434,0.4900,0.0599,5.2128,1.9634,0.5016
1,Line,,,,,,,,,,,,,,152,0.0376,-0.0200,-0.0421,4.5885,1.9434,0.6772,0.0599,4.5509,1.9634,0.7192
1,Line,,,,,,,,,,,,,,53,-0.0148,-0.0200,0.0097,5.1556,1.9634,0.1990,0.0267,5.1704,1.9834,0.1893
1,Circle,0.3242,4.8190,1.9434,0.4193,2.0184,0.6425,0.3212,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,57,-0.0132,-0.0200,-0.0118,5.1189,1.9634,0.6874,0.0267,5.1321,1.9834,0.6993
1,Circle,0.5084,4.8190,1.9634,0.4193,2.5275,0.8045,0.4023,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,130,0.0168,-0.0200,-0.0055,4.4369,1.9634,0.5450,0.0267,4.4200,1.9834,0.5506
1,Circle,0.5542,4.8190,2.2184,0.4193,2.6389,0.8400,0.4200,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,52,-0.0158,-0.0200,-0.0080,5.1781,1.9634,0.6007,0.0267,5.1939,1.9834,0.6087
1,Circle,0.5542,4.8190,1.9834,0.4193,2.6389,0.8400,0.4200,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,123,0.0132,-0.0200,0.0118,4.5191,1.9634,0.1512,0.0267,4.5059,1.9834,0.1394
1,Line,,,,,,,,,,,,,,127,0.0148,-0.0200,-0.0097,4.4824,1.9634,0.6396,0.0267,4.4676,1.9834,0.6494
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.7955,1.9834,0.0000,0.2350,4.7955,2.2184,0.0000
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.9048,1.9834,0.0082,0.2350,4.9048,2.2184,0.0082
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.5059,1.9834,0.1394,0.2350,4.5059,2.2184,0.1394
1,Line,,,,,,,,,,,,,,121,0.0118,-0.0200,-0.0132,4.5509,1.9634,0.7192,0.0267,4.5391,1.9834,0.7325
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.6878,1.9834,0.0204,0.2350,4.6878,2.2184,0.0204
1,Line,,,,,,,,,,,,,,116,0.0097,-0.0200,0.0148,4.5987,1.9634,0.0828,0.0267,4.5890,1.9834,0.0679
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.4200,1.9834,0.5506,0.2350,4.4200,2.2184,0.5506
1,Line,,,,,,,,,,,,,,80,-0.0036,-0.0200,0.0174,4.9012,1.9634,0.0256,0.0267,4.9048,1.9834,0.0082
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.3996,1.9834,0.4428,0.2350,4.3996,2.2184,0.4428
1,Line,,,,,,,,,,,,,,105,0.0055,-0.0200,0.0168,4.6933,1.9634,0.0372,0.0267,4.6878,1.9834,0.0204
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.4676,1.9834,0.6494,0.2350,4.4676,2.2184,0.6494
1,Line,,,,,,,,,,,,,,93,0.0010,-0.0200,0.0177,4.7965,1.9634,0.0177,0.0267,4.7955,1.9834,0.0000
1,Line,,,,,,,,,,,,,,64,-0.0097,-0.0200,-0.0148,5.0393,1.9634,0.7559,0.0267,5.0490,1.9834,0.7708
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.8425,1.9834,0.8387,0.2350,4.8425,2.2184,0.8387
1,Line,,,,,,,,,,,,,,75,-0.0055,-0.0200,-0.0168,4.9447,1.9634,0.8015,0.0267,4.9502,1.9834,0.8183
1,Line,,,,,,,,,,,,,,128,0.0158,-0.0200,0.0080,4.4599,1.9634,0.2380,0.0267,4.4441,1.9834,0.2300
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,5.0490,1.9834,0.7708,0.2350,5.0490,2.2184,0.7708
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.9502,1.9834,0.8183,0.2350,4.9502,2.2184,0.8183
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.7331,1.9834,0.8305,0.2350,4.7331,2.2184,0.8305
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.5391,1.9834,0.7325,0.2350,4.5391,2.2184,0.7325
1,Line,,,,,,,,,,,,,,112,0.0080,-0.0200,-0.0158,4.6377,1.9634,0.7784,0.0267,4.6297,1.9834,0.7942
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.5890,1.9834,0.0679,0.2350,4.5890,2.2184,0.0679
1,Line,,,,,,,,,,,,,,87,-0.0010,-0.0200,-0.0177,4.8415,1.9634,0.8210,0.0267,4.8425,1.9834,0.8387
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2350,0.0000,4.6297,1.9834,0.7942,0.2350,4.6297,2.2184,0.7942
1,Line,,,,,,,,,,,,,,100,0.0036,-0.0200,-0.0174,4.7368,1.9634,0.8131,0.0267,4.7331,1.9834,0.8305
1,Line,,,,,,,,,,,,,,5,0.1498,0.0142,0.1339,1.0690,2.2526,0.4193,0.2014,0.9192,2.2384,0.2854
1,Line,,,,,,,,,,,,,,142,-0.0255,0.0200,0.0504,1.2249,0.3126,0.1107,0.0599,1.2503,0.2926,0.0603
1,Line,,,,,,,,,,,,,,152,-0.0376,0.0200,0.0421,1.2995,0.3126,0.1615,0.0599,1.3371,0.2926,0.1194
1,Line,,,,,,,,,,,,,,157,-0.0472,0.0200,0.0309,1.3583,0.3126,0.2300,0.0599,1.4056,0.2926,0.1990
1,Line,,,,,,,,,,,,,,132,-0.0177,0.0200,0.0010,1.4706,0.2926,0.3968,0.0267,1.4883,0.2726,0.3959
1,Line,,,,,,,,,,,,,,81,0.0032,0.0200,0.0564,1.0497,0.3126,0.0741,0.0599,1.0465,0.2926,0.0177
1,Line,,,,,,,,,,,,,,120,-0.0115,0.0200,0.0553,1.1397,0.3126,0.0808,0.0599,1.1512,0.2926,0.0256
1,Line,,,,,,,,,,,,,,160,-0.0536,0.0200,0.0176,1.3975,0.3126,0.3113,0.0599,1.4511,0.2926,0.2937
1,Line,,,,,,,,,,,,,,52,-0.0157,-0.0200,-0.0141,1.3664,0.0176,0.6852,0.0291,1.3821,0.0376,0.6993
1,Line,,,,,,,,,,,,,,135,0.0200,-0.0200,-0.0066,0.6901,0.0176,0.5440,0.0291,0.6700,0.0376,0.5506
1,Line,,,,,,,,,,,,,,136,0.0211,-0.0200,-0.0012,0.6707,0.0176,0.4416,0.0291,0.6496,0.0376,0.4428
1,Line,,,,,,,,,,,,,,72,-0.0066,-0.0200,-0.0200,1.1936,0.0176,0.7983,0.0291,1.2002,0.0376,0.8183
1,Line,,,,,,,,,,,,,,87,-0.0012,-0.0200,-0.0211,1.0913,0.0176,0.8176,0.0291,1.0925,0.0376,0.8387
1,Line,,,,,,,,,,,,,,47,-0.0188,-0.0200,-0.0095,1.4251,0.0176,0.5992,0.0291,1.4439,0.0376,0.6087
1,Line,,,,,,,,,,,,,,53,0.0148,0.0200,-0.0097,0.7324,0.2926,0.6396,0.0267,0.7176,0.2726,0.6494
1,Line,,,,,,,,,,,,,,59,0.0118,0.0200,-0.0132,0.8009,0.2926,0.7192,0.0267,0.7891,0.2726,0.7325
1,Line,,,,,,,,,,,,,,68,0.0080,0.0200,-0.0158,0.8877,0.2926,0.7784,0.0267,0.8797,0.2726,0.7942
1,Line,,,,,,,,,,,,,,64,0.0097,0.0200,0.0148,0.8487,0.2926,0.0828,0.0267,0.8390,0.2726,0.0679
1,Line,,,,,,,,,,,,,,87,0.0010,0.0200,0.0177,1.0465,0.2926,0.0177,0.0267,1.0455,0.2726,0.0000
1,Line,,,,,,,,,,,,,,75,0.0055,0.0200,0.0168,0.9433,0.2926,0.0372,0.0267,0.9378,0.2726,0.0204
1,Line,,,,,,,,,,,,,,80,0.0036,0.0200,-0.0174,0.9868,0.2926,0.8131,0.0267,0.9831,0.2726,0.8305
1,Line,,,,,,,,,,,,,,123,-0.0132,0.0200,-0.0118,1.3689,0.2926,0.6874,0.0267,1.3821,0.2726,0.6993
1,Line,,,,,,,,,,,,,,128,-0.0158,0.0200,-0.0080,1.4281,0.2926,0.6007,0.0267,1.4439,0.2726,0.6087
1,Line,,,,,,,,,,,,,,131,-0.0174,0.0200,-0.0036,1.4628,0.2926,0.5016,0.0267,1.4801,0.2726,0.5052
1,Line,,,,,,,,,,,,,,93,-0.0010,0.0200,-0.0177,1.0915,0.2926,0.8210,0.0267,1.0925,0.2726,0.8387
1,Line,,,,,,,,,,,,,,105,-0.0055,0.0200,-0.0168,1.1947,0.2926,0.8015,0.0267,1.2002,0.2726,0.8183
1,Line,,,,,,,,,,,,,,116,-0.0097,0.0200,-0.0148,1.2893,0.2926,0.7559,0.0267,1.2990,0.2726,0.7708
1,Line,,,,,,,,,,,,,,133,0.0188,-0.0200,0.0095,0.7129,0.0176,0.2395,0.0291,0.6941,0.0376,0.2300
1,Line,,,,,,,,,,,,,,55,-0.0141,-0.0200,0.0157,1.3348,0.0176,0.1220,0.0291,1.3489,0.0376,0.1062
1,Line,,,,,,,,,,,,,,90,0.0000,0.0142,0.1998,1.0690,0.0176,0.6191,0.2003,1.0690,0.0034,0.4193
1,Circle,0.1268,1.0690,0.0176,0.4193,1.2624,0.4018,0.2009,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,78,-0.0043,-0.0200,0.0207,1.1505,0.0176,0.0289,0.0291,1.1548,0.0376,0.0082
1,Line,,,,,,,,,,,,,,49,-0.0177,-0.0200,0.0116,1.4027,0.0176,0.2009,0.0291,1.4204,0.0376,0.1893
1,Line,,,,,,,,,,,,,,65,-0.0095,-0.0200,0.0188,1.2488,0.0176,0.0633,0.0291,1.2583,0.0376,0.0444
1,Line,,,,,,,,,,,,,,161,0.0411,-0.0142,-0.1967,1.0690,0.0034,0.4193,0.2014,1.0279,0.0176,0.6160
1,Line,,,,,,,,,,,,,,176,0.1909,-0.0142,-0.0628,1.0690,0.0034,0.4193,0.2014,0.8781,0.0176,0.4821
1,Line,,,,,,,,,,,,,,176,0.2006,-0.0142,-0.0112,1.0690,0.0034,0.4193,0.2014,0.8684,0.0176,0.4306
1,Line,,,,,,,,,,,,,,176,0.1998,-0.0142,0.0000,1.0690,0.0034,0.4193,0.2003,0.8692,0.0176,0.4193
1,Line,,,,,,,,,,,,,,171,0.0906,-0.0142,-0.1793,1.0690,0.0034,0.4193,0.2014,0.9784,0.0176,0.5987
1,Line,,,,,,,,,,,,,,174,0.1339,-0.0142,-0.1498,1.0690,0.0034,0.4193,0.2014,0.9351,0.0176,0.5691
1,Line,,,,,,,,,,,,,,175,0.1681,-0.0142,-0.1100,1.0690,0.0034,0.4193,0.2014,0.9009,0.0176,0.5294
1,Line,,,,,,,,,,,,,,115,0.0095,-0.0200,-0.0188,0.8892,0.0176,0.7754,0.0291,0.8797,0.0376,0.7942
1,Line,,,,,,,,,,,,,,125,0.0141,-0.0200,-0.0157,0.8031,0.0176,0.7167,0.0291,0.7891,0.0376,0.7325
1,Line,,,,,,,,,,,,,,131,0.0177,-0.0200,-0.0116,0.7352,0.0176,0.6378,0.0291,0.7176,0.0376,0.6494
1,Line,,,,,,,,,,,,,,136,0.0207,-0.0200,0.0043,0.6785,0.0176,0.3378,0.0291,0.6579,0.0376,0.3335
1,Line,,,,,,,,,,,,,,128,0.0157,-0.0200,0.0141,0.7716,0.0176,0.1535,0.0291,0.7559,0.0376,0.1394
1,Line,,,,,,,,,,,,,,60,-0.0116,-0.0200,-0.0177,1.2874,0.0176,0.7531,0.0291,1.2990,0.0376,0.7708
1,Line,,,,,,,,,,,,,,120,0.0116,-0.0200,0.0177,0.8505,0.0176,0.0856,0.0291,0.8390,0.0376,0.0679
1,Line,,,,,,,,,,,,,,44,-0.0211,-0.0200,0.0012,1.4673,0.0176,0.3970,0.0291,1.4883,0.0376,0.3959
1,Line,,,,,,,,,,,,,,45,-0.0200,-0.0200,0.0066,1.4479,0.0176,0.2947,0.0291,1.4680,0.0376,0.2881
1,Line,,,,,,,,,,,,,,93,-0.0012,0.0200,-0.0211,1.0455,0.0376,0.0000,0.0291,1.0467,0.0176,0.0211
1,Line,,,,,,,,,,,,,,44,-0.0207,-0.0200,-0.0043,1.4595,0.0176,0.5009,0.0291,1.4801,0.0376,0.5052
1,Line,,,,,,,,,,,,,,102,0.0043,-0.0200,-0.0207,0.9875,0.0176,0.8098,0.0291,0.9831,0.0376,0.8305
1,Line,,,,,,,,,,,,,,108,0.0066,-0.0200,0.0200,0.9444,0.0176,0.0404,0.0291,0.9378,0.0376,0.0204
1,Line,,,,,,,,,,,,,,100,-0.0036,0.0200,0.0174,1.1512,0.2926,0.0256,0.0267,1.1548,0.2726,0.0082
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.3834,0.0826,0.4850,0.2300,1.3834,0.3126,0.4850
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.3897,0.0826,0.4014,0.2300,1.3897,0.3126,0.4014
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.3741,0.0826,0.3190,0.2300,1.3741,0.3126,0.3190
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.2449,0.0826,0.6881,0.2300,1.2449,0.3126,0.6881
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.3085,0.0826,0.6334,0.2300,1.3085,0.3126,0.6334
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.3557,0.0826,0.5642,0.2300,1.3557,0.3126,0.5642
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.3378,0.0826,0.2434,0.2300,1.3378,0.3126,0.2434
1,Circle,0.5542,1.0690,0.0376,0.4193,2.6389,0.8400,0.4200,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.2990,0.2726,0.7708,0.2350,1.2990,0.0376,0.7708
1,Circle,0.5542,1.0690,0.2726,0.4193,2.6389,0.8400,0.4200,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.2831,0.0826,0.1799,0.2300,1.2831,0.3126,0.1799
1,Circle,0.4999,1.0690,0.0176,0.4193,2.5063,0.7978,0.3989,,,,,,,,,,,,,,,,,
1,Circle,0.4065,1.0690,0.0076,0.4193,2.2602,0.7194,0.3597,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.7822,0.0826,0.2745,0.2300,0.7822,0.3126,0.2745
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.7545,0.0826,0.3537,0.2300,0.7545,0.3126,0.3537
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.7483,0.0826,0.4373,0.2300,0.7483,0.3126,0.4373
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.9686,0.0826,0.1142,0.2300,0.9686,0.3126,0.1142
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.8931,0.0826,0.1506,0.2300,0.8931,0.3126,0.1506
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.8295,0.0826,0.2053,0.2300,0.8295,0.3126,0.2053
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.7638,0.0826,0.5197,0.2300,0.7638,0.3126,0.5197
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.0033,0.0826,0.7338,0.2300,1.0033,0.3126,0.7338
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.0870,0.0826,0.7401,0.2300,1.0870,0.3126,0.7401
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,1.1694,0.0826,0.7245,0.2300,1.1694,0.3126,0.7245
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.8002,0.0826,0.5953,0.2300,0.8002,0.3126,0.5953
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.8549,0.0826,0.6588,0.2300,0.8549,0.3126,0.6588
1,Line,,,,,,,,,,,,,,90,0.0000,-0.2300,0.0000,0.9242,0.0826,0.7061,0.2300,0.9242,0.3126,0.7061
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.2002,0.2726,0.8183,0.2350,1.2002,0.0376,0.8183
1,Line,,,,,,,,,,,,,,121,-0.0118,0.0200,0.0132,1.3371,0.2926,0.1194,0.0267,1.3489,0.2726,0.1062
1,Line,,,,,,,,,,,,,,158,-0.0504,0.0200,-0.0255,1.3777,0.3126,0.5752,0.0599,1.4281,0.2926,0.6007
1,Line,,,,,,,,,,,,,,160,-0.0553,0.0200,-0.0115,1.4075,0.3126,0.4900,0.0599,1.4628,0.2926,0.5016
1,Line,,,,,,,,,,,,,,155,-0.0421,0.0200,-0.0376,1.3268,0.3126,0.6498,0.0599,1.3689,0.2926,0.6874
1,Line,,,,,,,,,,,,,,127,-0.0148,0.0200,0.0097,1.4056,0.2926,0.1990,0.0267,1.4204,0.2726,0.1893
1,Line,,,,,,,,,,,,,,130,-0.0168,0.0200,0.0055,1.4511,0.2926,0.2937,0.0267,1.4680,0.2726,0.2881
1,Line,,,,,,,,,,,,,,160,-0.0564,0.0200,0.0032,1.4143,0.3126,0.4000,0.0599,1.4706,0.2926,0.3968
1,Line,,,,,,,,,,,,,,52,0.0158,0.0200,0.0080,0.7099,0.2926,0.2380,0.0267,0.6941,0.2726,0.2300
1,Line,,,,,,,,,,,,,,57,0.0132,0.0200,0.0118,0.7691,0.2926,0.1512,0.0267,0.7559,0.2726,0.1394
1,Line,,,,,,,,,,,,,,112,0.0080,-0.0200,-0.0158,1.2583,0.2726,0.0444,0.0267,1.2503,0.2926,0.0603
1,Line,,,,,,,,,,,,,,50,0.0168,0.0200,-0.0055,0.6869,0.2926,0.5450,0.0267,0.6700,0.2726,0.5506
1,Line,,,,,,,,,,,,,,48,0.0177,0.0200,-0.0010,0.6674,0.2926,0.4418,0.0267,0.6496,0.2726,0.4428
1,Line,,,,,,,,,,,,,,49,0.0174,0.0200,0.0036,0.6752,0.2926,0.3371,0.0267,0.6579,0.2726,0.3335
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.4883,0.2726,0.3959,0.2350,1.4883,0.0376,0.3959
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.4680,0.2726,0.2881,0.2350,1.4680,0.0376,0.2881
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.4204,0.2726,0.1893,0.2350,1.4204,0.0376,0.1893
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.3821,0.2726,0.6993,0.2350,1.3821,0.0376,0.6993
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.4439,0.2726,0.6087,0.2350,1.4439,0.0376,0.6087
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.4801,0.2726,0.5052,0.2350,1.4801,0.0376,0.5052
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.3489,0.2726,0.1062,0.2350,1.3489,0.0376,0.1062
1,Line,,,,,,,,,,,,,,131,0.0176,-0.0200,0.0536,1.1947,0.2926,0.8015,0.0599,1.1770,0.3126,0.7478
1,Circle,0.5084,1.0690,0.2926,0.4193,2.5275,0.8045,0.4023,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,147,-0.0309,0.0200,-0.0472,1.2584,0.3126,0.7087,0.0599,1.2893,0.2926,0.7559
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.2583,0.2726,0.0444,0.2350,1.2583,0.0376,0.0444
1,Circle,0.3757,1.0690,0.3126,0.4193,2.1727,0.6916,0.3458,,,,,,,,,,,,,,,,,
1,Circle,0.3242,1.0690,0.3126,0.4193,2.0184,0.6425,0.3212,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,90,0.0000,-0.0142,0.1998,1.0690,0.0034,0.4193,0.2003,1.0690,0.0176,0.2196
1,Line,,,,,,,,,,,,,,163,-0.0328,0.0100,0.0215,0.7352,0.0176,0.6378,0.0404,0.7680,0.0076,0.6163
1,Line,,,,,,,,,,,,,,166,0.0391,-0.0100,-0.0022,0.7098,0.0076,0.4395,0.0404,0.6707,0.0176,0.4416
1,Line,,,,,,,,,,,,,,165,0.0383,-0.0100,0.0080,0.7169,0.0076,0.3458,0.0404,0.6785,0.0176,0.3378
1,Line,,,,,,,,,,,,,,0,0.0538,0.0000,-0.0030,0.7637,0.0076,0.4364,0.0539,0.7098,0.0076,0.4395
1,Line,,,,,,,,,,,,,,180,-0.0402,0.0000,-0.0359,1.2970,0.0076,0.6231,0.0539,1.3372,0.0076,0.6591
1,Line,,,,,,,,,,,,,,165,0.0372,-0.0100,-0.0122,0.7273,0.0076,0.5317,0.0404,0.6901,0.0176,0.5440
1,Line,,,,,,,,,,,,,,164,0.0350,-0.0100,0.0177,0.7479,0.0076,0.2572,0.0404,0.7129,0.0176,0.2395
1,Line,,,,,,,,,,,,,,102,0.0022,-0.0100,0.0391,1.0489,0.0076,0.0602,0.0404,1.0467,0.0176,0.0211
1,Line,,,,,,,,,,,,,,51,-0.0080,-0.0100,0.0383,1.1425,0.0076,0.0672,0.0404,1.1505,0.0176,0.0289
1,Line,,,,,,,,,,,,,,30,-0.0177,-0.0100,0.0350,1.2311,0.0076,0.0982,0.0404,1.2488,0.0176,0.0633
1,Line,,,,,,,,,,,,,,161,0.0292,-0.0100,0.0261,0.8008,0.0076,0.1796,0.0404,0.7716,0.0176,0.1535
1,Line,,,,,,,,,,,,,,155,0.0215,-0.0100,0.0328,0.8720,0.0076,0.1184,0.0404,0.8505,0.0176,0.0856
1,Line,,,,,,,,,,,,,,141,0.0122,-0.0100,0.0372,0.9566,0.0076,0.0776,0.0404,0.9444,0.0176,0.0404
1,Line,,,,,,,,,,,,,,180,-0.0030,0.0000,-0.0538,1.0861,0.0076,0.7247,0.0539,1.0891,0.0076,0.7785
1,Line,,,,,,,,,,,,,,180,-0.0359,0.0000,0.0402,1.2728,0.0076,0.1914,0.0539,1.3087,0.0076,0.1512
1,Line,,,,,,,,,,,,,,180,-0.0243,0.0000,0.0481,1.2068,0.0076,0.1464,0.0539,1.2311,0.0076,0.0982
1,Line,,,,,,,,,,,,,,0,0.0110,0.0000,-0.0528,1.0065,0.0076,0.7187,0.0539,0.9955,0.0076,0.7715
1,Line,,,,,,,,,,,,,,180,-0.0528,0.0000,-0.0110,1.3683,0.0076,0.4818,0.0539,1.4211,0.0076,0.4929
1,Line,,,,,,,,,,,,,,180,-0.0538,0.0000,0.0030,1.3743,0.0076,0.4022,0.0539,1.4281,0.0076,0.3992
1,Line,,,,,,,,,,,,,,0,0.0402,0.0000,0.0359,0.8410,0.0076,0.2155,0.0539,0.8008,0.0076,0.1796
1,Line,,,,,,,,,,,,,,0,0.0168,0.0000,0.0512,0.9734,0.0076,0.1288,0.0539,0.9566,0.0076,0.0776
1,Line,,,,,,,,,,,,,,0,0.0295,0.0000,0.0451,0.9015,0.0076,0.1635,0.0539,0.8720,0.0076,0.1184
1,Line,,,,,,,,,,,,,,0,0.0528,0.0000,0.0110,0.7696,0.0076,0.3568,0.0539,0.7169,0.0076,0.3458
1,Line,,,,,,,,,,,,,,0,0.0481,0.0000,0.0243,0.7960,0.0076,0.2815,0.0539,0.7479,0.0076,0.2572
1,Line,,,,,,,,,,,,,,0,0.0512,0.0000,-0.0168,0.7785,0.0076,0.5149,0.0539,0.7273,0.0076,0.5317
1,Line,,,,,,,,,,,,,,180,-0.0481,0.0000,-0.0243,1.3420,0.0076,0.5572,0.0539,1.3901,0.0076,0.5815
1,Line,,,,,,,,,,,,,,21,-0.0261,-0.0100,0.0292,1.3087,0.0076,0.1512,0.0404,1.3348,0.0176,0.1220
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.6700,0.2726,0.5506,0.2350,0.6700,0.0376,0.5506
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.7176,0.2726,0.6494,0.2350,0.7176,0.0376,0.6494
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.7891,0.2726,0.7325,0.2350,0.7891,0.0376,0.7325
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.7559,0.2726,0.1394,0.2350,0.7559,0.0376,0.1394
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.6579,0.2726,0.3335,0.2350,0.6579,0.0376,0.3335
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.6496,0.2726,0.4428,0.2350,0.6496,0.0376,0.4428
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.1548,0.2726,0.0082,0.2350,1.1548,0.0376,0.0082
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.8797,0.2726,0.7942,0.2350,0.8797,0.0376,0.7942
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.9831,0.2726,0.8305,0.2350,0.9831,0.0376,0.8305
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.0925,0.2726,0.8387,0.2350,1.0925,0.0376,0.8387
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,1.0455,0.2726,0.0000,0.2350,1.0455,0.0376,0.0000
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.9378,0.2726,0.0204,0.2350,0.9378,0.0376,0.0204
1,Line,,,,,,,,,,,,,,90,0.0000,0.2350,0.0000,0.8390,0.2726,0.0679,0.2350,0.8390,0.0376,0.0679
1,Line,,,,,,,,,,,,,,15,-0.0383,-0.0100,-0.0080,1.4211,0.0076,0.4929,0.0404,1.4595,0.0176,0.5009
1,Line,,,,,,,,,,,,,,16,-0.0350,-0.0100,-0.0177,1.3901,0.0076,0.5815,0.0404,1.4251,0.0176,0.5992
