Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X1,Position Y1,Position Z1
1,Line,0.0092,,,,,,,,,,,,,,,,86,0.0537,0.7413,-0.0274,1.7806,0.5019,0.8000,1.7799,0.4927,0.8003,,,
1,Line,0.0039,,,,,,,,,,,,,,,,90,0.0000,-0.3076,-0.0777,1.7806,0.4981,0.7990,1.7806,0.5019,0.8000,,,
1,Line,0.0379,,,,,,,,,,,,,,,,93,-0.1389,2.7696,1.2963,1.8128,0.7577,0.7361,1.8145,0.7234,0.7201,,,
1,Line,0.0216,,,,,,,,,,,,,,,,83,-0.2089,-1.6865,0.4085,1.7773,0.4719,0.8054,1.7799,0.4927,0.8003,,,
1,Line,0.1145,,,,,,,,,,,,,,,,102,-1.2984,6.0361,6.8896,1.7773,0.4719,0.8054,1.7934,0.3971,0.7201,,,
1,Line,0.0111,,,,,,,,,,,,,,,,92,-0.0258,0.8886,0.1322,1.8121,0.8732,0.7653,1.8125,0.8622,0.7637,,,
1,Line,0.2662,,,,,,,,,,,,,,,,86,1.3648,21.1494,-3.6280,1.8103,0.6590,0.6752,1.7934,0.3971,0.7201,,,
1,Line,0.0560,,,,,,,,,,,,,,,,103,-0.6562,2.9494,3.3665,1.8043,0.8987,0.8054,1.8125,0.8622,0.7637,,,
1,Line,0.0416,,,,,,,,,,,,,,,,93,-0.1641,3.0426,1.4241,1.8107,0.7954,0.7538,1.8128,0.7577,0.7361,,,
1,Line,0.0676,,,,,,,,,,,,,,,,89,0.1403,5.3956,0.8027,1.8125,0.8622,0.7637,1.8107,0.7954,0.7538,,,
1,Line,0.0601,,,,,,,,,,,,,,,,10,2.4779,0.4827,4.1428,1.7693,0.4957,0.3549,1.7386,0.4897,0.3036,,,
1,Line,0.1328,,,,,,,,,,,,,,,,84,1.1711,10.5825,1.2962,1.7918,0.5006,0.3970,1.7773,0.3696,0.3810,,,
1,Line,0.0236,,,,,,,,,,,,,,,,179,0.9689,0.0000,1.6386,1.7386,0.4897,0.3036,1.7266,0.4897,0.2833,,,
1,Line,0.1290,,,,,,,,,,,,,,,,94,0.6486,-10.1856,2.1102,1.7773,0.3696,0.3810,1.7693,0.4957,0.3549,,,
1,Line,0.0309,,,,,,,,,,,,,,,,10,1.3083,0.2459,2.1102,1.7855,0.4987,0.3810,1.7693,0.4957,0.3549,,,
1,Line,0.0172,,,,,,,,,,,,,,,,88,0.0480,1.2949,-0.5081,1.7990,0.3958,0.4542,1.7984,0.3798,0.4605,,,
1,Line,0.0151,,,,,,,,,,,,,,,,75,0.1070,0.4190,1.1431,1.8072,0.5170,0.4605,1.8059,0.5119,0.4463,,,
1,Line,0.1375,,,,,,,,,,,,,,,,86,0.7153,11.0848,0.0000,1.8072,0.5170,0.4605,1.7984,0.3798,0.4605,,,
1,Line,0.0707,,,,,,,,,,,,,,,,97,0.6554,-5.0388,2.6032,1.8000,0.4382,0.4293,1.7918,0.5006,0.3970,,,
1,Line,0.0174,,,,,,,,,,,,,,,,16,0.5115,0.1510,1.2962,1.7918,0.5006,0.3970,1.7855,0.4987,0.3810,,,
1,Line,0.0624,,,,,,,,,,,,,,,,179,2.5552,0.0000,4.3415,1.7266,0.4897,0.2833,1.6950,0.4897,0.2295,,,
1,Line,0.0198,,,,,,,,,,,,,,,,81,0.0861,0.5499,1.5002,1.8096,0.5321,0.5016,1.8085,0.5253,0.4830,,,
1,Line,0.1165,,,,,,,,,,,,,,,,87,-0.5603,-9.3709,0.6350,1.7990,0.3958,0.4542,1.8059,0.5119,0.4463,,,
1,Line,0.1617,,,,,,,,,,,,,,,,86,0.8810,12.9641,1.3157,1.8085,0.5253,0.4830,1.7976,0.3648,0.4668,,,
1,Line,0.0409,,,,,,,,,,,,,,,,90,0.0000,0.0000,3.2999,1.7934,0.2815,0.5425,1.7934,0.2815,0.5016,,,
1,Line,0.0904,,,,,,,,,,,,,,,,87,0.3393,6.7312,-2.8159,1.7976,0.3648,0.4668,1.7934,0.2815,0.5016,,,
1,Line,0.0025,,,,,,,,,,,,,,,,179,0.1052,0.0000,0.1743,1.6950,0.4897,0.2295,1.6937,0.4897,0.2274,,,
1,Line,0.0144,,,,,,,,,,,,,,,,82,-0.1696,-1.1395,-0.1743,1.6929,0.4756,0.2274,1.6950,0.4897,0.2295,,,
1,Line,0.0182,,,,,,,,,,,,,,,,75,0.1291,0.5053,1.3784,1.8059,0.5119,0.4463,1.8043,0.5056,0.4293,,,
1,Line,0.0492,,,,,,,,,,,,,,,,89,0.0799,3.4213,-2.0134,1.8000,0.4382,0.4293,1.7990,0.3958,0.4542,,,
1,Line,0.0675,,,,,,,,,,,,,,,,86,0.3513,5.4443,0.0000,1.8043,0.5056,0.4293,1.8000,0.4382,0.4293,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.0708,0.4153,0.8201,0.0708,0.4413,0.8201,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.0892,0.3888,0.8286,0.0892,0.4148,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.0613,0.4292,0.8157,0.0613,0.4552,0.8157,,,
1,Line,0.0224,,,,,,,,,,,,,,,,59,0.8297,1.3769,0.8326,0.0613,0.4552,0.8157,0.0510,0.4382,0.8054,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.0510,0.4382,0.8054,0.0510,0.4641,0.8054,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.1705,0.3268,0.8286,0.1705,0.3528,0.8286,,,
1,Line,0.0427,,,,,,,,,,,,,,,,171,3.4132,-0.5222,0.0000,0.1315,0.3823,0.8286,0.0892,0.3888,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.1315,0.3563,0.8286,0.1315,0.3823,0.8286,,,
1,Line,0.0391,,,,,,,,,,,,,,,,175,3.1470,-0.2829,0.0000,0.1705,0.3528,0.8286,0.1315,0.3563,0.8286,,,
1,Line,0.0489,,,,,,,,,,,,,,,,143,-3.1470,2.3828,0.0000,0.1315,0.3823,0.8286,0.1705,0.3528,0.8286,,,
1,Line,0.0303,,,,,,,,,,,,,,,,90,0.0000,-1.4685,-1.9602,0.0302,0.3809,0.6958,0.0302,0.3991,0.7201,,,
1,Line,0.0856,,,,,,,,,,,,,,,,177,-6.6975,0.3098,-1.7011,0.0743,0.3164,0.7201,0.1572,0.3126,0.7411,,,
1,Line,0.0937,,,,,,,,,,,,,,,,118,-3.5615,6.6784,0.0000,0.0302,0.3991,0.7201,0.0743,0.3164,0.7201,,,
1,Line,0.0463,,,,,,,,,,,,,,,,52,1.0725,1.3762,3.3093,0.1705,0.3296,0.7821,0.1572,0.3126,0.7411,,,
1,Line,0.0178,,,,,,,,,,,,,,,,161,0.7687,-0.2598,1.1879,0.0708,0.4413,0.8201,0.0613,0.4445,0.8054,,,
1,Line,0.0333,,,,,,,,,,,,,,,,125,-1.4839,2.1402,-0.6857,0.0708,0.4413,0.8201,0.0892,0.4148,0.8286,,,
1,Line,0.0331,,,,,,,,,,,,,,,,115,1.1400,-2.3975,-0.3469,0.0743,0.2816,0.6736,0.0602,0.3113,0.6779,,,
1,Line,0.0779,,,,,,,,,,,,,,,,113,2.4215,-5.6256,-1.4482,0.0602,0.3113,0.6779,0.0302,0.3809,0.6958,,,
1,Line,0.0581,,,,,,,,,,,,,,,,90,0.0000,-2.8132,-3.7553,0.0743,0.2816,0.6736,0.0743,0.3164,0.7201,,,
1,Line,0.0634,,,,,,,,,,,,,,,,70,1.0524,2.9571,4.0513,0.0432,0.4357,0.7702,0.0302,0.3991,0.7201,,,
1,Line,0.0174,,,,,,,,,,,,,,,,124,-0.7687,1.1243,-0.3552,0.0613,0.4552,0.8157,0.0708,0.4413,0.8201,,,
1,Line,0.0321,,,,,,,,,,,,,,,,136,1.8184,-1.7638,-0.5533,0.0968,0.2597,0.6667,0.0743,0.2816,0.6736,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,0.0602,0.3113,0.6779,0.0602,0.2853,0.6779,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,0.0743,0.2816,0.6736,0.0743,0.2556,0.6736,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,0.0968,0.2597,0.6667,0.0968,0.2337,0.6667,,,
1,Line,0.0226,,,,,,,,,,,,,,,,136,1.2806,-1.2421,-0.3896,0.1126,0.2444,0.6619,0.0968,0.2597,0.6667,,,
1,Line,0.0875,,,,,,,,,,,,,,,,35,4.8791,3.4647,3.7529,0.1572,0.3026,0.7132,0.0968,0.2597,0.6667,,,
1,Line,0.0895,,,,,,,,,,,,,,,,52,3.5985,4.7068,4.1425,0.1572,0.3026,0.7132,0.1126,0.2444,0.6619,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.0432,0.4097,0.7702,0.0432,0.4357,0.7702,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,2.0999,0.0000,0.0302,0.3809,0.6958,0.0302,0.3549,0.6958,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.0302,0.3731,0.7201,0.0302,0.3991,0.7201,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.1126,0.2184,0.6619,0.1126,0.2444,0.6619,,,
1,Line,0.0395,,,,,,,,,,,,,,,,173,-3.1657,0.3801,0.0000,0.2992,0.3020,0.8286,0.3384,0.2973,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.2992,0.2760,0.8286,0.2992,0.3020,0.8286,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.3384,0.2713,0.8286,0.3384,0.2973,0.8286,,,
1,Line,0.0233,,,,,,,,,,,,,,,,25,-1.7066,-0.7889,0.0000,0.0892,0.3888,0.8286,0.1104,0.3985,0.8286,,,
1,Line,0.0244,,,,,,,,,,,,,,,,85,0.1797,1.9619,0.0000,0.0915,0.4131,0.8286,0.0892,0.3888,0.8286,,,
1,Line,0.0190,,,,,,,,,,,,,,,,166,-1.4765,0.3715,0.2020,0.3978,0.2821,0.8205,0.4161,0.2775,0.8180,,,
1,Line,0.0190,,,,,,,,,,,,,,,,166,-1.4765,0.3715,0.2020,0.3978,0.2561,0.8205,0.4161,0.2515,0.8180,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.4161,0.2515,0.8180,0.4161,0.2775,0.8180,,,
1,Line,0.0260,,,,,,,,,,,,,,,,90,0.0000,-2.0999,0.0000,0.3978,0.2561,0.8205,0.3978,0.2821,0.8205,,,
1,Line,0.0618,,,,,,,,,,,,,,,,166,-4.7962,1.2215,0.6563,0.3384,0.2973,0.8286,0.3978,0.2821,0.8205,,,
1,Line,0.0491,,,,,,,,,,,,,,,,168,3.4165,-0.7129,1.8751,0.1315,0.3823,0.8286,0.0892,0.3911,0.8054,,,
1,Line,0.1319,,,,,,,,,,,,,,,,175,10.6135,-0.9298,0.0000,0.2886,0.2911,0.7132,0.1572,0.3026,0.7132,,,
1,Line,0.0297,,,,,,,,,,,,,,,,90,0.0000,-0.8025,-2.2567,0.1572,0.3026,0.7132,0.1572,0.3126,0.7411,,,
1,Line,0.0297,,,,,,,,,,,,,,,,90,0.0000,0.8025,2.2567,0.2886,0.3011,0.7411,0.2886,0.2911,0.7132,,,
1,Line,0.1983,,,,,,,,,,,,,,,,178,-16.0080,0.4236,0.0000,0.2886,0.3011,0.7411,0.4868,0.2958,0.7411,,,
1,Line,0.0456,,,,,,,,,,,,,,,,58,0.8602,1.3762,3.3093,0.2992,0.3181,0.7821,0.2886,0.3011,0.7411,,,
1,Line,0.1330,,,,,,,,,,,,,,,,178,-10.7398,0.2900,0.0000,0.2992,0.3181,0.7821,0.4322,0.3145,0.7821,,,
1,Line,0.0075,,,,,,,,,,,,,,,,170,-0.5579,0.1027,0.2094,0.4322,0.3145,0.7821,0.4391,0.3132,0.7795,,,
1,Line,0.2330,,,,,,,,,,,,,,,,178,18.8108,-0.4978,0.0000,0.5215,0.2850,0.7132,0.2886,0.2911,0.7132,,,
1,Line,0.1319,,,,,,,,,,,,,,,,175,-10.6135,0.9298,0.0000,0.1572,0.3126,0.7411,0.2886,0.3011,0.7411,,,
1,Line,0.0459,,,,,,,,,,,,,,,,163,-2.8028,0.8766,2.2567,0.4868,0.2958,0.7411,0.5215,0.2850,0.7132,,,
1,Line,0.0308,,,,,,,,,,,,,,,,160,-1.8621,0.6831,1.4993,0.4637,0.3043,0.7597,0.4868,0.2958,0.7411,,,
1,Line,0.0173,,,,,,,,,,,,,,,,173,-1.3920,0.1616,0.0000,0.4868,0.1554,0.7201,0.5040,0.1534,0.7201,,,
1,Line,0.0583,,,,,,,,,,,,,,,,122,-1.8621,2.9961,3.1214,0.4637,0.1925,0.7587,0.4868,0.1554,0.7201,,,
1,Line,0.0498,,,,,,,,,,,,,,,,123,1.6168,-2.5540,-2.6570,0.5040,0.1534,0.7201,0.4840,0.1850,0.7530,,,
1,Line,0.0088,,,,,,,,,,,,,,,,173,-0.7061,0.0820,0.0000,0.5040,0.1534,0.7201,0.5127,0.1524,0.7201,,,
1,Line,0.0224,,,,,,,,,,,,,,,,160,1.6374,-0.6036,-0.4644,0.4840,0.1850,0.7530,0.4637,0.1925,0.7587,,,
1,Line,0.0473,,,,,,,,,,,,,,,,125,-1.6613,2.3921,2.4693,0.4922,0.1820,0.7506,0.5127,0.1524,0.7201,,,
1,Line,0.1666,,,,,,,,,,,,,,,,175,13.2856,-1.1168,-1.8100,0.4637,0.3043,0.7597,0.2992,0.3181,0.7821,,,
1,Line,0.0275,,,,,,,,,,,,,,,,119,-0.7922,1.4281,1.5003,0.5345,0.1664,0.7387,0.5443,0.1487,0.7201,,,
1,Line,0.0090,,,,,,,,,,,,,,,,160,0.6617,-0.2439,-0.1877,0.4922,0.1820,0.7506,0.4840,0.1850,0.7530,,,
1,Line,0.0795,,,,,,,,,,,,,,,,123,-2.6373,4.0466,4.2326,0.4513,0.2351,0.8054,0.4840,0.1850,0.7530,,,
1,Line,0.0777,,,,,,,,,,,,,,,,160,-5.2685,1.9623,2.7961,0.1705,0.3528,0.8286,0.2357,0.3285,0.7940,,,
1,Line,0.0663,,,,,,,,,,,,,,,,179,5.2685,-0.0883,0.9582,0.2357,0.3285,0.7940,0.1705,0.3296,0.7821,,,
1,Line,0.0519,,,,,,,,,,,,,,,,90,0.0000,1.8740,3.7543,0.1705,0.3528,0.8286,0.1705,0.3296,0.7821,,,
1,Line,0.0171,,,,,,,,,,,,,,,,139,0.8297,-0.7231,0.8326,0.0613,0.4552,0.8157,0.0510,0.4641,0.8054,,,
1,Line,0.0149,,,,,,,,,,,,,,,,90,0.0000,0.8645,0.8326,0.0613,0.4552,0.8157,0.0613,0.4445,0.8054,,,
1,Line,0.0238,,,,,,,,,,,,,,,,142,-1.5269,1.1730,0.0000,0.0915,0.4131,0.8286,0.1104,0.3985,0.8286,,,
1,Line,0.0266,,,,,,,,,,,,,,,,142,-1.7066,1.3111,0.0000,0.1104,0.3985,0.8286,0.1315,0.3823,0.8286,,,
1,Line,0.0028,,,,,,,,,,,,,,,,142,-0.1797,0.1381,0.0000,0.0892,0.4148,0.8286,0.0915,0.4131,0.8286,,,
1,Line,0.0331,,,,,,,,,,,,,,,,90,0.0000,1.9103,1.8735,0.0892,0.4148,0.8286,0.0892,0.3911,0.8054,,,
1,Line,0.0000,,,,,,,,,,,,,,,,163,-0.0033,0.0010,-0.0015,0.0892,0.4148,0.8286,0.0892,0.4148,0.8286,,,
1,Line,0.0602,,,,,,,,,,,,,,,,118,-2.2526,4.3103,0.0000,0.0613,0.4445,0.8054,0.0892,0.3911,0.8054,,,
1,Line,0.1152,,,,,,,,,,,,,,,,8,7.7700,1.0664,5.0104,0.1705,0.3296,0.7821,0.0743,0.3164,0.7201,,,
1,Line,0.1144,,,,,,,,,,,,,,,,79,-1.2064,-6.0361,-6.8896,0.0743,0.3164,0.7201,0.0892,0.3911,0.8054,,,
1,Line,0.1293,,,,,,,,,,,,,,,,175,-10.4012,0.9298,0.0000,0.1705,0.3296,0.7821,0.2992,0.3181,0.7821,,,
1,Line,0.0328,,,,,,,,,,,,,,,,160,-1.9879,0.7240,1.6006,0.4391,0.3132,0.7795,0.4637,0.3043,0.7597,,,
1,Line,0.1282,,,,,,,,,,,,,,,,167,9.5410,-2.3060,-3.3093,0.2886,0.3011,0.7411,0.1705,0.3296,0.7821,,,
1,Line,0.0222,,,,,,,,,,,,,,,,118,-0.8297,1.5876,0.0000,0.0510,0.4641,0.8054,0.0613,0.4445,0.8054,,,
1,Line,0.1544,,,,,,,,,,,,,,,,96,1.0462,-10.3464,-6.8896,0.0743,0.3164,0.7201,0.0613,0.4445,0.8054,,,
1,Line,0.0459,,,,,,,,,,,,,,,,74,-0.6332,-2.2986,-2.8383,0.0432,0.4357,0.7702,0.0510,0.4641,0.8054,,,
1,Line,0.1045,,,,,,,,,,,,,,,,143,-6.5635,4.9697,1.8792,0.0892,0.3911,0.8054,0.1705,0.3296,0.7821,,,
1,Line,0.0405,,,,,,,,,,,,,,,,25,-1.4629,-0.7110,-2.8383,0.0432,0.4357,0.7702,0.0613,0.4445,0.8054,,,
1,Line,0.1094,,,,,,,,,,,,,,,,41,-4.8791,-4.2671,-6.0096,0.0968,0.2597,0.6667,0.1572,0.3126,0.7411,,,
1,Line,0.0249,,,,,,,,,,,,,,,,139,-1.3014,1.1437,1.0168,0.4161,0.2515,0.8180,0.4322,0.2374,0.8054,,,
1,Line,0.0072,,,,,,,,,,,,,,,,173,-0.5812,0.0675,0.0000,0.4796,0.1562,0.7201,0.4868,0.1554,0.7201,,,
1,Line,0.0203,,,,,,,,,,,,,,,,164,-1.5526,0.4459,0.2693,0.3889,0.2559,0.8191,0.4082,0.2503,0.8158,,,
1,Line,0.0069,,,,,,,,,,,,,,,,173,-0.5495,0.0651,0.0000,0.4254,0.2382,0.8054,0.4322,0.2374,0.8054,,,
1,Line,0.0235,,,,,,,,,,,,,,,,145,-1.3927,0.9823,0.8398,0.4082,0.2503,0.8158,0.4254,0.2382,0.8054,,,
1,Line,0.0162,,,,,,,,,,,,,,,,134,-0.7266,0.7671,0.7720,0.4254,0.2382,0.8054,0.4344,0.2287,0.7958,,,
1,Line,0.0251,,,,,,,,,,,,,,,,82,-0.1898,-1.3318,-1.5202,0.2886,0.1784,0.7201,0.2909,0.1949,0.7389,,,
1,Line,0.0542,,,,,,,,,,,,,,,,125,-1.8739,2.7416,2.8559,0.4344,0.2287,0.7958,0.4576,0.1947,0.7605,,,
1,Line,0.0600,,,,,,,,,,,,,,,,120,-1.7758,3.1111,3.2618,0.4576,0.1947,0.7605,0.4796,0.1562,0.7201,,,
1,Line,0.0068,,,,,,,,,,,,,,,,160,0.4948,-0.1824,-0.1403,0.4637,0.1925,0.7587,0.4576,0.1947,0.7605,,,
1,Line,0.0387,,,,,,,,,,,,,,,,173,-3.1061,0.3729,0.0000,0.2992,0.2722,0.8248,0.3377,0.2676,0.8248,,,
1,Line,0.0292,,,,,,,,,,,,,,,,70,-0.4919,-1.3516,-1.8686,0.0421,0.3954,0.7568,0.0482,0.4121,0.7799,,,
1,Line,0.0463,,,,,,,,,,,,,,,,70,-0.7805,-2.1445,-2.9648,0.0324,0.3688,0.7201,0.0421,0.3954,0.7568,,,
1,Line,0.0413,,,,,,,,,,,,,,,,126,-1.8683,2.5844,-0.9714,0.0661,0.4169,0.8127,0.0892,0.3849,0.8248,,,
1,Line,0.0880,,,,,,,,,,,,,,,,96,0.5960,-5.8940,-3.9248,0.0687,0.3455,0.7568,0.0613,0.4185,0.8054,,,
1,Line,0.0054,,,,,,,,,,,,,,,,90,0.0000,0.3142,0.3082,0.0892,0.3888,0.8286,0.0892,0.3849,0.8248,,,
1,Line,0.0090,,,,,,,,,,,,,,,,2,0.7169,0.0219,0.1097,0.3978,0.2561,0.8205,0.3889,0.2559,0.8191,,,
1,Line,0.0529,,,,,,,,,,,,,,,,167,-4.1388,0.9459,0.4563,0.3377,0.2676,0.8248,0.3889,0.2559,0.8191,,,
1,Line,0.0114,,,,,,,,,,,,,,,,177,0.8702,-0.0365,0.3097,0.2357,0.3009,0.8286,0.2249,0.3013,0.8248,,,
1,Line,0.0054,,,,,,,,,,,,,,,,90,0.0000,0.3047,0.3097,0.2992,0.2760,0.8286,0.2992,0.2722,0.8248,,,
1,Line,0.0798,,,,,,,,,,,,,,,,159,-6.0030,2.3536,0.0000,0.2249,0.3013,0.8248,0.2992,0.2722,0.8248,,,
1,Line,0.3022,,,,,,,,,,,,,,,,180,-24.4122,0.0000,0.0000,0.6032,0.2251,0.7816,0.9054,0.2251,0.7816,,,
1,Line,0.0290,,,,,,,,,,,,,,,,90,0.0000,-2.3399,0.0000,0.6000,0.0927,0.6539,0.6000,0.1217,0.6539,,,
1,Line,0.0819,,,,,,,,,,,,,,,,87,-0.2578,-4.3562,-4.9721,0.6000,0.1712,0.7201,0.6032,0.2251,0.7816,,,
1,Line,0.0633,,,,,,,,,,,,,,,,115,1.5120,-3.3285,-3.5697,0.5345,0.1954,0.7387,0.5158,0.2366,0.7828,,,
1,Line,0.0881,,,,,,,,,,,,,,,,173,-7.0593,0.9224,0.0978,0.5158,0.2366,0.7828,0.6032,0.2251,0.7816,,,
1,Line,0.0290,,,,,,,,,,,,,,,,90,0.0000,2.3399,0.0000,0.5345,0.1954,0.7387,0.5345,0.1664,0.7387,,,
1,Line,0.0290,,,,,,,,,,,,,,,,90,0.0000,-2.3399,0.0000,0.5158,0.2076,0.7828,0.5158,0.2366,0.7828,,,
1,Line,0.0290,,,,,,,,,,,,,,,,90,0.0000,-2.3399,0.0000,0.5443,0.1487,0.7201,0.5443,0.1777,0.7201,,,
1,Line,0.0290,,,,,,,,,,,,,,,,90,0.0000,2.3399,0.0000,0.9054,0.1217,0.6539,0.9054,0.0927,0.6539,,,
1,Line,0.0290,,,,,,,,,,,,,,,,90,0.0000,2.3399,0.0000,0.5751,0.1246,0.6539,0.5751,0.0956,0.6539,,,
1,Line,0.0903,,,,,,,,,,,,,,,,120,2.4887,-4.2907,-5.3421,0.5751,0.1246,0.6539,0.5443,0.1777,0.7201,,,
1,Line,0.0561,,,,,,,,,,,,,,,,173,-4.4974,0.5220,0.0000,0.5443,0.1777,0.7201,0.6000,0.1712,0.7201,,,
1,Line,0.0275,,,,,,,,,,,,,,,,119,-0.7922,1.4281,1.5003,0.5345,0.1954,0.7387,0.5443,0.1777,0.7201,,,
1,Line,0.0445,,,,,,,,,,,,,,,,142,-2.8522,2.1912,0.0000,0.0892,0.3849,0.8248,0.1245,0.3578,0.8248,,,
1,Line,0.0888,,,,,,,,,,,,,,,,82,-0.6704,-4.7043,-5.3694,0.2909,0.1949,0.7389,0.2992,0.2531,0.8054,,,
1,Line,0.0586,,,,,,,,,,,,,,,,158,-4.3982,1.7488,0.0000,0.1705,0.3230,0.8248,0.2249,0.3013,0.8248,,,
1,Line,0.3054,,,,,,,,,,,,,,,,180,-24.6700,0.0000,0.0000,0.6000,0.1712,0.7201,0.9054,0.1712,0.7201,,,
1,Line,0.0250,,,,,,,,,,,,,,,,173,2.0087,-0.2331,0.0000,0.6000,0.1217,0.6539,0.5751,0.1246,0.6539,,,
1,Line,0.0826,,,,,,,,,,,,,,,,90,0.0000,-4.0019,-5.3421,0.6000,0.1217,0.6539,0.6000,0.1712,0.7201,,,
1,Line,0.0722,,,,,,,,,,,,,,,,160,5.2895,-1.9501,-1.5003,0.6000,0.1712,0.7201,0.5345,0.1954,0.7387,,,
1,Line,0.3054,,,,,,,,,,,,,,,,0,24.6700,0.0000,0.0000,0.9054,0.1217,0.6539,0.6000,0.1217,0.6539,,,
1,Line,0.0259,,,,,,,,,,,,,,,,118,-0.9694,1.8549,0.0000,0.0687,0.3455,0.7568,0.0807,0.3226,0.7568,,,
1,Line,0.0104,,,,,,,,,,,,,,,,141,-0.5579,0.4507,0.4359,0.4322,0.2374,0.8054,0.4391,0.2318,0.8000,,,
1,Line,0.0806,,,,,,,,,,,,,,,,90,0.0000,-6.2301,1.8792,0.4322,0.2374,0.8054,0.4322,0.3145,0.7821,,,
1,Line,0.0804,,,,,,,,,,,,,,,,85,-0.5579,-6.1274,2.0886,0.4322,0.2374,0.8054,0.4391,0.3132,0.7795,,,
1,Line,0.1645,,,,,,,,,,,,,,,,90,0.0000,-12.6251,-4.1425,0.2886,0.1348,0.6619,0.2886,0.2911,0.7132,,,
1,Line,0.0840,,,,,,,,,,,,,,,,90,0.0000,-6.5780,1.6527,0.4391,0.2318,0.8000,0.4391,0.3132,0.7795,,,
1,Line,0.1420,,,,,,,,,,,,,,,,90,0.0000,-11.3425,-1.7011,0.4868,0.1554,0.7201,0.4868,0.2958,0.7411,,,
1,Line,0.1073,,,,,,,,,,,,,,,,77,-1.8621,-8.3463,1.4204,0.4637,0.1925,0.7587,0.4868,0.2958,0.7411,,,
1,Line,0.0621,,,,,,,,,,,,,,,,122,-1.9879,3.1754,3.3323,0.4391,0.2318,0.8000,0.4637,0.1925,0.7587,,,
1,Line,0.1118,,,,,,,,,,,,,,,,90,0.0000,-9.0295,-0.0790,0.4637,0.1925,0.7587,0.4637,0.3043,0.7597,,,
1,Line,0.0865,,,,,,,,,,,,,,,,71,-1.9879,-5.8540,3.2533,0.4391,0.2318,0.8000,0.4637,0.3043,0.7597,,,
1,Line,0.1763,,,,,,,,,,,,,,,,39,10.6135,8.5472,4.1425,0.2886,0.2911,0.7132,0.1572,0.1853,0.6619,,,
1,Line,0.1117,,,,,,,,,,,,,,,,160,7.9619,-2.9050,3.0980,0.3978,0.2821,0.8205,0.2992,0.3181,0.7821,,,
1,Line,0.0655,,,,,,,,,,,,,,,,171,5.1328,-0.8415,-0.9582,0.2992,0.3181,0.7821,0.2357,0.3285,0.7940,,,
1,Line,0.1009,,,,,,,,,,,,,,,,169,7.9619,-1.6016,-0.6563,0.3978,0.2821,0.8205,0.2992,0.3020,0.8286,,,
1,Line,0.1114,,,,,,,,,,,,,,,,20,6.6975,2.5034,5.4564,0.1572,0.3126,0.7411,0.0743,0.2816,0.6736,,,
1,Line,0.0492,,,,,,,,,,,,,,,,90,0.0000,-1.3034,3.7543,0.2992,0.3020,0.8286,0.2992,0.3181,0.7821,,,
1,Line,0.1082,,,,,,,,,,,,,,,,62,3.5985,6.8068,4.1425,0.1572,0.3026,0.7132,0.1126,0.2184,0.6619,,,
1,Line,0.1281,,,,,,,,,,,,,,,,90,0.0000,9.4769,4.1425,0.1572,0.3026,0.7132,0.1572,0.1853,0.6619,,,
1,Line,0.0540,,,,,,,,,,,,,,,,67,-1.3014,-2.9865,2.8960,0.4161,0.2775,0.8180,0.4322,0.3145,0.7821,,,
1,Line,0.0771,,,,,,,,,,,,,,,,157,-5.1328,2.1448,-2.7961,0.2357,0.3285,0.7940,0.2992,0.3020,0.8286,,,
1,Line,0.1288,,,,,,,,,,,,,,,,161,9.4384,-3.2765,2.8960,0.4161,0.2775,0.8180,0.2992,0.3181,0.7821,,,
1,Line,0.0584,,,,,,,,,,,,,,,,144,-3.8278,2.7608,-0.0802,0.1157,0.2961,0.7568,0.1631,0.2619,0.7578,,,
