Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Circle,,452.3893,5.9486,-265.6667,66.1304,12.0000,,,75.3982,24.0000,,,,,,,,,,
1,Line,12.0000,,,,,,,,,,90,0.0000,12.0000,0.0000,12.0000,228.0000,72.0000,12.0000,216.0000,72.0000
1,Line,23.0000,,,,,,,,,,0,0.0000,0.0000,23.0000,12.0000,216.0000,120.0000,12.0000,216.0000,97.0000
1,Line,12.0000,,,,,,,,,,90,0.0000,12.0000,0.0000,12.0000,228.0000,120.0000,12.0000,216.0000,120.0000
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-37.0000,172.0000,98.0000,-35.0000,172.0000,98.0000
1,Line,10.2679,,,,,,,,,,270,0.0000,-10.2679,0.0000,-37.0000,201.7321,98.0000,-37.0000,212.0000,98.0000
1,Line,10.2679,,,,,,,,,,270,0.0000,-10.2679,0.0000,-35.0000,201.7321,98.0000,-35.0000,212.0000,98.0000
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,22.0000,-35.0000,172.0000,120.0000,-35.0000,172.0000,98.0000
1,Line,2.2361,,,,,,,,,,63,1.0000,2.0000,0.0000,-36.0000,230.0000,120.0000,-37.0000,228.0000,120.0000
1,Line,56.0000,,,,,,,,,,270,0.0000,-56.0000,0.0000,-37.0000,172.0000,120.0000,-37.0000,228.0000,120.0000
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,22.0000,-37.0000,172.0000,120.0000,-37.0000,172.0000,98.0000
1,Line,47.0000,,,,,,,,,,180,-47.0000,0.0000,0.0000,-84.0000,212.0000,98.0000,-37.0000,212.0000,98.0000
1,Line,48.0000,,,,,,,,,,270,0.0000,-48.0000,0.0000,14.0000,168.0000,72.0000,14.0000,216.0000,72.0000
1,Line,48.0000,,,,,,,,,,0,0.0000,0.0000,-48.0000,-86.0000,216.0000,72.0000,-86.0000,216.0000,120.0000
1,Line,12.0000,,,,,,,,,,90,0.0000,12.0000,0.0000,-86.0000,228.0000,72.0000,-86.0000,216.0000,72.0000
1,Line,48.0000,,,,,,,,,,0,0.0000,0.0000,-48.0000,14.0000,216.0000,72.0000,14.0000,216.0000,120.0000
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-37.0000,212.0000,98.0000,-35.0000,212.0000,98.0000
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-86.0000,216.0000,72.0000,-84.0000,216.0000,72.0000
1,Line,2.0000,,,,,,,,,,0,2.0000,0.0000,0.0000,14.0000,216.0000,72.0000,12.0000,216.0000,72.0000
1,Line,24.0000,,,,,,,,,,90,0.0000,24.0000,0.0000,-88.0000,-268.0000,-6.0000,-88.0000,-292.0000,-6.0000
1,Line,16.0000,,,,,,,,,,0,16.0000,0.0000,0.0000,-72.0000,-7.9089,-6.6919,-88.0000,-7.9089,-6.6919
1,Line,24.0000,,,,,,,,,,270,0.0000,-24.0000,0.0000,-90.0000,-31.9089,-4.6919,-90.0000,-7.9089,-4.6919
1,Line,75.3188,,,,,,,,,,107,-14.9672,48.0000,56.0795,-90.5945,-168.0146,62.2974,-75.6274,-216.0146,6.2179
1,Line,16.0000,,,,,,,,,,0,16.0000,0.0000,0.0000,-72.0000,-31.9089,-6.6919,-88.0000,-31.9089,-6.6919
1,Line,2.8284,,,,,,,,,,180,-2.0000,0.0000,2.0000,-90.0000,-31.9089,-4.6919,-88.0000,-31.9089,-6.6919
1,Line,2.8284,,,,,,,,,,180,-2.0000,0.0000,2.0000,-90.0000,-7.9089,-4.6919,-88.0000,-7.9089,-6.6919
1,Line,24.0000,,,,,,,,,,270,0.0000,-24.0000,0.0000,-88.0000,-31.9089,-6.6919,-88.0000,-7.9089,-6.6919
1,Line,75.3188,,,,,,,,,,73,14.9672,48.0000,56.0795,18.5945,-168.0146,62.2974,3.6274,-216.0146,6.2179
1,Line,2.0000,,,,,,,,,,0,2.0000,0.0000,0.0000,3.6274,-168.0146,6.2179,1.6274,-168.0146,6.2179
1,Line,38.5126,,,,,,,,,,0,8.5615,0.0000,-37.5490,15.9866,-216.0146,52.6690,7.4251,-216.0146,90.2179
1,Line,28.6371,,,,,,,,,,180,-6.3661,0.0000,27.9205,12.2284,-168.0146,90.2179,18.5945,-168.0146,62.2974
1,Line,58.0425,,,,,,,,,,0,14.9672,0.0000,56.0795,18.5945,-168.0146,62.2974,3.6274,-168.0146,6.2179
1,Line,48.0671,,,,,,,,,,0,12.3592,0.0000,46.4510,15.9866,-216.0146,52.6690,3.6274,-216.0146,6.2179
1,Line,48.0000,,,,,,,,,,90,0.0000,48.0000,0.0000,3.6274,-168.0146,6.2179,3.6274,-216.0146,6.2179
1,Line,2.0000,,,,,,,,,,0,2.0000,0.0000,0.0000,3.6274,-216.0146,6.2179,1.6274,-216.0146,6.2179
1,Line,2.8284,,,,,,,,,,0,2.0000,0.0000,2.0000,18.0000,-268.0000,-4.0000,16.0000,-268.0000,-6.0000
1,Line,24.0000,,,,,,,,,,90,0.0000,24.0000,0.0000,16.0000,-268.0000,-6.0000,16.0000,-292.0000,-6.0000
1,Line,16.0000,,,,,,,,,,180,-16.0000,0.0000,0.0000,0.0000,-268.0000,-6.0000,16.0000,-268.0000,-6.0000
1,Line,2.8284,,,,,,,,,,180,-2.0000,0.0000,-2.0000,16.0000,-292.0000,-6.0000,18.0000,-292.0000,-4.0000
1,Line,16.0000,,,,,,,,,,0,16.0000,0.0000,0.0000,-72.0000,-268.0000,-6.0000,-88.0000,-268.0000,-6.0000
1,Line,16.0000,,,,,,,,,,0,16.0000,0.0000,0.0000,-72.0000,-292.0000,-6.0000,-88.0000,-292.0000,-6.0000
1,Line,24.0000,,,,,,,,,,90,0.0000,24.0000,0.0000,-90.0000,-268.0000,-4.0000,-90.0000,-292.0000,-4.0000
