Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,,,,180,-0.4912,1.6877,-0.0535,-170.1212,3951.5661,-336.9777,23.2983,-168.4588,3945.8541,-336.7965
1,Line,,,,,,,,,,,,,,180,-0.4821,1.6563,-0.0525,-575.7897,3853.0091,-185.8921,22.8653,-574.1581,3847.4032,-185.7144
1,Line,,,,,,,,,,,,,,0,0.8329,-0.1654,21.4897,-141.4280,3992.8967,-26.5681,80.5037,-144.2471,3993.4563,-99.2992
1,Line,,,,,,,,,,,,,,180,1.9164,-3.7500,22.7027,-134.9421,3980.2049,50.2685,100.7950,-141.4280,3992.8967,-26.5681
1,Line,,,,,,,,,,,,,,180,-3.7861,9.8825,-25.2216,-121.5090,3944.8197,137.1980,168.1823,-108.6951,3911.3729,222.5597
1,Line,,,,,,,,,,,,,,0,0.4729,8.7611,82.4693,-144.2471,3993.4563,-99.2992,327.9679,-145.8476,3963.8047,-378.4138
1,Line,,,,,,,,,,,,,,180,-1.5461,3.2276,-16.7122,-135.2339,3976.3493,11.6842,77.8625,-130.0011,3965.4256,68.2460
1,Line,,,,,,,,,,,,,,180,-0.9107,1.3405,-14.2930,-138.3161,3980.8861,-36.6899,57.1130,-135.2339,3976.3493,11.6842
1,Line,,,,,,,,,,,,,,0,2.8249,-6.7579,23.7051,-125.3811,3957.3330,130.4977,130.6347,-134.9421,3980.2049,50.2685
1,Line,,,,,,,,,,,,,,0,-2.5091,6.0883,-20.3731,-130.0011,3965.4256,68.2460,115.1442,-121.5090,3944.8197,137.1980
1,Line,,,,,,,,,,,,,,180,-0.7341,1.7018,-6.5921,-172.6058,3957.3256,-359.2883,34.5683,-170.1212,3951.5661,-336.9777
1,Line,,,,,,,,,,,,,,90,119.8618,29.1204,-44.6409,-172.6058,3957.3256,-359.2883,1517.0470,-578.2742,3858.7686,-208.2028
1,Line,,,,,,,,,,,,,,180,-0.0905,-0.0285,-2.7040,-172.9121,3957.2291,-368.4398,10.1124,-172.6058,3957.3256,-359.2883
1,Line,,,,,,,,,,,,,,180,0.1070,0.0337,3.1977,-605.3352,3852.1942,-198.1243,11.9590,-605.6975,3852.0801,-208.9469
1,Line,,,,,,,,,,,,,,90,-7.9967,-1.9429,2.9470,-605.6975,3852.0801,-208.9469,101.1985,-578.6330,3858.6556,-218.9209
1,Line,,,,,,,,,,,,,,108,5.4608,0.5882,-25.2561,-791.9539,3810.5825,-85.5115,115.2018,-810.4358,3808.5917,-0.0328
1,Line,,,,,,,,,,,,,,96,-5.4279,0.8853,24.4164,-810.3246,3813.5788,-2.8750,112.7866,-791.9539,3810.5825,-85.5115
1,Line,,,,,,,,,,,,,,71,-6.6097,2.7791,19.8908,-810.4358,3808.5917,-0.0328,115.2873,-788.0655,3799.1858,-67.3527
1,Line,,,,,,,,,,,,,,90,-5.5280,1.4792,24.5150,-810.4358,3808.5917,-0.0328,114.8887,-791.7265,3803.5853,-83.0031
1,Line,,,,,,,,,,,,,,90,5.2622,1.2785,-1.9598,-602.8506,3846.4346,-175.8137,66.6018,-620.6604,3842.1078,-169.1807
1,Line,,,,,,,,,,,,,,180,0.7341,-1.7018,6.5921,-602.8506,3846.4346,-175.8137,34.5683,-605.3352,3852.1942,-198.1243
1,Line,,,,,,,,,,,,,,0,0.7341,-1.7018,6.5921,-143.0602,3958.1406,-347.0562,34.5683,-145.5448,3963.9001,-369.3668
1,Line,,,,,,,,,,,,,,90,45.7659,11.1188,-17.0449,11.8329,3995.7718,-404.7439,579.2419,-143.0602,3958.1406,-347.0562
1,Line,,,,,,,,,,,,,,90,45.7659,11.1188,-17.0449,9.3483,4001.5313,-427.0546,579.2419,-145.5448,3963.9001,-369.3668
1,Line,,,,,,,,,,,,,,90,5.2977,1.2871,-1.9731,-605.3352,3852.1942,-198.1243,67.0516,-623.2653,3847.8381,-191.4465
1,Line,,,,,,,,,,,,,,90,7.9967,1.9429,-2.9470,-145.8476,3963.8047,-378.4138,101.1986,-172.9121,3957.2291,-368.4398
1,Line,,,,,,,,,,,,,,0,0.0895,0.0282,2.6731,-145.5448,3963.9001,-369.3668,9.9969,-145.8476,3963.8047,-378.4138
1,Line,,,,,,,,,,,,,,94,-1.1037,17.5587,-2.4775,175.0631,9438.3222,3727.2440,60.1315,178.7984,9378.8954,3735.6291
1,Line,,,,,,,,,,,,,,166,10.5478,-2.5841,-7.7541,-150.8532,2802.9065,1583.2520,45.1620,-186.5520,2811.6522,1609.4955
1,Line,,,,,,,,,,,,,,161,3.5374,-1.2250,0.2939,-150.8532,2783.4983,1739.9711,12.7088,-162.8255,2787.6443,1738.9765
1,Line,,,,,,,,,,,,,,160,-7.0104,2.5133,-1.2721,-186.5520,2796.1504,1734.6712,25.5702,-162.8255,2787.6443,1738.9765
1,Line,,,,,,,,,,,,,,90,0.0000,4.5803,-36.9854,-186.5520,2811.6522,1609.4955,126.1320,-186.5520,2796.1504,1734.6712
1,Line,,,,,,,,,,,,,,132,-2.1616,2.3876,2.8572,-124.6339,2750.4651,1738.2001,14.5716,-117.3181,2742.3844,1728.5300
1,Line,,,,,,,,,,,,,,129,-6.3050,7.8754,0.9753,-145.9728,2777.1193,1741.5010,34.3029,-124.6339,2750.4651,1738.2001
1,Line,,,,,,,,,,,,,,137,9.9085,-9.1619,-27.4917,-117.3181,2771.8983,1490.2074,103.6504,-150.8532,2802.9065,1583.2520
1,Line,,,,,,,,,,,,,,90,0.0000,-8.7204,70.4166,-117.3181,2742.3844,1728.5300,240.1432,-117.3181,2771.8983,1490.2074
1,Line,,,,,,,,,,,,,,121,2.6888,-4.4230,-13.2717,-108.2180,2756.9290,1445.2896,48.2131,-117.3181,2771.8983,1490.2074
1,Line,,,,,,,,,,,,,,14,10.5478,2.5841,7.7541,-459.1597,2811.6522,1609.4955,45.1619,-494.8584,2802.9065,1583.2520
1,Line,,,,,,,,,,,,,,117,-2.1388,4.2028,5.0294,-117.3181,2742.3844,1728.5300,23.3339,-110.0794,2728.1601,1711.5082
1,Line,,,,,,,,,,,,,,127,-2.4167,3.2282,17.9611,-110.0794,2728.1601,1711.5082,62.3019,-101.9003,2717.2344,1650.7196
1,Line,,,,,,,,,,,,,,19,-3.5375,-1.2250,0.2939,-494.8584,2783.4983,1739.9711,12.7090,-482.8860,2787.6443,1738.9765
1,Line,,,,,,,,,,,,,,90,0.0000,5.7345,-46.3054,-494.8584,2802.9065,1583.2520,157.9162,-494.8584,2783.4983,1739.9711
1,Line,,,,,,,,,,,,,,90,0.0000,4.5803,-36.9854,-459.1597,2811.6522,1609.4955,126.1320,-459.1597,2796.1504,1734.6712
1,Line,,,,,,,,,,,,,,20,7.0103,2.5133,-1.2721,-459.1597,2796.1504,1734.6712,25.5699,-482.8860,2787.6443,1738.9765
1,Line,,,,,,,,,,,,,,127,1.4420,-1.8848,0.4520,-145.9728,2777.1193,1741.5010,8.1763,-150.8532,2783.4983,1739.9711
1,Line,,,,,,,,,,,,,,91,0.6392,-39.4109,0.8113,-75.1289,1066.5645,930.4366,133.4308,-77.2923,1199.9495,927.6909
1,Line,,,,,,,,,,,,,,89,0.6393,40.2846,-7.8662,-568.4192,1180.8185,1082.1714,138.9337,-570.5827,1044.4766,1108.7942
1,Line,,,,,,,,,,,,,,117,-4.1638,8.0994,46.6346,-94.6298,1449.4777,1370.1595,160.8145,-80.5377,1422.0657,1212.3263
1,Line,,,,,,,,,,,,,,89,0.6393,39.4109,-0.8113,-568.4192,1199.9495,927.6909,133.4308,-570.5827,1066.5645,930.4366
1,Line,,,,,,,,,,,,,,180,-127.6205,0.0000,0.0000,-538.8195,885.9071,970.3967,431.9276,-106.8920,885.9071,970.3967
1,Line,,,,,,,,,,,,,,180,-144.5674,0.0000,0.0000,-567.4977,929.3549,1000.3712,489.2838,-78.2138,929.3549,1000.3712
1,Line,,,,,,,,,,,,,,91,0.6392,-40.2846,7.8662,-75.1289,1044.4766,1108.7942,138.9337,-77.2923,1180.8185,1082.1714
1,Line,,,,,,,,,,,,,,180,-127.6205,0.0000,0.0000,-538.8195,890.4067,934.0628,431.9276,-106.8920,890.4067,934.0628
1,Line,,,,,,,,,,,,,,90,0.0000,8.5213,1.0553,-402.4835,2786.7742,1752.3960,29.0604,-402.4835,2757.9341,1748.8244
1,Line,,,,,,,,,,,,,,180,-47.4701,0.0000,0.0000,-402.4835,2757.9341,1748.8244,160.6609,-241.8226,2757.9341,1748.8244
1,Line,,,,,,,,,,,,,,90,0.0000,5.7345,-46.3054,-150.8532,2802.9065,1583.2520,157.9162,-150.8532,2783.4983,1739.9711
1,Line,,,,,,,,,,,,,,180,-47.4701,0.0000,0.0000,-402.4835,2786.7742,1752.3960,160.6609,-241.8226,2786.7742,1752.3960
1,Line,,,,,,,,,,,,,,180,-34.5193,0.0000,0.0000,-380.5678,1457.1404,1935.2068,116.8296,-263.7382,1457.1404,1935.2068
1,Line,,,,,,,,,,,,,,63,4.1638,8.0994,46.6346,-551.0817,1449.4777,1370.1595,160.8145,-565.1738,1422.0657,1212.3263
1,Line,,,,,,,,,,,,,,90,0.0000,-8.5213,-1.0553,-241.8226,2757.9341,1748.8244,29.0604,-241.8226,2786.7742,1752.3960
1,Group_6,,,,,,,,-72.9652,2095.0712,925.1928,3.3845,3.3845,-3.3845,,,,,,,,,,,
1,Line,,,,,,,,,,,,,,48,2.1616,2.3876,2.8572,-521.0776,2750.4651,1738.2001,14.5716,-528.3935,2742.3844,1728.5300
1,Line,,,,,,,,,,,,,,180,-117.1362,0.0000,0.0000,-521.0776,2750.4651,1738.2001,396.4436,-124.6339,2750.4651,1738.2001
1,Line,,,,,,,,,,,,,,180,-130.5703,0.0000,0.0000,-543.8114,2717.2344,1650.7196,441.9111,-101.9003,2717.2344,1650.7196
1,Line,,,,,,,,,,,,,,180,-125.7370,0.0000,0.0000,-535.6322,2728.1601,1711.5082,425.5528,-110.0794,2728.1601,1711.5082
1,Line,,,,,,,,,,,,,,90,0.0000,-8.7204,70.4166,-528.3935,2742.3844,1728.5300,240.1432,-528.3935,2771.8983,1490.2074
1,Line,,,,,,,,,,,,,,63,-2.1388,-4.2028,-5.0294,-535.6322,2728.1601,1711.5082,23.3339,-528.3935,2742.3844,1728.5300
1,Line,,,,,,,,,,,,,,51,6.3050,7.8754,0.9753,-499.7386,2777.1193,1741.5010,34.3029,-521.0776,2750.4651,1738.2001
1,Line,,,,,,,,,,,,,,0,104.5263,0.0000,0.0000,-145.9728,2777.1193,1741.5010,353.7658,-499.7386,2777.1193,1741.5010
1,Line,,,,,,,,,,,,,,43,9.9085,9.1619,27.4917,-494.8584,2802.9065,1583.2520,103.6504,-528.3935,2771.8983,1490.2074
1,Line,,,,,,,,,,,,,,68,0.7089,1.7768,4.7401,-562.7745,2678.4577,1516.7987,17.2999,-565.1738,2672.4442,1500.7560
1,Line,,,,,,,,,,,,,,87,-0.1692,-3.4763,-3.1593,-76.2106,2579.4435,1150.9848,15.9085,-75.6379,2591.2088,1161.6772
1,Line,,,,,,,,,,,,,,53,1.4420,1.8848,-0.4520,-494.8584,2783.4983,1739.9711,8.1762,-499.7386,2777.1193,1741.5010
1,Line,,,,,,,,,,,,,,180,-141.7764,0.0000,0.0000,-562.7745,2678.4577,1516.7987,479.8375,-82.9371,2678.4577,1516.7987
1,Line,,,,,,,,,,,,,,67,3.4463,8.0489,27.7982,-551.1108,2705.6990,1610.8808,98.6385,-562.7745,2678.4577,1516.7987
1,Line,,,,,,,,,,,,,,112,0.7089,-1.7768,-4.7401,-80.5377,2672.4442,1500.7560,17.3000,-82.9371,2678.4577,1516.7987
1,Line,,,,,,,,,,,,,,113,3.4463,-8.0489,-27.7982,-82.9371,2678.4577,1516.7987,98.6385,-94.6008,2705.6990,1610.8808
1,Line,,,,,,,,,,,,,,53,-2.4167,-3.2282,-17.9611,-543.8114,2717.2344,1650.7196,62.3019,-535.6322,2728.1601,1711.5082
1,Line,,,,,,,,,,,,,,124,0.7329,-1.1037,0.5344,-204.7385,2733.6480,1758.5437,4.8350,-207.2190,2737.3835,1756.7351
1,Line,,,,,,,,,,,,,,154,-9.1347,4.5397,-2.1979,-238.1352,2752.7481,1749.2962,35.3160,-207.2190,2737.3835,1756.7351
1,Line,,,,,,,,,,,,,,56,0.7329,1.1037,-0.5344,-437.0872,2737.3835,1756.7351,4.8350,-439.5677,2733.6480,1758.5437
1,Line,,,,,,,,,,,,,,180,-69.3844,0.0000,0.0000,-439.5677,2733.6480,1758.5437,234.8292,-204.7385,2733.6480,1758.5437
1,Line,,,,,,,,,,,,,,90,0.0086,-8.8275,71.1253,-94.6008,2705.6990,1610.8808,242.5682,-94.6298,2735.5755,1370.1595
1,Line,,,,,,,,,,,,,,122,-2.1567,3.4083,11.7711,-101.9003,2717.2344,1650.7196,42.1127,-94.6008,2705.6990,1610.8808
1,Line,,,,,,,,,,,,,,0,49.6491,0.0000,0.0000,-238.1352,2752.7481,1749.2962,168.0357,-406.1708,2752.7481,1749.2962
1,Line,,,,,,,,,,,,,,122,4.0149,-6.3093,-22.1985,-94.6298,2735.5755,1370.1595,79.2790,-108.2180,2756.9290,1445.2896
1,Line,,,,,,,,,,,,,,59,2.6888,4.4230,13.2717,-528.3935,2771.8983,1490.2074,48.2131,-537.4936,2756.9290,1445.2896
1,Line,,,,,,,,,,,,,,58,-2.1567,-3.4083,-11.7711,-551.1108,2705.6990,1610.8808,42.1127,-543.8114,2717.2344,1650.7196
1,Line,,,,,,,,,,,,,,90,0.0086,8.8275,-71.1253,-551.0817,2735.5755,1370.1595,242.5682,-551.1108,2705.6990,1610.8808
1,Line,,,,,,,,,,,,,,58,4.0148,6.3093,22.1985,-537.4936,2756.9290,1445.2896,79.2789,-551.0817,2735.5755,1370.1595
1,Line,,,,,,,,,,,,,,146,3.1542,-2.1644,-1.2211,-402.4835,2786.7742,1752.3960,13.5904,-413.1587,2794.0996,1756.5286
1,Line,,,,,,,,,,,,,,26,-9.1348,-4.5397,2.1979,-437.0872,2737.3835,1756.7351,35.3161,-406.1708,2752.7481,1749.2962
1,Line,,,,,,,,,,,,,,34,3.1542,2.1644,1.2211,-231.1474,2794.0996,1756.5286,13.5903,-241.8226,2786.7742,1752.3960
1,Line,,,,,,,,,,,,,,0,53.7784,0.0000,0.0000,-231.1474,2794.0996,1756.5286,182.0113,-413.1587,2794.0996,1756.5286
1,Line,,,,,,,,,,,,,,125,7.1458,-10.3952,2.0298,-543.1528,870.7174,1142.7233,43.2422,-567.3374,905.8997,1135.8535
1,Line,,,,,,,,,,,,,,21,15.0226,5.6596,-6.6729,-131.3813,845.3968,1016.7987,58.8387,-182.2247,826.2420,1039.3827
1,Line,,,,,,,,,,,,,,89,-0.0474,-1.9713,-0.0121,-78.3743,922.6830,1000.3302,6.6739,-78.2138,929.3549,1000.3712
1,Line,,,,,,,,,,,,,,159,15.0226,-5.6596,6.6729,-463.4868,826.2420,1039.3827,58.8388,-514.3303,845.3968,1016.7987
1,Line,,,,,,,,,,,,,,4,41.5519,2.5623,-3.0211,-182.2247,826.2420,1039.3827,141.2688,-322.8558,817.5699,1049.6074
1,Line,,,,,,,,,,,,,,90,0.0000,6.5262,-52.6989,-75.1289,1066.5645,930.4366,179.7200,-75.1289,1044.4766,1108.7942
1,Line,,,,,,,,,,,,,,89,-0.9589,-40.0570,0.8246,-78.3743,930.9930,933.2274,135.6390,-75.1289,1066.5645,930.4366
1,Line,,,,,,,,,,,,,,90,0.0000,-4.9589,40.0427,-78.3743,905.8997,1135.8535,136.5586,-78.3743,922.6830,1000.3302
1,Line,,,,,,,,,,,,,,89,0.9589,40.9450,-7.9951,-75.1289,1044.4766,1108.7942,141.2314,-78.3743,905.8997,1135.8535
1,Line,,,,,,,,,,,,,,90,0.0000,-1.4572,11.7671,-202.5663,1513.6053,1818.5185,40.1297,-202.5663,1518.5373,1778.6930
1,Line,,,,,,,,,,,,,,130,1.3295,-1.5942,1.0199,-194.5309,1510.0447,1775.6292,7.8276,-199.0305,1515.4401,1772.1774
1,Line,,,,,,,,,,,,,,131,1.7040,-1.9650,-10.8843,-184.1498,1490.1081,1803.3655,37.8749,-189.9170,1496.7587,1840.2032
1,Line,,,,,,,,,,,,,,167,-1.5009,0.3530,0.7427,-207.6461,1519.7322,1781.2068,5.7924,-202.5663,1518.5373,1778.6930
1,Line,,,,,,,,,,,,,,0,118.2314,0.0000,0.0000,-122.7805,859.6934,999.9424,400.1505,-522.9311,859.6934,999.9424
1,Line,,,,,,,,,,,,,,121,-2.5412,4.2242,-4.9805,-522.9311,859.6934,999.9424,23.7171,-514.3303,845.3968,1016.7987
1,Line,,,,,,,,,,,,,,25,2.4194,1.1188,2.3538,-199.0305,1515.4401,1772.1774,12.0355,-207.2190,1511.6534,1764.2111
1,Line,,,,,,,,,,,,,,90,0.0000,17.8367,2.2089,-207.2190,1511.6534,1764.2111,60.8288,-207.2190,1451.2857,1756.7351
1,Line,,,,,,,,,,,,,,89,0.0474,1.8175,1.2539,-78.2138,929.3549,1000.3712,7.4750,-78.3743,923.2034,996.1274
1,Line,,,,,,,,,,,,,,3,-0.7786,-0.0399,-0.0093,-184.8598,814.9225,1129.6651,2.6388,-182.2247,815.0574,1129.6967
1,Line,,,,,,,,,,,,,,17,-15.0226,-4.6971,-1.0993,-182.2247,815.0574,1129.6967,53.4005,-131.3813,830.9547,1133.4173
1,Line,,,,,,,,,,,,,,0,130.1812,0.0000,0.0000,-102.5588,870.7174,1142.7233,440.5939,-543.1528,870.7174,1142.7233
1,Line,,,,,,,,,,,,,,54,-8.5161,-11.7486,-2.7496,-131.3813,830.9547,1133.4173,49.9841,-102.5588,870.7174,1142.7233
1,Line,,,,,,,,,,,,,,176,-41.5519,2.5623,-3.0211,-463.4868,826.2420,1039.3827,141.2686,-322.8558,817.5699,1049.6074
1,Line,,,,,,,,,,,,,,90,0.0000,-3.3047,26.6849,-463.4868,815.0574,1129.6967,91.0039,-463.4868,826.2420,1039.3827
1,Line,,,,,,,,,,,,,,0,81.5467,0.0000,0.0000,-184.8598,814.9225,1129.6651,275.9920,-460.8518,814.9225,1129.6651
1,Line,,,,,,,,,,,,,,2,-40.7733,-1.7578,-3.1443,-322.8558,808.9734,1119.0232,138.5335,-184.8598,814.9225,1129.6651
1,Line,,,,,,,,,,,,,,90,0.0000,-1.3295,10.7355,-106.8920,885.9071,970.3967,36.6114,-106.8920,890.4067,934.0628
1,Line,,,,,,,,,,,,,,55,-8.4261,-11.9919,0.2469,-106.8920,890.4067,934.0628,49.6105,-78.3743,930.9930,933.2274
1,Line,,,,,,,,,,,,,,53,8.4261,11.0199,7.6026,-78.3743,923.2034,996.1274,53.5383,-106.8920,885.9071,970.3967
1,Line,,,,,,,,,,,,,,90,0.0000,-2.3016,18.5849,-78.3743,923.2034,996.1274,63.3805,-78.3743,930.9930,933.2274
1,Line,,,,,,,,,,,,,,163,-15.0226,4.6971,1.0993,-514.3303,830.9547,1133.4173,53.4006,-463.4868,815.0574,1129.6967
1,Line,,,,,,,,,,,,,,126,8.5161,-11.7486,-2.7496,-514.3303,830.9547,1133.4173,49.9841,-543.1528,870.7174,1142.7233
1,Line,,,,,,,,,,,,,,59,-2.5412,-4.2242,4.9805,-131.3813,845.3968,1016.7987,23.7171,-122.7805,859.6934,999.9424
1,Line,,,,,,,,,,,,,,55,-13.1206,-18.6114,-0.1146,-122.7805,859.6934,999.9424,77.0698,-78.3743,922.6830,1000.3302
1,Line,,,,,,,,,,,,,,90,0.0000,1.3295,-10.7355,-538.8195,890.4067,934.0628,36.6114,-538.8195,885.9071,970.3967
1,Line,,,,,,,,,,,,,,125,-13.1206,18.6114,0.1146,-567.3374,922.6830,1000.3302,77.0698,-522.9311,859.6934,999.9424
1,Line,,,,,,,,,,,,,,127,8.4261,-11.0199,-7.6026,-538.8195,885.9071,970.3967,53.5383,-567.3374,923.2034,996.1274
1,Line,,,,,,,,,,,,,,125,-8.4261,11.9919,-0.2469,-567.3374,930.9930,933.2274,49.6106,-538.8195,890.4067,934.0628
1,Line,,,,,,,,,,,,,,55,7.1458,10.3952,-2.0298,-78.3743,905.8997,1135.8535,43.2422,-102.5588,870.7174,1142.7233
1,Line,,,,,,,,,,,,,,125,1.0895,-1.5323,0.1394,-238.1352,1466.6504,1749.2962,6.3807,-241.8226,1471.8364,1748.8244
1,Line,,,,,,,,,,,,,,90,0.0000,-3.3047,26.6849,-182.2247,815.0574,1129.6967,91.0039,-182.2247,826.2420,1039.3827
1,Line,,,,,,,,,,,,,,90,0.0000,-4.2672,34.4570,-131.3813,830.9547,1133.4173,117.5095,-131.3813,845.3968,1016.7987
1,Line,,,,,,,,,,,,,,91,-0.0474,1.9713,0.0121,-567.4977,929.3549,1000.3712,6.6739,-567.3374,922.6830,1000.3302
1,Line,,,,,,,,,,,,,,91,-0.9589,40.0570,-0.8246,-570.5827,1066.5645,930.4366,135.6390,-567.3374,930.9930,933.2274
1,Line,,,,,,,,,,,,,,90,0.0000,4.2672,-34.4570,-514.3303,845.3968,1016.7987,117.5095,-514.3303,830.9547,1133.4173
1,Line,,,,,,,,,,,,,,90,0.0000,-4.9589,40.0427,-567.3374,905.8997,1135.8535,136.5586,-567.3374,922.6830,1000.3302
1,Line,,,,,,,,,,,,,,91,0.0474,-1.8175,-1.2539,-567.3374,923.2034,996.1274,7.4750,-567.4977,929.3549,1000.3712
1,Line,,,,,,,,,,,,,,90,0.0000,2.3016,-18.5849,-567.3374,930.9930,933.2274,63.3805,-567.3374,923.2034,996.1274
1,Line,,,,,,,,,,,,,,90,0.0000,-6.5262,52.6989,-570.5827,1044.4766,1108.7942,179.7200,-570.5827,1066.5645,930.4366
1,Line,,,,,,,,,,,,,,91,0.9589,-40.9450,7.9951,-567.3374,905.8997,1135.8535,141.2314,-570.5827,1044.4766,1108.7942
1,Line,,,,,,,,,,,,,,1,40.2733,0.7048,2.1147,-186.5520,1525.5545,1609.4955,136.5124,-322.8558,1523.1691,1602.3382
1,Line,,,,,,,,,,,,,,41,-0.9061,-0.7937,-1.6696,-446.1644,1515.8512,1773.0422,6.9678,-443.0979,1518.5373,1778.6930
1,Line,,,,,,,,,,,,,,139,-1.0447,0.9151,1.9251,-202.5663,1518.5373,1778.6930,8.0341,-199.0305,1515.4401,1772.1774
1,Line,,,,,,,,,,,,,,171,7.0701,-1.0789,-2.2699,-413.1587,1508.0018,1756.5286,25.3954,-437.0872,1511.6534,1764.2111
1,Line,,,,,,,,,,,,,,155,2.6820,-1.2403,-2.6093,-437.0872,1511.6534,1764.2111,13.3419,-446.1644,1515.8512,1773.0422
1,Line,,,,,,,,,,,,,,90,0.0000,1.9501,-15.7471,-190.1492,1503.7248,1787.5958,53.7028,-190.1492,1497.1246,1840.8915
1,Line,,,,,,,,,,,,,,90,0.0000,-16.5524,-2.0499,-189.9170,1440.7375,1833.2656,56.4491,-189.9170,1496.7587,1840.2032
1,Line,,,,,,,,,,,,,,143,-1.1786,0.8834,3.3738,-194.1380,1500.1146,1852.3099,12.4592,-190.1492,1497.1246,1840.8915
1,Line,,,,,,,,,,,,,,122,0.0686,-0.1081,-0.2034,-189.9170,1496.7587,1840.2032,0.8134,-190.1492,1497.1246,1840.8915
1,Line,,,,,,,,,,,,,,90,0.0000,-4.9068,39.6221,-322.8558,1506.5622,1736.4380,135.1241,-322.8558,1523.1691,1602.3382
1,Line,,,,,,,,,,,,,,179,40.2734,-1.0313,0.5220,-322.8558,1506.5622,1736.4380,136.3601,-459.1597,1510.0526,1734.6712
1,Line,,,,,,,,,,,,,,1,40.2733,1.0313,-0.5220,-186.5520,1510.0526,1734.6712,136.3599,-322.8558,1506.5622,1736.4380
1,Line,,,,,,,,,,,,,,179,40.2734,-0.7048,-2.1147,-322.8558,1523.1691,1602.3382,136.5126,-459.1597,1525.5545,1609.4955
1,Line,,,,,,,,,,,,,,50,1.0668,1.2793,-0.8184,-446.1644,1515.8512,1773.0422,6.2813,-449.7751,1511.5216,1775.8121
1,Line,,,,,,,,,,,,,,9,7.0701,1.0789,2.2699,-207.2190,1511.6534,1764.2111,25.3954,-231.1474,1508.0018,1756.5286
1,Line,,,,,,,,,,,,,,55,1.0895,1.5323,-0.1394,-402.4835,1471.8364,1748.8244,6.3807,-406.1708,1466.6504,1749.2962
1,Line,,,,,,,,,,,,,,90,0.0000,-17.8367,-2.2089,-437.0872,1451.2857,1756.7351,60.8288,-437.0872,1511.6534,1764.2111
1,Line,,,,,,,,,,,,,,34,3.4112,2.2959,1.9117,-380.5678,2715.4866,1931.7700,15.3471,-392.1128,2707.7161,1925.2998
1,Line,,,,,,,,,,,,,,180,-34.5193,0.0000,0.0000,-380.5678,2715.4866,1931.7700,116.8296,-263.7382,2715.4866,1931.7700
1,Line,,,,,,,,,,,,,,125,1.2947,-1.8673,3.5358,-190.1492,2789.8225,1787.5958,14.2247,-194.5309,2796.1425,1775.6292
1,Line,,,,,,,,,,,,,,90,0.0000,-20.2173,-2.5037,-194.5309,2727.7177,1767.1554,68.9475,-194.5309,2796.1425,1775.6292
1,Line,,,,,,,,,,,,,,149,-0.4091,0.2444,0.4048,-449.7751,2726.7544,1767.0361,2.1161,-448.3907,2725.9272,1765.6661
1,Line,,,,,,,,,,,,,,90,0.0000,-2.1562,17.4114,-453.1499,2720.6522,1835.9319,59.3786,-453.1499,2727.9499,1777.0034
1,Line,,,,,,,,,,,,,,146,3.4112,-2.2959,-1.9117,-252.1932,2707.7161,1925.2998,15.3471,-263.7382,2715.4866,1931.7700
1,Line,,,,,,,,,,,,,,180,-70.2749,0.0000,0.0000,-441.7536,2720.5317,1770.6434,237.8430,-203.9106,2720.5317,1770.6434
1,Line,,,,,,,,,,,,,,90,0.0000,14.3347,1.7752,-241.8226,2756.6299,1926.4096,48.8860,-241.8226,2708.1146,1920.4014
1,Line,,,,,,,,,,,,,,90,0.0000,18.8634,2.3361,-203.7585,2776.0756,1877.7010,64.3303,-203.7585,2712.2330,1869.7947
1,Line,,,,,,,,,,,,,,90,0.0000,-8.1997,-1.0155,-263.7382,2715.4866,1931.7700,27.9636,-263.7382,2743.2382,1935.2068
1,Line,,,,,,,,,,,,,,35,-5.3726,-3.7566,2.0980,-263.7382,2743.2382,1935.2068,23.2960,-245.5549,2755.9524,1928.1063
1,Line,,,,,,,,,,,,,,90,0.0000,9.5077,1.1774,-184.1498,2776.2058,1803.3655,32.4242,-184.1498,2744.0275,1799.3805
1,Line,,,,,,,,,,,,,,114,-1.7726,4.0233,-4.6594,-190.1492,2789.8225,1787.5958,21.6816,-184.1498,2776.2058,1803.3655
1,Line,,,,,,,,,,,,,,90,0.0000,15.2610,1.8899,-226.8277,2760.6074,1916.4464,52.0450,-226.8277,2708.9570,1910.0500
1,Line,,,,,,,,,,,,,,62,2.4714,4.6080,7.7617,-184.1498,2744.0275,1799.3805,31.6742,-192.5143,2728.4319,1773.1113
1,Line,,,,,,,,,,,,,,134,2.0109,-2.1054,5.3089,-446.3441,2713.5267,1853.8997,20.4923,-453.1499,2720.6522,1835.9319
1,Line,,,,,,,,,,,,,,176,-5.7937,0.4425,-5.4373,-374.8005,2712.8882,1861.7436,26.9332,-355.1918,2711.3906,1880.1461
1,Line,,,,,,,,,,,,,,124,-0.6816,0.9957,-12.2340,-377.1075,2716.2580,1820.3382,41.6064,-374.8005,2712.8882,1861.7436
1,Line,,,,,,,,,,,,,,20,-0.5958,-0.2110,-1.7598,-194.5309,2727.7177,1767.1554,6.3285,-192.5143,2728.4319,1773.1113
