Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,21.1842,45.5356,440.3563,21.1842,45.5356,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,20.1960,53.0413,440.3563,20.1960,53.0413,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,28.6899,32.5352,440.3563,28.6899,32.5352,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,24.0813,38.5413,440.3563,24.0813,38.5413,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,28.6899,73.5474,440.3563,28.6899,73.5474,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,34.6960,78.1561,440.3563,34.6960,78.1561,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,21.1842,60.5471,440.3563,21.1842,60.5471,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,24.0813,67.5413,440.3563,24.0813,67.5413,420.6063
1,Line,114.2500,,,,,,,,,,270,0.0000,-114.2500,0.0000,552.4821,206.3623,216.7778,552.4821,320.6123,216.7778
1,Line,17.1098,,,,,,,,,,270,0.0000,-17.1098,0.0000,572.2321,189.2525,216.7778,572.2321,206.3623,216.7778
1,Line,114.2500,,,,,,,,,,270,0.0000,-114.2500,0.0000,552.4821,206.3623,331.0278,552.4821,320.6123,331.0278
1,Line,114.2500,,,,,,,,,,0,0.0000,0.0000,114.2500,552.4821,320.6123,331.0278,552.4821,320.6123,216.7778
1,Line,114.2500,,,,,,,,,,0,0.0000,0.0000,-114.2500,572.2321,206.3623,216.7778,572.2321,206.3623,331.0278
1,Line,189.2627,,,,,,,,,,269,-1.9645,-189.2525,0.0000,570.2677,0.0000,216.7778,572.2321,189.2525,216.7778
1,Line,114.2500,,,,,,,,,,270,0.0000,-114.2500,0.0000,572.2321,206.3623,331.0278,572.2321,320.6123,331.0278
1,Line,114.2500,,,,,,,,,,0,0.0000,0.0000,114.2500,572.2321,320.6123,331.0278,572.2321,320.6123,216.7778
1,Circle,,2642.0794,49.1960,53.0413,420.6063,29.0000,,,182.2124,58.0000,,,,,,,,,,
