Count,Name,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,90,0.0000,0.3413,-2.1509,138.3735,-205.9938,9.6352,2.1778,138.3735,-206.3351,11.7861,,,,,,
1,Line,0,52.1260,0.0000,0.0000,254.1191,-172.1809,54.4868,52.1260,201.9931,-172.1809,54.4868,,,,,,
1,Line,0,0.0000,0.0000,-13.1496,201.9931,-172.1809,67.6364,13.1496,201.9931,-172.1809,80.7860,,,,,,
1,Line,0,0.0000,0.0000,12.9066,193.8966,-172.1809,80.5430,12.9066,193.8966,-172.1809,67.6364,,,,,,
1,Line,0,11.8838,0.0000,0.0000,266.0029,-172.1809,61.2233,11.8838,254.1191,-172.1809,61.2233,,,,,,
1,Line,0,0.0000,0.0000,6.7365,254.1191,-172.1809,61.2233,6.7365,254.1191,-172.1809,54.4868,,,,,,
1,Line,0,51.1024,0.0000,0.0000,317.1053,-172.1809,54.5009,51.1024,266.0029,-172.1809,54.5009,,,,,,
1,Line,180,-8.0965,0.0000,0.0000,193.8966,-172.1809,67.6364,8.0965,201.9931,-172.1809,67.6364,,,,,,
1,Line,180,-16.0871,0.0000,0.0000,375.3572,-172.1809,67.7593,16.0871,391.4443,-172.1809,67.7593,,,,,,
1,Line,0,0.0000,0.0000,-24.1048,391.4443,-172.1809,67.7593,24.1048,391.4443,-172.1809,91.8641,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-172.1809,91.8641,250.2362,141.2081,-172.1809,91.8641,,,,,,
1,Line,0,45.8268,0.0000,0.0000,193.8966,-172.1809,54.2832,45.8268,148.0698,-172.1809,54.2832,,,,,,
1,Line,0,0.0000,0.0000,-6.7028,324.5698,-172.1809,54.2366,6.7028,324.5698,-172.1809,60.9393,,,,,,
1,Line,0,0.0000,0.0000,13.2883,375.3572,-172.1809,81.0476,13.2883,375.3572,-172.1809,67.7593,,,,,,
1,Line,180,-50.7874,0.0000,0.0000,324.5698,-172.1809,81.0476,50.7874,375.3572,-172.1809,81.0476,,,,,,
1,Line,0,0.0000,0.0000,-13.4055,324.5698,-172.1809,67.6421,13.4055,324.5698,-172.1809,81.0476,,,,,,
1,Line,0,0.0000,0.0000,13.7485,317.1053,-172.1809,81.3906,13.7485,317.1053,-172.1809,67.6421,,,,,,
1,Line,0,0.0000,0.0000,-6.5748,201.9931,-172.1809,54.4868,6.5748,201.9931,-172.1809,61.0616,,,,,,
1,Line,0,8.0965,0.0000,0.0000,201.9931,-172.1809,61.0616,8.0965,193.8966,-172.1809,61.0616,,,,,,
1,Line,0,0.0000,0.0000,6.7784,193.8966,-172.1809,61.0616,6.7784,193.8966,-172.1809,54.2832,,,,,,
1,Line,180,-7.4645,0.0000,0.0000,317.1053,-172.1809,67.6421,7.4645,324.5698,-172.1809,67.6421,,,,,,
1,Line,0,0.0000,0.0000,12.8403,254.1191,-172.1809,80.7860,12.8403,254.1191,-172.1809,67.9458,,,,,,
1,Line,180,-11.8838,0.0000,0.0000,254.1191,-172.1809,67.9458,11.8838,266.0029,-172.1809,67.9458,,,,,,
1,Line,0,0.0000,0.0000,-6.7224,266.0029,-172.1809,54.5009,6.7224,266.0029,-172.1809,61.2233,,,,,,
1,Line,0,7.4645,0.0000,0.0000,324.5698,-172.1809,60.9393,7.4645,317.1053,-172.1809,60.9393,,,,,,
1,Line,0,0.0000,0.0000,6.4385,317.1053,-172.1809,60.9393,6.4385,317.1053,-172.1809,54.5009,,,,,,
1,Line,0,0.0000,0.0000,-13.4449,266.0029,-172.1809,67.9458,13.4449,266.0029,-172.1809,81.3906,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-174.0890,7.1212,250.2362,141.2081,-174.0890,7.1212,,,,,,
1,Line,90,0.0000,-1.2284,-1.4007,391.4443,-176.3524,4.1715,1.8630,391.4443,-175.1240,5.5722,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-175.1240,5.5722,250.2362,141.2081,-175.1240,5.5722,,,,,,
1,Line,90,0.0000,-0.8240,-1.6709,391.4443,-174.0890,7.1212,1.8630,391.4443,-173.2650,8.7921,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-173.2650,8.7921,250.2362,141.2081,-173.2650,8.7921,,,,,,
1,Line,90,0.0000,-1.0350,-1.5490,391.4443,-175.1240,5.5722,1.8630,391.4443,-174.0890,7.1212,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-176.3524,4.1715,250.2362,141.2081,-176.3524,4.1715,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-179.3021,1.9081,250.2362,141.2081,-179.3021,1.9081,,,,,,
1,Line,90,0.0000,-1.6709,-0.8240,391.4443,-180.9730,1.0841,1.8630,391.4443,-179.3021,1.9081,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-180.9730,1.0841,250.2362,141.2081,-180.9730,1.0841,,,,,,
1,Line,90,0.0000,-1.4007,-1.2284,391.4443,-177.7531,2.9431,1.8630,391.4443,-176.3524,4.1715,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-177.7531,2.9431,250.2362,141.2081,-177.7531,2.9431,,,,,,
1,Line,90,0.0000,-1.5490,-1.0350,391.4443,-179.3021,1.9081,1.8630,391.4443,-177.7531,2.9431,,,,,,
1,Line,0,0.0000,0.0000,-13.1299,148.0698,-172.1809,67.4131,13.1299,148.0698,-172.1809,80.5430,,,,,,
1,Line,0,0.0000,0.0000,24.4510,141.2081,-172.1809,91.8641,24.4510,141.2081,-172.1809,67.4131,,,,,,
1,Line,180,-6.8617,0.0000,0.0000,141.2081,-172.1809,67.4131,6.8617,148.0698,-172.1809,67.4131,,,,,,
1,Line,180,-51.1024,0.0000,0.0000,266.0029,-172.1809,81.3906,51.1024,317.1053,-172.1809,81.3906,,,,,,
1,Line,180,-52.1260,0.0000,0.0000,201.9931,-172.1809,80.7860,52.1260,254.1191,-172.1809,80.7860,,,,,,
1,Line,180,-45.8268,0.0000,0.0000,148.0698,-172.1809,80.5430,45.8268,193.8966,-172.1809,80.5430,,,,,,
1,Line,0,0.0000,0.0000,-6.5650,148.0698,-172.1809,54.2832,6.5650,148.0698,-172.1809,60.8482,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-172.3027,12.3834,250.2362,141.2081,-172.3027,12.3834,,,,,,
1,Line,90,0.0000,-0.5988,-1.7641,391.4443,-173.2650,8.7921,1.8630,391.4443,-172.6662,10.5562,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-172.6662,10.5562,250.2362,141.2081,-172.6662,10.5562,,,,,,
1,Line,0,6.8617,0.0000,0.0000,148.0698,-172.1809,60.8482,6.8617,141.2081,-172.1809,60.8482,,,,,,
1,Line,90,0.0000,-0.1218,-1.8590,391.4443,-172.3027,12.3834,1.8630,391.4443,-172.1809,14.2424,,,,,,
1,Line,90,0.0000,-0.3635,-1.8272,391.4443,-172.6662,10.5562,1.8630,391.4443,-172.3027,12.3834,,,,,,
1,Line,0,0.0000,0.0000,-9.4366,383.8508,-273.1752,67.7593,9.4366,383.8508,-273.1752,77.1959,,,,,,
1,Line,0,7.5935,0.0000,0.0000,391.4443,-273.1752,67.7593,7.5935,383.8508,-273.1752,67.7593,,,,,,
1,Line,90,0.0000,23.5709,0.0000,391.4443,-249.6044,67.7593,23.5709,391.4443,-273.1752,67.7593,,,,,,
1,Line,0,51.6142,0.0000,0.0000,262.2912,-273.1752,78.2374,51.6142,210.6770,-273.1752,78.2374,,,,,,
1,Line,0,55.1181,0.0000,0.0000,325.6245,-273.1752,77.8892,55.1181,270.5064,-273.1752,77.8892,,,,,,
1,Line,0,52.7165,0.0000,0.0000,383.8508,-273.1752,77.1959,52.7165,331.1343,-273.1752,77.1959,,,,,,
1,Line,0,0.0000,0.0000,-20.1317,391.4443,-273.1752,67.7593,20.1317,391.4443,-273.1752,87.8910,,,,,,
1,Line,90,0.0000,-0.5226,-1.4827,391.4443,-272.4948,92.5432,1.5721,391.4443,-271.9722,94.0259,,,,,,
1,Line,90,0.0000,-0.6635,-1.4253,391.4443,-271.9722,94.0259,1.5721,391.4443,-271.3086,95.4512,,,,,,
1,Line,90,0.0000,-0.7982,-1.3544,391.4443,-271.3086,95.4512,1.5721,391.4443,-270.5104,96.8056,,,,,,
1,Line,90,0.0000,-0.0761,-1.5703,391.4443,-273.1752,87.8910,1.5721,391.4443,-273.0992,89.4613,,,,,,
1,Line,90,0.0000,-0.2275,-1.5556,391.4443,-273.0992,89.4613,1.5721,391.4443,-272.8716,91.0169,,,,,,
1,Line,90,0.0000,-0.3768,-1.5263,391.4443,-272.8716,91.0169,1.5721,391.4443,-272.4948,92.5432,,,,,,
1,Line,0,0.0000,0.0000,11.8602,270.5064,-273.1752,60.8517,11.8602,270.5064,-273.1752,48.9916,,,,,,
1,Line,180,-51.6142,0.0000,0.0000,210.6770,-273.1752,49.4185,51.6142,262.2912,-273.1752,49.4185,,,,,,
1,Line,180,-50.6693,0.0000,0.0000,150.2174,-273.1752,49.7778,50.6693,200.8867,-273.1752,49.7778,,,,,,
1,Line,0,8.2152,0.0000,0.0000,270.5064,-273.1752,67.7593,8.2152,262.2912,-273.1752,67.7593,,,,,,
1,Line,0,0.0000,0.0000,-11.4332,262.2912,-273.1752,49.4185,11.4332,262.2912,-273.1752,60.8517,,,,,,
1,Line,180,-8.2152,0.0000,0.0000,262.2912,-273.1752,60.8517,8.2152,270.5064,-273.1752,60.8517,,,,,,
1,Line,180,-9.0093,0.0000,0.0000,141.2081,-273.1752,60.8517,9.0093,150.2174,-273.1752,60.8517,,,,,,
1,Line,0,0.0000,0.0000,-20.5694,141.2081,-273.1752,67.3216,20.5694,141.2081,-273.1752,87.8910,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-273.1752,87.8910,250.2362,391.4443,-273.1752,87.8910,,,,,,
1,Line,0,50.6693,0.0000,0.0000,200.8867,-273.1752,78.3604,50.6693,150.2174,-273.1752,78.3604,,,,,,
1,Line,0,0.0000,0.0000,11.0740,150.2174,-273.1752,60.8517,11.0740,150.2174,-273.1752,49.7778,,,,,,
1,Line,0,0.0000,0.0000,11.0389,150.2174,-273.1752,78.3604,11.0389,150.2174,-273.1752,67.3216,,,,,,
1,Line,0,9.0093,0.0000,0.0000,150.2174,-273.1752,67.3216,9.0093,141.2081,-273.1752,67.3216,,,,,,
1,Line,90,0.0000,-1.2367,0.5813,391.4443,-180.4973,102.0119,1.3665,391.4443,-179.2606,101.4307,,,,,,
1,Line,90,0.0000,-1.1733,0.7005,391.4443,-179.2606,101.4307,1.3665,391.4443,-178.0873,100.7302,,,,,,
1,Line,90,0.0000,-1.0984,0.8129,391.4443,-178.0873,100.7302,1.3665,391.4443,-176.9889,99.9173,,,,,,
1,Line,0,0.0000,0.0000,-13.8521,391.4443,-195.2737,67.7593,13.8521,391.4443,-195.2737,81.6114,,,,,,
1,Line,90,0.0000,-1.3268,0.3270,391.4443,-183.1121,102.7953,1.3665,391.4443,-181.7853,102.4683,,,,,,
1,Line,90,0.0000,-1.2880,0.4564,391.4443,-181.7853,102.4683,1.3665,391.4443,-180.4973,102.0119,,,,,,
1,Line,90,0.0000,-1.0128,0.9173,391.4443,-176.9889,99.9173,1.3665,391.4443,-175.9761,99.0000,,,,,,
1,Line,90,0.0000,-0.5813,1.2367,391.4443,-173.5455,95.7156,1.3665,391.4443,-172.9642,94.4789,,,,,,
1,Line,90,0.0000,-0.4564,1.2880,391.4443,-172.9642,94.4789,1.3665,391.4443,-172.5079,93.1909,,,,,,
1,Line,90,0.0000,-0.3270,1.3268,391.4443,-172.5079,93.1909,1.3665,391.4443,-172.1809,91.8641,,,,,,
1,Line,90,0.0000,-0.9173,1.0128,391.4443,-175.9761,99.0000,1.3665,391.4443,-175.0588,97.9872,,,,,,
1,Line,90,0.0000,-0.8129,1.0984,391.4443,-175.0588,97.9872,1.3665,391.4443,-174.2460,96.8888,,,,,,
1,Line,90,0.0000,-0.7005,1.1733,391.4443,-174.2460,96.8888,1.3665,391.4443,-173.5455,95.7156,,,,,,
1,Line,90,0.0000,-1.2506,-0.9527,391.4443,-267.3884,100.3212,1.5721,391.4443,-266.1378,101.2738,,,,,,
1,Line,90,0.0000,-1.3369,-0.8273,391.4443,-266.1378,101.2738,1.5721,391.4443,-264.8009,102.1011,,,,,,
1,Line,90,0.0000,-1.4106,-0.6942,391.4443,-264.8009,102.1011,1.5721,391.4443,-263.3903,102.7953,,,,,,
1,Line,90,0.0000,-0.9254,-1.2709,391.4443,-270.5104,96.8056,1.5721,391.4443,-269.5850,98.0766,,,,,,
1,Line,90,0.0000,-1.0439,-1.1755,391.4443,-269.5850,98.0766,1.5721,391.4443,-268.5411,99.2521,,,,,,
1,Line,90,0.0000,-1.1527,-1.0691,391.4443,-268.5411,99.2521,1.5721,391.4443,-267.3884,100.3212,,,,,,
1,Line,0,0.0000,0.0000,13.8521,391.4443,-249.6044,81.6114,13.8521,391.4443,-249.6044,67.7593,,,,,,
1,Line,90,0.0000,54.3307,0.0000,379.9089,-195.2737,81.6114,54.3307,379.9089,-249.6044,81.6114,,,,,,
1,Line,180,-11.5354,0.0000,0.0000,379.9089,-195.2737,81.6114,11.5354,391.4443,-195.2737,81.6114,,,,,,
1,Line,90,0.0000,23.0928,0.0000,391.4443,-172.1809,67.7593,23.0928,391.4443,-195.2737,67.7593,,,,,,
1,Line,90,0.0000,-18.2277,0.0000,391.4443,-263.3903,102.7953,18.2277,391.4443,-245.1627,102.7953,,,,,,
1,Line,180,-11.5354,0.0000,0.0000,379.9089,-249.6044,81.6114,11.5354,391.4443,-249.6044,81.6114,,,,,,
1,Line,90,0.0000,-54.3307,0.0000,391.4443,-249.6044,81.6114,54.3307,391.4443,-195.2737,81.6114,,,,,,
1,Line,90,0.0000,1.7641,0.5988,391.4443,-180.9730,1.0841,1.8630,391.4443,-182.7371,0.4853,,,,,,
1,Line,90,0.0000,-0.5204,1.5330,391.4443,-272.7535,9.1733,1.6189,391.4443,-272.2331,7.6403,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-272.2331,7.6403,250.2362,141.2081,-272.2331,7.6403,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-273.0694,10.7611,250.2362,391.4443,-273.0694,10.7611,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-270.6177,4.8422,250.2362,141.2081,-270.6177,4.8422,,,,,,
1,Line,90,0.0000,-0.7160,1.4520,391.4443,-272.2331,7.6403,1.6189,391.4443,-271.5171,6.1883,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-271.5171,6.1883,250.2362,141.2081,-271.5171,6.1883,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-272.7535,9.1733,250.2362,141.2081,-272.7535,9.1733,,,,,,
1,Line,0,0.0000,0.0000,48.4752,391.4443,-273.1752,60.8517,48.4752,391.4443,-273.1752,12.3766,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-273.1752,12.3766,250.2362,141.2081,-273.1752,12.3766,,,,,,
1,Line,180,-52.7165,0.0000,0.0000,331.1343,-273.1752,48.9675,52.7165,383.8508,-273.1752,48.9675,,,,,,
1,Line,90,0.0000,0.3158,-1.5878,391.4443,-272.7535,9.1733,1.6189,391.4443,-273.0694,10.7611,,,,,,
1,Line,90,0.0000,-23.5709,0.0000,391.4443,-273.1752,60.8517,23.5709,391.4443,-249.6044,60.8517,,,,,,
1,Line,90,0.0000,0.1059,-1.6155,391.4443,-273.0694,10.7611,1.6189,391.4443,-273.1752,12.3766,,,,,,
1,Line,90,0.0000,-1.5330,0.5204,391.4443,-265.5350,0.9421,1.6189,391.4443,-264.0020,0.4217,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-265.5350,0.9421,250.2362,141.2081,-265.5350,0.9421,,,,,,
1,Line,90,0.0000,-1.4520,0.7160,391.4443,-266.9870,1.6581,1.6189,391.4443,-265.5350,0.9421,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-262.4141,0.1059,250.2362,141.2081,-262.4141,0.1059,,,,,,
1,Line,90,0.0000,-1.5878,0.3158,391.4443,-264.0020,0.4217,1.6189,391.4443,-262.4141,0.1059,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-264.0020,0.4217,250.2362,141.2081,-264.0020,0.4217,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-266.9870,1.6581,250.2362,141.2081,-266.9870,1.6581,,,,,,
1,Line,90,0.0000,-1.0674,1.2172,391.4443,-270.6177,4.8422,1.6189,391.4443,-269.5502,3.6250,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-269.5502,3.6250,250.2362,141.2081,-269.5502,3.6250,,,,,,
1,Line,90,0.0000,-0.8994,1.3461,391.4443,-271.5171,6.1883,1.6189,391.4443,-270.6177,4.8422,,,,,,
1,Line,90,0.0000,-1.3461,0.8994,391.4443,-268.3331,2.5576,1.6189,391.4443,-266.9870,1.6581,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-268.3331,2.5576,250.2362,141.2081,-268.3331,2.5576,,,,,,
1,Line,90,0.0000,-1.2172,1.0674,391.4443,-269.5502,3.6250,1.6189,391.4443,-268.3331,2.5576,,,,,,
1,Line,90,0.0000,46.9291,0.0000,141.2081,-198.2335,23.2742,46.9291,141.2081,-245.1627,23.2742,,,,,,
1,Line,90,0.0000,26.0526,-0.0036,141.2081,-172.1809,60.8482,26.0526,141.2081,-198.2335,60.8517,,,,,,
1,Line,0,0.0000,0.0000,37.5776,141.2081,-198.2335,60.8517,37.5776,141.2081,-198.2335,23.2742,,,,,,
1,Line,90,0.0000,-1.6155,0.1059,141.2081,-262.4141,0.1059,1.6189,141.2081,-260.7987,0.0000,,,,,,
1,Line,0,0.0000,0.0000,-37.5776,141.2081,-245.1627,23.2742,37.5776,141.2081,-245.1627,60.8517,,,,,,
1,Line,90,0.0000,-56.1024,0.0000,141.2081,-249.9502,15.6775,56.1024,141.2081,-193.8478,15.6775,,,,,,
1,Line,0,0.0000,0.0000,8.0315,141.2081,-193.8478,15.6775,8.0315,141.2081,-193.8478,7.6460,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-186.4233,0.0000,250.2362,141.2081,-186.4233,0.0000,,,,,,
1,Line,90,0.0000,74.3754,0.0000,141.2081,-186.4233,0.0000,74.3754,141.2081,-260.7987,0.0000,,,,,,
1,skpD1A9,,,,,,,,,,,,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000
1,Line,0,250.2362,0.0000,0.0000,391.4443,-184.5643,0.1218,250.2362,141.2081,-184.5643,0.1218,,,,,,
1,Line,90,0.0000,1.8590,0.1218,141.2081,-184.5643,0.1218,1.8630,141.2081,-186.4233,0.0000,,,,,,
1,Line,90,0.0000,-1.8590,-0.1218,391.4443,-186.4233,0.0000,1.8630,391.4443,-184.5643,0.1218,,,,,,
1,Line,90,0.0000,-0.3158,1.5878,141.2081,-273.0694,10.7611,1.6189,141.2081,-272.7535,9.1733,,,,,,
1,Line,90,0.0000,-0.5204,1.5330,141.2081,-272.7535,9.1733,1.6189,141.2081,-272.2331,7.6403,,,,,,
1,Line,90,0.0000,-0.7160,1.4520,141.2081,-272.2331,7.6403,1.6189,141.2081,-271.5171,6.1883,,,,,,
1,Line,90,0.0000,28.0126,0.0000,141.2081,-245.1627,60.8517,28.0126,141.2081,-273.1752,60.8517,,,,,,
1,Line,0,0.0000,0.0000,48.4752,141.2081,-273.1752,60.8517,48.4752,141.2081,-273.1752,12.3766,,,,,,
1,Line,90,0.0000,-0.1059,1.6155,141.2081,-273.1752,12.3766,1.6189,141.2081,-273.0694,10.7611,,,,,,
1,Line,90,0.0000,-0.8994,1.3461,141.2081,-271.5171,6.1883,1.6189,141.2081,-270.6177,4.8422,,,,,,
1,Line,90,0.0000,-1.4520,0.7160,141.2081,-266.9870,1.6581,1.6189,141.2081,-265.5350,0.9421,,,,,,
1,Line,90,0.0000,-1.5330,0.5204,141.2081,-265.5350,0.9421,1.6189,141.2081,-264.0020,0.4217,,,,,,
1,Line,90,0.0000,-1.5878,0.3158,141.2081,-264.0020,0.4217,1.6189,141.2081,-262.4141,0.1059,,,,,,
1,Line,90,0.0000,-1.0674,1.2172,141.2081,-270.6177,4.8422,1.6189,141.2081,-269.5502,3.6250,,,,,,
1,Line,90,0.0000,-1.2172,1.0674,141.2081,-269.5502,3.6250,1.6189,141.2081,-268.3331,2.5576,,,,,,
1,Line,90,0.0000,-1.3461,0.8994,141.2081,-268.3331,2.5576,1.6189,141.2081,-266.9870,1.6581,,,,,,
1,Line,0,0.0000,0.0000,-46.6093,391.4443,-172.1809,14.2424,46.6093,391.4443,-172.1809,60.8517,,,,,,
1,Line,0,16.0871,0.0000,0.0000,391.4443,-172.1809,60.8517,16.0871,375.3572,-172.1809,60.8517,,,,,,
1,Line,0,0.0000,0.0000,6.6152,375.3572,-172.1809,60.8517,6.6152,375.3572,-172.1809,54.2366,,,,,,
1,Line,0,0.0000,0.0000,46.6057,141.2081,-172.1809,60.8482,46.6057,141.2081,-172.1809,14.2424,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-172.1809,14.2424,250.2362,391.4443,-172.1809,14.2424,,,,,,
1,Line,0,50.7874,0.0000,0.0000,375.3572,-172.1809,54.2366,50.7874,324.5698,-172.1809,54.2366,,,,,,
1,Line,0,0.0000,0.0000,6.9076,391.4443,-195.2737,67.7593,6.9076,391.4443,-195.2737,60.8517,,,,,,
1,Line,90,0.0000,-23.0928,0.0000,391.4443,-195.2737,60.8517,23.0928,391.4443,-172.1809,60.8517,,,,,,
1,Line,0,0.0000,0.0000,-6.8504,391.4443,-193.4250,5.4291,6.8504,391.4443,-193.4250,12.2795,,,,,,
1,Line,90,0.0000,-55.9055,0.0000,391.4443,-249.3305,5.4291,55.9055,391.4443,-193.4250,5.4291,,,,,,
1,Line,0,0.0000,0.0000,-65.0394,379.9089,-195.2737,16.5720,65.0394,379.9089,-195.2737,81.6114,,,,,,
1,Line,0,11.5354,0.0000,0.0000,391.4443,-195.2737,16.5720,11.5354,379.9089,-195.2737,16.5720,,,,,,
1,Line,0,0.0000,0.0000,-44.2797,391.4443,-195.2737,16.5720,44.2797,391.4443,-195.2737,60.8517,,,,,,
1,Line,90,0.0000,-1.7641,-0.5988,141.2081,-182.7371,0.4853,1.8630,141.2081,-180.9730,1.0841,,,,,,
1,Line,90,0.0000,-1.6709,-0.8240,141.2081,-180.9730,1.0841,1.8630,141.2081,-179.3021,1.9081,,,,,,
1,Line,90,0.0000,-1.5490,-1.0350,141.2081,-179.3021,1.9081,1.8630,141.2081,-177.7531,2.9431,,,,,,
1,Line,90,0.0000,-1.8272,-0.3635,391.4443,-184.5643,0.1218,1.8630,391.4443,-182.7371,0.4853,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-182.7371,0.4853,250.2362,141.2081,-182.7371,0.4853,,,,,,
1,Line,90,0.0000,-1.8272,-0.3635,141.2081,-184.5643,0.1218,1.8630,141.2081,-182.7371,0.4853,,,,,,
1,Line,90,0.0000,-1.4007,-1.2284,141.2081,-177.7531,2.9431,1.8630,141.2081,-176.3524,4.1715,,,,,,
1,Line,90,0.0000,-0.5988,-1.7641,141.2081,-173.2650,8.7921,1.8630,141.2081,-172.6662,10.5562,,,,,,
1,Line,90,0.0000,-0.3635,-1.8272,141.2081,-172.6662,10.5562,1.8630,141.2081,-172.3027,12.3834,,,,,,
1,Line,90,0.0000,-0.1218,-1.8590,141.2081,-172.3027,12.3834,1.8630,141.2081,-172.1809,14.2424,,,,,,
1,Line,90,0.0000,-1.2284,-1.4007,141.2081,-176.3524,4.1715,1.8630,141.2081,-175.1240,5.5722,,,,,,
1,Line,90,0.0000,-1.0350,-1.5490,141.2081,-175.1240,5.5722,1.8630,141.2081,-174.0890,7.1212,,,,,,
1,Line,90,0.0000,-0.8240,-1.6709,141.2081,-174.0890,7.1212,1.8630,141.2081,-173.2650,8.7921,,,,,,
1,Line,90,0.0000,-74.3754,0.0000,391.4443,-260.7987,0.0000,74.3754,391.4443,-186.4233,0.0000,,,,,,
1,Line,90,0.0000,2.4803,0.0000,385.7962,-254.2216,0.0000,2.4803,385.7962,-256.7019,0.0000,,,,,,
1,Line,90,0.0000,2.4409,0.0000,385.2504,-190.0870,0.0000,2.4409,385.2504,-192.5279,0.0000,,,,,,
1,Line,90,0.0000,-2.4803,0.0000,145.5600,-256.7019,-3.5827,2.4803,145.5600,-254.2216,-3.5827,,,,,,
1,Line,0,0.0000,0.0000,-3.5827,145.5600,-254.2216,-3.5827,3.5827,145.5600,-254.2216,0.0000,,,,,,
1,Line,0,240.2362,0.0000,0.0000,385.7962,-256.7019,0.0000,240.2362,145.5600,-256.7019,0.0000,,,,,,
1,Line,180,-240.0000,0.0000,0.0000,145.2504,-190.0870,0.0000,240.0000,385.2504,-190.0870,0.0000,,,,,,
1,Line,90,0.0000,-2.4409,0.0000,145.2504,-192.5279,0.0000,2.4409,145.2504,-190.0870,0.0000,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-260.7987,0.0000,250.2362,141.2081,-260.7987,0.0000,,,,,,
1,Line,90,0.0000,-1.6155,0.1059,391.4443,-262.4141,0.1059,1.6189,391.4443,-260.7987,0.0000,,,,,,
1,Line,90,0.0000,-2.4409,0.0000,145.2504,-192.5279,-4.3307,2.4409,145.2504,-190.0870,-4.3307,,,,,,
1,Line,0,0.0000,0.0000,-4.3307,145.2504,-190.0870,-4.3307,4.3307,145.2504,-190.0870,0.0000,,,,,,
1,Line,0,0.0000,0.0000,4.3307,145.2504,-192.5279,0.0000,4.3307,145.2504,-192.5279,-4.3307,,,,,,
1,Line,0,0.0000,0.0000,4.3307,385.2504,-190.0870,0.0000,4.3307,385.2504,-190.0870,-4.3307,,,,,,
1,Line,90,0.0000,2.4409,0.0000,385.2504,-190.0870,-4.3307,2.4409,385.2504,-192.5279,-4.3307,,,,,,
1,Line,0,0.0000,0.0000,-4.3307,385.2504,-192.5279,-4.3307,4.3307,385.2504,-192.5279,0.0000,,,,,,
1,Line,90,0.0000,55.9055,0.0000,391.4443,-193.4250,12.2795,55.9055,391.4443,-249.3305,12.2795,,,,,,
1,Line,90,0.0000,-54.3307,0.0000,391.4443,-249.6044,16.5720,54.3307,391.4443,-195.2737,16.5720,,,,,,
1,Line,0,0.0000,0.0000,6.8504,391.4443,-249.3305,12.2795,6.8504,391.4443,-249.3305,5.4291,,,,,,
1,Line,90,0.0000,2.4803,0.0000,385.7962,-254.2216,-3.5827,2.4803,385.7962,-256.7019,-3.5827,,,,,,
1,Line,0,240.0000,0.0000,0.0000,385.2504,-192.5279,0.0000,240.0000,145.2504,-192.5279,0.0000,,,,,,
1,Line,90,0.0000,2.4803,0.0000,145.5600,-254.2216,0.0000,2.4803,145.5600,-256.7019,0.0000,,,,,,
1,Line,0,0.0000,0.0000,3.5827,145.5600,-256.7019,0.0000,3.5827,145.5600,-256.7019,-3.5827,,,,,,
1,Line,0,0.0000,0.0000,-3.5827,385.7962,-256.7019,-3.5827,3.5827,385.7962,-256.7019,0.0000,,,,,,
1,Line,0,0.0000,0.0000,3.5827,385.7962,-254.2216,0.0000,3.5827,385.7962,-254.2216,-3.5827,,,,,,
1,Line,180,-240.2362,0.0000,0.0000,145.5600,-254.2216,0.0000,240.2362,385.7962,-254.2216,0.0000,,,,,,
1,Line,90,0.0000,2.1800,-0.6002,379.9089,-222.2819,52.2724,2.2611,379.9089,-224.4619,52.8726,,,,,,
