Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,63.2000,,,,,,,,270,0.0000,-63.2000,0.0000,-9.1170,1.8980,7.0220,-9.1170,65.0980,7.0220
1,Line,0.0495,,,,,,,,0,0.0495,0.0000,0.0000,0.0368,-0.1542,0.0000,-0.0128,-0.1542,0.0000
1,Line,7.0220,,,,,,,,0,0.0000,0.0000,-7.0220,-9.1170,-0.1542,0.0000,-9.1170,-0.1542,7.0220
1,Line,2.0690,,,,,,,,0,2.0690,0.0000,0.0000,-7.0480,-0.1542,0.0000,-9.1170,-0.1542,0.0000
1,Line,14.9989,,,,,,,,270,0.0000,-14.9989,0.0000,-9.1170,50.0991,0.0000,-9.1170,65.0980,0.0000
1,Line,2.0448,,,,,,,,180,-2.0448,0.0000,0.0000,-2.0080,65.0980,0.0000,0.0368,65.0980,0.0000
1,Line,15.1804,,,,,,,,90,0.0000,15.1804,0.0000,0.0368,15.0262,0.0000,0.0368,-0.1542,0.0000
1,Line,7.0220,,,,,,,,0,0.0000,0.0000,-7.0220,0.0368,65.0980,0.0000,0.0368,65.0980,7.0220
1,Line,3.0528,,,,,,,,0,3.0528,0.0000,0.0000,-2.9872,65.0980,0.9650,-6.0400,65.0980,0.9650
1,Line,6.0570,,,,,,,,0,0.0000,0.0000,-6.0570,-2.9872,66.6010,0.9650,-2.9872,66.6010,7.0220
1,Line,3.0528,,,,,,,,180,-3.0528,0.0000,0.0000,-6.0400,66.6010,0.9650,-2.9872,66.6010,0.9650
1,Line,1.5030,,,,,,,,90,0.0000,1.5030,0.0000,-2.9872,66.6010,0.9650,-2.9872,65.0980,0.9650
1,Line,6.0570,,,,,,,,0,0.0000,0.0000,6.0570,-2.9872,65.0980,7.0220,-2.9872,65.0980,0.9650
1,Line,2.0507,,,,,,,,90,0.0016,2.0507,0.0000,-0.0112,1.8965,7.0220,-0.0128,-0.1542,7.0220
1,Line,15.0040,,,,,,,,270,-0.0114,-15.0040,0.0000,0.0254,50.0940,0.0000,0.0368,65.0980,0.0000
1,Line,2.0690,,,,,,,,0,2.0690,0.0000,0.0000,-7.0480,65.0980,7.0220,-9.1170,65.0980,7.0220
1,Line,7.0220,,,,,,,,0,0.0000,0.0000,7.0220,-9.1170,65.0980,7.0220,-9.1170,65.0980,0.0000
1,Line,14.9989,,,,,,,,90,0.0000,14.9989,0.0000,-2.0080,65.0980,0.0000,-2.0080,50.0991,0.0000
1,Line,1.2780,,,,,,,,0,1.2780,0.0000,0.0000,-2.0080,50.0991,0.0000,-3.2860,50.0991,0.0000
1,Line,14.9869,,,,,,,,90,0.0000,14.9869,0.0000,-7.0480,65.0809,0.0000,-7.0480,50.0940,0.0000
1,Line,2.0487,,,,,,,,90,0.0000,2.0487,0.0000,-2.0080,52.1478,-1.0290,-2.0080,50.0991,-1.0290
1,Line,0.2131,,,,,,,,90,0.0000,0.2131,0.0000,-2.0080,65.3111,0.0000,-2.0080,65.0980,0.0000
1,Line,0.0051,,,,,,,,90,0.0000,0.0051,0.0000,-2.0080,50.0991,-1.0290,-2.0080,50.0940,-1.0290
1,Line,35.0678,,,,,,,,90,0.0000,35.0678,0.0000,0.0368,50.0940,0.0000,0.0368,15.0262,0.0000
1,Line,2.0170,,,,,,,,180,-2.0170,0.0000,0.0000,-4.0250,65.0980,0.0000,-2.0080,65.0980,0.0000
1,Line,2.2891,,,,,,,,0,2.0448,0.0000,1.0290,0.0368,15.0262,0.0000,-2.0080,15.0262,-1.0290
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,-1.0290,-7.0480,65.0809,-1.0290,-7.0480,65.0809,0.0000
1,Line,14.1414,,,,,,,,90,0.0000,14.1414,0.0000,-7.0480,15.0262,0.0000,-7.0480,0.8848,0.0000
1,Line,5.0400,,,,,,,,0,5.0400,0.0000,0.0000,-2.0080,15.0262,0.0000,-7.0480,15.0262,0.0000
1,Line,0.0707,,,,,,,,0,0.0000,0.0000,-0.0707,-7.0480,0.8848,-1.0997,-7.0480,0.8848,-1.0290
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,-1.0290,-7.0480,15.0262,-1.0290,-7.0480,15.0262,0.0000
1,Line,2.0010,,,,,,,,0,2.0010,0.0068,0.0000,-5.0470,65.0877,-1.0290,-7.0480,65.0809,-1.0290
1,Line,0.0051,,,,,,,,270,0.0000,-0.0051,0.0000,-7.0480,50.0940,-1.0290,-7.0480,50.0991,-1.0290
1,Line,3.0336,,,,,,,,270,0.0000,-3.0336,0.0000,-7.0480,62.0473,-1.0290,-7.0480,65.0809,-1.0290
1,Line,2.0170,,,,,,,,180,-2.0170,-0.0068,0.0000,-4.0250,65.0912,0.0000,-2.0080,65.0980,0.0000
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,1.0290,-2.0080,65.0980,0.0000,-2.0080,65.0980,-1.0290
1,Line,2.2891,,,,,,,,0,2.0448,0.0000,1.0290,0.0368,50.0940,0.0000,-2.0080,50.0940,-1.0290
1,Line,5.0400,,,,,,,,0,5.0400,0.0051,0.0000,-2.0080,50.0991,0.0000,-7.0480,50.0940,0.0000
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,1.0290,-7.0480,50.0940,0.0000,-7.0480,50.0940,-1.0290
1,Line,5.0400,,,,,,,,180,-5.0400,-0.0051,0.0000,-7.0480,50.0940,-1.0290,-2.0080,50.0991,-1.0290
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,-1.0290,-2.0080,50.0991,-1.0290,-2.0080,50.0991,0.0000
1,Line,35.0678,,,,,,,,270,0.0000,-35.0678,0.0000,-2.0080,15.0262,0.0000,-2.0080,50.0940,0.0000
1,Line,35.0678,,,,,,,,90,0.0000,35.0678,0.0000,-2.0080,50.0940,-1.0290,-2.0080,15.0262,-1.0290
1,Line,35.0678,,,,,,,,270,0.0000,-35.0678,0.0000,-7.0480,15.0262,-1.0290,-7.0480,50.0940,-1.0290
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,-1.0290,-2.0080,15.0262,-1.0290,-2.0080,15.0262,0.0000
1,Line,0.0051,,,,,,,,270,0.0000,-0.0051,0.0000,-2.0080,50.0940,0.0000,-2.0080,50.0991,0.0000
1,Line,2.3108,,,,,,,,180,-2.0690,0.0000,1.0290,-9.1170,50.0940,0.0000,-7.0480,50.0940,-1.0290
1,Line,0.0051,,,,,,,,90,0.0000,0.0051,0.0000,0.0000,50.0991,0.0000,0.0000,50.0940,0.0000
1,Line,33.4320,,,,,,,,270,-0.0254,-33.4320,0.0000,0.0000,16.6620,0.0000,0.0254,50.0940,0.0000
1,Line,33.4320,,,,,,,,90,0.0000,33.4320,0.0000,0.0000,50.0940,0.0000,0.0000,16.6620,0.0000
1,Line,0.0114,,,,,,,,0,0.0114,0.0000,0.0000,0.0368,50.0940,0.0000,0.0254,50.0940,0.0000
1,Line,1.6358,,,,,,,,90,0.0000,1.6358,0.0000,0.0000,16.6620,0.0000,0.0000,15.0262,0.0000
1,Line,0.0051,,,,,,,,270,0.0000,-0.0051,0.0000,-9.1170,50.0940,0.0000,-9.1170,50.0991,0.0000
1,Line,2.3108,,,,,,,,0,2.0690,0.0000,-1.0290,-7.0480,50.0991,-1.0290,-9.1170,50.0991,0.0000
1,Line,0.0368,,,,,,,,180,-0.0368,0.0000,0.0000,0.0000,15.0262,0.0000,0.0368,15.0262,0.0000
1,Line,0.0254,,,,,,,,0,0.0254,0.0000,0.0000,0.0254,50.0940,0.0000,0.0000,50.0940,0.0000
1,Line,0.0015,,,,,,,,90,0.0000,0.0015,0.0000,-1.9616,63.0735,9.0220,-1.9616,63.0720,9.0220
1,Line,3.0980,,,,,,,,0,0.0000,0.0000,3.0980,0.0063,24.9548,4.9850,0.0063,24.9548,1.8870
1,Line,3.0980,,,,,,,,90,0.0024,3.0980,0.0000,0.0063,24.9548,1.8870,0.0039,21.8568,1.8870
1,Line,3.0060,,,,,,,,90,0.0000,3.0060,0.0000,0.0078,29.8908,4.9850,0.0078,26.8848,4.9850
1,Line,3.0060,,,,,,,,0,0.0000,0.0000,3.0060,0.0078,26.8848,4.9850,0.0078,26.8848,1.9790
1,Line,3.0980,,,,,,,,180,0.0000,0.0000,-3.0980,0.0039,21.8568,1.8870,0.0039,21.8568,4.9850
1,Line,3.0340,,,,,,,,90,0.0023,3.0340,0.0000,0.0025,19.9178,1.9510,0.0002,16.8838,1.9510
1,Line,3.0340,,,,,,,,180,0.0000,0.0000,-3.0340,0.0002,16.8838,1.9510,0.0002,16.8838,4.9850
1,Line,3.0980,,,,,,,,270,-0.0024,-3.0980,0.0000,0.0039,21.8568,4.9850,0.0063,24.9548,4.9850
1,Line,3.0340,,,,,,,,0,0.0000,0.0000,3.0340,0.0025,19.9178,4.9850,0.0025,19.9178,1.9510
1,Line,3.0060,,,,,,,,0,0.0023,0.0000,-3.0060,0.0100,29.8908,1.9790,0.0078,29.8908,4.9850
1,Line,3.0050,,,,,,,,90,0.0000,3.0050,0.0000,0.0191,44.8568,4.9850,0.0191,41.8518,4.9850
1,Line,3.0050,,,,,,,,0,0.0000,0.0000,3.0050,0.0191,41.8518,4.9850,0.0191,41.8518,1.9800
1,Line,3.0050,,,,,,,,270,-0.0023,-3.0050,0.0000,0.0191,41.8518,1.9800,0.0214,44.8568,1.9800
1,Line,3.0050,,,,,,,,0,0.0023,0.0000,-3.0050,0.0214,44.8568,1.9800,0.0191,44.8568,4.9850
1,Line,3.0060,,,,,,,,90,0.0023,3.0060,0.0000,0.0100,29.8908,4.9850,0.0078,26.8848,4.9850
1,Line,3.0060,,,,,,,,180,0.0000,0.0000,-3.0060,0.0100,29.8908,1.9790,0.0100,29.8908,4.9850
1,Line,3.0060,,,,,,,,270,-0.0023,-3.0060,0.0000,0.0078,26.8848,1.9790,0.0100,29.8908,1.9790
1,Line,3.0060,,,,,,,,180,-0.0023,0.0000,3.0060,0.0078,26.8848,4.9850,0.0100,26.8848,1.9790
1,Line,3.0060,,,,,,,,270,0.0000,-3.0060,0.0000,0.0100,26.8848,1.9790,0.0100,29.8908,1.9790
1,Line,3.0340,,,,,,,,270,-0.0023,-3.0340,0.0000,0.0002,16.8838,4.9850,0.0025,19.9178,4.9850
1,Line,2.9400,,,,,,,,270,0.0000,-2.9400,0.0000,-9.1170,51.9158,4.9960,-9.1170,54.8558,4.9960
1,Line,3.0278,,,,,,,,270,0.0000,-3.0278,0.0000,-9.1170,46.8839,2.0480,-9.1170,49.9118,2.0480
1,Line,2.9400,,,,,,,,90,0.0000,2.9400,0.0000,-9.1170,54.8558,2.0480,-9.1170,51.9158,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,51.9158,2.0480,-9.1170,51.9158,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,49.9118,2.0480,-9.1170,49.9118,4.9960
1,Line,3.0190,,,,,,,,270,0.0000,-3.0190,0.0000,-9.1170,41.8662,2.0480,-9.1170,44.8852,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,44.8852,2.0480,-9.1170,44.8852,4.9960
1,Line,3.0278,,,,,,,,90,0.0000,3.0278,0.0000,-9.1170,49.9118,4.9960,-9.1170,46.8839,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,46.8839,4.9960,-9.1170,46.8839,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,54.8558,4.9960,-9.1170,54.8558,2.0480
1,Line,2.9710,,,,,,,,89,0.0480,2.9706,0.0000,0.0368,4.8614,4.9850,-0.0112,1.8908,4.9850
1,Line,2.9710,,,,,,,,0,0.0000,0.0000,2.9710,-0.0112,1.8908,4.9850,-0.0112,1.8908,2.0140
1,Line,2.9710,,,,,,,,269,-0.0480,-2.9706,0.0000,-0.0112,1.8908,2.0140,0.0368,4.8614,2.0140
1,Line,2.9710,,,,,,,,0,0.0000,0.0000,-2.9710,0.0368,4.8614,2.0140,0.0368,4.8614,4.9850
1,Line,1.7680,,,,,,,,270,0.0000,-1.7680,0.0000,-7.0480,3.0291,-1.0290,-7.0480,4.7971,-1.0290
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,56.9118,2.0480,-9.1170,56.9118,4.9960
1,Line,2.9460,,,,,,,,270,0.0000,-2.9460,0.0000,-9.1170,56.9118,4.9960,-9.1170,59.8578,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,59.8578,4.9960,-9.1170,59.8578,2.0480
1,Line,2.9460,,,,,,,,90,0.0000,2.9460,0.0000,-9.1170,59.8578,2.0480,-9.1170,56.9118,2.0480
1,Line,0.0053,,,,,,,,180,-0.0053,0.0000,0.0000,-4.0303,65.0911,-1.0290,-4.0250,65.0912,-1.0290
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,-1.0290,-4.0250,65.0912,-1.0290,-4.0250,65.0912,0.0000
1,Line,3.0520,,,,,,,,270,0.0000,-3.0520,0.0000,-4.0303,65.0980,0.0000,-4.0303,68.1500,0.0000
1,Line,0.0053,,,,,,,,180,-0.0053,0.0000,0.0000,-4.0303,65.0911,0.0000,-4.0250,65.0912,0.0000
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,1.0290,-4.0303,65.0911,0.0000,-4.0303,65.0911,-1.0290
1,Line,1.0117,,,,,,,,180,-1.0117,0.0069,0.0000,-5.0419,65.0980,-1.0290,-4.0303,65.0911,-1.0290
1,Line,2.0170,,,,,,,,0,2.0170,0.0068,0.0000,-2.0080,65.0980,-1.0290,-4.0250,65.0912,-1.0290
1,Line,1.0167,,,,,,,,180,-1.0167,-0.0034,0.0000,-5.0470,65.0877,0.0000,-4.0303,65.0911,0.0000
1,Line,1.0117,,,,,,,,0,1.0117,-0.0069,0.0000,-4.0303,65.0911,0.0000,-5.0419,65.0980,0.0000
1,Line,1.0410,,,,,,,,0,0.0000,0.0000,-1.0410,-4.0303,65.0980,-1.0410,-4.0303,65.0980,0.0000
1,Line,2.0080,,,,,,,,0,2.0080,0.0000,0.0000,-7.0217,82.8300,-0.0492,-9.0297,82.8300,-0.0492
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,1.0290,-4.0303,68.1500,0.0000,-4.0303,68.1500,-1.0290
1,Line,2.0448,,,,,,,,0,2.0448,0.0000,0.0000,-7.0217,67.8311,-0.0492,-9.0664,67.8311,-0.0492
1,Line,14.9989,,,,,,,,270,0.0000,-14.9989,0.0000,-7.0217,67.8311,-0.0492,-7.0217,82.8300,-0.0492
1,Line,3.2153,,,,,,,,72,1.0116,3.0520,0.0000,-4.0303,68.1500,-1.0290,-5.0419,65.0980,-1.0290
1,Line,0.0120,,,,,,,,0,0.0000,0.0000,0.0120,-4.0303,68.1500,-1.0290,-4.0303,68.1500,-1.0410
1,Line,3.0520,,,,,,,,90,0.0000,3.0520,0.0000,-4.0303,68.1500,-1.0410,-4.0303,65.0980,-1.0410
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,-1.0290,-5.0419,65.0980,-1.0290,-5.0419,65.0980,0.0000
1,Line,3.2153,,,,,,,,252,-1.0116,-3.0520,0.0000,-5.0419,65.0980,0.0000,-4.0303,68.1500,0.0000
1,Line,1.0116,,,,,,,,180,-1.0116,0.0000,0.0000,-5.0419,65.0980,0.0000,-4.0303,65.0980,0.0000
1,Line,3.1030,,,,,,,,270,0.0000,-3.1030,0.0000,0.0329,56.8808,1.8820,0.0329,59.9838,1.8820
1,Line,3.1030,,,,,,,,0,0.0000,0.0000,-3.1030,0.0329,59.9838,1.8820,0.0329,59.9838,4.9850
1,Line,3.1030,,,,,,,,90,0.0024,3.1030,0.0000,0.0329,59.9838,4.9850,0.0305,56.8808,4.9850
1,Line,3.1030,,,,,,,,180,-0.0024,0.0000,3.1030,0.0305,56.8808,4.9850,0.0329,56.8808,1.8820
1,Line,3.1030,,,,,,,,0,0.0024,0.0000,-3.1030,0.0329,59.9838,1.8820,0.0305,59.9838,4.9850
1,Line,3.0050,,,,,,,,270,0.0000,-3.0050,0.0000,0.0214,41.8518,1.9800,0.0214,44.8568,1.9800
1,Line,3.0050,,,,,,,,180,0.0000,0.0000,-3.0050,0.0214,44.8568,1.9800,0.0214,44.8568,4.9850
1,Line,3.0050,,,,,,,,90,0.0023,3.0050,0.0000,0.0214,44.8568,4.9850,0.0191,41.8518,4.9850
1,Line,3.0050,,,,,,,,180,-0.0023,0.0000,3.0050,0.0191,41.8518,4.9850,0.0214,41.8518,1.9800
1,Line,1.0430,,,,,,,,0,0.0000,0.0000,-1.0430,-4.0250,65.0980,-1.0430,-4.0250,65.0980,0.0000
1,Line,0.0115,,,,,,,,244,-0.0051,-0.0103,0.0000,-5.0470,65.0877,0.0000,-5.0419,65.0980,0.0000
1,Line,4.0751,,,,,,,,180,-4.0751,0.0000,0.0000,-9.1170,65.0980,0.0000,-5.0419,65.0980,0.0000
1,Line,1.0290,,,,,,,,90,0.0000,0.0068,1.0290,-4.0250,65.0980,0.0000,-4.0250,65.0912,-1.0290
1,Line,1.0290,,,,,,,,270,0.0000,-0.0068,-1.0290,-4.0303,65.0911,-1.0290,-4.0303,65.0980,0.0000
1,Line,2.0010,,,,,,,,180,-2.0010,-0.0068,0.0000,-7.0480,65.0809,0.0000,-5.0470,65.0877,0.0000
1,Line,0.0140,,,,,,,,0,0.0000,0.0000,0.0140,-5.0470,65.0877,-1.0290,-5.0470,65.0877,-1.0430
1,Line,0.0053,,,,,,,,180,-0.0053,0.0000,0.0000,-4.0303,65.0980,0.0000,-4.0250,65.0980,0.0000
1,Line,1.0290,,,,,,,,0,0.0000,0.0000,1.0290,-5.0470,65.0877,0.0000,-5.0470,65.0877,-1.0290
1,Line,1.0167,,,,,,,,0,1.0167,0.0034,0.0000,-4.0303,65.0911,-1.0290,-5.0470,65.0877,-1.0290
1,Line,3.0190,,,,,,,,90,0.0000,3.0190,0.0000,-9.1170,44.8852,4.9960,-9.1170,41.8662,4.9960
1,Line,2.9820,,,,,,,,270,-0.0023,-2.9820,0.0000,0.0153,36.8728,4.9850,0.0176,39.8548,4.9850
1,Line,3.0070,,,,,,,,0,0.0000,0.0000,3.0070,0.0138,34.8878,4.9850,0.0138,34.8878,1.9780
1,Line,2.9820,,,,,,,,90,0.0023,2.9820,0.0000,0.0176,39.8548,2.0030,0.0153,36.8728,2.0030
1,Line,2.9820,,,,,,,,0,0.0000,0.0000,-2.9820,0.0153,36.8728,2.0030,0.0153,36.8728,4.9850
1,Line,3.0070,,,,,,,,90,0.0023,3.0070,0.0000,0.0138,34.8878,1.9780,0.0115,31.8808,1.9780
1,Line,3.0980,,,,,,,,0,0.0024,0.0000,-3.0980,0.0063,24.9548,1.8870,0.0039,24.9548,4.9850
1,Line,3.0980,,,,,,,,90,0.0000,3.0980,0.0000,0.0039,24.9548,4.9850,0.0039,21.8568,4.9850
1,Line,3.0070,,,,,,,,0,0.0000,0.0000,-3.0070,0.0115,31.8808,1.9780,0.0115,31.8808,4.9850
1,Line,3.0070,,,,,,,,270,-0.0023,-3.0070,0.0000,0.0115,31.8808,4.9850,0.0138,34.8878,4.9850
1,Line,2.9820,,,,,,,,0,0.0000,0.0000,2.9820,0.0176,39.8548,4.9850,0.0176,39.8548,2.0030
1,Line,2.9520,,,,,,,,90,0.0022,2.9520,0.0000,0.0290,54.8358,2.0330,0.0267,51.8838,2.0330
1,Line,2.9520,,,,,,,,0,0.0000,0.0000,-2.9520,0.0267,51.8838,2.0330,0.0267,51.8838,4.9850
1,Line,3.1030,,,,,,,,0,0.0000,0.0000,3.1030,0.0305,56.8808,4.9850,0.0305,56.8808,1.8820
1,Line,2.9520,,,,,,,,0,0.0000,0.0000,2.9520,0.0290,54.8358,4.9850,0.0290,54.8358,2.0330
1,Line,2.9520,,,,,,,,270,-0.0022,-2.9520,0.0000,0.0267,51.8838,4.9850,0.0290,54.8358,4.9850
1,Line,2.9760,,,,,,,,0,0.0000,0.0000,-2.9760,0.0229,46.8718,2.0090,0.0229,46.8718,4.9850
1,Line,2.9760,,,,,,,,270,-0.0023,-2.9760,0.0000,0.0229,46.8718,4.9850,0.0252,49.8478,4.9850
1,Line,2.9760,,,,,,,,0,0.0000,0.0000,2.9760,0.0252,49.8478,4.9850,0.0252,49.8478,2.0090
1,Line,2.9760,,,,,,,,90,0.0023,2.9760,0.0000,0.0252,49.8478,2.0090,0.0229,46.8718,2.0090
1,Line,3.0340,,,,,,,,0,0.0023,0.0000,-3.0340,0.0025,19.9178,1.9510,0.0002,19.9178,4.9850
1,Line,1.5030,,,,,,,,270,0.0000,-1.5030,0.0000,-2.9872,65.0980,7.0220,-2.9872,66.6010,7.0220
1,Line,1.5031,,,,,,,,91,-0.0150,1.5030,0.0000,-2.9872,66.6010,7.0220,-2.9722,65.0980,7.0220
1,Line,2.9710,,,,,,,,89,0.0470,2.9707,0.0000,0.0358,4.8614,4.9850,-0.0112,1.8908,4.9850
1,Line,0.0150,,,,,,,,0,0.0150,0.0000,0.0000,-2.9722,65.0980,7.0220,-2.9872,65.0980,7.0220
1,Line,0.9642,,,,,,,,0,0.9642,0.0000,0.0000,-2.0080,65.0980,7.0220,-2.9722,65.0980,7.0220
1,Line,3.0528,,,,,,,,0,3.0528,0.0000,0.0000,-2.9872,65.0980,7.0220,-6.0400,65.0980,7.0220
1,Line,0.0464,,,,,,,,0,0.0464,0.0000,0.0000,-1.9616,63.0720,9.0220,-2.0080,63.0720,9.0220
1,Line,3.0528,,,,,,,,0,3.0528,0.0000,0.0000,-2.9872,66.6010,7.0220,-6.0400,66.6010,7.0220
1,Line,1.5030,,,,,,,,90,0.0000,1.5030,0.0000,-6.0400,66.6010,7.0220,-6.0400,65.0980,7.0220
1,Line,2.9710,,,,,,,,359,0.0010,0.0000,-2.9710,0.0368,4.8614,2.0140,0.0358,4.8614,4.9850
1,Line,3.0000,,,,,,,,90,0.0023,3.0000,0.0000,-0.0013,14.9098,1.9850,-0.0036,11.9098,1.9850
1,Line,3.0000,,,,,,,,0,0.0000,0.0000,-3.0000,-0.0036,11.9098,1.9850,-0.0036,11.9098,4.9850
1,Line,3.0340,,,,,,,,90,0.0000,3.0340,0.0000,0.0002,19.9178,4.9850,0.0002,16.8838,4.9850
1,Line,3.0000,,,,,,,,0,0.0000,0.0000,3.0000,-0.0013,14.9098,4.9850,-0.0013,14.9098,1.9850
1,Line,3.0000,,,,,,,,270,-0.0023,-3.0000,0.0000,-0.0036,11.9098,4.9850,-0.0013,14.9098,4.9850
1,Line,3.0520,,,,,,,,0,0.0000,0.0000,-3.0520,-0.0074,6.8518,1.9330,-0.0074,6.8518,4.9850
1,Line,3.0520,,,,,,,,270,-0.0023,-3.0520,0.0000,-0.0074,6.8518,4.9850,-0.0051,9.9038,4.9850
1,Line,3.0520,,,,,,,,123,0.0000,0.0000,3.0520,-0.0051,9.9038,4.9850,-0.0051,9.9038,1.9330
1,Line,3.0520,,,,,,,,90,0.0023,3.0520,0.0000,-0.0051,9.9038,1.9330,-0.0074,6.8518,1.9330
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,26.8733,4.9960,-9.1170,26.8733,2.0480
1,Line,3.0183,,,,,,,,270,0.0000,-3.0183,0.0000,-9.1170,21.9168,2.0480,-9.1170,24.9350,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,29.8858,2.0480,-9.1170,29.8858,4.9960
1,Line,3.0125,,,,,,,,90,0.0000,3.0125,0.0000,-9.1170,29.8858,4.9960,-9.1170,26.8733,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,24.9350,2.0480,-9.1170,24.9350,4.9960
1,Line,3.0240,,,,,,,,270,0.0000,-3.0240,0.0000,-9.1170,16.8468,2.0480,-9.1170,19.8708,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,19.8708,2.0480,-9.1170,19.8708,4.9960
1,Line,3.0183,,,,,,,,90,0.0000,3.0183,0.0000,-9.1170,24.9350,4.9960,-9.1170,21.9168,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,21.9168,4.9960,-9.1170,21.9168,2.0480
1,Line,3.0125,,,,,,,,270,0.0000,-3.0125,0.0000,-9.1170,26.8733,2.0480,-9.1170,29.8858,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,39.9790,2.0480,-9.1170,39.9790,4.9960
1,Line,3.0911,,,,,,,,90,0.0000,3.0911,0.0000,-9.1170,39.9790,4.9960,-9.1170,36.8879,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,41.8662,4.9960,-9.1170,41.8662,2.0480
1,Line,3.0911,,,,,,,,270,0.0000,-3.0911,0.0000,-9.1170,36.8879,2.0480,-9.1170,39.9790,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,36.8879,4.9960,-9.1170,36.8879,2.0480
1,Line,2.9611,,,,,,,,90,0.0000,2.9611,0.0000,-9.1170,34.8558,4.9960,-9.1170,31.8947,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,31.8947,4.9960,-9.1170,31.8947,2.0480
1,Line,2.9611,,,,,,,,270,0.0000,-2.9611,0.0000,-9.1170,31.8947,2.0480,-9.1170,34.8558,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,34.8558,2.0480,-9.1170,34.8558,4.9960
1,Line,3.0240,,,,,,,,90,0.0000,3.0240,0.0000,-9.1170,19.8708,4.9960,-9.1170,16.8468,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,1.8608,4.9960,-9.1170,1.8608,2.0480
1,Line,3.0744,,,,,,,,180,-3.0744,0.0000,0.0000,-6.0881,-0.1542,2.0270,-3.0138,-0.1542,2.0270
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,4.8518,2.0480,-9.1170,4.8518,4.9960
1,Line,2.9910,,,,,,,,90,0.0000,2.9910,0.0000,-9.1170,4.8518,4.9960,-9.1170,1.8608,4.9960
1,Line,2.9810,,,,,,,,270,0.0000,0.0000,-2.9810,-3.0138,-0.1542,2.0270,-3.0138,-0.1542,5.0080
1,Line,3.1030,,,,,,,,270,-0.0024,-3.1030,0.0000,0.0305,56.8808,1.8820,0.0329,59.9838,1.8820
1,Line,3.1030,,,,,,,,90,0.0000,3.1030,0.0000,0.0305,59.9838,4.9850,0.0305,56.8808,4.9850
1,Line,3.0744,,,,,,,,0,3.0744,0.0000,0.0000,-3.0138,-0.1542,5.0080,-6.0881,-0.1542,5.0080
1,Line,2.9810,,,,,,,,90,0.0000,0.0000,2.9810,-6.0881,-0.1542,5.0080,-6.0881,-0.1542,2.0270
1,Line,2.9910,,,,,,,,270,0.0000,-2.9910,0.0000,-9.1170,1.8608,2.0480,-9.1170,4.8518,2.0480
1,Line,2.9450,,,,,,,,90,0.0000,2.9450,0.0000,-9.1170,14.8728,2.0480,-9.1170,11.9278,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,-2.9480,-9.1170,11.9278,2.0480,-9.1170,11.9278,4.9960
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,16.8468,4.9960,-9.1170,16.8468,2.0480
1,Line,2.9480,,,,,,,,0,0.0000,0.0000,2.9480,-9.1170,14.8728,4.9960,-9.1170,14.8728,2.0480
