Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,4.8921,,,,,,,,,,,,0,0.0000,0.0000,4.8921,291.1179,192.3007,130.0471,291.1179,192.3007,125.1550
1,Line,,,,,107.4204,,,,,,,,,,,,180,-107.4204,0.0000,0.0000,183.6975,205.7416,125.1550,291.1179,205.7416,125.1550
1,Line,,,,,1.1946,,,,,,,,,,,,180,-1.1946,0.0000,0.0000,558.9131,205.7416,38.6131,560.1077,205.7416,38.6131
1,Line,,,,,16.8869,,,,,,,,,,,,56,8.9763,13.4409,-4.8921,523.3789,205.7416,125.1550,514.4026,192.3007,130.0471
1,Line,,,,,15.3243,,,,,,,,,,,,112,5.4994,-13.4409,4.8921,189.1969,192.3007,130.0471,183.6975,205.7416,125.1550
1,Line,,,,,5.1042,,,,,,,,,,,,174,-1.2608,0.1335,-4.9442,131.9759,203.7178,16.3730,133.2367,203.5843,21.3172
1,Line,,,,,1.1503,,,,,,,,,,,,12,-1.1265,-0.2323,-0.0092,131.9759,203.7178,16.3730,133.1024,203.9501,16.3822
1,Line,,,,,34.6331,,,,,,,,,,,,164,-5.4727,1.5922,-34.1608,122.9578,199.4336,46.7029,128.4305,197.8415,80.8638
1,Line,,,,,27.7005,,,,,,,,,,,,22,10.2788,4.1507,-25.3857,133.2367,203.5843,21.3172,122.9578,199.4336,46.7029
1,Line,,,,,37.4324,,,,,,,,,,,,10,-34.7496,-6.1944,-12.4610,148.9479,199.5472,112.6940,183.6975,205.7416,125.1550
1,Line,,,,,127.7033,,,,,,,,,,,,0,-45.9369,0.0000,-119.1550,137.7606,205.7416,6.0000,183.6975,205.7416,125.1550
1,Line,,,,,10.4527,,,,,,,,,,,,96,-0.0832,0.8138,-10.4207,133.0192,204.7639,5.9615,133.1024,203.9501,16.3822
1,Line,,,,,4.8413,,,,,,,,,,,,12,-4.7413,-0.9777,-0.0385,133.0192,204.7639,5.9615,137.7606,205.7416,6.0000
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,566.6042,111.7416,51.6601,566.6042,158.7416,51.6601
1,Line,,,,,21.8451,,,,,,,,,,,,0,19.1813,0.0000,-10.4538,542.5603,111.7416,114.7012,523.3789,111.7416,125.1550
1,Line,,,,,8.2500,,,,,,,,,,,,180,-8.2500,0.0000,0.0000,528.2785,158.7416,24.5961,536.5285,158.7416,24.5961
1,Line,,,,,16.8869,,,,,,,,,,,,124,8.9763,-13.4409,-4.8921,523.3789,111.7416,125.1550,514.4026,125.1825,130.0471
1,Line,,,,,32.0679,,,,,,,,,,,,0,28.1577,0.0000,-15.3459,542.5603,158.7416,114.7012,514.4026,158.7416,130.0471
1,Line,,,,,16.2712,,,,,,,,,,,,180,-8.2629,0.0000,-14.0170,550.6502,111.7416,24.5961,558.9131,111.7416,38.6131
1,Line,,,,,15.1452,,,,,,,,,,,,180,-7.6911,0.0000,-13.0470,558.9131,111.7416,38.6131,566.6042,111.7416,51.6601
1,Line,,,,,8.2500,,,,,,,,,,,,180,-8.2500,0.0000,0.0000,528.2785,111.7416,24.5961,536.5285,111.7416,24.5961
1,Line,,,,,31.4164,,,,,,,,,,,,180,-15.9540,0.0000,-27.0640,550.6502,158.7416,24.5961,566.6042,158.7416,51.6601
1,Line,,,,,40.1578,,,,,,,,,,,,0,37.8009,0.0000,13.5552,189.1969,158.7416,130.0471,151.3960,158.7416,116.4920
1,Line,,,,,127.7033,,,,,,,,,,,,180,-45.9369,0.0000,-119.1550,137.7606,111.7416,6.0000,183.6975,111.7416,125.1550
1,Line,,,,,40.7192,,,,,,,,,,,,170,-37.8009,6.7383,-13.5552,151.3960,131.9208,116.4920,189.1969,125.1825,130.0471
1,Line,,,,,26.8208,,,,,,,,,,,,90,0.0000,26.8208,0.0000,151.3960,158.7416,116.4920,151.3960,131.9208,116.4920
1,Line,,,,,232.2611,,,,,,,,,,,,180,-232.2611,0.0000,0.0000,291.1179,111.7416,125.1550,523.3789,111.7416,125.1550
1,Line,,,,,107.4204,,,,,,,,,,,,180,-107.4204,0.0000,0.0000,183.6975,111.7416,125.1550,291.1179,111.7416,125.1550
1,Line,,,,,387.7378,,,,,,,,,,,,180,-387.7378,0.0000,0.0000,137.7606,111.7416,6.0000,525.4984,111.7416,6.0000
1,Line,,,,,15.3243,,,,,,,,,,,,68,5.4994,13.4409,4.8921,189.1969,125.1825,130.0471,183.6975,111.7416,125.1550
1,Line,,,,,14.1217,,,,,,,,,,,,180,-14.1217,0.0000,0.0000,536.5285,111.7416,24.5961,550.6502,111.7416,24.5961
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,550.6502,111.7416,24.5961,550.6502,158.7416,24.5961
1,Line,,,,,14.1217,,,,,,,,,,,,180,-14.1217,0.0000,0.0000,536.5285,158.7416,24.5961,550.6502,158.7416,24.5961
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,536.5285,111.7416,24.5961,536.5285,158.7416,24.5961
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,528.2785,111.7416,24.5961,528.2785,158.7416,24.5961
1,Line,,,,,46.2317,,,,,,,,,,,,180,-5.6484,0.0000,-45.8854,566.6042,158.7416,51.6601,572.2526,158.7416,97.5455
1,Line,,,,,2.7802,,,,,,,,,,,,180,-2.7802,0.0000,0.0000,525.4984,158.7416,24.5961,528.2785,158.7416,24.5961
1,Line,,,,,2.7802,,,,,,,,,,,,180,-2.7802,0.0000,0.0000,525.4984,111.7416,24.5961,528.2785,111.7416,24.5961
1,Line,,,,,33.5591,,,,,,,,,,,,90,0.0000,-33.5591,0.0000,189.1969,125.1825,130.0471,189.1969,158.7416,130.0471
1,Line,,,,,325.2057,,,,,,,,,,,,0,325.2057,0.0000,0.0000,514.4026,158.7416,130.0471,189.1969,158.7416,130.0471
1,Line,,,,,223.2847,,,,,,,,,,,,180,-223.2847,0.0000,0.0000,291.1179,125.1825,130.0471,514.4026,125.1825,130.0471
1,Line,,,,,101.9210,,,,,,,,,,,,0,101.9210,0.0000,0.0000,291.1179,125.1825,130.0471,189.1969,125.1825,130.0471
1,Line,,,,,34.2922,,,,,,,,,,,,0,29.6924,0.0000,-17.1557,572.2526,111.7416,97.5455,542.5603,111.7416,114.7012
1,Line,,,,,47.0000,,,,,,,,,,,,90,0.0000,-47.0000,0.0000,542.5603,111.7416,114.7012,542.5603,158.7416,114.7012
1,Line,,,,,33.5591,,,,,,,,,,,,90,0.0000,-33.5591,0.0000,514.4026,125.1825,130.0471,514.4026,158.7416,130.0471
1,Line,,,,,34.2922,,,,,,,,,,,,0,29.6924,0.0000,-17.1557,572.2526,158.7416,97.5455,542.5603,158.7416,114.7012
1,Circle,1.7671,536.5285,145.7416,25.5961,,0.7500,,,4.7124,1.5000,,,,,,,,,,,,,,,,
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,529.0285,107.7416,25.5961,529.0285,145.7416,25.5961
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,537.2785,107.7416,25.5961,537.2785,145.7416,25.5961
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,535.7785,107.7416,25.5961,535.7785,145.7416,25.5961
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,527.9035,107.7416,26.2456,527.9035,145.7416,26.2456
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,528.6535,107.7416,26.2456,528.6535,145.7416,26.2456
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,527.5285,107.7416,25.5961,527.5285,145.7416,25.5961
1,Circle,1.7671,528.2785,145.7416,25.5961,,0.7500,,,4.7124,1.5000,,,,,,,,,,,,,,,,
1,Line,,,,,5.5000,,,,,,,,,,,,0,0.0000,0.0000,5.5000,132.6535,107.0921,25.5961,132.6535,107.0921,20.0961
1,Line,,,,,5.5000,,,,,,,,,,,,0,0.0000,0.0000,5.5000,133.0285,107.7416,25.5961,133.0285,107.7416,20.0961
1,Line,,,,,5.5000,,,,,,,,,,,,0,0.0000,0.0000,-5.5000,141.2785,107.7416,20.0961,141.2785,107.7416,25.5961
1,Line,,,,,4.8505,,,,,,,,,,,,0,0.0000,0.0000,4.8505,132.6535,108.3911,24.9466,132.6535,108.3911,20.0961
1,Line,,,,,4.8505,,,,,,,,,,,,0,0.0000,0.0000,4.8505,131.9035,108.3911,24.9466,131.9035,108.3911,20.0961
1,Group_6,,,,,,,,,,,-396.0000,317.4832,0.0000,1.0000,1.0000,-1.0000,,,,,,,,,,
1,Line,,,,,5.5000,,,,,,,,,,,,0,0.0000,0.0000,5.5000,131.9035,107.0921,25.5961,131.9035,107.0921,20.0961
1,Line,,,,,5.5000,,,,,,,,,,,,0,0.0000,0.0000,5.5000,131.5285,107.7416,25.5961,131.5285,107.7416,20.0961
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,536.1535,107.7416,26.2456,536.1535,145.7416,26.2456
1,Line,,,,,38.0000,,,,,,,,,,,,90,0.0000,-38.0000,0.0000,536.9035,107.7416,26.2456,536.9035,145.7416,26.2456
1,Line,,,,,0.6495,,,,,,,,,,,,90,0.0000,-0.6495,0.0000,536.1535,107.7416,24.9466,536.1535,108.3911,24.9466
1,Line,,,,,4.8505,,,,,,,,,,,,0,0.0000,0.0000,-4.8505,536.1535,108.3911,20.0961,536.1535,108.3911,24.9466
1,Line,,,,,8.2500,,,,,,,,,,,,180,-8.2500,0.0000,0.0000,528.2785,108.4916,20.0961,536.5285,108.4916,20.0961
1,Line,,,,,8.2500,,,,,,,,,,,,180,-8.2500,0.0000,0.0000,528.2785,106.9916,20.0961,536.5285,106.9916,20.0961
1,Line,,,,,37.3505,,,,,,,,,,,,90,0.0000,-37.3505,0.0000,536.9035,108.3911,24.9466,536.9035,145.7416,24.9466
1,Line,,,,,37.3505,,,,,,,,,,,,90,0.0000,-37.3505,0.0000,536.1535,108.3911,24.9466,536.1535,145.7416,24.9466
