Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,0.4143,,,,0,0.0064,0.0000,-0.4143,3.0594,-3.0086,1.0037,3.0531,-3.0086,1.4180
1,Line,,,,,0.4143,,,,0,0.0064,0.0000,-0.4143,3.0594,-3.0375,1.0037,3.0531,-3.0375,1.4180
1,Line,,,,,0.4143,,,,0,0.0064,0.0000,-0.4143,3.0225,-3.0086,1.0032,3.0161,-3.0086,1.4174
1,Line,,,,,0.4143,,,,0,0.0064,0.0000,-0.4143,3.0531,-3.0086,1.0036,3.0467,-3.0086,1.4179
1,Line,,,,,1.0030,,,,270,0.0000,-1.0030,0.0000,14.3031,-2.9964,1.5597,14.3031,-1.9934,1.5597
1,Line,,,,,0.0364,,,,0,0.0364,0.0000,0.0006,3.0531,-2.6365,1.3857,3.0166,-2.6365,1.3851
1,Line,,,,,0.0359,,,,0,0.0359,0.0000,0.0006,3.0531,-2.4271,1.3516,3.0172,-2.4271,1.3511
1,Line,,,,,1.5939,,,,0,1.5939,0.0000,0.0000,5.5262,-2.5824,2.7238,3.9324,-2.5824,2.7238
1,Line,,,,,0.0360,,,,0,0.0360,0.0000,0.0006,3.0531,-2.5802,1.3599,3.0170,-2.5802,1.3593
1,Line,,,,,0.0364,,,,0,0.0364,0.0000,0.0006,3.0531,-2.3409,1.3857,3.0166,-2.3409,1.3851
1,Line,,,,,0.0359,,,,0,0.0359,0.0000,0.0006,3.0531,-2.5503,1.3516,3.0172,-2.5503,1.3511
1,Line,,,,,0.0358,,,,0,0.0358,0.0000,0.0006,3.0531,-2.5197,1.3466,3.0172,-2.5197,1.3461
1,Line,,,,,0.7722,,,,0,0.7722,0.0000,0.0000,5.5441,-2.1511,2.7014,4.7719,-2.1511,2.7014
1,Line,,,,,0.0630,,,,0,0.0630,0.0000,0.0000,4.7657,-2.1507,2.6845,4.7027,-2.1507,2.6845
1,Line,,,,,0.0170,,,,90,0.0000,0.0005,-0.0170,4.7027,-2.1507,2.6845,4.7027,-2.1511,2.7014
1,Line,,,,,0.7395,,,,270,0.0000,-0.7395,0.0000,4.7027,-2.8901,2.6845,4.7027,-2.1507,2.6845
1,Line,,,,,0.0692,,,,0,0.0692,0.0000,0.0000,4.7719,-2.1511,2.7014,4.7027,-2.1511,2.7014
1,Line,,,,,0.0181,,,,356,0.0062,-0.0005,0.0170,4.7719,-2.1511,2.7014,4.7657,-2.1507,2.6845
1,Line,,,,,0.7395,,,,270,0.0000,-0.7395,0.0000,4.7657,-2.8901,2.6845,4.7657,-2.1507,2.6845
1,Line,,,,,0.0362,,,,0,0.0362,0.0000,0.0006,3.0531,-2.6090,1.3713,3.0169,-2.6090,1.3707
1,Line,,,,,0.0860,,,,0,0.0860,0.0000,0.0000,14.3031,-2.9964,0.9847,14.2171,-2.9964,0.9847
1,Line,,,,,0.3891,,,,0,0.0000,0.0000,0.3891,3.0531,-2.7292,1.4180,3.0531,-2.7292,1.0289
1,Line,,,,,0.3599,,,,180,-0.0055,0.0000,0.3598,3.0472,-2.7292,1.3887,3.0527,-2.7292,1.0289
1,Line,,,,,0.0860,,,,0,0.0860,0.0000,0.0000,14.3031,-1.9934,0.9847,14.2171,-1.9934,0.9847
1,Line,,,,,0.5750,,,,0,0.0000,0.0000,-0.5750,14.3031,-2.9964,0.9847,14.3031,-2.9964,1.5597
1,Line,,,,,0.0411,,,,270,0.0000,-0.0411,0.0000,14.3031,-3.0375,0.9847,14.3031,-2.9964,0.9847
1,Line,,,,,0.6000,,,,0,0.0000,0.0000,-0.6000,14.3031,-3.0375,0.9847,14.3031,-3.0375,1.5847
1,Line,,,,,0.0358,,,,0,0.0358,0.0000,0.0006,3.0531,-2.4887,1.3450,3.0173,-2.4887,1.3444
1,Line,,,,,0.0362,,,,0,0.0362,0.0000,0.0006,3.0531,-2.3684,1.3713,3.0169,-2.3684,1.3707
1,Line,,,,,0.0360,,,,0,0.0360,0.0000,0.0006,3.0531,-2.3972,1.3599,3.0170,-2.3972,1.3593
1,Line,,,,,0.0358,,,,0,0.0358,0.0000,0.0006,3.0531,-2.4577,1.3466,3.0172,-2.4577,1.3461
1,Line,,,,,0.3083,,,,90,0.0000,0.3083,0.0000,3.0531,-2.7292,1.0289,3.0531,-3.0375,1.0289
1,Line,,,,,0.3083,,,,90,0.0000,0.3083,0.0000,3.0527,-2.7292,1.0289,3.0527,-3.0375,1.0289
1,Arc,0.0137,3.0128,-2.4887,1.6329,0.3723,0.2885,233,74,,,,,,,,,,
1,Line,,,,,0.3360,,,,0,0.3360,0.0000,0.0000,3.4017,-1.9516,1.0022,3.0657,-1.9516,1.0022
1,Line,,,,,0.0064,,,,0,0.0064,0.0000,0.0001,3.0531,-2.7292,1.4180,3.0467,-2.7292,1.4179
1,Line,,,,,0.0004,,,,0,0.0004,0.0000,0.0000,3.0531,-2.7292,1.0289,3.0527,-2.7292,1.0289
1,Line,,,,,0.3360,,,,180,-0.3360,0.0000,0.0000,3.0657,-3.0375,1.0022,3.4017,-3.0375,1.0022
1,Line,,,,,0.5430,,,,0,0.0000,0.0000,0.5430,3.4017,-1.9516,1.5452,3.4017,-1.9516,1.0022
1,Line,,,,,1.0859,,,,270,0.0000,-1.0859,0.0000,3.4017,-3.0375,1.0022,3.4017,-1.9516,1.0022
1,Line,,,,,0.5430,,,,0,0.0000,0.0000,-0.5430,3.4017,-3.0375,1.0022,3.4017,-3.0375,1.5452
1,Line,,,,,0.3061,,,,270,0.0000,-0.3061,0.0000,3.0531,-2.2578,1.0145,3.0531,-1.9516,1.0145
1,Line,,,,,0.0241,,,,180,-0.0004,0.0000,0.0241,3.0468,-2.2578,1.4128,3.0472,-2.2578,1.3887
1,Line,,,,,0.3742,,,,180,-0.0058,0.0000,0.3742,3.0472,-2.2578,1.3887,3.0529,-2.2578,1.0145
1,Line,,,,,0.0300,,,,270,0.0000,-0.0300,0.0000,3.0531,-1.9816,1.4128,3.0531,-1.9516,1.4128
1,Line,,,,,0.0290,,,,90,0.0000,0.0290,0.0000,3.0531,-3.0086,1.4180,3.0531,-3.0375,1.4180
1,Line,,,,,0.0292,,,,180,-0.0004,0.0000,0.0292,3.0467,-2.7292,1.4179,3.0472,-2.7292,1.3887
1,Line,,,,,0.3061,,,,270,0.0000,-0.3061,0.0000,3.0529,-2.2578,1.0145,3.0529,-1.9516,1.0145
1,Line,,,,,0.0184,,,,0,0.0000,0.0000,0.0184,3.0531,-3.0375,1.4365,3.0531,-3.0375,1.4180
1,Line,,,,,0.1530,,,,0,0.1530,0.0000,0.0000,2.9217,-1.9516,1.0022,2.7687,-1.9516,1.0022
1,Line,,,,,0.1008,,,,180,-0.1008,0.0000,-0.0010,2.9217,-1.9516,1.0022,3.0225,-1.9516,1.0032
1,Line,,,,,0.0306,,,,0,0.0306,0.0000,0.0005,3.0531,-1.9516,1.0036,3.0225,-1.9516,1.0032
1,Line,,,,,0.0410,,,,0,0.0000,0.0000,0.0410,2.7687,-1.9516,1.0022,2.7687,-1.9516,0.9612
1,Line,,,,,0.0014,,,,0,0.0011,0.0000,0.0008,2.9551,-1.9516,0.8409,2.9541,-1.9516,0.8401
1,Line,,,,,0.1760,,,,180,-0.1285,0.0000,0.1203,2.8267,-1.9516,0.9612,2.9551,-1.9516,0.8409
1,Line,,,,,0.0580,,,,180,-0.0580,0.0000,0.0000,2.7687,-1.9516,0.9612,2.8267,-1.9516,0.9612
1,Line,,,,,0.0002,,,,180,-0.0002,0.0000,0.0000,3.0529,-1.9516,1.0145,3.0531,-1.9516,1.0145
1,Line,,,,,0.0004,,,,0,0.0004,0.0000,0.0000,3.0531,-3.0375,1.0289,3.0527,-3.0375,1.0289
1,Line,,,,,0.4333,,,,180,-0.0067,0.0000,0.4333,3.0159,-3.0375,1.4365,3.0225,-3.0375,1.0032
1,Line,,,,,0.0100,,,,0,0.0000,0.0000,-0.0100,3.0531,-1.9516,1.0045,3.0531,-1.9516,1.0145
1,Line,,,,,0.0009,,,,180,0.0000,0.0000,0.0009,3.0531,-1.9516,1.0045,3.0531,-1.9516,1.0036
1,Line,,,,,0.0100,,,,180,-0.0002,0.0000,0.0100,3.0529,-1.9516,1.0145,3.0531,-1.9516,1.0045
1,Line,,,,,0.0089,,,,270,0.0000,-0.0089,0.0000,3.4627,-1.9605,1.5837,3.4627,-1.9516,1.5837
1,Line,,,,,0.0063,,,,0,0.0063,0.0000,0.0000,3.0531,-2.2578,1.4128,3.0468,-2.2578,1.4128
1,Line,,,,,0.0316,,,,0,0.0316,0.0000,0.0004,3.0531,-1.9516,1.0036,3.0215,-1.9516,1.0032
1,Line,,,,,0.0300,,,,270,0.0000,-0.0300,0.0000,3.0583,-1.9816,1.0037,3.0583,-1.9516,1.0037
1,Line,,,,,0.4092,,,,0,0.0052,0.0000,-0.4091,3.0583,-1.9816,1.0037,3.0531,-1.9816,1.4128
1,Line,,,,,0.0300,,,,90,0.0000,0.0300,0.0000,3.0215,-1.9516,1.0032,3.0215,-1.9816,1.0032
1,Line,,,,,0.0300,,,,90,0.0000,0.0300,0.0000,3.0162,-1.9516,1.4124,3.0162,-1.9816,1.4124
1,Line,,,,,0.2761,,,,270,0.0000,-0.2761,0.0000,3.0531,-2.2578,1.4128,3.0531,-1.9816,1.4128
1,Line,,,,,0.0052,,,,180,-0.0052,0.0000,-0.0001,3.0531,-1.9816,1.0036,3.0583,-1.9816,1.0037
1,Line,,,,,0.0044,,,,0,0.0044,0.0000,0.0001,3.0575,-1.9516,1.0037,3.0531,-1.9516,1.0036
1,Line,,,,,0.0008,,,,0,0.0008,0.0000,0.0000,3.0583,-1.9516,1.0037,3.0575,-1.9516,1.0037
1,Line,,,,,0.0306,,,,0,0.0306,0.0000,0.0005,3.0467,-3.0086,1.4179,3.0161,-3.0086,1.4174
1,Line,,,,,0.0316,,,,180,-0.0316,0.0000,-0.0004,3.0215,-1.9816,1.0032,3.0531,-1.9816,1.0036
1,Line,,,,,0.4092,,,,0,0.0052,0.0000,-0.4091,3.0583,-1.9516,1.0037,3.0531,-1.9516,1.4128
1,Line,,,,,0.2823,,,,270,0.0000,-0.2823,0.0000,3.0531,-2.2639,1.0036,3.0531,-1.9816,1.0036
1,Line,,,,,0.0083,,,,0,0.0082,0.0000,-0.0015,3.0657,-1.9516,1.0022,3.0575,-1.9516,1.0037
1,Line,,,,,0.0368,,,,180,-0.0368,0.0000,-0.0005,3.0162,-1.9816,1.4124,3.0531,-1.9816,1.4128
1,Line,,,,,0.0190,,,,0,0.0000,0.0000,-0.0190,3.0531,-1.9516,1.4128,3.0531,-1.9516,1.4319
1,Line,,,,,0.0371,,,,0,0.0371,0.0000,0.0000,3.0531,-1.9516,1.4319,3.0159,-1.9516,1.4319
1,Line,,,,,0.0372,,,,0,0.0372,0.0000,0.0000,3.0531,-3.0375,1.4365,3.0159,-3.0375,1.4365
1,Line,,,,,0.0306,,,,0,0.0306,0.0000,0.0005,3.0468,-1.9516,1.4128,3.0162,-1.9516,1.4124
1,Line,,,,,0.3983,,,,0,0.0000,0.0000,-0.3983,3.0531,-2.2578,1.0145,3.0531,-2.2578,1.4128
1,Line,,,,,0.0002,,,,180,-0.0002,0.0000,0.0000,3.0529,-2.2578,1.0145,3.0531,-2.2578,1.0145
1,Line,,,,,0.0063,,,,0,0.0063,0.0000,0.0000,3.0531,-1.9516,1.4128,3.0468,-1.9516,1.4128
1,Line,,,,,0.0046,,,,180,-0.0001,0.0000,0.0046,3.0159,-1.9516,1.4365,3.0159,-1.9516,1.4319
1,Line,,,,,0.4714,,,,90,0.0000,0.4714,0.0000,3.0159,-2.2578,1.4365,3.0159,-2.7292,1.4365
1,Line,,,,,0.0368,,,,0,0.0368,0.0000,0.0005,3.0531,-1.9516,1.4128,3.0162,-1.9516,1.4124
1,Line,,,,,0.3061,,,,90,0.0000,0.3061,0.0000,3.0159,-1.9516,1.4365,3.0159,-2.2578,1.4365
1,Line,,,,,1.0859,,,,90,0.0000,1.0859,0.0000,3.0531,-1.9516,1.4365,3.0531,-3.0375,1.4365
1,Line,,,,,0.0372,,,,0,0.0372,0.0000,0.0000,3.0531,-1.9516,1.4365,3.0159,-1.9516,1.4365
1,Line,,,,,0.0046,,,,0,0.0000,0.0000,-0.0046,3.0531,-1.9516,1.4319,3.0531,-1.9516,1.4365
1,Line,,,,,0.0833,,,,180,-0.0618,0.0000,-0.0558,3.9398,-1.8561,0.0460,4.0016,-1.8561,0.1018
1,Line,,,,,0.0833,,,,0,0.0618,0.0000,0.0558,4.0016,-3.1161,0.1018,3.9398,-3.1161,0.0460
1,Line,,,,,0.0299,,,,180,-0.0162,0.0000,-0.0251,4.0016,-1.8561,0.1018,4.0178,-1.8561,0.1269
1,Line,,,,,0.0833,,,,0,0.0741,0.0000,0.0379,3.9398,-3.1161,0.0460,3.8656,-3.1161,0.0081
1,Line,,,,,0.0833,,,,180,-0.0814,0.0000,-0.0174,3.7842,-1.8561,-0.0093,3.8656,-1.8561,0.0081
1,Line,,,,,0.0833,,,,0,0.0814,0.0000,0.0174,3.8656,-3.1161,0.0081,3.7842,-3.1161,-0.0093
1,Line,,,,,0.0833,,,,180,-0.0741,0.0000,-0.0379,3.8656,-1.8561,0.0081,3.9398,-1.8561,0.0460
1,Line,,,,,0.0373,,,,0,0.0191,0.0000,-0.0321,4.7459,-3.1161,0.1122,4.7268,-3.1161,0.1443
1,Line,,,,,0.6380,,,,270,0.0000,-0.6380,0.0000,4.7268,-2.4941,0.1443,4.7268,-1.8561,0.1443
1,Line,,,,,0.6220,,,,270,0.0000,-0.6220,0.0000,4.7268,-3.1161,0.1443,4.7268,-2.4941,0.1443
1,Line,,,,,0.0373,,,,180,-0.0191,0.0000,0.0321,4.7268,-1.8561,0.1443,4.7459,-1.8561,0.1122
1,Line,,,,,0.0299,,,,0,0.0162,0.0000,0.0251,4.0178,-3.1161,0.1269,4.0016,-3.1161,0.1018
1,Line,,,,,0.1790,,,,180,-0.1790,0.0000,0.0000,4.0178,-1.8561,0.1269,4.1968,-1.8561,0.1269
1,Line,,,,,0.1790,,,,0,0.1790,0.0000,0.0000,4.1968,-3.1161,0.1269,4.0178,-3.1161,0.1269
1,Line,,,,,0.0833,,,,0,0.0832,0.0000,-0.0042,3.7842,-3.1161,-0.0093,3.7010,-3.1161,-0.0051
1,Line,,,,,0.0187,,,,0,0.0085,0.0000,-0.0167,3.4961,-3.1161,0.1276,3.4876,-3.1161,0.1443
1,Line,,,,,0.6380,,,,270,0.0000,-0.6380,0.0000,3.4876,-2.4941,0.1443,3.4876,-1.8561,0.1443
1,Line,,,,,0.6220,,,,270,0.0000,-0.6220,0.0000,3.4876,-3.1161,0.1443,3.4876,-2.4941,0.1443
1,Line,,,,,0.0187,,,,180,-0.0085,0.0000,0.0167,3.4876,-1.8561,0.1443,3.4961,-1.8561,0.1276
1,Line,,,,,0.6220,,,,270,0.0000,-0.6220,0.0000,11.8422,-3.1161,0.1443,11.8422,-2.4941,0.1443
1,Line,,,,,0.1482,,,,180,-0.1482,0.0000,0.0000,11.8625,-1.8561,0.1273,12.0108,-1.8561,0.1273
1,Line,,,,,0.1482,,,,0,0.1482,0.0000,0.0000,12.0108,-3.1161,0.1273,11.8625,-3.1161,0.1273
1,Line,,,,,0.0833,,,,180,-0.0792,0.0000,0.0256,3.6218,-1.8561,0.0205,3.7010,-1.8561,-0.0051
1,Line,,,,,0.0833,,,,0,0.0792,0.0000,-0.0256,3.7010,-3.1161,-0.0051,3.6218,-3.1161,0.0205
1,Line,,,,,0.0833,,,,180,-0.0832,0.0000,0.0042,3.7010,-1.8561,-0.0051,3.7842,-1.8561,-0.0093
1,Line,,,,,0.0833,,,,0,0.0699,0.0000,-0.0453,3.6218,-3.1161,0.0205,3.5519,-3.1161,0.0658
1,Line,,,,,0.0833,,,,180,-0.0558,0.0000,0.0618,3.4961,-1.8561,0.1276,3.5519,-1.8561,0.0658
1,Line,,,,,0.0833,,,,0,0.0558,0.0000,-0.0618,3.5519,-3.1161,0.0658,3.4961,-3.1161,0.1276
1,Line,,,,,0.0833,,,,180,-0.0699,0.0000,0.0453,3.5519,-1.8561,0.0658,3.6218,-1.8561,0.0205
1,Line,,,,,0.0828,,,,180,-0.0593,0.0000,0.0577,4.7459,-1.8561,0.1122,4.8053,-1.8561,0.0545
1,Line,,,,,0.0830,,,,180,-0.0829,0.0000,0.0038,6.1717,-1.8561,-0.0044,6.2546,-1.8561,-0.0082
1,Line,,,,,0.0830,,,,0,0.0829,0.0000,-0.0038,6.2546,-3.1161,-0.0082,6.1717,-3.1161,-0.0044
1,Line,,,,,0.0841,,,,180,-0.0626,0.0000,0.0561,10.7876,-1.8561,0.0990,10.8502,-1.8561,0.0429
1,Line,,,,,0.0830,,,,0,0.0699,0.0000,-0.0448,6.0926,-3.1161,0.0208,6.0227,-3.1161,0.0655
1,Line,,,,,0.0830,,,,180,-0.0791,0.0000,0.0251,6.0926,-1.8561,0.0208,6.1717,-1.8561,-0.0044
1,Line,,,,,0.0830,,,,0,0.0791,0.0000,-0.0251,6.1717,-3.1161,-0.0044,6.0926,-3.1161,0.0208
1,Line,,,,,0.0830,,,,180,-0.0699,0.0000,0.0448,6.0227,-1.8561,0.0655,6.0926,-1.8561,0.0208
1,Line,,,,,0.0540,,,,0,0.0295,0.0000,-0.0453,10.7876,-3.1161,0.0990,10.7581,-3.1161,0.1443
1,Line,,,,,0.6380,,,,270,0.0000,-0.6380,0.0000,10.7581,-2.4941,0.1443,10.7581,-1.8561,0.1443
1,Line,,,,,0.6220,,,,270,0.0000,-0.6220,0.0000,10.7581,-3.1161,0.1443,10.7581,-2.4941,0.1443
1,Line,,,,,0.0540,,,,180,-0.0295,0.0000,0.0453,10.7581,-1.8561,0.1443,10.7876,-1.8561,0.0990
1,Line,,,,,0.0841,,,,0,0.0626,0.0000,-0.0561,10.8502,-3.1161,0.0429,10.7876,-3.1161,0.0990
1,Line,,,,,0.0841,,,,180,-0.0750,0.0000,0.0380,10.8502,-1.8561,0.0429,10.9252,-1.8561,0.0049
1,Line,,,,,0.0841,,,,0,0.0750,0.0000,-0.0380,10.9252,-3.1161,0.0049,10.8502,-3.1161,0.0429
1,Line,,,,,0.0830,,,,0,0.0811,0.0000,0.0178,6.3357,-3.1161,0.0096,6.2546,-3.1161,-0.0082
1,Line,,,,,0.0828,,,,0,0.0802,0.0000,-0.0203,4.9577,-3.1161,-0.0062,4.8775,-3.1161,0.0141
1,Line,,,,,0.0828,,,,180,-0.0827,0.0000,-0.0011,4.9577,-1.8561,-0.0062,5.0405,-1.8561,-0.0050
1,Line,,,,,0.0828,,,,0,0.0827,0.0000,0.0011,5.0405,-3.1161,-0.0050,4.9577,-3.1161,-0.0062
1,Line,,,,,0.0828,,,,180,-0.0802,0.0000,0.0203,4.8775,-1.8561,0.0141,4.9577,-1.8561,-0.0062
1,Line,,,,,0.0828,,,,0,0.0593,0.0000,-0.0577,4.8053,-3.1161,0.0545,4.7459,-3.1161,0.1122
1,Line,,,,,0.0828,,,,180,-0.0722,0.0000,0.0404,4.8053,-1.8561,0.0545,4.8775,-1.8561,0.0141
1,Line,,,,,0.0828,,,,0,0.0722,0.0000,-0.0404,4.8775,-3.1161,0.0141,4.8053,-3.1161,0.0545
1,Line,,,,,0.0828,,,,180,-0.0577,0.0000,-0.0593,5.1912,-1.8561,0.0599,5.2489,-1.8561,0.1192
1,Line,,,,,0.0828,,,,0,0.0577,0.0000,0.0593,5.2489,-3.1161,0.1192,5.1912,-3.1161,0.0599
1,Line,,,,,0.0830,,,,180,-0.0811,0.0000,-0.0178,6.2546,-1.8561,-0.0082,6.3357,-1.8561,0.0096
1,Line,,,,,0.0828,,,,0,0.0711,0.0000,0.0424,5.1912,-3.1161,0.0599,5.1201,-3.1161,0.0175
1,Line,,,,,0.0828,,,,180,-0.0796,0.0000,-0.0225,5.0405,-1.8561,-0.0050,5.1201,-1.8561,0.0175
1,Line,,,,,0.0828,,,,0,0.0796,0.0000,0.0225,5.1201,-3.1161,0.0175,5.0405,-3.1161,-0.0050
1,Line,,,,,0.0828,,,,180,-0.0711,0.0000,-0.0424,5.1201,-1.8561,0.0175,5.1912,-1.8561,0.0599
1,Line,,,,,0.0258,,,,0,0.0190,0.0000,0.0174,4.2159,-3.1161,0.1443,4.1968,-3.1161,0.1269
1,Line,,,,,0.6380,,,,90,0.0000,0.6380,0.0000,4.2159,-1.8561,0.1443,4.2159,-2.4941,0.1443
1,Line,,,,,0.6220,,,,90,0.0000,0.6220,0.0000,4.2159,-2.4941,0.1443,4.2159,-3.1161,0.1443
1,Line,,,,,0.0258,,,,180,-0.0190,0.0000,-0.0174,4.1968,-1.8561,0.1269,4.2159,-1.8561,0.1443
1,Line,,,,,0.6220,,,,90,0.0000,0.6220,0.0000,5.4449,-2.4941,0.1443,5.4449,-3.1161,0.1443
1,Line,,,,,0.1511,,,,180,-0.1511,0.0000,-0.0039,5.8156,-1.8561,0.1230,5.9667,-1.8561,0.1269
1,Line,,,,,0.1511,,,,0,0.1511,0.0000,0.0039,5.9667,-3.1161,0.1269,5.8156,-3.1161,0.1230
1,Line,,,,,0.1367,,,,180,-0.1367,0.0000,0.0000,13.1060,-1.8561,0.1226,13.2427,-1.8561,0.1226
1,Line,,,,,0.1367,,,,0,0.1367,0.0000,0.0000,13.2427,-3.1161,0.1226,13.1060,-3.1161,0.1226
1,Line,,,,,0.0609,,,,0,0.0000,0.0000,0.0609,14.2205,-1.8561,0.1443,14.2205,-1.8561,0.0833
1,Line,,,,,0.6220,,,,270,0.0000,-0.6220,0.0000,13.0787,-3.1161,0.1443,13.0787,-2.4941,0.1443
1,Line,,,,,0.0348,,,,180,-0.0273,0.0000,0.0216,13.0787,-1.8561,0.1443,13.1060,-1.8561,0.1226
1,Line,,,,,0.0348,,,,0,0.0273,0.0000,-0.0216,13.1060,-3.1161,0.1226,13.0787,-3.1161,0.1443
1,Line,,,,,0.6380,,,,270,0.0000,-0.6380,0.0000,13.0787,-2.4941,0.1443,13.0787,-1.8561,0.1443
1,Line,,,,,0.0348,,,,0,0.0241,0.0000,0.0251,5.4449,-3.1161,0.1443,5.4209,-3.1161,0.1192
1,Line,,,,,0.0830,,,,0,0.0613,0.0000,0.0559,6.4708,-3.1161,0.1037,6.4094,-3.1161,0.0477
1,Line,,,,,0.0835,,,,180,-0.0728,0.0000,-0.0410,13.6211,-1.8561,0.0118,13.6939,-1.8561,0.0528
1,Line,,,,,0.0835,,,,0,0.0728,0.0000,0.0410,13.6939,-3.1161,0.0528,13.6211,-3.1161,0.0118
1,Line,,,,,0.0830,,,,180,-0.0613,0.0000,-0.0559,6.4094,-1.8561,0.0477,6.4708,-1.8561,0.1037
1,Line,,,,,0.0841,,,,0,0.0561,0.0000,0.0626,11.2978,-3.1161,0.1268,11.2417,-3.1161,0.0642
1,Line,,,,,0.0838,,,,180,-0.0655,0.0000,0.0522,12.0401,-1.8561,0.0875,12.1056,-1.8561,0.0352
1,Line,,,,,0.0838,,,,0,0.0655,0.0000,-0.0522,12.1056,-3.1161,0.0352,12.0401,-3.1161,0.0875
1,Line,,,,,0.0838,,,,180,-0.0780,0.0000,-0.0306,12.3486,-1.8561,-0.0014,12.4266,-1.8561,0.0293
1,Line,,,,,0.0838,,,,0,0.0780,0.0000,0.0306,12.4266,-3.1161,0.0293,12.3486,-3.1161,-0.0014
1,Line,,,,,0.0348,,,,180,-0.0241,0.0000,-0.0251,5.4209,-1.8561,0.1192,5.4449,-1.8561,0.1443
1,Line,,,,,0.0068,,,,0,0.0033,0.0000,-0.0059,13.2460,-3.1161,0.1167,13.2427,-3.1161,0.1226
1,Line,,,,,0.0838,,,,180,-0.0829,0.0000,0.0125,12.1824,-1.8561,0.0017,12.2653,-1.8561,-0.0107
1,Line,,,,,0.0838,,,,0,0.0829,0.0000,-0.0125,12.2653,-3.1161,-0.0107,12.1824,-3.1161,0.0017
1,Line,,,,,0.0068,,,,180,-0.0033,0.0000,0.0059,13.2427,-1.8561,0.1226,13.2460,-1.8561,0.1167
1,Line,,,,,0.0609,,,,0,0.0000,0.0000,-0.0609,14.2205,-3.1161,0.0833,14.2205,-3.1161,0.1443
1,Line,,,,,0.6220,,,,90,0.0000,0.6220,0.0000,10.5098,-2.4941,0.1443,10.5098,-3.1161,0.1443
1,Line,,,,,0.1530,,,,180,-0.1530,0.0000,0.0000,11.2978,-1.8561,0.1268,11.4508,-1.8561,0.1268
1,Line,,,,,0.1530,,,,0,0.1530,0.0000,0.0000,11.4508,-3.1161,0.1268,11.2978,-3.1161,0.1268
1,Line,,,,,0.6380,,,,90,0.0000,0.6380,0.0000,10.5098,-1.8561,0.1443,10.5098,-2.4941,0.1443
1,Line,,,,,0.1080,,,,0,0.1049,0.0000,0.0255,10.5098,-3.1161,0.1396,10.4048,-3.1161,0.1141
1,Line,,,,,0.0047,,,,0,0.0000,0.0000,-0.0047,10.5098,-1.8561,0.1396,10.5098,-1.8561,0.1443
1,Line,,,,,0.0047,,,,0,0.0000,0.0000,0.0047,10.5098,-3.1161,0.1443,10.5098,-3.1161,0.1396
1,Line,,,,,0.0265,,,,180,-0.0203,0.0000,0.0170,11.8422,-1.8561,0.1443,11.8625,-1.8561,0.1273
1,Line,,,,,0.0265,,,,0,0.0203,0.0000,-0.0170,11.8625,-3.1161,0.1273,11.8422,-3.1161,0.1443
1,Line,,,,,0.6380,,,,270,0.0000,-0.6380,0.0000,11.8422,-2.4941,0.1443,11.8422,-1.8561,0.1443
1,Line,,,,,0.6220,,,,90,0.0000,0.6220,0.0000,11.4749,-2.4941,0.1443,11.4749,-3.1161,0.1443
1,Line,,,,,0.0298,,,,180,-0.0241,0.0000,-0.0174,11.4508,-1.8561,0.1268,11.4749,-1.8561,0.1443
1,Line,,,,,0.0298,,,,0,0.0241,0.0000,0.0174,11.4749,-3.1161,0.1443,11.4508,-3.1161,0.1268
1,Line,,,,,0.6380,,,,90,0.0000,0.6380,0.0000,11.4749,-1.8561,0.1443,11.4749,-2.4941,0.1443
1,Line,,,,,0.1080,,,,180,-0.1049,0.0000,-0.0255,10.4048,-1.8561,0.1141,10.5098,-1.8561,0.1396
1,Line,,,,,0.0609,,,,0,0.0000,0.0000,-0.0609,14.3905,-1.8561,0.0833,14.3905,-1.8561,0.1443
1,Line,,,,,0.0609,,,,0,0.0000,0.0000,0.0609,14.3905,-3.1161,0.1443,14.3905,-3.1161,0.0833
1,Line,,,,,0.6380,,,,90,0.0000,0.6380,0.0000,14.3905,-1.8561,0.1443,14.3905,-2.4941,0.1443
1,Line,,,,,0.1700,,,,0,0.1700,0.0000,0.0000,14.3905,-3.1161,0.0833,14.2205,-3.1161,0.0833
1,Line,,,,,0.6380,,,,270,0.0000,-0.6380,0.0000,14.2205,-2.4941,0.1443,14.2205,-1.8561,0.1443
1,Line,,,,,0.6220,,,,270,0.0000,-0.6220,0.0000,14.2205,-3.1161,0.1443,14.2205,-2.4941,0.1443
1,Line,,,,,0.1700,,,,180,-0.1700,0.0000,0.0000,14.2205,-1.8561,0.0833,14.3905,-1.8561,0.0833
1,Line,,,,,0.6220,,,,270,0.0000,-0.6220,0.0000,6.7469,-3.1161,0.1443,6.7469,-2.4941,0.1443
1,Line,,,,,3.5920,,,,180,-3.5920,0.0000,0.0000,6.8128,-1.8561,0.1141,10.4048,-1.8561,0.1141
1,Line,,,,,3.5920,,,,0,3.5920,0.0000,0.0000,10.4048,-3.1161,0.1141,6.8128,-3.1161,0.1141
1,Line,,,,,0.6380,,,,270,0.0000,-0.6380,0.0000,6.7469,-2.4941,0.1443,6.7469,-1.8561,0.1443
