Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,4.2884,1.2547,0.0600,2.8098,4.2884,1.2547,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.5449,0.5690,0.0400,1.1382,1.5449,0.5690,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.2689,1.1072,0.0400,2.8098,4.2689,1.1072,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,4.2689,1.1072,0.0600,2.8098,4.2689,1.1072,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.2884,1.2547,0.0400,2.8098,4.2884,1.2547,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,2.0332,1.0894,1.7916,2.8698,2.0332,1.0894,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.6914,0.5566,0.0400,2.8098,4.6914,0.5566,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,4.6914,0.5566,0.0600,2.8098,4.6914,0.5566,,,,,,
1,Line,,,,,,,,180,-0.1100,0.0000,0.0000,0.9282,5.0307,0.9141,0.1100,1.0382,5.0307,0.9141,,,,,,
1,Line,,,,,,,,90,0.0000,1.6854,0.0000,0.4357,7.0420,3.5858,1.6854,0.4357,5.3566,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.4357,5.3566,3.5858,0.2884,0.4357,5.3566,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6854,0.0000,0.4357,5.3566,3.8742,1.6854,0.4357,7.0420,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,7.0420,3.8742,0.2884,0.4357,7.0420,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.4357,5.3566,2.7693,0.7525,0.4357,5.3566,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6854,0.0000,0.4357,5.3566,3.5218,1.6854,0.4357,7.0420,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.4357,7.0420,3.5218,0.7525,0.4357,7.0420,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,1.6854,0.0000,0.4357,7.0420,2.7693,1.6854,0.4357,5.3566,2.7693,,,,,,
1,Line,,,,,,,,0,0.0700,0.0000,0.0000,1.5001,34.1730,3.2652,0.0700,1.4301,34.1730,3.2652,,,,,,
1,Line,,,,,,,,0,0.6600,0.0000,0.0000,2.3059,34.2030,4.2398,0.6600,1.6459,34.2030,4.2398,,,,,,
1,Line,,,,,,,,0,0.1100,0.0000,0.0000,1.0382,5.0307,1.2341,0.1100,0.9282,5.0307,1.2341,,,,,,
1,Line,,,,,,,,90,0.0000,0.0300,0.0000,1.4301,34.2030,3.2652,0.0300,1.4301,34.1730,3.2652,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3059,11.6245,3.5858,0.2884,3.3059,11.6245,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6674,0.0000,3.3059,9.9570,3.5858,1.6674,3.3059,11.6245,3.5858,,,,,,
1,Line,,,,,,,,0,0.6600,0.0000,0.0000,2.3059,34.1730,4.2398,0.6600,1.6459,34.1730,4.2398,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.4516,1.5739,0.0400,1.1382,1.4516,1.5739,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,4.4359,0.7042,0.0600,2.8098,4.4359,0.7042,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3059,9.9570,3.8742,0.2884,3.3059,9.9570,3.5858,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,4.4359,0.7042,0.0400,2.8098,4.4359,0.7042,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,4.5539,0.6136,0.0600,2.8098,4.5539,0.6136,,,,,,
1,Line,,,,,,,,90,0.0000,1.6554,0.0000,3.3884,19.6214,3.5218,1.6554,3.3884,17.9660,3.5218,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,5.2711,1.5739,0.0400,2.8098,5.2711,1.5739,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,9.9570,3.5858,0.0826,3.3884,9.9570,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,3.3884,19.6214,2.7693,0.7525,3.3884,19.6214,3.5218,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,13.3425,3.8742,0.0826,0.4357,13.3425,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6554,0.0000,0.5182,13.3425,3.8742,1.6554,0.5182,14.9978,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6554,0.0000,0.5182,13.3425,3.5218,1.6554,0.5182,14.9978,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.5182,13.3425,2.7693,0.7525,0.5182,13.3425,3.5218,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.3736,0.6750,0.0400,1.1382,4.3736,0.6750,,,,,,
1,Line,,,,,,,,0,0.1100,0.0000,0.0000,1.0382,1.9507,1.2341,0.1100,0.9282,1.9507,1.2341,,,,,,
1,Line,,,,,,,,180,-0.5700,0.0000,0.0000,1.6931,34.1730,3.2674,0.5700,2.2631,34.1730,3.2674,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3059,13.9564,3.8742,0.2884,3.3059,13.9564,3.5858,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,5.3772,1.4461,0.0400,2.8098,5.3772,1.4461,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,11.6245,3.8742,0.0826,3.3884,11.6245,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.6674,0.0000,3.3059,11.6245,3.8742,1.6674,3.3059,9.9570,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7939,3.3884,32.6831,2.5899,0.7939,3.3884,32.6831,1.7960,,,,,,
1,Line,,,,,,,,180,-0.0825,0.0000,0.0000,3.3059,1.2872,2.7343,0.0825,3.3884,1.2872,2.7343,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,13.6304,3.8742,0.0826,3.3884,13.6304,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-0.5732,0.0000,3.3884,31.1784,2.7406,0.5732,3.3884,31.7516,2.7406,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,9.9570,3.8742,0.0826,3.3884,9.9570,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.6876,0.0000,3.3884,13.6304,3.8742,1.6876,3.3884,11.9428,3.8742,,,,,,
1,Line,,,,,,,,180,-0.1200,0.0000,0.0000,2.8998,1.6307,1.2341,0.1200,3.0198,1.6307,1.2341,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.9271,3.3884,33.1811,2.8595,0.9271,3.3884,33.1811,3.7866,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.3005,3.3884,-1.2092,1.7960,0.3005,3.3884,-1.2092,1.4955,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.3200,3.0198,1.6307,1.2341,0.3200,3.0198,1.6307,0.9141,,,,,,
1,Line,,,,,,,,90,0.0000,-0.6096,0.0000,3.3884,33.1811,3.7866,0.6096,3.3884,33.7907,3.7866,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.4371,3.3884,34.1730,4.0270,1.4371,3.3884,34.1730,2.5899,,,,,,
1,Line,,,,,,,,90,0.0000,0.6096,0.0000,3.3884,33.7907,2.8595,0.6096,3.3884,33.1811,2.8595,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.9271,3.3884,33.7907,3.7866,0.9271,3.3884,33.7907,2.8595,,,,,,
1,Line,,,,,,,,90,0.0000,1.6862,0.0000,3.3059,25.6025,3.5218,1.6862,3.3059,23.9163,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,3.3059,25.6025,2.7693,0.7525,3.3059,25.6025,3.5218,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,5.1778,0.5690,0.0400,2.8098,5.1778,0.5690,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,3.3059,23.9163,3.5218,0.7525,3.3059,23.9163,2.7693,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,4.9865,1.6578,0.0600,2.8098,4.9865,1.6578,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.2200,0.9662,0.0400,1.1382,4.2200,0.9662,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,4.9865,1.6578,0.0400,2.8098,4.9865,1.6578,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,4.8389,1.6772,0.0600,2.8098,4.8389,1.6772,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,7.6052,3.5858,0.0826,3.3884,7.6052,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3884,7.6052,3.5858,0.2884,3.3884,7.6052,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,5.9716,3.8742,0.0826,3.3884,5.9716,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.6336,0.0000,3.3884,7.6052,3.8742,1.6336,3.3884,5.9716,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,4.8633,0.4716,0.0400,2.8098,4.8633,0.4716,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,5.3785,0.7683,0.0400,1.1382,5.3785,0.7683,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,7.6052,3.8742,0.0826,3.3884,7.6052,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,5.0270,0.4996,0.0400,2.8098,5.0270,0.4996,,,,,,
1,Line,,,,,,,,180,-0.1100,0.0000,0.0000,0.9282,1.6307,0.9141,0.1100,1.0382,1.6307,0.9141,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.5182,14.9978,3.8742,0.2884,0.5182,14.9978,3.5858,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,0.4274,3.9237,0.0825,0.4357,0.4274,3.9237,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,0.4357,15.2732,2.7128,1.2256,0.4357,15.2732,3.9384,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.4357,27.3405,2.7693,0.7525,0.4357,27.3405,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,17.0210,3.8742,0.2884,0.4357,17.0210,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6897,0.0000,0.5182,3.3439,3.5215,1.6897,0.5182,5.0337,3.5215,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,21.0211,3.8742,0.2884,0.4357,21.0211,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.6876,0.0000,0.4357,21.0211,2.7693,1.6876,0.4357,19.3335,2.7693,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,23.5983,3.5218,0.0826,3.3884,23.5983,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6724,0.0000,3.3059,21.9259,2.7693,1.6724,3.3059,23.5983,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,3.3059,23.5983,2.7693,0.7525,3.3059,23.5983,3.5218,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,23.5983,2.7693,0.0826,3.3884,23.5983,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.5182,13.0188,3.5218,0.7525,0.5182,13.0188,2.7693,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,13.0188,2.7693,0.0825,0.4357,13.0188,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,3.3059,21.9259,3.5218,0.7525,3.3059,21.9259,2.7693,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,13.0188,3.5218,0.0825,0.4357,13.0188,3.5218,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,1.4808,0.7042,0.0600,1.1382,1.4808,0.7042,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,25.3587,3.5218,0.0826,0.4357,25.3587,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6336,0.0000,0.5182,25.3587,3.5218,1.6336,0.5182,26.9923,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7559,0.5182,25.3587,2.7659,0.7559,0.5182,25.3587,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7559,0.4357,25.3587,2.7659,0.7559,0.4357,25.3587,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,1.6760,0.0000,3.3059,17.6189,3.5218,1.6760,3.3059,15.9429,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,3.3059,17.6189,2.7693,0.7525,3.3059,17.6189,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6336,0.0000,0.4357,25.3587,3.5218,1.6336,0.4357,26.9923,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6760,0.0000,3.3059,15.9429,2.7693,1.6760,3.3059,17.6189,2.7693,,,,,,
1,Line,,,,,,,,0,0.1100,0.0000,0.0000,1.0382,4.7107,0.9141,0.1100,0.9282,4.7107,0.9141,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6510,0.0000,3.3884,-0.2008,1.6120,1.6510,3.3884,1.4502,1.6120,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6336,0.0000,3.3059,5.9716,2.7659,1.6336,3.3059,7.6052,2.7659,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6336,0.0000,3.3884,5.9716,2.7659,1.6336,3.3884,7.6052,2.7659,,,,,,
1,Line,,,,,,,,90,0.0000,1.6336,0.0000,0.5182,26.9923,2.7659,1.6336,0.5182,25.3587,2.7659,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,25.3587,2.7659,0.0826,0.4357,25.3587,2.7659,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.1840,3.3884,-0.2008,1.6120,0.1840,3.3884,-0.2008,1.7960,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.4891,3.3884,-0.2008,1.7960,0.4891,3.3884,-0.2008,2.2851,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,15.9429,3.8742,0.0826,3.3884,15.9429,3.8742,,,,,,
1,Line,,,,,,,,0,-0.6400,0.0000,-0.2507,0.9030,-1.2092,4.9226,0.6873,1.5429,-1.2092,5.1733,,,,,,
1,Line,,,,,,,,0,-0.6400,0.0000,-0.2507,0.9030,34.1730,4.9226,0.6873,1.5429,34.1730,5.1733,,,,,,
1,Line,,,,,,,,90,0.0000,-1.4900,0.0000,0.4357,-1.2092,1.7960,1.4900,0.4357,0.2808,1.7960,,,,,,
1,Line,,,,,,,,90,0.0000,-35.3822,0.0000,0.4357,-1.2092,1.4955,35.3822,0.4357,34.1730,1.4955,,,,,,
1,Line,,,,,,,,90,0.0000,-35.3822,0.0000,0.4357,-1.2092,4.4901,35.3822,0.4357,34.1730,4.4901,,,,,,
1,Line,,,,,,,,180,-0.4673,0.0000,-0.4325,0.4357,34.1730,4.4901,0.6368,0.9030,34.1730,4.9226,,,,,,
1,Line,,,,,,,,90,0.0000,-35.3822,0.0000,0.9030,-1.2092,4.9226,35.3822,0.9030,34.1730,4.9226,,,,,,
1,Line,,,,,,,,180,-0.4673,0.0000,-0.4325,0.4357,-1.2092,4.4901,0.6368,0.9030,-1.2092,4.9226,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3059,23.9163,3.8742,0.2884,3.3059,23.9163,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.6724,0.0000,3.3059,23.5983,3.8742,1.6724,3.3059,21.9259,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.6760,0.0000,3.3884,17.6189,3.8742,1.6760,3.3884,15.9429,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6862,0.0000,3.3059,23.9163,3.5858,1.6862,3.3059,25.6025,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-0.7906,0.0000,3.3884,0.6287,4.2619,0.7906,3.3884,1.4193,4.2619,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0309,0.0000,3.3884,1.4193,4.0270,0.0309,3.3884,1.4502,4.0270,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,21.9259,3.8742,0.0826,3.3884,21.9259,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,0.0000,0.2350,3.3884,1.4193,4.2619,0.2350,3.3884,1.4193,4.0270,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6554,0.0000,0.4357,13.3425,3.8742,1.6554,0.4357,14.9978,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.1501,0.4357,0.3118,1.7960,0.1501,0.4357,0.3118,1.6460,,,,,,
1,Line,,,,,,,,90,0.0000,-0.6100,-0.5400,3.0198,1.9507,1.2341,0.8147,3.0198,2.5607,1.7741,,,,,,
1,Line,,,,,,,,180,0.0825,0.0000,0.0000,0.5182,14.9978,3.8742,0.0825,0.4357,14.9978,3.8742,,,,,,
1,Line,,,,,,,,180,0.0825,0.0000,0.0000,0.5182,27.3405,3.5858,0.0825,0.4357,27.3405,3.5858,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.7533,1.0144,1.7916,2.8698,1.7533,1.0144,,,,,,
1,Line,,,,,,,,90,0.0000,-0.7913,0.0000,0.4357,0.3118,1.6460,0.7913,0.4357,1.1030,1.6460,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6320,0.0000,0.5182,27.3405,3.5858,1.6320,0.5182,28.9724,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0300,0.0000,2.2773,-1.2392,3.0891,0.0300,2.2773,-1.2092,3.0891,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.0679,2.2773,-1.2092,4.1570,1.0679,2.2773,-1.2092,3.0891,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,1.3333,1.2547,0.0600,1.1382,1.3333,1.2547,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7939,0.4357,34.1730,2.5899,0.7939,0.4357,34.1730,1.7960,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,2.2856,0.7042,0.0600,2.8098,2.2856,0.7042,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,2.1675,0.6136,0.0600,2.8098,2.1675,0.6136,,,,,,
1,Line,,,,,,,,0,-0.6600,0.0000,0.0000,1.6173,-1.2392,4.1570,0.6600,2.2773,-1.2392,4.1570,,,,,,
1,Line,,,,,,,,0,-0.6600,0.0000,0.0000,1.6173,-1.2092,4.1570,0.6600,2.2773,-1.2092,4.1570,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.7771,1.1955,1.7916,2.8698,1.7771,1.1955,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.8008,0.9445,1.7916,2.8698,4.8008,0.9445,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.9457,1.1955,1.7916,2.8698,4.9457,1.1955,,,,,,
1,Line,,,,,,,,90,0.0000,-0.7913,0.0000,0.4357,0.3118,1.7960,0.7913,0.4357,1.1030,1.7960,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.7646,0.9595,1.7916,2.8698,4.7646,0.9595,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.9812,0.4870,0.0400,1.1382,4.9812,0.4870,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,5.9716,2.7659,0.0826,3.3884,5.9716,2.7659,,,,,,
1,Line,,,,,,,,90,0.0000,0.1600,0.0000,2.8782,34.3330,1.7875,0.1600,2.8782,34.1730,1.7875,,,,,,
1,Line,,,,,,,,180,-1.8512,0.0000,0.0000,1.0270,34.3330,1.7875,1.8512,2.8782,34.3330,1.7875,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.5182,7.0420,3.5218,0.7525,0.5182,7.0420,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6854,0.0000,0.5182,5.3566,3.5218,1.6854,0.5182,7.0420,3.5218,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.7533,1.1644,1.7916,2.8698,1.7533,1.1644,,,,,,
1,Line,,,,,,,,90,0.0000,1.6854,0.0000,0.5182,7.0420,2.7693,1.6854,0.5182,5.3566,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6854,0.0000,0.5182,5.3566,3.8742,1.6854,0.5182,7.0420,3.8742,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,7.0420,3.8742,0.0826,0.4357,7.0420,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.5182,5.3566,2.7693,0.7525,0.5182,5.3566,3.5218,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,5.3566,3.8742,0.0825,0.4357,5.3566,3.8742,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,24.9978,3.5858,0.0825,0.4357,24.9978,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.6512,0.0000,0.5182,24.9978,3.5858,1.6512,0.5182,23.3466,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.5182,24.9978,3.8742,0.2884,0.5182,24.9978,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,24.9978,3.8742,0.2884,0.4357,24.9978,3.5858,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,4.6509,1.7148,0.0400,2.8098,4.6509,1.7148,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,3.3884,1.9601,3.5858,0.0825,3.3059,1.9601,3.5858,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,23.3466,3.5858,0.0826,0.4357,23.3466,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.6512,0.0000,0.4357,24.9978,3.5858,1.6512,0.4357,23.3466,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-13.4833,0.0000,0.4357,1.9318,1.7960,13.4833,0.4357,15.4151,1.7960,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.4509,0.4357,15.4151,1.7960,0.4509,0.4357,15.4151,2.2469,,,,,,
1,Line,,,,,,,,90,0.0000,29.5819,0.0000,0.4357,31.5137,2.5899,29.5819,0.4357,1.9318,2.5899,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7939,0.4357,1.9318,2.5899,0.7939,0.4357,1.9318,1.7960,,,,,,
1,Line,,,,,,,,90,0.0000,-13.9649,0.0000,0.4357,17.5487,1.7960,13.9649,0.4357,31.5137,1.7960,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,24.9978,3.8742,0.0825,0.4357,24.9978,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-2.1336,0.0000,0.4357,15.4151,2.2469,2.1336,0.4357,17.5487,2.2469,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.4509,0.4357,17.5487,2.2469,0.4509,0.4357,17.5487,1.7960,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7939,3.3884,31.0696,1.7960,0.7939,3.3884,31.0696,2.5899,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,3.3884,17.9660,3.5218,0.7525,3.3884,17.9660,2.7693,,,,,,
1,Line,,,,,,,,0,-0.5700,0.0000,0.0000,1.6600,-1.2392,4.1069,0.5700,2.2300,-1.2392,4.1069,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,7.6052,3.5218,0.0826,3.3884,7.6052,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3884,19.6214,3.5858,0.2884,3.3884,19.6214,3.8742,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.4808,0.7042,0.0400,1.1382,1.4808,0.7042,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,1.3902,0.8222,0.0600,1.1382,1.3902,0.8222,,,,,,
1,Line,,,,,,,,0,0.5700,0.0000,0.0000,2.2300,-1.2392,3.1846,0.5700,1.6600,-1.2392,3.1846,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,1.4158,1.5394,0.0400,2.8098,1.4158,1.5394,,,,,,
1,Line,,,,,,,,90,0.0000,-0.5778,0.0000,3.3884,31.9586,3.9237,0.5778,3.3884,32.5365,3.9237,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.1897,3.3884,31.9586,2.7340,1.1897,3.3884,31.9586,3.9237,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7939,3.3884,31.8609,1.7960,0.7939,3.3884,31.8609,2.5899,,,,,,
1,Line,,,,,,,,90,0.0000,0.7913,0.0000,3.3884,31.8609,1.7960,0.7913,3.3884,31.0696,1.7960,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7559,3.3884,7.6052,2.7659,0.7559,3.3884,7.6052,3.5218,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,7.6052,2.7659,0.0826,3.3884,7.6052,2.7659,,,,,,
1,Line,,,,,,,,90,0.0000,0.5778,0.0000,3.3884,32.5365,2.7340,0.5778,3.3884,31.9586,2.7340,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7559,3.3059,7.6052,2.7659,0.7559,3.3059,7.6052,3.5218,,,,,,
1,Line,,,,,,,,180,-0.6600,0.0000,0.0000,1.6459,34.1730,3.1719,0.6600,2.3059,34.1730,3.1719,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,2.5700,1.2668,34.1730,4.5550,2.5700,1.2668,34.1730,1.9850,,,,,,
1,Line,,,,,,,,90,0.0000,1.6674,0.0000,3.3059,11.6245,3.5218,1.6674,3.3059,9.9570,3.5218,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,2.1688,1.6008,0.0400,1.1382,2.1688,1.6008,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.9223,1.6931,34.1730,4.1897,0.9223,1.6931,34.1730,3.2674,,,,,,
